N	2gram	Potebnia_M_4	Psycholo
104	к которым	3	5
105	в своей	1	5
106	т п	4	5
107	казалось бы	1	5
108	и когда	2	5
109	в его	5	5
110	но и	11	5
111	одной стороны	1	5
112	вместе с	6	5
113	в той	4	5
114	сих пор	4	5
115	или в	1	5
116	о котором	1	5
117	другой стороны	1	5
118	самое в	1	5
119	на деле	2	4
120	что эти	3	4
121	что если	6	4
122	которую мы	1	4
123	во всех	1	4
124	мысль что	3	4
125	не то	5	4
126	идет о	1	4
127	как в	7	4
128	все эти	3	4
129	в себе	14	4
130	если он	1	4
131	в нем	7	4
132	при этом	15	4
133	т д	3	4
134	здесь мы	2	4
135	не мог	1	4
136	но если	1	4
137	что этот	1	4
138	что эта	1	4
139	что с	1	4
140	и другое	2	4
141	в нас	3	4
142	из него	2	4
143	никогда не	3	4
144	в самой	2	4
145	как будто	1	4
146	и совершенно	1	4
147	в виду	3	4
148	образом мы	3	4
149	что и	7	4
150	с той	1	4
151	только в	15	4
152	конечно не	2	4
153	не можем	5	4
154	при помощи	3	4
155	у него	1	4
156	и даже	2	4
157	из которых	2	4
158	по своему	2	4
159	в течение	2	4
160	того что	14	4
161	мы могли	2	4
162	и для	2	4
163	речь идет	1	4
164	в свою	2	4
165	сказать что	8	4
166	ее в	1	4
167	в своих	2	4
168	того же	1	3
169	полагает что	1	3
170	и значение	3	3
171	до такой	5	3
172	оба эти	1	3
173	что как	4	3
174	на словах	1	3
175	что по	2	3
176	и к	6	3
177	где она	1	3
178	но в	8	3
179	та же	1	3
180	из этих	2	3
181	состоит в	2	3
182	что все	4	3
183	бы в	2	3
184	его в	4	3
185	и тем	4	3
186	в них	3	3
187	далеко не	1	3
188	в такой	1	3
189	с уверенностью	1	3
190	стоит только	1	3
191	бы не	3	3
192	в то	4	3
193	того как	6	3
194	весь этот	1	3
195	и о	4	3
196	имеет никакого	1	3
197	из двух	1	3
198	к тем	1	3
199	из одного	3	3
200	действительность и	2	3
201	были бы	1	3
202	и только	3	3
203	тот же	2	3
204	не так	2	3
205	ее не	3	3
206	к ним	2	3
207	тем что	10	3
208	такое же	2	3
209	что не	6	3
210	то и	4	3
211	поэтической и	1	3
212	мы хотим	2	3
213	в речи	3	3
214	это только	1	3
215	я говорю	3	3
216	только для	2	3
217	но это	3	3
218	все это	5	3
219	больше и	1	3
220	главным образом	1	3
221	такой степени	6	3
222	что под	1	3
223	как на	1	3
224	в таком	4	3
225	например в	3	2
226	с с	1	2
227	себя как	1	2
228	на самом	3	2
229	он может	1	2
230	бы для	1	2
231	старались показать	1	2
232	поэзии и	7	2
233	той же	3	2
234	всего того	1	2
235	нам в	1	2
236	оно есть	2	2
237	столь же	2	2
238	что его	2	2
239	действующее лицо	1	2
240	видели что	1	2
241	но как	1	2
242	очевидно что	7	2
243	и чем	2	2
244	и я	2	2
245	в истории	4	2
246	тем больше	1	2
247	более и	2	2
248	он в	1	2
249	что так	2	2
250	думать что	4	2
251	в обширном	1	2
252	в прямом	1	2
253	всех остальных	4	2
254	до самого	1	2
255	в силу	7	2
256	наших глазах	1	2
257	одной и	1	2
258	и по	3	2
259	в нее	3	2
260	на всю	1	2
261	и может	4	2
262	с каждой	1	2
263	он все	2	2
264	из нее	2	2
265	показывает что	1	2
266	что чем	2	2
267	перед собой	1	2
268	в эту	1	2
269	от своего	1	2
270	можно убедиться	1	2
271	признать что	2	2
272	и той	1	2
273	образом и	1	2
274	но он	1	2
275	друг другу	1	2
276	но они	1	2
277	есть именно	1	2
278	и более	4	2
279	ее так	1	2
280	их в	3	2
281	том и	2	2
282	в этих	3	2
283	или если	2	2
284	можем сказать	2	2
285	все более	3	2
286	вместе и	2	2
287	дело не	2	2
288	вытекает из	1	2
289	ничего не	1	2
290	под этим	1	2
291	находятся в	1	2
292	к ней	2	2
293	то это	8	2
294	у нас	2	2
295	не могут	2	2
296	когда мы	6	2
297	утверждать что	1	2
298	на наших	1	2
299	свою очередь	1	2
300	не могу	2	2
301	данном случае	2	2
302	то время	1	2
303	в глаза	1	2
304	том как	1	2
305	мы в	3	2
306	со стороны	3	2
307	с ним	5	2
308	или от	3	2
309	внимание на	5	2
310	и та	4	2
311	но мы	2	2
312	мы старались	1	2
313	и во	1	2
314	а у	1	2
315	у них	1	2
316	и следовательно	3	2
317	им так	1	2
318	что здесь	1	2
319	что только	2	2
320	что даже	2	2
321	должен был	1	2
322	по мнению	1	2
323	согласно с	1	2
324	в качестве	1	2
325	есть в	5	2
326	уже не	3	2
327	или не	1	2
328	чтобы он	1	2
329	в виде	2	2
330	по выражению	1	2
331	к своим	1	2
332	следует что	1	2
333	который как	1	2
334	одно из	1	2
335	для него	5	2
336	всяком случае	3	2
337	могло бы	1	2
338	иначе как	1	2
339	к первой	1	2
340	но что	2	2
341	заметить что	6	2
342	что прежде	2	2
343	и вместе	3	2
344	к самому	1	2
345	другое и	1	2
346	свою мысль	2	2
347	здесь в	1	2
348	как же	4	2
349	а с	1	2
350	и затем	1	2
351	сослаться на	1	2
352	эти слова	1	2
353	к его	2	2
354	надо было	1	2
355	хотя бы	4	2
356	к своему	1	2
357	если так	2	2
358	в данном	4	2
359	есть только	5	2
360	смысле этого	1	2
361	что всякое	1	2
362	это есть	3	2
363	что же	5	2
364	о человеке	3	2
365	в первой	1	2
366	с здесь	1	2
367	чувства и	1	2
368	том смысле	2	2
369	быть не	2	2
370	этого слова	7	2
371	благодаря этому	1	2
372	заставляет нас	1	2
373	противоречие и	1	2
374	в наше	1	2
375	мы найдем	1	2
376	не знаем	2	2
377	при таком	1	2
378	развития и	2	2
379	поэзии в	1	2
380	не более	1	2
381	только что	3	2
382	же в	1	2
383	лежит в	1	2
384	так же	4	2
385	его к	2	2
386	была бы	1	2
387	из своей	1	2
388	указывают на	1	2
389	видим в	1	2
390	можно назвать	2	2
391	во всяком	5	2
392	а между	4	1
393	ли мы	1	1
394	у гоголя	1	1
395	относится и	1	1
396	художественного произведения	1	1
397	легко заметить	1	1
398	и потому	10	1
399	относятся к	2	1
400	и есть	3	1
401	нам кажется	2	1
402	в первом	3	1
403	по которым	1	1
404	и до	3	1
405	и самое	1	1
406	выражается в	1	1
407	обратите внимание	1	1
408	что мы	10	1
409	как надо	1	1
410	в несколько	1	1
411	рядом других	1	1
412	очень далеко	1	1
413	поэзия а	1	1
414	сразу догадаться	1	1
415	к художественному	1	1
416	мы имеем	4	1
417	это совершенно	1	1
418	большую роль	1	1
419	наша мысль	2	1
420	отдельных словах	2	1
421	происходит это	1	1
422	одной только	1	1
423	что характер	1	1
424	чтобы довести	1	1
425	орудия и	1	1
426	между этими	1	1
427	и другая	1	1
428	прозе и	1	1
429	степени как	1	1
430	что можно	1	1
431	с нашими	1	1
432	себе что	1	1
433	кажется более	1	1
434	всякое новое	2	1
435	что оба	1	1
436	чем больше	2	1
437	еще не	3	1
438	если обратить	1	1
439	заключенное в	2	1
440	в чем	1	1
441	природы и	2	1
442	то мы	3	1
443	но конечно	1	1
444	сказать и	1	1
445	которых один	1	1
446	но не	1	1
447	на основе	1	1
448	именно на	2	1
449	не все	1	1
450	более как	1	1
451	отношение к	2	1
452	отличие от	1	1
453	нет и	1	1
454	разница в	1	1
455	один и	5	1
456	доказать что	1	1
457	относится к	1	1
458	которые не	2	1
459	что хотя	3	1
460	как говорит	1	1
461	они ни	1	1
462	независимо от	6	1
463	что действительно	1	1
464	как нам	1	1
465	к новому	1	1
466	кроме того	3	1
467	в мысли	3	1
468	и слова	2	1
469	хотя и	5	1
470	составными частями	1	1
471	и каждое	1	1
472	к музыке	1	1
473	имеет в	2	1
474	в действительности	3	1
475	действие и	1	1
476	котором она	2	1
477	то в	3	1
478	стороны мы	1	1
479	в себя	1	1
480	таковы например	1	1
481	всей своей	1	1
482	то я	1	1
483	от действительности	1	1
484	в известном	1	1
485	для эстетического	1	1
486	имеет для	5	1
487	и тот	3	1
488	зависимости от	1	1
489	только один	1	1
490	этого образа	1	1
491	имеем в	1	1
492	на предложенный	1	1
493	и те	1	1
494	подобным образом	1	1
495	дальше и	1	1
496	к простым	1	1
497	на его	3	1
498	то этим	2	1
499	не следует	2	1
500	образом для	1	1
501	идет от	2	1
502	предприятии и	1	1
503	на одну	1	1
504	и еще	1	1
505	не как	2	1
506	том чтобы	1	1
507	довольно часто	1	1
508	подобно тому	2	1
509	образа и	3	1
510	заключает в	8	1
511	ее жизни	1	1
512	но все	1	1
513	сделать из	1	1
514	не будет	3	1
515	несоответствие между	1	1
516	есть все	1	1
517	значение в	1	1
518	непосредственно за	1	1
519	и сделал	1	1
520	том случае	3	1
521	только не	3	1
522	и с	4	1
523	с нее	1	1
524	которое с	1	1
525	я этот	1	1
526	с другими	4	1
527	есть не	4	1
528	для нее	1	1
529	это не	7	1
530	деле в	1	1
531	в сложном	2	1
532	этой картины	1	1
533	из первых	1	1
534	с которого	1	1
535	не ясно	1	1
536	но уже	3	1
537	она и	2	1
538	все равно	3	1
539	на основании	4	1
540	в слове	22	1
541	не ради	1	1
542	когда я	7	1
543	а если	2	1
544	картины или	1	1
545	мы с	1	1
546	и было	1	1
547	должно быть	5	1
548	чтобы при	1	1
549	обратимся к	1	1
550	и тогда	1	1
551	можно ответить	1	1
552	было ее	1	1
553	и при	2	1
554	мысль и	1	1
555	что такое	7	1
556	таким же	5	1
557	представить себе	2	1
558	в следующем	1	1
559	в их	1	1
560	то для	1	1
561	уже здесь	2	1
562	на каждом	1	1
563	что до	2	1
564	не от	3	1
565	стоит в	1	1
566	мысли и	7	1
567	от себя	1	1
568	бы мы	1	1
569	приблизительно так	1	1
570	это поэзия	1	1
571	но эта	2	1
572	силу того	1	1
573	слова уже	1	1
574	теми же	2	1
575	есть еще	1	1
576	оказалось бы	1	1
577	ясна и	1	1
578	тому чтобы	1	1
579	бы быть	1	1
580	и вообще	2	1
581	даже в	2	1
582	случае мы	1	1
583	есть известная	1	1
584	и второе	1	1
585	а от	1	1
586	поэтического произведения	5	1
587	человек и	1	1
588	в таких	2	1
589	с которой	1	1
590	ни слово	1	1
591	как о	1	1
592	мысли в	2	1
593	в определении	1	1
594	дело в	1	1
595	как язык	1	1
596	на два	1	1
597	и притом	2	1
598	ее с	1	1
599	к этим	1	1
600	не по	1	1
601	что каждое	1	1
602	этого одного	1	1
603	можно придать	1	1
604	и имеет	1	1
605	в самых	1	1
606	оно возможно	1	1
607	совершенно правильно	1	1
608	и отношений	1	1
609	не могло	1	1
610	совершенно напрасно	1	1
611	того и	1	1
612	что ни	1	1
613	это то	1	1
614	это явление	1	1
615	поэтическое произведение	1	1
616	этих двух	1	1
617	или как	1	1
618	как она	2	1
619	в другую	1	1
620	степени что	1	1
621	это слово	4	1
622	прежде было	3	1
623	не находим	1	1
624	не принадлежит	1	1
625	так то	3	1
626	этом отношении	1	1
627	что на	2	1
628	быть к	1	1
629	одним из	1	1
630	у меня	1	1
631	такие же	5	1
632	к таким	1	1
633	что поэзия	3	1
634	относиться к	1	1
635	из самого	1	1
636	и другой	1	1
637	и такие	1	1
638	так а	1	1
639	нет мы	1	1
640	частный случай	1	1
641	понять что	1	1
642	бы он	1	1
643	не есть	9	1
644	есть чем	1	1
645	это а	2	1
646	что при	1	1
647	которой она	1	1
648	отказаться от	1	1
649	ничего общего	1	1
650	всегда в	1	1
651	в каждой	1	1
652	в применении	1	1
653	известный способ	1	1
654	значения и	1	1
655	то она	1	1
656	служит только	1	1
657	но при	1	1
658	как один	1	1
659	причина этого	1	1
660	в собственном	1	1
661	мысль о	6	1
662	можно сделать	1	1
663	на той	2	1
664	роль в	1	1
665	слова а	1	1
666	можно было	2	1
667	так и	6	1
668	те же	3	1
669	не с	2	1
670	и глубины	1	1
671	есть конечно	1	1
672	та и	1	1
673	без сомнения	4	1
674	в словах	1	1
675	всегда имеет	1	1
676	по мере	7	1
677	вероятно что	1	1
678	и самым	1	1
679	может не	1	1
680	на вопрос	4	1
681	второй половине	1	1
682	слово то	1	1
683	к действительности	1	1
684	еще дальше	2	1
685	можно сказать	4	1
686	другому в	1	1
687	времени в	1	1
688	нас в	2	1
689	это было	2	1
690	этот элемент	1	1
691	о действии	1	1
692	нас по	1	1
693	доходит до	1	1
694	образом все	1	1
695	образом если	1	1
696	или иначе	2	1
697	применяется к	1	1
698	что человек	3	1
699	в глазах	2	1
700	в форме	1	1
701	в другой	2	1
702	применяться и	1	1
703	и можно	1	1
704	еще более	2	1
705	вслед за	1	1
706	и всякое	1	1
707	следовало бы	1	1
708	вытекают из	2	1
709	ее характер	1	1
710	быть и	2	1
711	показывают что	1	1
712	но с	1	1
713	своего смысла	1	1
714	какой же	1	1
715	простым и	1	1
716	этот вопрос	3	1
717	дело с	1	1
718	в поэтическом	1	1
719	пришел к	1	1
720	пор не	3	1
721	каждом шагу	1	1
722	или же	1	1
723	по этому	1	1
724	образов в	1	1
725	из которого	1	1
726	же самым	3	1
727	это показывает	1	1
728	мысли что	2	1
729	и у	2	1
730	и насколько	1	1
731	только на	4	1
732	мы получим	1	1
733	в поэзии	3	1
734	в нашей	1	1
735	случаям и	2	1
736	не из	5	1
737	и других	3	1
738	но совершенно	1	1
739	чем сложнее	1	1
740	приблизительно следующее	1	1
741	участие в	1	1
742	за ним	2	1
743	только одно	1	1
744	поэзии есть	1	1
745	не будут	1	1
746	совсем другое	1	1
747	и их	3	1
748	эти три	1	1
749	что нам	1	1
750	для меня	10	1
751	можно с	1	1
752	друг друга	2	1
753	меня то	2	1
754	тех которые	2	1
755	не говорит	1	1
756	которым они	1	1
757	с действительностью	1	1
758	автор имел	1	1
759	разным случаям	1	1
760	каждого слова	1	1
761	есть из	1	1
762	образом что	2	1
763	ее развития	1	1
764	в других	2	1
765	указание на	1	1
766	бы это	1	1
767	перейти к	1	1
768	уже совершенно	1	1
769	одном слове	1	1
770	не было	12	1
771	развитию и	1	1
772	на второй	1	1
773	противоположность между	1	1
774	мне и	1	1
775	как у	1	1
776	именно в	3	1
777	догадаться что	1	1
778	а именно	4	1
779	будет ли	1	1
780	к которому	1	1
781	и самая	1	1
782	не потому	1	1
783	и прежде	2	1
784	тому как	2	1
785	мысль направлена	1	1
786	обратить внимание	2	1
787	быть названо	4	1
788	превращается в	2	1
789	света и	2	1
790	целым рядом	1	1
791	так это	1	1
792	в теории	1	1
793	на противоречие	1	1
794	одно а	1	1
795	такой которого	1	1
796	благодаря чему	1	1
797	на эту	1	1
798	которые как	1	1
799	одна и	2	1
800	если не	1	1
801	виде в	2	1
802	бы оно	1	1
803	я называю	1	1
804	равно как	2	1
805	в частности	1	1
806	с первого	1	1
807	обобщение не	1	1
808	мы говорим	7	1
809	стать только	1	1
810	птицы а	1	1
811	поэзия и	5	1
812	предположить что	4	1
813	истории не	1	1
814	быть только	1	1
815	эту мысль	2	1
816	из этой	1	1
817	для понимания	2	1
818	как нельзя	1	1
819	это значит	1	1
820	с животными	1	1
821	что существуют	1	1
822	поэзия в	2	1
823	останавливаться на	1	1
824	каждый раз	4	1
825	эстетического действия	3	1
826	я сам	1	1
827	художественное произведение	2	1
828	действительность в	1	1
829	действительность дает	1	1
830	внимания на	1	1
831	между прочим	3	1
832	я от	1	1
833	это последнее	4	1
834	от перемены	1	1
835	люди не	1	1
836	никогда еще	2	1
837	применимо к	1	1
838	бы предположить	1	1
839	то будет	1	1
840	поэтому нам	1	1
841	должна была	1	1
842	в самые	1	1
843	тем и	6	1
844	том виде	1	1
845	человека это	1	1
846	как не	1	1
847	в отдельных	2	1
848	к одной	1	1
849	если посмотреть	1	1
850	от него	2	1
851	от всех	1	1
852	или нет	1	1
853	и смысл	1	1
854	мы должны	2	1
855	его жизнь	1	1
856	определить ее	1	1
857	поэзии но	1	1
858	бы на	1	1
859	отношении к	1	1
860	себе никакого	1	1
861	от света	1	1
862	между ними	4	1
863	и эта	1	1
864	только как	4	1
865	речи здесь	1	1
866	и так	3	1
867	других случаях	1	1
868	от поэзии	1	1
869	почему он	1	1
870	в последнем	1	1
871	поэзии на	1	1
872	есть и	2	1
873	значение не	1	1
874	что то	3	1
875	тогда не	1	1
876	жизни и	1	1
877	но еще	1	1
878	случае если	1	1
879	это в	1	1
880	же нет	1	1
881	тем самым	4	1
882	каждое слово	1	1
883	во сне	2	1
884	все что	2	1
885	смысле что	1	1
886	слова это	1	1
