N	2gram	Vygotskiy__7	Narrotol
174	бы не	1	2
175	всей своей	1	2
176	в известном	2	2
177	и тот	1	2
178	та же	1	2
179	себя и	2	2
180	ключ к	1	2
181	они в	1	2
182	не как	1	2
183	собой не	1	2
184	подобно тому	1	2
185	а по	2	2
186	для своей	1	2
187	его в	2	2
188	от одного	2	2
189	это не	3	2
190	в общей	1	2
191	несмотря на	2	2
192	с точки	21	2
193	в памяти	2	2
194	процесса и	2	2
195	даже в	2	2
196	она не	5	2
197	в обоих	1	2
198	что иное	1	2
199	в структуре	1	2
200	не могло	1	2
201	не имеет	2	2
202	ничего не	2	2
203	как формы	1	2
204	и соответственно	1	2
205	имеем дело	1	2
206	как раз	3	2
207	и после	1	2
208	что на	2	2
209	но сама	1	2
210	языка и	1	2
211	в собственном	3	2
212	по сути	1	2
213	приводит к	4	2
214	что у	4	2
215	можно было	2	2
216	другом и	1	2
217	или в	2	2
218	во второй	5	2
219	быть может	1	2
220	во всей	2	2
221	и только	4	2
222	в литературе	1	2
223	известном смысле	2	2
224	идет по	1	2
225	дело с	1	2
226	может оказаться	1	2
227	и ее	2	2
228	есть в	3	2
229	этого понятия	2	2
230	по выражению	1	2
231	конечном счете	2	2
232	одно из	5	2
233	для него	3	2
234	представляют собой	1	2
235	одну из	1	2
236	к которому	1	2
237	не было	1	2
238	его как	1	2
239	как ни	1	2
240	наконец в	2	2
241	о чем	4	2
242	сути дела	2	2
243	наряду с	2	2
244	тому как	1	2
245	по существу	1	2
246	исходя из	1	2
247	только о	2	2
248	что мы	9	2
249	и для	5	2
250	в связи	1	2
251	у нее	5	2
252	она может	2	2
253	в результате	1	2
254	в двух	1	2
255	и все	1	2
256	к самому	1	2
257	и представляет	1	2
258	между ними	3	2
259	совершенно не	2	2
260	жизни а	1	2
261	первом случае	3	2
262	не что	1	2
263	этого слова	3	2
264	в какой	6	2
265	включает в	1	2
266	так же	14	2
267	в таком	1	2
268	точно так	2	2
269	этой точки	4	2
270	они не	1	2
271	меру того	3	1
272	также и	2	1
273	к их	1	1
274	переходит к	4	1
275	целое на	1	1
276	того же	1	1
277	становится в	1	1
278	на самом	3	1
279	он может	1	1
280	о разных	1	1
281	и есть	2	1
282	отношения между	4	1
283	она все	3	1
284	и больше	2	1
285	внутренней речью	8	1
286	едва ли	4	1
287	действительности и	1	1
288	с таким	1	1
289	и могут	1	1
290	есть не	3	1
291	вызвано тем	1	1
292	речевой деятельности	6	1
293	назад по	1	1
294	при анализе	1	1
295	понятия но	2	1
296	связаны между	3	1
297	от первой	1	1
298	нашу мысль	1	1
299	уже более	1	1
300	степени если	1	1
301	он как	1	1
302	совпадает с	3	1
303	но она	1	1
304	в какой-либо	1	1
305	мы и	2	1
306	в целом	5	1
307	как не	1	1
308	последней в	1	1
309	сам по	1	1
310	двух или	1	1
311	качестве одного	1	1
312	к ее	1	1
313	в чем	3	1
314	во всех	6	1
315	там и	1	1
316	по своему	9	1
317	реальную возможность	1	1
318	без которого	1	1
319	одним словом	1	1
320	ее к	1	1
321	совсем не	1	1
322	понимания не	1	1
323	мы будем	1	1
324	только потому	3	1
325	эта особенность	1	1
326	с совершенно	1	1
327	этим моментам	1	1
328	быть так	1	1
329	друг от	2	1
330	внутренние процессы	1	1
331	какой-либо определенной	1	1
332	мере в	2	1
333	речи именно	3	1
334	это одно	1	1
335	данный момент	1	1
336	что как	1	1
337	нельзя было	2	1
338	изменений в	2	1
339	и мышлении	1	1
340	могли бы	5	1
341	и наконец	4	1
342	мышление человека	1	1
343	от предложения	1	1
344	напомним что	1	1
345	и к	7	1
346	в действительности	2	1
347	от этого	1	1
348	в самом	9	1
349	человеческого сознания	2	1
350	даже если	2	1
351	идет не	1	1
352	но по	1	1
353	проблем в	1	1
354	не оставляет	1	1
355	речи но	11	1
356	всем его	2	1
357	самым существенным	1	1
358	в мышлении	2	1
359	из общей	1	1
360	но на	1	1
361	так сказать	1	1
362	на его	2	1
363	силу и	1	1
364	связей между	1	1
365	в первую	1	1
366	в понимании	1	1
367	только самим	1	1
368	внутренней речи	67	1
369	отношений между	3	1
370	новое и	1	1
371	содержит в	3	1
372	свою силу	1	1
373	анализу как	1	1
374	какой бы	1	1
375	его от	2	1
376	и по	3	1
377	на этом	1	1
378	от других	1	1
379	таким образом	23	1
380	это случилось	1	1
381	и может	1	1
382	в совершенно	1	1
383	в другом	1	1
384	в поведении	1	1
385	об этом	3	1
386	мы уже	3	1
387	и внутренняя	1	1
388	была в	1	1
389	входит в	2	1
390	первую очередь	1	1
391	структуры но	2	1
392	с другими	3	1
393	не меньшей	1	1
394	этом смысле	1	1
395	свести к	1	1
396	и наличие	1	1
397	должен был	1	1
398	но именно	2	1
399	делает его	1	1
400	не самой	1	1
401	особое отношение	1	1
402	в них	1	1
403	с переводом	1	1
404	все равно	1	1
405	соответствии с	1	1
406	изложения даже	1	1
407	в слове	11	1
408	он и	1	1
409	мы видели	3	1
410	друга в	1	1
411	оно имеет	2	1
412	мы не	7	1
413	в развитии	10	1
414	и ничего	2	1
415	как таковой	1	1
416	не отделена	2	1
417	в один	1	1
418	и тогда	1	1
419	их на	1	1
420	что если	2	1
421	в ходе	12	1
422	таким же	1	1
423	в котором	4	1
424	в их	2	1
425	нет возможности	1	1
426	место в	1	1
427	определенной области	1	1
428	в которых	2	1
429	мысли и	11	1
430	от его	1	1
431	признать что	2	1
432	слова в	5	1
433	и другого	2	1
434	но он	2	1
435	что было	2	1
436	их в	1	1
437	в конце	4	1
438	том же	2	1
439	что этот	5	1
440	и то	7	1
441	акта и	1	1
442	приводят к	2	1
443	самое происходит	1	1
444	между людьми	1	1
445	возникает в	1	1
446	есть тоже	1	1
447	ли я	1	1
448	есть прежде	1	1
449	она могла	1	1
450	как переход	1	1
451	дело не	1	1
452	структурным особенностям	1	1
453	как таковых	1	1
454	и сама	1	1
455	в процессе	5	1
456	к изучению	3	1
457	бытия и	1	1
458	он еще	1	1
459	для всего	1	1
460	силу своей	1	1
461	этих двух	2	1
462	оно есть	5	1
463	в структуру	2	1
464	к ней	2	1
465	лишь в	2	1
466	и является	3	1
467	на природу	1	1
468	потому что	16	1
469	на всем	5	1
470	внутренней жизни	1	1
471	не по	4	1
472	было не	1	1
473	и делает	2	1
474	в области	4	1
475	ли это	1	1
476	с другом	2	1
477	перед ним	1	1
478	а как	1	1
479	от того	1	1
480	у нас	2	1
481	выше но	1	1
482	и оно	1	1
483	представляется нам	3	1
484	не могут	4	1
485	чтобы сделать	2	1
486	и развития	1	1
487	же самое	5	1
488	что оно	4	1
489	как для	2	1
490	но также	3	1
491	они и	1	1
492	широкий круг	1	1
493	от элементов	1	1
494	в работах	2	1
495	всегда в	1	1
496	всем протяжении	4	1
497	для себя	24	1
498	двоякого рода	1	1
499	единство обоих	1	1
500	от друга	2	1
501	что все	2	1
502	в виду	5	1
503	этой фразе	1	1
504	и сами	1	1
505	и от	4	1
506	мысль о	1	1
507	целому и	3	1
508	есть само	1	1
509	зрения не	1	1
510	по аналогии	1	1
511	на путь	1	1
512	здесь как	2	1
513	начала и	1	1
514	к его	2	1
515	нам впервые	1	1
516	является в	5	1
517	если бы	5	1
518	и вообще	1	1
519	состоящий в	1	1
520	к языку	1	1
521	с ним	3	1
522	при такой	1	1
523	на ту	1	1
524	и здесь	2	1
525	в самой	3	1
526	внимание на	2	1
527	не имеем	1	1
528	аналогии с	1	1
529	внешняя сторона	2	1
530	и во	4	1
531	течения мыслей	1	1
532	эта фраза	1	1
533	нас в	2	1
534	речи которая	2	1
535	необходимо должна	1	1
536	что и	3	1
537	в глазах	1	1
538	тотчас же	1	1
539	них в	1	1
540	слов и	2	1
541	все время	1	1
542	если это	1	1
543	с которыми	2	1
544	того что	14	1
545	зрения как	2	1
546	области явлений	1	1
547	в современной	2	1
548	поведении и	1	1
549	оно и	1	1
550	как целого	1	1
551	всю свою	1	1
552	мы увидим	1	1
553	в ситуации	7	1
554	которое мы	2	1
555	не мешает	1	1
556	это же	1	1
557	со всеми	2	1
558	человека с	1	1
559	точной характеристике	1	1
560	образом на	1	1
561	другой но	2	1
562	то и	4	1
563	в значении	1	1
564	в начале	5	1
565	предполагает наличие	1	1
566	в понятие	1	1
567	слова не	1	1
568	ответ на	2	1
569	его и	2	1
570	не утрачивают	1	1
571	не так	1	1
572	никто не	2	1
573	вовсе не	2	1
574	конкретных проблем	1	1
575	мы можем	3	1
576	само по	1	1
577	как такового	2	1
578	бы все	2	1
579	на единицы	1	1
580	его мысли	2	1
581	другого в	1	1
582	между которыми	2	1
583	он живет	1	1
584	до сих	3	1
585	не поддается	1	1
586	ростом и	1	1
587	на ее	2	1
588	разумеется это	1	1
589	нельзя сказать	1	1
590	говорить и	1	1
591	здесь в	1	1
592	речи а	5	1
593	как же	1	1
594	в соответствии	1	1
595	процесс в	1	1
596	по направлению	1	1
597	ничем не	1	1
598	что несмотря	1	1
599	с которым	1	1
600	и уже	1	1
601	принадлежности к	1	1
602	речи хотя	2	1
603	в речи	5	1
604	мышлении и	9	1
605	позволяет нам	2	1
606	живущих в	1	1
607	связь с	1	1
608	границы между	2	1
609	от предмета	1	1
610	в акте	1	1
611	в меру	7	1
612	не удается	1	1
613	и столь	3	1
614	очевидно что	3	1
615	если оно	1	1
616	производит впечатление	2	1
617	дает нам	1	1
618	для любого	1	1
619	и там	1	1
620	друг с	2	1
621	в наличии	1	1
622	ней не	1	1
623	в состоянии	1	1
624	дело здесь	1	1
625	быть не	1	1
626	с этой	5	1
627	как отмечает	1	1
628	как только	1	1
629	благодаря этому	2	1
630	той мере	2	1
631	сих пор	3	1
632	о его	3	1
633	этом и	2	1
634	забывать и	1	1
635	к двум	2	1
636	в смысле	6	1
637	истории но	1	1
638	себя с	1	1
639	всего в	2	1
640	в начальной	1	1
641	они обнаруживают	1	1
642	о котором	1	1
643	своей природе	4	1
644	похожей на	1	1
645	для нас	2	1
646	как теперь	1	1
647	с не	1	1
648	не должен	1	1
649	но зато	1	1
650	между вещами	1	1
651	ключом к	2	1
652	но это	3	1
653	не переставая	1	1
654	и закономерностью	1	1
655	отношению ко	1	1
656	в равной	1	1
657	но всегда	2	1
658	если все	1	1
659	может и	2	1
660	представленных в	1	1
661	и при	2	1
662	речи и	30	1
663	что понятие	1	1
664	внутреннее единство	2	1
665	не могла	2	1
666	этих свойств	1	1
667	есть то	3	1
668	если же	2	1
669	это было	1	1
670	по поводу	1	1
671	все основные	1	1
672	которая не	1	1
