N	2gram	Tiupa_Anal_2	Myshleni
438	и оказывается	1	1
439	уже и	2	1
440	или ином	2	1
441	у нас	1	1
442	начиная с	1	1
443	места для	1	1
444	и другой	1	1
445	которого никогда	1	1
446	же самое	1	1
447	этот переход	1	1
448	мысли о	1	1
449	бы это	1	1
450	что при	1	1
451	в применении	1	1
452	для себя	1	1
453	следует отнести	1	1
454	говорит сам	1	1
455	совершенно недостаточно	1	1
456	в виду	1	1
457	роли знаков	1	1
458	но при	1	1
459	речи ее	1	1
460	же не	2	1
461	в ее	1	1
462	данном случае	5	1
463	характер и	1	1
464	и внутреннее	1	1
465	только не	4	1
466	в пределах	9	1
467	роль в	2	1
468	речи то	1	1
469	в другом	1	1
470	особенно в	7	1
471	она была	1	1
472	ход эксперимента	1	1
473	целом все	1	1
474	могут принадлежать	1	1
475	интеллектуальной и	1	1
476	сводится к	3	1
477	о нем	1	1
478	является по	1	1
479	и третий	1	1
480	на вопрос	1	1
481	за пределами	2	1
482	слова как	1	1
483	но мы	1	1
484	все его	1	1
485	может не	1	1
486	в значительной	2	1
487	в конечном	3	1
488	от него	1	1
489	на всех	2	1
490	в которую	1	1
491	восприятии и	1	1
492	том или	2	1
493	складывается из	1	1
494	это имеет	1	1
495	различных по	1	1
496	своих слов	1	1
497	не так	4	1
498	таким фактором	1	1
499	на которой	1	1
500	нуждается в	1	1
501	внутреннее единство	1	1
502	т.д в	1	1
503	деле не	1	1
504	они могут	1	1
505	что нам	1	1
506	между этими	1	1
507	человека с	1	1
508	голосом и	1	1
509	для всех	2	1
510	есть в	3	1
511	внимание что	1	1
512	а напротив	1	1
513	оно в	1	1
514	по законам	1	1
515	целого ряда	1	1
516	что вообще	1	1
517	или даже	2	1
518	по выражению	2	1
519	за ним	1	1
520	обратиться к	1	1
521	который как	1	1
522	одно из	2	1
523	представить себе	1	1
524	в конце	4	1
525	вовсе не	2	1
526	с этими	1	1
527	не о	2	1
528	как его	1	1
529	дело и	1	1
530	у него	4	1
531	не случайно	8	1
532	которые могут	1	1
533	другом в	1	1
534	который служит	1	1
535	случае с	1	1
536	и даже	9	1
537	самом его	1	1
538	за пределы	4	1
539	здесь в	2	1
540	но о	1	1
541	во внешней	1	1
542	говорит о	5	1
543	превращается в	2	1
544	а главное	1	1
545	а не	10	1
546	долгое время	1	1
547	или с	1	1
548	внимание как	1	1
549	до этого	1	1
550	ко всем	1	1
551	из трех	3	1
552	никоим образом	1	1
553	некий общий	1	1
554	же самый	1	1
555	и временных	1	1
556	обратил внимание	1	1
557	в данном	8	1
558	так или	1	1
559	ведет к	1	1
560	применении к	1	1
561	что же	1	1
562	и там	1	1
563	да и	1	1
564	не выступают	1	1
565	не совпадает	1	1
566	или выражаясь	1	1
567	останавливаться на	1	1
568	здесь также	1	1
569	этом случае	4	1
570	в любом	1	1
571	и какое	1	1
572	в ряду	1	1
573	и действия	1	1
574	слов которые	1	1
575	точно и	1	1
576	как раз	4	1
577	остается в	1	1
578	это явление	1	1
579	известной степени	1	1
580	этих случаях	2	1
581	лицо и	1	1
582	нам остается	1	1
583	или нет	1	1
584	хотя бы	1	1
585	этот раз	1	1
586	вообще и	2	1
587	что начальные	1	1
588	в ходе	4	1
589	это свойственно	1	1
590	чтобы прийти	1	1
591	к ее	1	1
592	но если	1	1
593	его мышлением	1	1
594	по одному	1	1
595	не сами	1	1
596	не что	1	1
597	а другой	1	1
598	самом начале	3	1
599	ясно говорит	3	1
600	по поводу	3	1
601	придет к	2	1
602	но в	6	1
603	они относятся	1	1
604	который не	1	1
605	точно так	1	1
