N	2gram	Vygotskiy__5	Morfolog
276	но эти	1	2
277	к этому	3	2
278	равным образом	1	1
279	по законам	1	1
280	например в	1	1
281	о последовательности	2	1
282	функции в	3	1
283	и то	4	1
284	он может	3	1
285	применении к	1	1
286	и должны	1	1
287	между двумя	3	1
288	уже по	4	1
289	приходит к	3	1
290	их и	2	1
291	есть не	2	1
292	она в	1	1
293	на первом	1	1
294	ответить на	4	1
295	установить что	2	1
296	на эти	1	1
297	приводят к	2	1
298	но она	1	1
299	что это	1	1
300	что иное	1	1
301	все известные	1	1
302	как во	1	1
303	функции а	1	1
304	но чаще	1	1
305	вместо того	3	1
306	выше но	1	1
307	в виду	2	1
308	него он	1	1
309	следовательно в	1	1
310	может дать	1	1
311	собой в	1	1
312	которые он	1	1
313	он был	1	1
314	нему в	1	1
315	к целому	3	1
316	видим таким	1	1
317	материал если	1	1
318	есть функция	1	1
319	друг к	1	1
320	которых один	1	1
321	мы будем	2	1
322	но как	3	1
323	не то	4	1
324	мы нашли	2	1
325	с трудом	1	1
326	значение и	1	1
327	а он	1	1
328	ответ на	3	1
329	тогда как	1	1
330	отношение к	11	1
331	отличие от	2	1
332	оно является	3	1
333	она есть	1	1
334	которые не	2	1
335	развития которые	1	1
336	есть основание	1	1
337	более чем	1	1
338	и дети	1	1
339	для всех	1	1
340	на лбу	1	1
341	отвечает не	1	1
342	мы имели	2	1
343	более и	1	1
344	ряд вопросов	1	1
345	мысль о	1	1
346	говорит что	5	1
347	и наконец	1	1
348	следует сказать	1	1
349	этой цели	1	1
350	в этот	2	1
351	другом случае	1	1
352	о степени	2	1
353	в которой	5	1
354	к другому	1	1
355	привести к	1	1
356	формы в	1	1
357	на трех	1	1
358	не в	6	1
359	думать что	1	1
360	в этой	6	1
361	нами в	2	1
362	отношение между	4	1
363	и тот	3	1
364	этот вывод	1	1
365	на то	1	1
366	его но	1	1
367	но прежде	1	1
368	вообще не	4	1
369	что она	2	1
370	главным образом	1	1
371	ожидать что	2	1
372	момента в	1	1
373	нашли что	2	1
374	свою собственную	1	1
375	ни были	1	1
376	и независимо	1	1
377	его до	1	1
378	одно и	1	1
379	в каждом	1	1
380	здесь мы	1	1
381	через все	1	1
382	связанные с	6	1
383	и может	3	1
384	в совершенно	2	1
385	конечно в	1	1
386	может возникнуть	2	1
387	к другу	1	1
388	на все	5	1
389	те или	1	1
390	мы постараемся	2	1
391	и тем	3	1
392	известным образом	1	1
393	лет в	2	1
394	из нее	5	1
395	о которых	1	1
396	на что	1	1
397	же самый	2	1
398	оно имеет	2	1
399	также с	1	1
400	чем в	3	1
401	может идти	3	1
402	многие другие	1	1
403	как таковой	1	1
404	нисколько не	1	1
405	функцией является	1	1
406	том как	2	1
407	и их	4	1
408	этой связи	1	1
409	лежат в	1	1
410	поиски в	1	1
411	быть названы	1	1
412	первого вопроса	1	1
413	в их	3	1
414	но которые	1	1
415	их значения	1	1
416	мы говорили	2	1
417	не столько	1	1
418	что говорит	1	1
419	упомянуто в	1	1
420	что я	2	1
421	первой в	1	1
422	вопрос на	1	1
423	значение для	2	1
424	для изучения	1	1
425	а есть	1	1
426	которые в	1	1
427	при этом	4	1
428	свет на	1	1
429	но он	7	1
430	все это	2	1
431	без всяких	2	1
432	имеет свою	3	1
433	тому что	5	1
434	и обратное	1	1
435	она не	1	1
436	стоит в	4	1
437	что с	5	1
438	самого начала	5	1
439	что ему	1	1
440	того как	5	1
441	и притом	1	1
442	и сама	1	1
443	в основе	8	1
444	как его	1	1
445	дело не	1	1
446	иметь в	1	1
447	вытекает из	3	1
448	больше чем	3	1
449	к каждой	1	1
450	этих двух	3	1
451	данное понятие	2	1
452	в другую	1	1
453	эмпирическим путем	1	1
454	к развитию	1	1
455	за развитием	2	1
456	как на	3	1
457	и делает	1	1
458	по лестнице	1	1
459	это один	1	1
460	с другом	7	1
461	одним из	2	1
462	у нас	2	1
463	такие же	1	1
464	является то	2	1
465	существу мысль	1	1
466	в момент	2	1
467	если он	2	1
468	с логической	1	1
469	и развития	12	1
470	должны быть	2	1
471	более широкой	1	1
472	чем перейти	1	1
473	к тому	6	1
474	той или	1	1
475	не есть	4	1
476	что при	1	1
477	предметом его	1	1
478	где он	1	1
479	ничего общего	3	1
480	в применении	1	1
481	не делает	1	1
482	первом месте	1	1
483	с ее	1	1
484	это будет	2	1
485	взять его	1	1
486	и многие	1	1
487	будет видно	1	1
488	без всякого	1	1
489	как по	1	1
490	нами выше	1	1
491	они ни	1	1
492	постараемся показать	1	1
493	действия и	1	1
494	с самого	5	1
495	всей своей	1	1
496	ряду с	1	1
497	вопрос что	1	1
498	приводит к	7	1
499	на основании	2	1
500	как с	3	1
501	которых являются	1	1
502	те же	2	1
503	а этот	2	1
504	в плоскости	2	1
505	мог бы	1	1
506	еще в	3	1
507	во второй	2	1
508	и с	3	1
509	то всякая	1	1
510	как указано	1	1
511	он говорил	1	1
512	связанная с	2	1
513	находится в	2	1
514	связанное с	1	1
515	собой функции	1	1
516	иное как	1	1
517	но к	1	1
518	на вопрос	5	1
519	но мы	5	1
520	что существуют	1	1
521	бы то	1	1
522	и просто	1	1
523	к освобождению	1	1
524	того или	1	1
525	их в	2	1
526	как они	3	1
527	общий принцип	1	1
528	сразу к	1	1
529	функций можно	1	1
530	место то	1	1
531	функций в	1	1
532	в его	11	1
533	а потому	3	1
534	эти связи	2	1
535	рабочая гипотеза	1	1
536	целого а	1	1
537	тот момент	2	1
538	приемов и	1	1
539	как объяснить	1	1
540	к ней	1	1
541	чисто эмпирическим	1	1
542	как вообще	1	1
543	но так	1	1
544	образом как	1	1
545	в новой	4	1
546	с ними	1	1
547	за другой	1	1
548	ли он	1	1
549	что различные	1	1
550	говорить о	3	1
551	который в	1	1
552	нам возможность	1	1
553	со всеми	2	1
554	какой степени	1	1
555	отдельные функции	1	1
556	есть в	1	1
557	влияет на	5	1
558	и которая	1	1
559	ее из	1	1
560	что не	1	1
561	каким образом	1	1
562	не дает	2	1
563	этой новой	1	1
564	за ним	1	1
565	функции но	2	1
566	не так	1	1
567	понимает что	1	1
568	всяком случае	1	1
569	своему строению	1	1
570	в одном	3	1
571	у него	6	1
572	при отсутствии	1	1
573	и никогда	1	1
574	он является	1	1
575	для решения	1	1
576	понятия не	3	1
577	образом что	2	1
578	другой а	1	1
579	само собой	1	1
580	эти явления	1	1
581	были бы	1	1
582	поскольку это	1	1
583	только на	2	1
584	быть названа	1	1
585	она начинает	1	1
586	из важнейших	1	1
587	существенным для	1	1
588	знаки и	1	1
589	другого и	1	1
590	и даже	2	1
591	со стороны	1	1
592	или иной	1	1
593	даже не	1	1
594	точек зрения	4	1
595	до сих	3	1
596	может ли	2	1
597	именно в	4	1
598	развитие как	4	1
599	как же	1	1
600	еще и	3	1
601	такое же	2	1
602	других подобных	1	1
603	показывает что	5	1
604	могут иметь	1	1
605	что совершенно	1	1
606	ее за	1	1
607	его из	1	1
608	же развитие	1	1
609	до этого	1	1
610	и своего	1	1
611	на этот	4	1
612	на которых	1	1
613	задачи а	1	1
614	не на	3	1
615	сам себе	1	1
616	значение или	1	1
617	о чем	2	1
618	проходит через	1	1
619	все более	1	1
620	он представляет	1	1
621	данного понятия	1	1
622	в одной	1	1
623	путь от	2	1
624	возникнуть вопрос	1	1
625	по своему	3	1
626	предположить что	2	1
627	в данном	1	1
628	что за	1	1
629	не влияет	2	1
630	на тот	1	1
631	этим мы	1	1
632	не удалось	1	1
633	одновременно с	1	1
634	и там	1	1
635	эту мысль	2	1
636	в тот	2	1
637	отношения к	2	1
638	друг с	7	1
639	это значит	5	1
640	с изучением	1	1
641	делает и	1	1
642	как будто	2	1
643	что же	1	1
644	с этой	4	1
645	и наши	1	1
646	как необходимая	1	1
647	происходит с	1	1
648	сих пор	3	1
649	дорогу к	1	1
650	только для	2	1
651	каждой функции	1	1
652	же самое	4	1
653	все остальные	1	1
654	ниже мы	1	1
655	в следующей	1	1
656	становится понятным	1	1
657	отношении между	1	1
658	на улице	1	1
659	но на	1	1
660	боя и	1	1
661	и отношение	2	1
662	действия в	2	1
663	не представляет	1	1
664	для нас	1	1
665	могли бы	6	1
666	и все	1	1
667	бы в	4	1
668	что следовательно	3	1
669	к самым	1	1
670	между ними	1	1
671	функций и	5	1
672	это на	1	1
673	материал и	1	1
674	развитие и	3	1
675	эти же	2	1
676	не что	1	1
677	содержится в	3	1
678	которые имеют	1	1
679	огромное значение	1	1
680	таким же	3	1
681	влияния на	1	1
682	предполагает уже	1	1
683	во всяком	2	1
