N	2gram	Losev_Prob_2	Komedia
205	не является	7	2
206	содержанию и	1	2
207	на это	2	2
208	и это	5	2
209	как не	1	2
210	говоря уже	4	2
211	с самого	3	2
212	и что	13	2
213	с собой	1	2
214	в состав	1	2
215	не приходит	1	2
216	общей форме	1	2
217	или на	1	2
218	на что	1	2
219	времени в	1	2
220	и во	1	2
221	и все	5	2
222	то эта	2	2
223	мы понимаем	1	2
224	все время	1	2
225	все больше	1	2
226	по содержанию	2	2
227	же можно	1	2
228	тот же	4	2
229	речь о	1	2
230	в какой	1	2
231	и ее	2	2
232	или его	2	2
233	с одной	5	2
234	является не	2	2
235	не для	1	2
236	отношение к	1	2
237	от того	1	2
238	нет и	3	2
239	видно из	1	2
240	со стороны	1	2
241	и к	3	2
242	до сих	4	2
243	с другой	6	2
244	нового времени	1	2
245	одной стороны	5	2
246	а на	1	2
247	что из	2	2
248	если не	4	2
249	для этой	1	2
250	уже о	4	2
251	по своему	5	2
252	в той	2	2
253	как бы	4	2
254	сих пор	4	2
255	вообще говоря	4	2
256	бы в	3	2
257	положение дел	1	2
258	еще более	2	2
259	хотя бы	12	2
260	ни было	1	2
261	от ее	2	2
262	не говоря	4	2
263	к его	1	2
264	из этого	2	2
265	частности в	2	2
266	в голову	2	2
267	во всяком	13	2
268	которых не	1	1
269	наконец из	1	1
270	то на	2	1
271	говоря о	1	1
272	как говорят	1	1
273	отношения к	1	1
274	самом деле	4	1
275	этого последнего	1	1
276	мере в	2	1
277	отношения между	1	1
278	как результат	1	1
279	и постоянных	1	1
280	о существовании	2	1
281	что эти	1	1
282	и этот	3	1
283	по его	1	1
284	обойтись без	3	1
285	то для	1	1
286	в и	2	1
287	на первый	4	1
288	для своего	1	1
289	учения об	1	1
290	деле здесь	1	1
291	для выяснения	1	1
292	это что	1	1
293	речью но	1	1
294	такое положение	3	1
295	а для	1	1
296	но вполне	1	1
297	ему в	1	1
298	большей частью	3	1
299	понятие это	1	1
300	и самого	4	1
301	философы и	1	1
302	как ему	1	1
303	между собой	5	1
304	в а	1	1
305	первый план	3	1
306	все эти	7	1
307	не был	4	1
308	время в	1	1
309	не имеющий	1	1
310	только после	1	1
311	то мы	1	1
312	в область	4	1
313	это видно	1	1
314	значение и	8	1
315	в общем	4	1
316	и будет	1	1
317	не просто	11	1
318	друг от	2	1
319	из таких	1	1
320	первый взгляд	1	1
321	в рамках	1	1
322	если она	1	1
323	опирается на	1	1
324	общего с	2	1
325	которой они	1	1
326	и нет	1	1
327	еще больше	1	1
328	как уже	1	1
329	не являются	3	1
330	тем же	1	1
331	более или	4	1
332	гораздо более	4	1
333	с нею	2	1
334	в чисто	1	1
335	для которого	1	1
336	не приходится	1	1
337	никем из	1	1
338	представляет собой	2	1
339	если мы	9	1
340	одно время	1	1
341	связанного с	1	1
342	остановиться на	1	1
343	с какими-нибудь	1	1
344	отрицательные свойства	1	1
345	в себе	5	1
346	случае можно	1	1
347	имеет для	1	1
348	корнями в	1	1
349	не могла	1	1
350	может вызывать	1	1
351	мы их	1	1
352	не имеют	1	1
353	время и	2	1
354	до самого	1	1
355	и более	5	1
356	не могли	1	1
357	его от	2	1
358	н а	1	1
359	к выводу	1	1
360	близкой к	2	1
361	нему же	1	1
362	в основу	1	1
363	от нее	1	1
364	для характеристики	1	1
365	в другом	1	1
366	в число	1	1
367	бы быть	1	1
368	г в	1	1
369	знает что	2	1
370	входит в	2	1
371	все тот	1	1
372	и мы	2	1
373	все прочее	1	1
374	по себе	8	1
375	поэтому когда	1	1
376	х гг	1	1
377	но уже	5	1
378	в тот	1	1
379	и уже	1	1
380	которой он	4	1
381	ни с	2	1
382	с такой	1	1
383	как таковой	4	1
384	и тогда	1	1
385	не мог	1	1
386	или менее	4	1
387	и при	2	1
388	нас не	3	1
389	и без	5	1
390	же это	5	1
391	из которой	1	1
392	чем другим	1	1
393	которые лежат	1	1
394	от его	2	1
395	более конкретным	1	1
396	должны были	3	1
397	из области	1	1
398	сам же	1	1
399	нельзя было	3	1
400	для многих	1	1
401	образом и	1	1
402	нам в	2	1
403	тем не	12	1
404	и меньше	1	1
405	их в	4	1
406	как от	1	1
407	дом и	1	1
408	вещей и	1	1
409	всю глубину	1	1
410	на разные	1	1
411	не требуется	1	1
412	что например	1	1
413	и очень	1	1
414	случае в	1	1
415	значение слова	4	1
416	не раз	1	1
417	но они	1	1
418	тем самым	7	1
419	является чем-то	2	1
420	что эта	1	1
421	с которой	3	1
422	из нас	1	1
423	для каждого	4	1
424	правда в	2	1
425	на себе	1	1
426	как о	3	1
427	в основе	3	1
428	на содержание	1	1
429	из людей	1	1
430	даже как	2	1
431	иметь в	1	1
432	та или	2	1
433	это опять	1	1
434	никогда не	1	1
435	ничего не	10	1
436	можно усмотреть	1	1
437	и является	3	1
438	буквальном смысле	1	1
439	и теперь	1	1
440	со своим	1	1
441	сводится к	2	1
442	что речь	1	1
443	эти три	1	1
444	соотношении в	1	1
445	в области	6	1
446	в каком	4	1
447	в хронологическом	1	1
448	обстоятельство что	1	1
449	представляется нам	1	1
450	два десятилетия	1	1
451	нет ни	1	1
452	и вполне	4	1
453	и другой	1	1
454	отличается от	2	1
455	впервые только	1	1
456	числе и	2	1
457	на известное	1	1
458	установить в	1	1
459	бы он	1	1
460	той или	5	1
461	совсем иначе	1	1
462	все еще	4	1
463	рассуждениями о	1	1
464	отказаться от	1	1
465	для себя	9	1
466	то она	1	1
467	от друга	2	1
468	такое что	1	1
469	ни одно	1	1
470	только при	2	1
471	в собственном	1	1
472	представим себе	2	1
473	мысль о	2	1
474	что само	1	1
475	или для	1	1
476	в пределах	1	1
477	огромное количество	1	1
478	вероятно и	1	1
479	есть человек	1	1
480	нельзя сказать	1	1
481	времени и	1	1
482	том случае	2	1
483	каждого из	1	1
484	здесь нет	1	1
485	о связи	1	1
486	но никак	2	1
487	разного рода	4	1
488	является в	2	1
489	о котором	3	1
490	выводы о	1	1
491	с ним	1	1
492	выводу что	1	1
493	расстаться с	1	1
494	в порядке	1	1
495	а также	2	1
496	тому и	1	1
497	и другому	1	1
498	достаточное количество	1	1
499	внимание на	3	1
500	и та	1	1
501	но мы	3	1
502	никак не	11	1
503	водой и	1	1
504	как ее	1	1
505	одного из	1	1
506	только за	1	1
507	нас в	3	1
508	этих двух	1	1
509	каждом из	1	1
510	говорить об	3	1
511	во всей	1	1
512	что же	9	1
513	быть даже	1	1
514	и ни	3	1
515	и следовательно	4	1
516	если это	2	1
517	своему содержанию	1	1
518	в литературе	1	1
519	имеется в	3	1
520	по своей	1	1
521	слов или	1	1
522	находит и	1	1
523	то явно	1	1
524	всякого рода	4	1
525	взывает к	1	1
526	что даже	1	1
527	кстати сказать	1	1
528	которым оно	1	1
529	и весьма	2	1
530	мы вообще	1	1
531	то он	1	1
532	свою роль	1	1
533	по этому	3	1
534	уж не	1	1
535	тот или	5	1
536	человека с	1	1
537	далеко от	1	1
538	конечно не	2	1
539	стали находить	1	1
540	только на	9	1
541	то и	4	1
542	получили в	1	1
543	свидетельствует о	2	1
544	не все	4	1
545	от других	1	1
546	не так	2	1
547	в известной	1	1
548	содержания и	5	1
549	нас только	1	1
550	много раз	1	1
551	содержание и	1	1
552	слово как	1	1
553	не о	6	1
554	речь и	1	1
555	как раз	8	1
556	значение только	2	1
557	само собой	1	1
558	о которых	3	1
559	к самому	1	1
560	дел в	1	1
561	были бы	2	1
562	и даже	11	1
563	более широкое	1	1
564	или иной	5	1
565	их разрешения	1	1
566	за последние	1	1
567	в общественном	1	1
568	не один	1	1
569	не знали	1	1
570	на чем	2	1
571	а с	1	1
572	выставить на	1	1
573	сведения о	1	1
574	что не	5	1
575	говорит о	1	1
576	как можно	1	1
577	очень трудно	1	1
578	в с	2	1
579	у нас	18	1
580	это касается	1	1
581	она является	1	1
582	до конца	1	1
583	и самый	4	1
584	не на	1	1
585	не означает	1	1
586	который с	1	1
587	а не	10	1
588	однако и	1	1
589	другой стороны	5	1
590	без которых	3	1
591	ни о	4	1
592	подчеркивают в	1	1
593	самого начала	2	1
594	таковой и	1	1
595	речи и	1	1
596	несмотря на	3	1
597	всего этого	1	1
598	о и	2	1
599	на использовании	1	1
600	нечто такое	1	1
601	форме эта	1	1
602	из трех	2	1
603	только его	3	1
604	или по	4	1
605	как человек	1	1
606	приводит в	1	1
607	то обстоятельство	1	1
608	к своему	1	1
609	он говорит	1	1
610	этих словах	1	1
611	такого рода	15	1
612	в обратном	1	1
613	именно в	1	1
614	из отдельных	2	1
615	в состоянии	2	1
616	л в	2	1
617	еще раз	1	1
618	но даже	3	1
619	оба они	1	1
620	а то	1	1
621	здесь есть	1	1
622	содержится в	2	1
623	ближе к	1	1
624	в более	1	1
625	в одно	2	1
626	взаимного общения	1	1
627	от человека	1	1
628	ли в	2	1
629	случае если	2	1
630	при таком	2	1
631	отношений и	1	1
632	времени мы	1	1
633	само по	2	1
634	в результате	4	1
635	то при	1	1
636	или другой	5	1
637	составляющих его	2	1
638	тем более	10	1
639	и как	4	1
640	разной степени	1	1
641	необходимое для	1	1
642	будто бы	5	1
643	большого числа	1	1
644	обстоит дело	1	1
645	все более	1	1
646	но всегда	1	1
647	в системе	2	1
648	а н	1	1
649	этой области	3	1
650	иначе чем	1	1
651	нет ничего	2	1
652	из тех	1	1
653	не знает	3	1
654	сказать что	24	1
655	только как	3	1
656	была бы	1	1
657	где как	1	1
658	какой мере	1	1
659	или иного	5	1
660	т е	1	1
661	бы его	2	1
662	отношении является	1	1
663	а может	2	1
664	точно так	3	1
665	того или	7	1
666	и эта	1	1
667	гораздо ближе	1	1
668	думать что	1	1
669	так же	5	1
670	как на	2	1
671	все что	3	1
