N	2gram	Potebnia_M_1	Myshleni
175	очевидно что	3	3
176	связи и	1	3
177	независимо от	6	3
178	как в	10	3
179	хотя и	3	3
180	от этого	1	3
181	и отношения	1	3
182	на его	1	3
183	как оно	1	3
184	связанные с	1	3
185	при этом	6	3
186	как увидим	2	3
187	одной и	3	3
188	возможно только	5	3
189	и по	6	3
190	ход развития	1	3
191	в каждом	4	3
192	развития на	1	3
193	должен был	1	3
194	в них	3	3
195	общего понятия	1	3
196	восприятия и	3	3
197	что такое	1	3
198	в их	2	3
199	и той	3	3
200	естественно было	1	3
201	по себе	10	3
202	значение слова	1	3
203	что с	1	3
204	только не	2	3
205	по своей	1	3
206	связи с	3	3
207	не по	4	3
208	до того	1	3
209	этом отношении	1	3
210	лежит в	1	3
211	только то	2	3
212	действия и	1	3
213	переход к	1	3
214	те же	1	3
215	мог бы	2	3
216	по мере	6	3
217	образом в	1	3
218	развития как	1	3
219	до сих	1	3
220	системы понятий	1	3
221	во втором	5	3
222	в его	5	3
223	и только	2	3
224	слов и	4	3
225	развития но	1	3
226	один из	1	3
227	забегает вперед	1	3
228	этот вопрос	2	3
229	и его	5	3
230	есть в	2	3
231	представить себе	3	3
232	нуждается в	2	3
233	его мысли	1	3
234	в психологии	1	3
235	только к	1	3
236	зависит от	5	3
237	а не	21	3
238	но как	3	3
239	как развитие	1	3
240	для одного	1	3
241	предметов в	1	3
242	сих пор	1	3
243	в целом	2	3
244	тем и	1	3
245	в другой	3	3
246	бы в	4	3
247	мы должны	3	3
248	нашей мысли	1	3
249	первом случае	1	3
250	в своих	4	3
251	как на	3	3
252	одним из	2	2
253	а из	1	2
254	самом деле	1	2
255	он может	1	2
256	в возможности	1	2
257	что понятия	1	2
258	которые он	1	2
259	мысль что	5	2
260	а только	4	2
261	себе и	1	2
262	что они	1	2
263	что именно	2	2
264	прежде всего	4	2
265	все же	6	2
266	когда он	1	2
267	с понятием	2	2
268	нами в	1	2
269	не совпадает	1	2
270	понятие в	1	2
271	быть выражена	1	2
272	бы сказать	1	2
273	все эти	1	2
274	не обнаруживает	1	2
275	что отношения	2	2
276	если развитие	1	2
277	если он	1	2
278	но на	2	2
279	мысли и	9	2
280	в обратном	1	2
281	пути развития	2	2
282	самой мысли	2	2
283	ключ к	2	2
284	к одному	2	2
285	различия в	2	2
286	другом в	1	2
287	другу как	1	2
288	с этой	2	2
289	различие между	1	2
290	в другом	1	2
291	нам остается	1	2
292	с другими	1	2
293	известно что	2	2
294	этом смысле	4	2
295	что один	1	2
296	всю свою	1	2
297	чем в	2	2
298	во внимание	3	2
299	несмотря на	5	2
300	смысле что	1	2
301	остается в	1	2
302	через другие	1	2
303	в этих	7	2
304	что если	3	2
305	в своей	3	2
306	могут не	2	2
307	в такой	1	2
308	в котором	1	2
309	и том	2	2
310	мы называем	2	2
311	том смысле	4	2
312	в которых	1	2
313	что я	1	2
314	но это	5	2
315	но он	2	2
316	друг другу	3	2
317	и более	2	2
318	слова к	1	2
319	общего и	1	2
320	и вообще	3	2
321	ничего нового	1	2
322	к развитию	1	2
323	не менее	6	2
324	она не	3	2
325	и другое	3	2
326	уже из	1	2
327	в уме	1	2
328	но только	1	2
329	не могло	3	2
330	может существовать	1	2
331	могли это	1	2
332	необходимо должно	1	2
333	этот закон	1	2
334	у нас	2	2
335	языка в	6	2
336	перейти к	2	2
337	решения и	1	2
338	этих отношений	1	2
339	всякую возможность	1	2
340	и от	3	2
341	на том	1	2
342	не с	1	2
343	что у	1	2
344	еще в	1	2
345	том как	3	2
346	начинается в	1	2
347	для этого	2	2
348	причинных отношений	1	2
349	с ним	3	2
350	на вопрос	1	2
351	внимание на	1	2
352	при котором	2	2
353	мысли мы	1	2
354	нас в	1	2
355	образом мы	1	2
356	языке и	1	2
357	частных понятий	1	2
358	когда оно	1	2
359	развитие не	1	2
360	необходимых для	1	2
361	о предмете	3	2
362	эти последние	1	2
363	но с	2	2
364	природе в	1	2
365	более сложные	1	2
366	с ними	1	2
367	дело с	1	2
368	которое мы	2	2
369	из которого	3	2
370	для всех	5	2
371	действие на	1	2
372	если мы	3	2
373	только на	3	2
374	не из	3	2
375	каким образом	3	2
376	но совершенно	2	2
377	за ним	2	2
378	а и	1	2
379	должны с	1	2
380	бы совершенно	1	2
381	из них	1	2
382	в одном	8	2
383	у него	1	2
384	мы назвали	1	2
385	в других	2	2
386	предмету не	1	2
387	были бы	3	2
388	с другой	7	2
389	к которому	3	2
390	мысли с	3	2
391	на ней	1	2
392	более того	1	2
393	не решает	1	2
394	понятие как	1	2
395	не на	1	2
396	и непосредственно	1	2
397	была бы	2	2
398	понятие о	1	2
399	в связи	1	2
400	законов и	1	2
401	все более	3	2
402	самое понятие	1	2
403	к более	1	2
404	в данном	1	2
405	что всякое	1	2
406	и там	1	2
407	общих представлений	1	2
408	этого слова	1	2
409	как только	1	2
410	все это	1	2
411	для нас	9	2
412	как эта	1	2
413	от него	4	2
414	только что	2	2
415	хотя в	3	2
416	а в	5	2
417	всех тех	1	2
418	другой стороны	5	2
419	другим и	1	2
420	имеет место	2	2
421	из этого	2	2
422	речи как	1	2
423	и другие	1	2
424	предполагает уже	1	2
425	оно совершается	1	2
426	ли мы	1	1
427	если б	2	1
428	взгляд на	2	1
429	языка с	6	1
430	способны к	1	1
431	предполагает известный	1	1
432	сам по	1	1
433	причины в	1	1
434	выражения в	1	1
435	бы для	1	1
436	как отдельное	1	1
437	что когда	1	1
438	от своей	1	1
439	в чисто	1	1
440	из его	1	1
441	представлений а	1	1
442	что эти	1	1
443	собственном смысле	1	1
444	видеть в	2	1
445	едва ли	1	1
446	с таким	1	1
447	может себе	3	1
448	мысли то	7	1
449	и могут	1	1
450	есть не	2	1
451	видно уже	1	1
452	и образования	1	1
453	понятия но	1	1
454	язык как	7	1
455	имеет свою	1	1
456	его только	2	1
457	есть нечто	4	1
458	что иное	2	1
459	на другой	1	1
460	ему в	1	1
461	свою очередь	4	1
462	это возможно	1	1
463	иное как	2	1
464	на их	1	1
465	в различных	1	1
466	то очевидно	1	1
467	язык или	1	1
468	того чего	1	1
469	на самом	1	1
470	сущности и	1	1
471	жить и	1	1
472	не то	1	1
473	явлений и	3	1
474	ответ на	1	1
475	уже как	1	1
476	с психологической	1	1
477	друг от	2	1
478	это или	1	1
479	за пределы	2	1
480	которые не	2	1
481	что во	2	1
482	его на	2	1
483	общего с	1	1
484	выйти из	2	1
485	стороны и	2	1
486	этого развития	1	1
487	что как	3	1
488	перед нами	1	1
489	в полном	2	1
490	и понимания	9	1
491	не подчинены	1	1
492	его к	2	1
493	прежде и	1	1
494	что этим	1	1
495	тем же	2	1
496	эти условия	1	1
497	и хотя	1	1
498	общие представления	2	1
499	развития это	1	1
500	психологии и	1	1
501	не можем	2	1
502	ключ ко	1	1
503	что это	3	1
504	он в	1	1
505	имеет своих	1	1
506	с их	1	1
507	им в	1	1
508	в употреблении	1	1
509	предметов и	2	1
510	противоположность в	1	1
511	как он	1	1
512	может уже	1	1
513	говоря только	1	1
514	нами при	1	1
515	теории и	2	1
516	вообще если	1	1
517	что она	1	1
518	не его	1	1
519	по степени	1	1
520	единство в	1	1
521	области не	1	1
522	не как	1	1
523	то как	1	1
524	что каждая	1	1
525	само это	1	1
526	но вместе	2	1
527	прежде чем	3	1
528	в нее	1	1
529	одно и	1	1
530	но все	2	1
531	бы они	2	1
532	развитие этих	1	1
533	и может	2	1
534	и с	3	1
535	как совершается	1	1
536	ему возможность	1	1
537	на все	2	1
538	предположение что	2	1
539	или даже	3	1
540	входит в	1	1
541	это было	1	1
542	отношения которые	1	1
543	от одного	1	1
544	может стать	1	1
545	окажется что	1	1
546	но то	1	1
547	языка совершенно	1	1
548	известным образом	2	1
549	это совершается	1	1
550	как высшая	1	1
551	ни в	1	1
552	но уже	2	1
553	языка предполагает	2	1
554	рядом с	1	1
555	все равно	1	1
556	далеко не	1	1
557	и течение	1	1
558	но все-таки	1	1
559	во взаимной	1	1
560	оно имеет	1	1
561	ведет к	1	1
562	можно считать	1	1
563	обратимся к	1	1
564	языка но	3	1
565	с чувственным	1	1
566	во время	1	1
567	привело к	1	1
568	и при	3	1
569	таким же	2	1
570	остается только	4	1
571	заключать в	1	1
572	и без	3	1
573	самая сущность	1	1
574	не столько	1	1
575	на известный	1	1
576	не исчерпывается	1	1
577	как одна	1	1
578	несомненно что	2	1
579	оно должно	2	1
580	начнем с	3	1
581	когда эти	1	1
582	тем не	6	1
583	дополнения в	1	1
584	без всяких	1	1
585	так называемое	1	1
586	их в	1	1
587	том и	2	1
588	и предполагает	1	1
589	и наоборот	6	1
590	от состояния	1	1
591	же может	1	1
592	даже в	1	1
593	случае мы	1	1
594	основная ошибка	1	1
595	нового направления	1	1
596	что есть	1	1
597	как можно	1	1
598	что ему	1	1
599	дело в	2	1
600	и притом	4	1
601	к новым	2	1
602	к этим	1	1
603	которого он	1	1
604	например что	1	1
605	уме человека	1	1
606	отличное от	1	1
607	нам и	2	1
608	для всего	1	1
609	может только	1	1
610	и сразу	1	1
611	то окажется	1	1
612	можем ли	1	1
613	что самое	2	1
614	взаимной зависимости	1	1
615	всех точек	1	1
616	из основных	2	1
617	перехода к	1	1
618	вернее сказать	1	1
619	если самое	1	1
620	другому высшему	1	1
621	в каком	6	1
622	один шаг	1	1
623	в действительности	4	1
624	в живой	2	1
625	деятельности и	5	1
626	начиная с	1	1
627	прогресса в	1	1
628	к прежнему	1	1
629	моему собственному	1	1
630	есть только	11	1
631	сравнительно с	2	1
632	все особенности	1	1
633	сходство с	1	1
634	зависят от	2	1
635	мысли о	4	1
636	в самых	1	1
637	на это	1	1
638	отношения понятий	4	1
639	ничего общего	2	1
640	разными путями	1	1
641	особенности этого	1	1
642	и это	3	1
643	и самое	2	1
644	и о	2	1
645	от друга	2	1
646	не для	1	1
647	подобно тому	3	1
648	в ее	1	1
649	в собственном	2	1
650	тот не	1	1
651	языка так	1	1
652	языка по	2	1
653	развивается не	1	1
654	и характер	1	1
655	не мог	3	1
656	существовать и	1	1
657	выражения и	1	1
658	понятием а	1	1
659	из признаков	1	1
660	грамматических форм	1	1
661	такое понятие	1	1
662	как между	1	1
663	грамматическими формами	1	1
664	этой мысли	1	1
665	сказано выше	1	1
666	само себя	1	1
667	является в	1	1
668	против этого	1	1
669	образования и	2	1
670	может в	1	1
671	в известных	1	1
672	о том	2	1
673	для человека	2	1
674	никак не	2	1
675	и весь	1	1
676	не имеем	2	1
677	утверждает что	2	1
678	после того	1	1
679	что его	1	1
680	все его	1	1
681	действительно видим	1	1
682	к нему	1	1
683	самым вся	1	1
684	между тем	5	1
685	которые мы	5	1
686	при исследовании	1	1
687	его мысль	1	1
688	примем что	2	1
689	что же	2	1
690	язык в	8	1
691	от известного	1	1
692	даже для	1	1
693	на словах	1	1
694	чем когда	1	1
695	вытекают из	3	1
696	это приводит	1	1
697	как например	2	1
698	но так	1	1
699	на которой	1	1
700	мысли не	1	1
701	мы действительно	1	1
702	время когда	1	1
703	мы увидим	3	1
704	явления в	1	1
705	им на	1	1
706	во всем	4	1
707	как нечто	1	1
708	к нашему	1	1
709	в прошлом	1	1
710	можем представить	2	1
711	и долготы	1	1
712	уже особенности	1	1
713	когда нам	1	1
714	понятие например	1	1
715	и ее	1	1
716	принять что	2	1
717	вопрос об	3	1
718	с опытом	1	1
719	но между	1	1
720	с одной	3	1
721	с которыми	1	1
722	земного шара	1	1
723	б мы	2	1
724	и теперь	1	1
725	лежащие в	1	1
726	что законы	1	1
727	внимание что	2	1
728	понятие которое	2	1
729	уже не	2	1
730	языка а	3	1
731	то и	7	1
732	одной точке	2	1
733	научного исследования	1	1
734	в виде	1	1
735	в начале	2	1
736	по законам	2	1
737	очередь не	1	1
738	в известном	1	1
739	отличны от	1	1
740	к мысли	2	1
741	и их	3	1
742	слова в	2	1
743	противоречие между	1	1
744	сами по	1	1
745	взятых в	1	1
746	и должна	1	1
747	вовсе не	5	1
748	с этими	1	1
749	ее не	1	1
750	которые могут	1	1
751	не говорит	1	1
752	во всей	1	1
753	к общим	1	1
754	образом что	2	1
755	понятия по	1	1
756	находятся в	3	1
757	известного рода	1	1
758	быть совершенно	1	1
759	где есть	1	1
760	а потому	10	1
761	нужно было	3	1
762	и даже	4	1
763	и постепенно	1	1
764	развития а	1	1
765	с другим	3	1
766	не раньше	1	1
767	свою историю	1	1
768	влияние на	2	1
769	что можно	3	1
770	нельзя сказать	1	1
771	значении слова	1	1
772	не потому	2	1
773	мысли для	1	1
774	как же	1	1
775	еще и	1	1
776	это все	1	1
777	наконец в	1	1
778	себе мы	1	1
779	и затем	1	1
780	истории развития	1	1
781	к сожалению	1	1
782	она вполне	1	1
783	а на	1	1
784	принимает за	1	1
785	общее понятие	2	1
786	формами но	1	1
787	возвращаясь к	1	1
788	если даже	1	1
789	к высшему	1	1
790	мы хотим	1	1
791	и слово	1	1
792	под влиянием	2	1
793	если не	2	1
794	в строении	2	1
795	должно возникнуть	1	1
796	виде в	1	1
797	направлении и	1	1
798	как разумное	1	1
799	изменяется в	1	1
800	и во	3	1
801	можно будет	1	1
802	относятся к	1	1
803	только его	1	1
804	всем остальным	1	1
805	перейти в	1	1
806	над ним	1	1
807	психология не	1	1
808	влияния на	1	1
809	одной стороны	3	1
810	с внутренней	1	1
811	что за	1	1
812	она есть	1	1
813	этой последней	1	1
814	смысле этого	1	1
815	утверждая что	1	1
816	в логике	1	1
817	тому как	4	1
818	в ответ	1	1
819	в тех	1	1
820	самого себя	4	1
821	отдельные звуки	1	1
822	значит что	1	1
823	мысли это	1	1
824	слова есть	1	1
825	в истории	7	1
826	и другом	2	1
827	аналогии с	1	1
828	приблизиться к	1	1
829	умственной деятельности	4	1
830	вообще все	1	1
831	для мысли	2	1
832	с хотя	1	1
833	на одной	1	1
834	в более	4	1
835	бы невозможно	1	1
836	развития развитие	1	1
837	бы рядом	1	1
838	новое слово	1	1
839	его собственными	1	1
840	к пониманию	1	1
841	должны быть	7	1
842	при таком	4	1
843	оно как	1	1
844	не существует	2	1
845	то можно	1	1
846	чего я	1	1
847	только тем	2	1
848	мы только	1	1
849	внутренней связи	3	1
850	в результате	1	1
851	этой системы	1	1
852	как она	3	1
853	бы даже	2	1
854	не представляет	1	1
855	есть система	1	1
856	представлениями но	1	1
857	тем более	2	1
858	не должен	1	1
859	случае и	1	1
860	скажем что	1	1
861	известные нам	1	1
862	могли быть	1	1
863	психологической точки	1	1
864	но всегда	2	1
865	пришла к	1	1
866	должен быть	1	1
867	вопрос как	1	1
868	иначе чем	1	1
869	нам не	1	1
870	слово в	1	1
871	в свою	4	1
872	в какие	2	1
873	слова с	1	1
874	необходимо было	2	1
875	к неизвестному	1	1
876	совершенно не	1	1
877	того на	1	1
878	что понятие	3	1
879	предмете и	1	1
880	всех других	1	1
881	которые сами	1	1
882	не что	2	1
883	только о	1	1
884	выводить из	1	1
885	но эти	2	1
886	это определение	1	1
887	того времени	1	1
888	и решить	1	1
889	к этому	1	1
890	от слова	1	1
891	точно так	11	1
892	все что	2	1
893	этой точки	1	1
