N	2gram	Tiupa_Lite_2	Problemy
133	в их	3	3
134	даже в	4	3
135	в отношении	1	3
136	на два	2	3
137	того и	1	3
138	ничего не	3	3
139	во всем	1	3
140	для другого	1	3
141	могут быть	2	3
142	той или	1	3
143	не менее	6	3
144	в себя	3	3
145	можно было	1	3
146	так и	7	3
147	не за	1	3
148	и даже	8	3
149	с ним	2	3
150	что и	2	3
151	а он	1	3
152	и только	2	3
153	другого в	3	3
154	наконец в	2	3
155	его в	1	3
156	тот же	2	3
157	со всеми	1	3
158	себя в	6	3
159	есть в	1	3
160	уже не	2	3
161	тем что	4	3
162	или иной	1	3
163	себя и	2	3
164	в произведениях	1	3
165	он и	2	3
166	него в	1	3
167	по существу	3	3
168	все же	2	3
169	и для	3	3
170	но зато	1	3
171	в романе	1	3
172	не знает	2	3
173	другой стороны	4	3
174	того же	4	3
175	в последнем	1	3
176	есть и	1	3
177	героя в	2	3
178	я и	4	2
179	ту же	2	2
180	отношения к	1	2
181	тем же	3	2
182	себе как	1	2
183	и о	1	2
184	на себя	2	2
185	мы и	1	2
186	для наших	1	2
187	в каждой	2	2
188	он говорит	1	2
189	герой не	1	2
190	как в	1	2
191	как нам	1	2
192	и как	3	2
193	ведь я	2	2
194	в первом	1	2
195	что это	1	2
196	в целом	2	2
197	мы чувствуем	1	2
198	как он	2	2
199	и еще	2	2
200	на том	1	2
201	оно должно	1	2
202	одно и	2	2
203	а затем	2	2
204	из них	2	2
205	речь а	1	2
206	он есть	1	2
207	него как	1	2
208	мы с	3	2
209	художественного творчества	2	2
210	автора и	1	2
211	том что	7	2
212	которую он	1	2
213	ведь ты	1	2
214	в такой	2	2
215	себе а	1	2
216	мысли и	2	2
217	но эта	1	2
218	что было	2	2
219	что этот	1	2
220	и то	3	2
221	а вот	1	2
222	того как	1	2
223	одна из	5	2
224	на себе	1	2
225	и всегда	1	2
226	и без	2	2
227	пути и	1	2
228	тем не	2	2
229	и эта	1	2
230	что на	1	2
231	перед ним	2	2
232	есть у	1	2
233	у нас	5	2
234	это я	1	2
235	здесь мы	1	2
236	для себя	2	2
237	в конце	2	2
238	не могу	2	2
239	что может	1	2
240	в образе	1	2
241	для этого	2	2
242	произведения как	1	2
243	переходит в	1	2
244	его герой	1	2
245	что вот	1	2
246	того что	5	2
247	уже в	2	2
248	то и	3	2
249	в поэзии	3	2
250	а то	1	2
251	речь в	2	2
252	ведь это	2	2
253	дело и	1	2
254	каждый из	4	2
255	с другим	2	2
256	как же	1	2
257	а с	1	2
258	и др	3	2
259	что не	2	2
260	в руках	2	2
261	него не	2	2
262	в творчестве	1	2
263	так же	1	2
264	с тобой	5	2
265	своей жизни	1	2
266	для нас	2	2
267	еще более	1	2
268	конце концов	1	2
269	хотя бы	2	2
270	ни было	2	2
271	отношении к	1	2
272	ее в	1	2
273	в своих	2	2
274	он пишет	1	2
275	каждое слово	1	2
276	который не	1	2
277	в таком	1	2
278	если б	1	1
279	отражена в	1	1
280	в движение	1	1
281	на самом	1	1
282	это и	1	1
283	каждый жест	1	1
284	но тем	4	1
285	как свою	1	1
286	поэтому он	1	1
287	одним из	3	1
288	есть не	1	1
289	в повестях	1	1
290	и само	1	1
291	он знает	1	1
292	это совершенно	1	1
293	же как	2	1
294	вот она	1	1
295	случае это	2	1
296	из своих	2	1
297	именно к	1	1
298	ни единого	1	1
299	он как	1	1
300	и аналогичных	1	1
301	вот я	1	1
302	и чужого	1	1
303	ты как	1	1
304	ему в	1	1
305	и скрытой	1	1
306	первого и	1	1
307	слово он	1	1
308	меньшей степени	1	1
309	себя а	1	1
310	классической поэтике	1	1
311	от себя	1	1
312	бы то	1	1
313	иного рода	1	1
314	его так	1	1
315	с одной	7	1
316	землю и	1	1
317	нам его	1	1
318	то он	1	1
319	но как	2	1
320	перед глазами	1	1
321	если в	2	1
322	в новом	1	1
323	ведь мы	2	1
324	нет и	1	1
325	в собственном	1	1
326	идет о	3	1
327	вследствие чего	1	1
328	в рамках	4	1
329	одном из	2	1
330	без другого	2	1
331	она как	1	1
332	художественного видения	2	1
333	в слово	1	1
334	если есть	1	1
335	однако не	1	1
336	я к	1	1
337	и художественного	1	1
338	с тобою	1	1
339	себе не	2	1
340	ориентирована на	1	1
341	собственное слово	1	1
342	в нашем	2	1
343	у каждого	1	1
344	и пространства	1	1
345	моей не	1	1
346	за их	1	1
347	в этой	3	1
348	корнями в	1	1
349	слово это	1	1
350	а скорее	1	1
351	читателя в	1	1
352	он должен	1	1
353	не к	2	1
354	вы в	1	1
355	что ни	1	1
356	и по	1	1
357	на этом	2	1
358	однако в	6	1
359	не бывает	2	1
360	не следует	1	1
361	слова не	1	1
362	то ни	1	1
363	в мире	9	1
364	своим образцом	1	1
365	с другими	1	1
366	как к	3	1
367	и иных	2	1
368	и мы	1	1
369	я все	3	1
370	должен был	1	1
371	за ней	1	1
372	даже по	1	1
373	нет в	2	1
374	все равно	2	1
375	но лишь	3	1
376	в ее	2	1
377	не всегда	1	1
378	не мог	1	1
379	менее чем	1	1
380	во второй	1	1
381	от своего	1	1
382	что до	1	1
383	от его	1	1
384	обращение к	1	1
385	не меняет	1	1
386	по крайней	2	1
387	или путь	2	1
388	слова к	1	1
389	вещей и	1	1
390	ты шел	1	1
391	что есть	1	1
392	общего дела	4	1
393	не раз	2	1
394	дня и	1	1
395	с поразительным	1	1
396	но они	1	1
397	себя лишь	1	1
398	только здесь	1	1
399	что ему	1	1
400	друг друга	2	1
401	в романном	1	1
402	а ты	1	1
403	в основе	2	1
404	сознания как	1	1
405	того чтобы	1	1
406	не могло	1	1
407	только не	1	1
408	мышления и	1	1
409	не имеет	1	1
410	ним а	1	1
411	классицизма в	1	1
412	только и	1	1
413	этих двух	1	1
414	а во	1	1
415	принципом видения	1	1
416	явление в	1	1
417	развивается в	1	1
418	по своей	1	1
419	только пусть	1	1
420	связи с	1	1
421	в сознании	1	1
422	то чтоб	1	1
423	оглядка на	1	1
424	не от	1	1
425	языка в	1	1
426	свое собственное	1	1
427	все то	1	1
428	на того	1	1
429	же самое	1	1
430	числе и	1	1
431	всего в	1	1
432	я но	2	1
433	даже когда	1	1
434	он ищет	1	1
435	я тебя	2	1
436	слов но	2	1
437	но только	2	1
438	но по	1	1
439	с ее	2	1
440	в душу	1	1
441	и говорит	1	1
442	так в	5	1
443	здесь происходит	1	1
444	на нее	1	1
445	не с	3	1
446	сознаний в	1	1
447	отождествляется с	1	1
448	не себе	1	1
449	мог бы	1	1
450	и каждый	2	1
451	еще в	4	1
452	жизнь и	1	1
453	является в	1	1
454	поэтому в	1	1
455	которая в	1	1
456	в построении	1	1
457	же он	1	1
458	в смысле	1	1
459	с полным	1	1
460	высказывание в	1	1
461	здесь даже	2	1
462	за пределами	1	1
463	ними все	1	1
464	но мы	1	1
465	не стоит	1	1
466	на что	1	1
467	после того	1	1
468	я которое	1	1
469	можно сказать	1	1
470	любви к	1	1
471	знаю я	3	1
472	от него	1	1
473	является одним	1	1
474	его личности	1	1
475	во втором	1	1
476	крайней мере	2	1
477	как людей	1	1
478	художественном мире	2	1
479	но тут	1	1
480	я ее	1	1
481	один из	4	1
482	тем путем	1	1
483	явления как	1	1
484	одной из	2	1
485	характерный для	2	1
486	в какой	2	1
487	то в	2	1
488	еще и	1	1
489	но то	1	1
490	в единственном	2	1
491	в эти	1	1
492	в качестве	5	1
493	человека с	1	1
494	типа а	1	1
495	вопроса о	1	1
496	со своим	1	1
497	признать его	1	1
498	ни с	1	1
499	мир в	1	1
500	него нет	1	1
501	как справедливо	1	1
502	автора но	1	1
503	в прозе	1	1
504	мы находим	1	1
505	я в	7	1
506	при всей	2	1
507	не случайно	4	1
508	но уже	2	1
509	она имеет	1	1
510	во всей	1	1
511	русский язык	1	1
512	в других	1	1
513	и позволяют	1	1
514	лишь для	1	1
515	не было	2	1
516	никого не	1	1
517	одной стороны	6	1
518	мне и	1	1
519	мы это	1	1
520	и т.п	10	1
521	а именно	3	1
522	лица в	1	1
523	человека а	1	1
524	к которому	1	1
525	говорит о	1	1
526	равной степени	2	1
527	от этого	1	1
528	опять к	1	1
529	однако и	1	1
530	все время	1	1
531	своего я	1	1
532	а так	1	1
533	здесь этот	1	1
534	есть лишь	1	1
535	и ты	3	1
536	не видит	2	1
537	все более	1	1
538	человек в	1	1
539	третьем лице	1	1
540	вместе с	5	1
541	и потому	1	1
542	как это	2	1
543	со словом	1	1
544	из которых	2	1
545	над ним	2	1
546	к своему	2	1
547	быть это	1	1
548	другого я	1	1
549	вокруг себя	1	1
550	по ним	1	1
551	в это	1	1
552	ли не	4	1
553	утверждение о	1	1
554	их последний	1	1
555	поэтому для	1	1
556	в основном	1	1
557	занимает в	1	1
558	надо мной	3	1
559	в начале	3	1
560	силу и	1	1
561	которой он	1	1
562	о мире	1	1
563	таким оно	1	1
564	при всем	2	1
565	но с	3	1
566	его собственная	1	1
567	собственного задания	1	1
568	этот образ	1	1
569	которых он	1	1
570	и от	1	1
571	в пределе	1	1
572	это как	2	1
573	а к	2	1
574	друг мой	1	1
575	она уже	1	1
576	совершенно иной	1	1
577	обращается к	3	1
578	в третьем	2	1
579	диалога но	1	1
580	ничего общего	1	1
581	столь характерный	1	1
582	же в	2	1
583	обстоит дело	1	1
584	в равной	3	1
585	ты не	1	1
586	границу между	1	1
587	все еще	2	1
588	от лица	1	1
589	с сыном	1	1
590	своего предмета	1	1
591	жизни а	2	1
592	из этого	1	1
593	время не	1	1
594	эти слова	1	1
595	можно назвать	1	1
596	жизни и	4	1
597	а я	1	1
598	все что	2	1
599	этой точки	1	1
600	он у	1	1
601	к этому	1	1
602	как на	3	1
603	том числе	2	1
604	они не	1	1
