N	2gram	Tiupa_Narr_1	KulturaY
200	но даже	1	2
201	этого термина	1	2
202	о роли	1	2
203	внимание и	1	2
204	мы будем	1	2
205	не то	1	2
206	что за	1	2
207	к слову	1	2
208	конечном счете	1	2
209	ответ на	1	2
210	отличие от	2	2
211	не просто	1	2
212	речи но	1	2
213	в своем	3	2
214	что касается	2	2
215	и где	1	2
216	за собой	1	2
217	и у	1	2
218	при этом	19	2
219	не как	1	2
220	в корне	1	2
221	состоит в	10	2
222	в одну	1	2
223	могла бы	1	2
224	в другом	1	2
225	том случае	1	2
226	данном случае	8	2
227	только о	1	2
228	но уже	1	2
229	все равно	2	2
230	соответствии с	4	2
231	с тем	1	2
232	как и	13	2
233	не всегда	3	2
234	мы видели	1	2
235	и еще	2	2
236	в своей	5	2
237	в их	1	2
238	в отличие	2	2
239	в которых	1	2
240	нельзя было	1	2
241	средствами языка	1	2
242	тем самым	5	2
243	как можно	1	2
244	что эта	1	2
245	она не	2	2
246	хотелось бы	1	2
247	может служить	3	2
248	дело не	2	2
249	в каждый	1	2
250	того как	1	2
251	за ними	3	2
252	понять что	1	2
253	оно не	2	2
254	свою очередь	2	2
255	роль в	2	2
256	на том	1	2
257	что у	4	2
258	что для	1	2
259	когда в	3	2
260	и вообще	1	2
261	одного из	6	2
262	как у	2	2
263	в конечном	3	2
264	эта фраза	2	2
265	к нему	4	2
266	вся эта	1	2
267	нуждается в	1	2
268	в глазах	3	2
269	а именно	1	2
270	в современной	3	2
271	с той	1	2
272	с ними	2	2
273	он уже	2	2
274	их не	1	2
275	с одной	1	2
276	языка как	1	2
277	при отсутствии	2	2
278	не говорит	3	2
279	никогда не	4	2
280	и даже	2	2
281	говорить и	1	2
282	еще и	1	2
283	а на	2	2
284	на этот	1	2
285	которых мы	1	2
286	не на	1	2
287	однако и	4	2
288	он и	2	2
289	в частности	14	2
290	представить себе	1	2
291	для обозначения	2	2
292	достаточно для	1	2
293	в той	2	2
294	здесь следует	1	2
295	как будто	3	2
296	быть не	3	2
297	материал для	1	2
298	ли не	2	2
299	и для	2	2
300	и от	2	2
301	сознания и	1	2
302	о котором	1	2
303	то не	1	2
304	и все	3	2
305	не более	1	2
306	но зато	2	2
307	будто бы	1	2
308	все они	1	2
309	в свою	2	2
310	не говоря	1	2
311	в свое	1	2
312	случае если	1	2
313	по поводу	1	2
314	за ее	1	1
315	сам по	1	1
316	получает в	1	1
317	которое мы	1	1
318	в котором	1	1
319	сам автор	1	1
320	едва ли	3	1
321	и утверждается	1	1
322	по его	1	1
323	мы не	3	1
324	еще можно	1	1
325	что иное	1	1
326	по глубокому	1	1
327	мы и	1	1
328	а теперь	1	1
329	первого и	1	1
330	жизни это	1	1
331	подчеркнуть что	1	1
332	и он	6	1
333	мог бы	1	1
334	он был	1	1
335	качестве одного	1	1
336	иное как	1	1
337	столь же	5	1
338	бы то	1	1
339	отделаться от	1	1
340	с его	4	1
341	сказать и	1	1
342	как правило	5	1
343	словами как	1	1
344	но как	3	1
345	дело обстоит	1	1
346	свою жизнь	1	1
347	по отношению	3	1
348	говорилось выше	1	1
349	идет о	3	1
350	в рамках	1	1
351	что именно	1	1
352	из уст	2	1
353	на минуту	1	1
354	вспомним что	1	1
355	такое слово	1	1
356	и как	3	1
357	и к	1	1
358	то в	4	1
359	не исчерпывается	1	1
360	значения как	1	1
361	не приходится	1	1
362	в которой	1	1
363	в литературном	1	1
364	бог знает	1	1
365	привести к	1	1
366	обозначения различного	1	1
367	в целом	3	1
368	же слово	1	1
369	за это	1	1
370	из этих	4	1
371	во многих	1	1
372	ни одна	1	1
373	что автор	1	1
374	в известном	2	1
375	лишний раз	1	1
376	что к	1	1
377	в себе	6	1
378	тому же	6	1
379	но ведь	1	1
380	претендовать на	1	1
381	как принцип	1	1
382	не могла	2	1
383	в случае	2	1
384	кухни и	1	1
385	мы можем	2	1
386	зависит не	1	1
387	с естественным	1	1
388	мы способны	1	1
389	в принципе	4	1
390	к одному	1	1
391	однако он	1	1
392	моя мысль	1	1
393	какой бы	1	1
394	так например	1	1
395	речь хотя	1	1
396	именно это	1	1
397	языком в	1	1
398	этом последнем	1	1
399	то ни	1	1
400	не будет	2	1
401	а когда	1	1
402	того кто	2	1
403	из всех	1	1
404	а по	2	1
405	всю свою	1	1
406	это ее	1	1
407	конечном итоге	1	1
408	своим внутренним	1	1
409	здесь однако	1	1
410	в последние	1	1
411	одному из	1	1
412	далеко не	1	1
413	смысл которого	1	1
414	в слове	3	1
415	словами в	1	1
416	и уже	1	1
417	и было	1	1
418	этом в	1	1
419	два слова	1	1
420	в следующем	1	1
421	что вся	1	1
422	теперь как	3	1
423	и уж	1	1
424	не раз	1	1
425	в одном	4	1
426	точку зрения	1	1
427	не понимает	1	1
428	и действия	2	1
429	имеет смысл	1	1
430	их в	3	1
431	однако в	3	1
432	что этот	1	1
433	для нее	1	1
434	даже в	1	1
435	случае мы	1	1
436	и вся	1	1
437	тому что	1	1
438	в воспитании	1	1
439	но еще	1	1
440	дело в	2	1
441	одна из	4	1
442	с и	1	1
443	и когда	1	1
444	слышит или	1	1
445	до сих	2	1
446	бы свое	1	1
447	иное дело	1	1
448	для всего	1	1
449	немного в	1	1
450	его от	1	1
451	невозможно но	1	1
452	вследствие того	1	1
453	они являются	1	1
454	во всем	1	1
455	не лишним	1	1
456	ли в	1	1
457	только с	1	1
458	течением времени	1	1
459	в действительности	1	1
460	тем это	1	1
461	далеко за	1	1
462	присутствуют в	1	1
463	значительной степени	1	1
464	не встречается	1	1
465	указывает на	1	1
466	слова с	1	1
467	имеет место	4	1
468	если же	1	1
469	для образования	1	1
470	обычно в	1	1
471	выбирать между	1	1
472	в театре	2	1
473	известно по	1	1
474	это время	1	1
475	с ее	2	1
476	самом тексте	1	1
477	говорит и	1	1
478	в ее	1	1
479	только то	1	1
480	счетом ничего	1	1
481	предмет своего	1	1
482	с языком	2	1
483	слова а	1	1
484	соответствии со	1	1
485	не с	1	1
486	это вовсе	1	1
487	и прочих	1	1
488	имеет дело	1	1
489	поэтому в	1	1
490	внимание к	1	1
491	состоящий в	1	1
492	различного рода	3	1
493	то они	2	1
494	о том	4	1
495	внимание на	4	1
496	установки на	1	1
497	в случаях	1	1
498	теперь и	1	1
499	в чем	2	1
500	в значительной	1	1
501	нас в	2	1
502	на протяжении	7	1
503	тем или	2	1
504	русской литературе	1	1
505	а потому	1	1
506	чего уж	1	1
507	вслед за	1	1
508	от этих	2	1
509	труд в	1	1
510	в него	1	1
511	мы уже	1	1
512	известном смысле	2	1
513	которой и	1	1
514	пор еще	1	1
515	оно и	1	1
516	идет по	2	1
517	одной из	1	1
518	дело с	2	1
519	что даже	1	1
520	могло быть	1	1
521	например с	1	1
522	правда и	1	1
523	болью в	1	1
524	впрочем и	1	1
525	по мнению	1	1
526	лучше чем	1	1
527	указать на	1	1
528	ни одного	1	1
529	ни было	1	1
530	не обходится	1	1
531	свидетельствует о	1	1
532	так называемый	1	1
533	или даже	1	1
534	слово но	2	1
535	его и	2	1
536	их как	1	1
537	на своего	1	1
538	для него	4	1
539	в очерке	1	1
540	могло бы	3	1
541	сами по	2	1
542	художественная литература	1	1
543	у нее	4	1
544	отношение к	1	1
545	к ним	2	1
546	не случайно	1	1
547	не становится	1	1
548	и только	2	1
549	не до	1	1
550	или иной	4	1
551	чем он	2	1
552	одной стороны	1	1
553	и опять	1	1
554	и составляет	2	1
555	а так	1	1
556	и я	1	1
557	только от	2	1
558	и слово	1	1
559	если не	2	1
560	позволяет нам	2	1
561	это на	1	1
562	связь с	1	1
563	ровным счетом	1	1
564	наше внимание	1	1
565	одно слово	1	1
566	протяжении этого	2	1
567	смысл который	1	1
568	всего тем	1	1
569	по своему	2	1
570	иначе но	1	1
571	наряду с	1	1
572	такого рода	10	1
573	ведет к	1	1
574	впрочем если	1	1
575	когда он	1	1
576	согласно которому	1	1
577	свое внимание	1	1
578	произведение в	1	1
579	слово а	1	1
580	к чему	3	1
581	она есть	1	1
582	еще раз	3	1
583	быть и	2	1
584	установки и	1	1
585	сих пор	2	1
586	к двум	2	1
587	фигуры и	1	1
588	не мог	6	1
589	случае он	1	1
590	в книге	1	1
591	искусства это	1	1
592	не знаем	1	1
593	на сцену	1	1
594	она может	2	1
595	нас нет	1	1
596	другом отношении	1	1
597	в голову	1	1
598	обращается к	3	1
599	у них	1	1
600	тем более	1	1
601	только что	2	1
602	тех слов	1	1
603	на более	1	1
604	в этих	2	1
605	я в	2	1
606	или не	4	1
607	на осуществление	1	1
608	не предполагает	1	1
609	в период	1	1
610	это все	1	1
611	первый раз	1	1
612	между ними	2	1
613	который не	1	1
614	или иным	2	1
615	в искусстве	1	1
616	их отношений	1	1
617	они не	1	1
618	которая не	1	1
