N	2gram	Propp_Isto_3	Tvorches
421	связанное с	2	1
422	чистоте и	1	1
423	как хозяйка	1	1
424	и здесь	7	1
425	и должно	1	1
426	обращается к	1	1
427	никак не	1	1
428	и что	2	1
429	что каждый	1	1
430	она всегда	1	1
431	с того	2	1
432	представлениями о	1	1
433	но когда	1	1
434	нас в	1	1
435	как у	1	1
436	мы понимаем	1	1
437	к нему	5	1
438	между тем	2	1
439	от них	3	1
440	была бы	1	1
441	эти два	3	1
442	восходит к	1	1
443	большого дома	3	1
444	представления о	2	1
445	все время	2	1
446	где происходит	1	1
447	в жизнь	1	1
448	героини и	1	1
449	пор он	1	1
450	я иду	1	1
451	с ними	3	1
452	пришел к	1	1
453	в согласии	1	1
454	и действительно	2	1
455	должен был	3	1
456	с чертом	1	1
457	с одной	2	1
458	с какой	1	1
459	некоторых элементов	1	1
460	то и	6	1
461	не знать	1	1
462	не все	6	1
463	и обратно	1	1
464	его и	4	1
465	к своим	1	1
466	на столе	2	1
467	ночи и	1	1
468	мы знаем	2	1
469	что происходило	1	1
470	выше приведем	1	1
471	могло бы	1	1
472	он весь	1	1
473	в одном	2	1
474	сами по	1	1
475	так начинается	1	1
476	у нее	2	1
477	к ним	1	1
478	а через	3	1
479	заметить что	1	1
480	тем что	4	1
481	не противоречит	5	1
482	представляют собой	4	1
483	не было	2	1
484	же деле	1	1
485	никого не	3	1
486	видим что	4	1
487	с другим	1	1
488	до сих	5	1
489	однако это	3	1
490	тесно связанные	1	1
491	для этого	1	1
492	они живут	1	1
493	себя и	1	1
494	исходит из	1	1
495	или где	1	1
496	что бы	1	1
497	и их	1	1
498	превращается в	3	1
499	самом же	1	1
500	его голову	1	1
501	одной стороны	2	1
502	связи с	6	1
503	а на	1	1
504	на этот	1	1
505	на которых	1	1
506	означало бы	2	1
507	жизнь в	1	1
508	в руках	1	1
509	а так	1	1
510	о чем	1	1
511	его собственной	1	1
512	на лице	1	1
513	всегда ли	1	1
514	связь с	6	1
515	как это	4	1
516	берегу и	1	1
517	о первой	2	1
518	по своему	1	1
519	в область	1	1
520	а если	3	1
521	есть только	2	1
522	во все	2	1
523	что же	1	1
524	находятся в	1	1
525	и всей	1	1
526	из этой	2	1
527	не заметил	1	1
528	то к	1	1
529	событий в	1	1
530	человек с	1	1
531	это значит	1	1
532	один день	1	1
533	и некоторые	2	1
534	сих пор	5	1
535	только для	1	1
536	о его	1	1
537	отличается от	1	1
538	между прочим	3	1
539	к вопросу	1	1
540	и сам	1	1
541	уже на	1	1
542	из дома	2	1
543	в связи	3	1
544	сколько бы	1	1
545	за дверью	1	1
546	он по	2	1
547	человек и	1	1
548	во время	6	1
549	от него	2	1
550	мы должны	7	1
551	в чистоте	1	1
552	в могилу	2	1
553	все они	1	1
554	же в	2	1
555	этот вопрос	2	1
556	от всех	1	1
557	равно как	3	1
558	их с	1	1
559	обычно бывает	1	1
560	но этот	2	1
561	него и	2	1
562	не что	3	1
563	отношению к	2	1
564	ко всему	1	1
565	т е	16	1
566	бы его	1	1
567	героя в	1	1
568	художественного творчества	1	1
569	но эти	1	1
570	а я	2	1
571	к людям	1	1
