N	2gram	Propp_Isto_2	KulturaY
288	д вот	1	1
289	по его	1	1
290	встречается и	1	1
291	и приобретает	1	1
292	которыми он	1	1
293	а как	1	1
294	есть не	1	1
295	особенность этого	1	1
296	мы не	3	1
297	еще можно	1	1
298	сторона дела	2	1
299	превратилась в	1	1
300	большую роль	1	1
301	что иное	2	1
302	вместо того	2	1
303	же что	1	1
304	себе что	1	1
305	и он	1	1
306	мог бы	3	1
307	он был	3	1
308	иное как	2	1
309	наблюдается в	1	1
310	время в	1	1
311	говорят только	1	1
312	с его	1	1
313	только после	4	1
314	есть такие	1	1
315	то мы	2	1
316	природе не	1	1
317	предположить что	3	1
318	но как	1	1
319	это видно	1	1
320	учителя и	2	1
321	по отношению	3	1
322	совершенно ясно	2	1
323	это почти	1	1
324	говорилось выше	1	1
325	так что	6	1
326	не видно	1	1
327	вот как	1	1
328	до его	1	1
329	как к	1	1
330	вспомним что	2	1
331	мы также	1	1
332	кроме того	2	1
333	власть и	1	1
334	кто не	1	1
335	пр с	1	1
336	и как	1	1
337	говорит что	3	1
338	что по	1	1
339	по пути	1	1
340	и к	1	1
341	это известно	2	1
342	в себя	3	1
343	в которой	2	1
344	привести к	3	1
345	в целом	1	1
346	из этих	3	1
347	еще один	1	1
348	бы так	1	1
349	что к	1	1
350	в себе	4	1
351	но он	4	1
352	см выше	1	1
353	другом случае	1	1
354	тому же	2	1
355	в лес	27	1
356	не могла	2	1
357	пример дает	1	1
358	здесь интересно	1	1
359	как оно	1	1
360	америке в	1	1
361	эта система	1	1
362	мы можем	8	1
363	он должен	2	1
364	к одному	1	1
365	силу своей	1	1
366	одной и	1	1
367	будут даны	1	1
368	случаи где	1	1
369	действительно так	1	1
370	но дело	1	1
371	так например	1	1
372	постепенно теряет	1	1
373	это один	1	1
374	не будет	1	1
375	в совершенно	1	1
376	если ты	2	1
377	связанных с	1	1
378	а по	1	1
379	от такой	1	1
380	е к	1	1
381	которого не	1	1
382	который и	1	1
383	но их	1	1
384	он все	1	1
385	это ее	1	1
386	здесь нет	2	1
387	поможет нам	2	1
388	здесь однако	1	1
389	точнее и	1	1
390	далеко не	1	1
391	и вне	1	1
392	здесь можно	5	1
393	этих примеров	1	1
394	этом в	1	1
395	и некоторые	1	1
396	такой же	2	1
397	но я	1	1
398	можно найти	5	1
399	видели в	1	1
400	которого является	1	1
401	его мнению	1	1
402	указать что	3	1
403	аналогия к	1	1
404	мне будет	2	1
405	которые должны	1	1
406	принимают в	1	1
407	и той	1	1
408	дает в	1	1
409	в одном	5	1
410	которые в	1	1
411	начнем с	1	1
412	способности но	1	1
413	даже к	1	1
414	их в	2	1
415	с такими	1	1
416	что этот	3	1
417	таких случаев	4	1
418	бы быть	1	1
419	и под	1	1
420	даже в	1	1
421	отец и	2	1
422	случае мы	2	1
423	вещи не	1	1
424	с особой	1	1
425	а а	1	1
426	виду что	1	1
427	но еще	1	1
428	самого начала	2	1
429	на котором	2	1
430	одна из	2	1
431	и вместо	1	1
432	и два	1	1
433	и когда	2	1
434	до сих	6	1
435	же значение	1	1
436	а сама	1	1
437	только нет	1	1
438	эта сторона	1	1
439	случаях как	1	1
440	же остается	1	1
441	суть дела	1	1
442	при котором	1	1
443	следует понимать	1	1
444	во всем	1	1
445	ему и	1	1
446	ли в	1	1
447	случае действительно	1	1
448	только с	2	1
449	так то	1	1
450	и успокоились	1	1
451	такие же	1	1
452	среди них	1	1
453	же ведет	1	1
454	и именно	2	1
455	когда мы	2	1
456	здесь совершенно	1	1
457	лежит в	1	1
458	как только	1	1
459	за что	1	1
460	указывает на	1	1
461	все еще	2	1
462	наконец что	1	1
463	если же	1	1
464	которые входят	1	1
465	приходит к	1	1
466	связанными с	1	1
467	это время	1	1
468	то она	1	1
469	с ее	2	1
470	связи со	1	1
471	населения и	1	1
472	всего этого	1	1
473	без всякого	1	1
474	на основе	1	1
475	смысл этих	1	1
476	с каким	1	1
477	уже с	2	1
478	с самого	2	1
479	идет речь	1	1
480	можно догадываться	1	1
481	связан с	5	1
482	к поездкам	1	1
483	и которые	1	1
484	которая была	1	1
485	следовательно на	1	1
486	за волосы	2	1
487	подойти к	2	1
488	пройти мимо	1	1
489	к тем	1	1
490	по линии	1	1
491	находится в	2	1
492	то они	1	1
493	о том	3	1
494	на вопрос	2	1
495	не приходит	1	1
496	говорит об	1	1
497	который является	1	1
498	почему же	1	1
499	посмотрим теперь	1	1
500	воздействия на	1	1
501	что самое	1	1
502	понимать язык	1	1
503	видели выше	1	1
504	переходит в	1	1
505	отметить что	1	1
506	вслед за	1	1
507	несколько ближе	1	1
508	понимать то	1	1
509	в него	2	1
510	мы уже	6	1
511	может иметь	1	1
512	значит что	1	1
513	в й	1	1
514	что здесь	4	1
515	показывают что	2	1
516	но с	2	1
517	д и	2	1
518	оно и	2	1
519	осуществление этих	1	1
520	дошло до	1	1
521	идет по	1	1
522	что всегда	1	1
523	одной из	4	1
524	гораздо чаще	1	1
525	традиции в	1	1
526	в какой	1	1
527	могло быть	1	1
528	очень много	8	1
529	здесь о	1	1
530	одних и	1	1
531	чтобы оправдать	1	1
532	или его	2	1
533	непременное условие	2	1
534	здесь с	1	1
535	по земле	1	1
536	именно на	1	1
537	указать на	1	1
538	рассматриваться как	1	1
539	вместить в	1	1
540	чем отдать	1	1
541	свидетельствует о	1	1
542	опять мы	1	1
543	так называемый	2	1
544	его и	4	1
545	превращаются в	1	1
546	не сам	2	1
547	одно из	2	1
548	в особую	1	1
549	и их	2	1
550	могло бы	1	1
551	у нее	4	1
552	много и	1	1
553	должен был	3	1
554	заметить что	2	1
555	ему придется	1	1
556	заменить одно	1	1
557	в руки	2	1
558	в других	3	1
559	играет здесь	1	1
560	и только	2	1
561	этом можно	1	1
562	нужно было	1	1
563	возможно что	2	1
564	только у	2	1
565	себе представить	1	1
566	в каких	3	1
567	и прежде	1	1
568	и между	1	1
569	и др	4	1
570	в середине	1	1
571	он передает	1	1
572	теперь к	1	1
573	одной стороны	3	1
574	здесь дело	1	1
575	здесь эта	1	1
576	у других	1	1
577	и непосредственно	1	1
578	место и	1	1
579	такова задача	1	1
580	жизнь в	1	1
581	а вы	1	1
582	самый факт	2	1
583	а так	1	1
584	большое число	1	1
585	они лишь	1	1
586	становится ясным	2	1
587	в одно	1	1
588	связь с	4	1
589	эта необходимость	1	1
590	в европе	1	1
591	в роде	1	1
592	а самый	1	1
593	по своему	1	1
594	он говорит	1	1
595	в область	4	1
596	наряду с	6	1
597	эти слова	3	1
598	ведет к	1	1
599	к еде	2	1
600	когда он	3	1
601	что этому	2	1
602	сюжетов в	1	1
603	действительно ли	1	1
604	в очень	3	1
605	в уже	1	1
606	значение как	1	1
607	к чему	2	1
608	в это	1	1
609	переходят к	1	1
610	быть и	1	1
611	эта аналогия	1	1
612	сих пор	7	1
613	влечет за	1	1
614	еще указать	1	1
615	из ряда	1	1
616	которые были	2	1
617	не мог	3	1
618	то именно	1	1
619	в книге	1	1
620	и часто	2	1
621	не знаем	1	1
622	уже на	3	1
623	совершается в	2	1
624	это как	1	1
625	у них	1	1
626	не должен	4	1
627	в свете	2	1
628	на более	1	1
629	в этих	11	1
630	вопрос как	1	1
631	е в	1	1
632	имеет право	1	1
633	в точности	1	1
634	и дает	2	1
635	не что	2	1
636	можно привести	3	1
637	у которых	1	1
638	и другие	4	1
639	они не	4	1
