N	2gram	Trubetskoy_1	Myshleni
149	это и	1	3
150	за собой	3	3
151	с его	2	3
152	друг к	1	3
153	из этих	10	3
154	видели что	1	3
155	одном и	1	3
156	связи и	1	3
157	как в	1	3
158	от этого	1	3
159	представляет собой	3	3
160	на его	1	3
161	связанные с	7	3
162	при этом	3	3
163	с ней	3	3
164	и по	4	3
165	а по	1	3
166	первую очередь	1	3
167	с того	2	3
168	должен был	4	3
169	между отдельными	1	3
170	в ином	1	3
171	в них	2	3
172	что такое	1	3
173	в их	1	3
174	по себе	1	3
175	до известной	1	3
176	что с	1	3
177	только не	2	3
178	это мы	1	3
179	больше чем	2	3
180	по своей	2	3
181	связи с	9	3
182	не по	1	3
183	этом отношении	2	3
184	лежит в	1	3
185	отличается от	2	3
186	представляют собой	1	3
187	совершается в	1	3
188	только то	1	3
189	в себя	1	3
190	только те	1	3
191	те же	2	3
192	по мере	1	3
193	образом в	5	3
194	и здесь	2	3
195	и т.д	6	3
196	до сих	5	3
197	во втором	1	3
198	в его	5	3
199	к установлению	1	3
200	и только	4	3
201	в сферу	1	3
202	один из	2	3
203	этот вопрос	1	3
204	и его	1	3
205	в нашей	1	3
206	представить себе	1	3
207	при усвоении	1	3
208	в первую	1	3
209	связано с	2	3
210	зависит от	1	3
211	а не	5	3
212	требует от	2	3
213	это есть	1	3
214	сих пор	5	3
215	тем и	2	3
216	бы в	1	3
217	мы должны	6	3
218	первом случае	1	3
219	в своих	1	3
220	как на	8	3
221	одним из	2	2
222	рассматривается как	1	2
223	самом деле	1	2
224	он может	1	2
225	мы уже	1	2
226	и иной	2	2
227	что уже	1	2
228	к новой	1	2
229	к общему	1	2
230	он сам	1	2
231	что они	1	2
232	что именно	2	2
233	прежде всего	2	2
234	все же	6	2
235	когда он	3	2
236	ориентировались на	1	2
237	и наконец	2	2
238	не совпадает	1	2
239	все эти	6	2
240	не обнаруживает	1	2
241	если он	1	2
242	состоит в	2	2
243	к одному	1	2
244	с этой	3	2
245	различие между	1	2
246	с другими	4	2
247	известно что	1	2
248	что один	1	2
249	чем в	1	2
250	во внимание	1	2
251	несмотря на	6	2
252	этой области	1	2
253	в этих	4	2
254	в своей	1	2
255	в такой	1	2
256	в котором	4	2
257	и том	1	2
258	в которых	4	2
259	вниз в	1	2
260	но это	1	2
261	и более	1	2
262	необходимо чтобы	1	2
263	не менее	3	2
264	для каждого	2	2
265	в уме	1	2
266	не могло	2	2
267	казалось бы	1	2
268	именно потому	1	2
269	систем в	1	2
270	у нас	1	2
271	перейти к	1	2
272	этот путь	2	2
273	значительной мере	2	2
274	и от	4	2
275	как с	1	2
276	этот период	2	2
277	не с	2	2
278	к его	2	2
279	можно только	2	2
280	том как	1	2
281	пути для	1	2
282	для этого	2	2
283	с ним	1	2
284	совершенно особую	1	2
285	в значительной	3	2
286	эти последние	1	2
287	но с	3	2
288	с ними	1	2
289	дело с	1	2
290	и является	2	2
291	которое мы	1	2
292	этот факт	2	2
293	из которого	3	2
294	для всех	2	2
295	только на	1	2
296	но совершенно	1	2
297	а и	1	2
298	в новом	2	2
299	на одном	1	2
300	из них	7	2
301	в одном	3	2
302	в конце	6	2
303	у него	1	2
304	на не	1	2
305	в других	3	2
306	с другой	8	2
307	к которому	2	2
308	и своего	1	2
309	в связи	3	2
310	все более	1	2
311	по своему	2	2
312	в данном	1	2
313	в пользу	2	2
314	по существу	2	2
315	этого слова	1	2
316	как только	1	2
317	все это	6	2
318	известной степени	1	2
319	но когда	2	2
320	у них	3	2
321	только что	2	2
322	а в	4	2
323	всех тех	1	2
324	другой стороны	1	2
325	из этого	2	2
326	и другие	3	2
327	смысле слова	1	1
328	взгляд на	2	1
329	языка с	1	1
330	и через	1	1
331	что дало	1	1
332	другому человеку	1	1
333	компромисс между	1	1
334	что когда	1	1
335	в определенный	1	1
336	и до	1	1
337	что эти	3	1
338	всегда на	2	1
339	и могут	1	1
340	от старого	1	1
341	этом направлении	1	1
342	есть не	1	1
343	это совершенно	1	1
344	было известно	1	1
345	совершенно так	1	1
346	нам в	1	1
347	и тщетно	1	1
348	к началу	1	1
349	этим дело	1	1
350	но даже	1	1
351	ему в	2	1
352	надо иметь	1	1
353	свою очередь	1	1
354	и сами	2	1
355	быть в	1	1
356	силу этого	1	1
357	уже как	1	1
358	с психологической	1	1
359	мы получили	1	1
360	один и	1	1
361	общего с	2	1
362	от до	1	1
363	выйти из	1	1
364	как к	1	1
365	кроме того	1	1
366	и тот	1	1
367	его к	1	1
368	связанный с	2	1
369	неизмеримо более	1	1
370	тем же	1	1
371	которых является	1	1
372	в этот	1	1
373	сдвига или	1	1
374	не можем	1	1
375	не приходится	1	1
376	предстоит еще	1	1
377	что это	3	1
378	он в	2	1
379	показывает изучение	1	1
380	господствует в	1	1
381	учение о	4	1
382	с их	1	1
383	что она	1	1
384	но именно	1	1
385	а просто	1	1
386	роли в	1	1
387	именно то	1	1
388	не как	2	1
389	что еще	1	1
390	широком смысле	1	1
391	новое и	1	1
392	но вместе	2	1
393	прежде чем	1	1
394	но все	7	1
395	и за	1	1
396	сделать из	1	1
397	факт что	1	1
398	внутренней стороны	1	1
399	связанных с	2	1
400	и с	10	1
401	ему возможность	1	1
402	на все	2	1
403	входит в	1	1
404	это было	1	1
405	и причину	1	1
406	т.д то	1	1
407	неизбежно должен	1	1
408	с первого	1	1
409	ни в	1	1
410	путем от	1	1
411	далеко не	4	1
412	этим и	1	1
413	всегда существует	1	1
414	оно имеет	1	1
415	закономерности этого	1	1
416	стороны с	1	1
417	и тогда	4	1
418	всех этих	1	1
419	во время	4	1
420	сравнительного изучения	1	1
421	и при	3	1
422	их он	1	1
423	таким же	1	1
424	прийти к	1	1
425	на каждом	1	1
426	представление о	6	1
427	оказывается что	3	1
428	в отличие	1	1
429	не исчерпывается	2	1
430	настолько чтобы	1	1
431	виде двух	1	1
432	от слов	1	1
433	однако не	1	1
434	тем не	3	1
435	их в	1	1
436	не должно	1	1
437	даже в	1	1
438	заставляет его	1	1
439	случае мы	1	1
440	сознании в	1	1
441	вообще невозможно	1	1
442	случае в	1	1
443	но они	1	1
444	и перейти	1	1
445	стадии развития	2	1
446	необходимость для	1	1
447	к этим	1	1
448	это всегда	1	1
449	общего источника	1	1
450	дело не	1	1
451	может только	1	1
452	всякого научного	1	1
453	мы испытываем	1	1
454	в наше	1	1
455	видим что	1	1
456	в будущем	1	1
457	в каком	1	1
458	в момент	1	1
459	начиная с	2	1
460	с легкостью	1	1
461	человека в	1	1
462	числе и	4	1
463	первого взгляда	1	1
464	мысли о	1	1
465	на это	1	1
466	ничего общего	2	1
467	особенности этого	1	1
468	и это	2	1
469	и о	3	1
470	не для	1	1
471	связи со	1	1
472	без всякого	1	1
473	в ее	1	1
474	данном случае	1	1
475	собой совершенно	1	1
476	это для	1	1
477	существовать и	1	1
478	стороны они	1	1
479	невозможно и	1	1
480	сознании не	1	1
481	когда его	1	1
482	подойти к	3	1
483	на высших	1	1
484	собой и	1	1
485	хотя это	1	1
486	против этого	1	1
487	в известных	1	1
488	в широком	1	1
489	о том	6	1
490	настоящее время	1	1
491	в глаза	1	1
492	и весь	1	1
493	не стоит	1	1
494	после того	1	1
495	что его	1	1
496	эти опасности	1	1
497	может не	1	1
498	ни на	1	1
499	своему значению	1	1
500	что происходит	1	1
501	к нему	7	1
502	друга а	1	1
503	том или	1	1
504	между тем	2	1
505	развития не	1	1
506	эти два	1	1
507	у другого	1	1
508	язык в	1	1
509	на словах	1	1
510	чем когда	1	1
511	с системой	1	1
512	что здесь	1	1
513	на которой	1	1
514	тот же	2	1
515	зрения есть	1	1
516	его жизнь	1	1
517	человека все	1	1
518	как нечто	1	1
519	каждом шагу	1	1
520	его тому	1	1
521	и ее	1	1
522	с одной	7	1
523	земного шара	1	1
524	конечно не	2	1
525	уже не	3	1
526	и у	8	1
527	своей природы	1	1
528	этим именем	1	1
529	тем чтобы	5	1
530	в виде	4	1
531	в начале	2	1
532	принципом и	1	1
533	дает ему	1	1
534	этот раз	1	1
535	к мысли	1	1
536	и их	1	1
537	сами по	1	1
538	это предположение	1	1
539	момента как	1	1
540	с этими	1	1
541	привела к	1	1
542	в хвосте	1	1
543	отличие от	1	1
544	во всей	1	1
545	это по	1	1
546	параллельно с	1	1
547	в очень	1	1
548	а потому	1	1
549	нужно было	1	1
550	и даже	3	1
551	или иной	2	1
552	и из	2	1
553	имеет свой	1	1
554	нельзя сказать	1	1
555	положение на	1	1
556	что тот	1	1
557	не потому	2	1
558	еще и	1	1
559	наконец в	2	1
560	а с	7	1
561	причину того	1	1
562	подражание как	1	1
563	к сожалению	3	1
564	по тем	1	1
565	не означает	1	1
566	только как	1	1
567	это два	1	1
568	одну из	1	1
569	как видно	1	1
570	о чем	1	1
571	мы поймем	1	1
572	если не	2	1
573	действия в	1	1
574	виде в	2	1
575	эти особенности	1	1
576	от этих	1	1
577	и во	1	1
578	эти слова	1	1
579	о работе	1	1
580	тот факт	1	1
581	из которых	4	1
582	одной стороны	7	1
583	с внутренней	1	1
584	смысле этого	1	1
585	развития у	1	1
586	с личным	1	1
587	происходит в	1	1
588	является его	1	1
589	те и	2	1
590	терминологии и	1	1
591	их отношение	1	1
592	ли не	1	1
593	сейчас же	1	1
594	на пути	2	1
595	тенденции к	2	1
596	благодаря этому	2	1
597	поэтому что	2	1
598	похоже на	1	1
599	вся история	1	1
600	должны быть	1	1
601	при таком	2	1
602	не существует	1	1
603	на стороне	1	1
604	котором он	1	1
605	в результате	3	1
606	это как	1	1
607	в настоящее	1	1
608	как она	1	1
609	совершенно иной	2	1
610	не представляет	1	1
611	той или	2	1
612	то о	1	1
613	тем более	1	1
614	главным образом	8	1
615	конце концов	3	1
616	только с	1	1
617	позволяет нам	1	1
618	обстоит дело	1	1
619	могли быть	1	1
620	психологической точки	1	1
621	может и	1	1
622	в свою	2	1
623	слова с	1	1
624	необходимо было	1	1
625	относящиеся к	1	1
626	но этим	1	1
627	впервые в	1	1
628	совершенно не	1	1
629	всех других	2	1
630	одновременно и	2	1
631	есть то	1	1
632	сила и	1	1
633	т.е как	1	1
634	они относятся	1	1
635	к этому	3	1
636	значение в	1	1
637	от слова	1	1
638	точно так	3	1
639	все что	2	1
640	этой точки	2	1
641	том числе	5	1
