N	2gram	Losev_Dial_1	Problema
145	что касается	2	3
146	в противоположность	5	3
147	от этого	3	3
148	бы не	1	3
149	учение о	11	3
150	с одной	2	3
151	он не	3	3
152	в другом	2	3
153	с неба	1	3
154	этом смысле	3	3
155	в новое	1	3
156	не всегда	1	3
157	нас не	2	3
158	в отношении	5	3
159	и другое	2	3
160	что иное	1	3
161	но только	3	3
162	как будто	1	3
163	в духе	1	3
164	есть только	5	3
165	сравнении с	1	3
166	только еще	1	3
167	указывает на	3	3
168	и которая	1	3
169	нет никакой	1	3
170	то время	1	3
171	жизнь и	3	3
172	в эпоху	2	3
173	с ним	6	3
174	только и	4	3
175	а также	1	3
176	все в	1	3
177	к нему	8	3
178	все время	1	3
179	того что	2	3
180	и тем	1	3
181	для них	1	3
182	для того	2	3
183	именно в	2	3
184	одной стороны	2	3
185	жизнь в	1	3
186	а потом	5	3
187	быть только	1	3
188	о котором	1	3
189	еще более	3	3
190	и другие	1	3
191	в сравнении	1	3
192	не что	1	3
193	точно так	2	3
194	и наиболее	1	2
195	самом деле	3	2
196	мере в	1	2
197	и до	1	2
198	поэтому и	2	2
199	то же	10	2
200	по его	1	2
201	мы имеем	2	2
202	мы не	1	2
203	на душе	1	2
204	и тут	3	2
205	но ясно	1	2
206	я не	5	2
207	проявляется в	1	2
208	в таком	1	2
209	все эти	2	2
210	в чем	6	2
211	мы будем	1	2
212	не то	6	2
213	отношение к	5	2
214	на небе	1	2
215	на то	5	2
216	как в	2	2
217	что именно	2	2
218	кроме того	1	2
219	когда он	1	2
220	тоже не	2	2
221	если он	1	2
222	борьбы с	1	2
223	не к	1	2
224	или иных	1	2
225	его на	1	2
226	и дальше	1	2
227	его не	6	2
228	это не	9	2
229	форму и	2	2
230	но уже	2	2
231	в них	3	2
232	о своем	2	2
233	с такой	1	2
234	и тогда	2	2
235	не больше	2	2
236	со всей	2	2
237	раз и	2	2
238	и сейчас	2	2
239	и без	1	2
240	в котором	4	2
241	представление о	1	2
242	себе а	2	2
243	и более	4	2
244	как акт	1	2
245	дело в	1	2
246	в науке	3	2
247	того чтобы	1	2
248	ничего не	17	2
249	больше чем	1	2
250	по своей	1	2
251	и является	2	2
252	иной раз	2	2
253	уже и	3	2
254	покамест еще	1	2
255	не могут	1	2
256	это конечно	2	2
257	к тому	4	2
258	и свое	1	2
259	как мы	4	2
260	не прямо	1	2
261	верит в	1	2
262	как с	2	2
263	можно было	5	2
264	здесь как	1	2
265	нас и	1	2
266	по себе	25	2
267	и просто	1	2
268	любви к	1	2
269	между тем	1	2
270	и только	1	2
271	вслед за	2	2
272	здесь в	2	2
273	что здесь	2	2
274	ли он	1	2
275	в какой	1	2
276	и земли	1	2
277	находим в	2	2
278	в символе	4	2
279	или же	1	2
280	этого мифа	1	2
281	со всеми	1	2
282	есть в	1	2
283	конечно не	3	2
284	уже в	1	2
285	и они	1	2
286	об его	2	2
287	из них	2	2
288	земли и	1	2
289	всяком случае	2	2
290	до сих	2	2
291	что не	7	2
292	то и	2	2
293	мы и	2	2
294	о себе	1	2
295	эта идея	1	2
296	в европе	1	2
297	в брак	1	2
298	в данном	3	2
299	на тот	1	2
300	наряду с	1	2
301	да и	6	2
302	по существу	1	2
303	с этой	2	2
304	сих пор	2	2
305	но для	1	2
306	один из	3	2
307	тех или	3	2
308	это уже	1	2
309	ли в	1	2
310	мира и	1	2
311	человек и	1	2
312	у которого	1	2
313	за него	1	2
314	хотя бы	6	2
315	не будет	1	2
316	была бы	3	2
317	жизни и	3	2
318	к этому	2	2
319	во всяком	4	2
320	все что	1	2
321	небо и	1	2
322	они не	1	2
323	я и	1	1
324	отношения к	3	1
325	и т	21	1
326	должен быть	1	1
327	сам по	6	1
328	на самом	3	1
329	в стороне	1	1
330	к своей	1	1
331	это и	4	1
332	и есть	16	1
333	этой теории	1	1
334	к другому	1	1
335	то самое	1	1
336	в их	3	1
337	мы уже	1	1
338	а как	1	1
339	и скучно	1	1
340	что если	2	1
341	бы что	1	1
342	вопрос о	2	1
343	науки и	5	1
344	когда люди	1	1
345	этот символ	1	1
346	тоже можно	1	1
347	на себя	1	1
348	намеком на	1	1
349	вместо этого	1	1
350	они были	2	1
351	и оживляет	1	1
352	и ночи	1	1
353	в черном	1	1
354	или пытается	1	1
355	верить в	1	1
356	не был	2	1
357	в создании	1	1
358	указание на	1	1
359	то мы	2	1
360	мифологию с	3	1
361	не требует	1	1
362	то он	2	1
363	и никто	1	1
364	а только	3	1
365	заметим что	1	1
366	бы в	3	1
367	и всякий	2	1
368	силы и	1	1
369	если в	3	1
370	искусство в	1	1
371	самого образа	1	1
372	у них	3	1
373	или иное	3	1
374	сама по	8	1
375	что хотя	1	1
376	первый взгляд	1	1
377	концов не	1	1
378	если она	3	1
379	а самый	1	1
380	с этим	2	1
381	только об	1	1
382	природы как	1	1
383	вспомним что	1	1
384	что ее	1	1
385	и радости	1	1
386	этой стороны	2	1
387	перед нами	1	1
388	могли бы	1	1
389	что по	1	1
390	и наконец	1	1
391	это тоже	1	1
392	его к	1	1
393	то в	7	1
394	мифе и	1	1
395	из мифа	3	1
396	в груди	1	1
397	эпохи а	1	1
398	эту идею	1	1
399	из жизни	1	1
400	бы и	2	1
401	как то	1	1
402	что это	11	1
403	буквально но	1	1
404	формы в	1	1
405	так или	1	1
406	он состоит	1	1
407	из этих	2	1
408	если мы	2	1
409	большей части	1	1
410	вопроса о	1	1
411	как высокое	1	1
412	с явными	1	1
413	говорит не	1	1
414	говорят о	2	1
415	и если	1	1
416	вообще не	1	1
417	весь свой	1	1
418	что она	7	1
419	больше всего	1	1
420	с сообщением	1	1
421	главным образом	1	1
422	и критики	1	1
423	не вижу	1	1
424	т д	19	1
425	после этого	1	1
426	на одну	1	1
427	всех этих	3	1
428	эта последняя	1	1
429	же это	3	1
430	можем найти	1	1
431	популярна в	1	1
432	и вот	6	1
433	содержит в	3	1
434	мало того	1	1
435	не могли	1	1
436	к мифологии	1	1
437	что ни	3	1
438	и по	1	1
439	лишь с	1	1
440	в образе	1	1
441	так например	1	1
442	уже по	1	1
443	находим у	1	1
444	тут не	4	1
445	мифологии и	5	1
446	на всю	4	1
447	больше как	1	1
448	а по	1	1
449	что выбор	1	1
450	времени и	1	1
451	не уменьшается	1	1
452	или наконец	1	1
453	те или	1	1
454	от одного	1	1
455	по природе	1	1
456	надо считать	2	1
457	весь мир	1	1
458	и находит	1	1
459	но лишь	4	1
460	между собою	2	1
461	к величайшему	1	1
462	есть он	2	1
463	такой же	2	1
464	мере не	1	1
465	себе я	1	1
466	но я	1	1
467	на первый	1	1
468	совсем другое	1	1
469	именно он	1	1
470	себе с	1	1
471	не поймут	1	1
472	и при	2	1
473	что такое	10	1
474	в такой	1	1
475	почти не	2	1
476	самый этот	1	1
477	большей степени	1	1
478	говорил о	1	1
479	не как	2	1
480	что я	3	1
481	для всякого	2	1
482	земле и	1	1
483	том чтобы	1	1
484	все это	11	1
485	видно что	1	1
486	сознание что	1	1
487	без всяких	1	1
488	где нет	1	1
489	того кто	2	1
490	неизбежным образом	1	1
491	общего не	1	1
492	вообще на	1	1
493	даже в	3	1
494	борется с	1	1
495	стороны не	3	1
496	тому что	3	1
497	и очень	1	1
498	если и	2	1
499	и науки	3	1
500	можно ли	1	1
501	вплоть до	3	1
502	дня и	1	1
503	тем самым	1	1
504	xviii века	1	1
505	что эта	4	1
506	с теми	1	1
507	самого начала	1	1
508	мысли в	2	1
509	не имеет	15	1
510	о чем	2	1
511	содержания мифа	1	1
512	что их	2	1
513	и научный	1	1
514	два мира	1	1
515	в созерцании	1	1
516	и структуру	1	1
517	что вы	1	1
518	можно судить	1	1
519	совершенно правильно	1	1
520	чем не	1	1
521	совершенно ничего	2	1
522	себе самом	2	1
523	он с	1	1
524	в день	1	1
525	это мы	4	1
526	правда в	1	1
527	именно с	1	1
528	мифе о	1	1
529	же время	4	1
530	нет совершенно	1	1
531	к ней	4	1
532	как она	7	1
533	возможным мыслить	1	1
534	во всем	2	1
535	вот что	1	1
536	изображается как	1	1
537	является ли	1	1
538	не потому	1	1
539	мифов и	1	1
540	и оно	1	1
541	ни о	5	1
542	у гомера	1	1
543	и должно	1	1
544	когда мы	1	1
545	имеющая в	1	1
546	как только	2	1
547	уже было	1	1
548	что наш	1	1
549	в душе	1	1
550	его с	3	1
551	той или	7	1
552	в очень	1	1
553	на это	1	1
554	где он	1	1
555	она не	6	1
556	от которой	2	1
557	бы ни	1	1
558	в абсолютном	1	1
559	правда не	1	1
560	и это	2	1
561	вы не	1	1
562	но по	1	1
563	и образ	6	1
564	и получилось	1	1
565	говорит и	1	1
566	и пытается	1	1
567	на другой	1	1
568	не вмещается	1	1
569	во мне	1	1
570	существа в	1	1
571	и мало	2	1
572	то или	3	1
573	и этим	1	1
574	с самого	1	1
575	и образа	2	1
576	и когда	1	1
577	его самого	2	1
578	на нее	1	1
579	здесь он	1	1
580	мог бы	2	1
581	и каждый	1	1
582	глубоко и	1	1
583	имеется в	1	1
584	абсолютном смысле	1	1
585	основана на	1	1
586	виде то	1	1
587	степени идеального	1	1
588	и нежность	1	1
589	со стороны	2	1
590	трактуется как	1	1
591	и смерть	1	1
592	он а	1	1
593	только потому	3	1
594	но к	2	1
595	не приходит	1	1
596	другими словами	2	1
597	миф в	1	1
598	его жизни	1	1
599	почему же	1	1
600	или на	2	1
601	свету и	2	1
602	достаточно глубоко	1	1
603	науке и	1	1
604	должно было	1	1
605	дома и	1	1
606	добра и	1	1
607	его только	1	1
608	новое в	1	1
609	нуждается в	3	1
610	есть символ	3	1
611	не видел	1	1
612	и можно	1	1
613	о божестве	1	1
614	получается что	1	1
615	мифа и	2	1
616	пришли к	1	1
617	и следовательно	2	1
618	и об	4	1
619	в него	2	1
620	дать в	1	1
621	и учение	1	1
622	не зная	2	1
623	же можно	2	1
624	то все	1	1
625	наконец и	1	1
626	надеждами и	1	1
627	как из	1	1
628	от прочих	1	1
629	понимать не	1	1
630	но с	3	1
631	наблюдать и	1	1
632	в новой	1	1
633	а если	1	1
634	зная что	2	1
635	к свету	3	1
636	свет и	2	1
637	рационализма и	1	1
638	мы увидим	2	1
639	всю ее	1	1
640	даже если	3	1
641	очень много	3	1
642	и так	2	1
643	в цепях	1	1
644	об их	1	1
645	и жизни	4	1
646	вот тут-то	1	1
647	же и	2	1
648	да еще	1	1
649	море и	1	1
650	только на	3	1
651	в поэзии	1	1
652	любить и	1	1
653	мы прекрасно	1	1
654	него и	1	1
655	здесь же	1	1
656	а он	3	1
657	и других	1	1
658	но совершенно	1	1
659	у того	1	1
660	что для	3	1
661	здесь мы	1	1
662	в я	1	1
663	миф а	2	1
664	который как	1	1
665	был бы	1	1
666	себе в	1	1
667	никто не	2	1
668	говорить об	1	1
669	и также	1	1
670	не для	1	1
671	от тех	1	1
672	ее не	1	1
673	тому же	2	1
674	к ним	2	1
675	не о	4	1
676	должны сказать	1	1
677	небе и	1	1
678	заметить что	2	1
679	этом отношении	2	1
680	от того	1	1
681	и вместе	1	1
682	имеет значение	1	1
683	были бы	2	1
684	нет и	1	1
685	доходит до	1	1
686	именно как	2	1
687	ее надеждами	1	1
688	не были	1	1
689	никогда и	1	1
690	у баратынского	3	1
691	или иной	3	1
692	даже не	3	1
693	и из	3	1
694	как у	2	1
695	или иначе	1	1
696	что человек	2	1
697	чем он	2	1
698	прекрасно понимаем	1	1
699	мы его	1	1
700	в природе	1	1
701	одному тому	1	1
702	и др	1	1
703	больше и	1	1
704	бесконечности но	1	1
705	ничего общего	4	1
706	превращается в	1	1
707	смысла и	1	1
708	к науке	1	1
709	не было	6	1
710	их можно	1	1
711	света и	3	1
712	а на	1	1
713	он только	1	1
714	ничем не	3	1
715	и самый	1	1
716	зависит от	1	1
717	в ту	1	1
718	так когда	1	1
719	и астрономии	1	1
720	когда она	1	1
721	их самих	1	1
722	и вовсе	1	1
723	входить в	1	1
724	а есть	4	1
725	и потому	3	1
726	как это	4	1
727	как одно	1	1
728	или по	2	1
729	конечно прежде	1	1
730	даже до	1	1
731	к своему	1	1
732	почти всех	1	1
733	могут быть	3	1
734	из этой	1	1
735	там где	1	1
736	я с	1	1
737	на свете	1	1
738	и всех	3	1
739	и смерти	1	1
740	на другое	1	1
741	думает о	1	1
742	появляется из	1	1
743	действительность в	1	1
744	но это	8	1
745	между прочим	1	1
746	в полном	1	1
747	она ни	2	1
748	только одна	1	1
749	как такая	1	1
750	и от	2	1
751	и самостоятельно	1	1
752	только тем	1	1
753	проводимая в	1	1
754	что оно	5	1
755	по одному	1	1
756	бы даже	1	1
757	который является	1	1
758	от него	4	1
759	собственно говоря	4	1
760	или нет	3	1
761	тем более	2	1
762	не должен	1	1
763	разве только	1	1
764	мы должны	5	1
765	дана в	3	1
766	только что	3	1
767	я в	2	1
768	ни было	2	1
769	сообщением о	1	1
770	есть уже	1	1
771	для мифа	2	1
772	но вот	3	1
773	с ними	2	1
774	не замечают	1	1
775	а о	2	1
776	всего мира	1	1
777	с ней	2	1
778	от своего	1	1
779	только как	2	1
780	состоит из	3	1
781	во-вторых если	1	1
782	что угодно	1	1
783	мифологии но	1	1
784	к его	1	1
785	которая тоже	1	1
786	только о	1	1
787	что об	1	1
788	будет ли	1	1
789	себе но	2	1
790	и состоит	2	1
791	виде однако	1	1
792	просто не	2	1
793	в голову	1	1
794	а я	1	1
795	от меня	1	1
796	новой европы	1	1
797	того или	1	1
798	в искусстве	1	1
799	и этого	1	1
800	собою то	1	1
801	которая не	2	1
802	этой точки	2	1
