N	2gram	Bakhtin_Pr_3	Literetu
332	ведет к	1	1
333	во время	1	1
334	жизни мира	1	1
335	нас не	1	1
336	самого в	1	1
337	в их	2	1
338	не к	1	1
339	значение для	2	1
340	что сделал	1	1
341	и ранний	1	1
342	но это	3	1
343	но он	2	1
344	в россии	1	1
345	что было	1	1
346	был только	1	1
347	исторической поэтики	2	1
348	как от	1	1
349	в таких	1	1
350	бы быть	1	1
351	вовсе не	3	1
352	например и	1	1
353	ее возникновения	1	1
354	при всей	2	1
355	и притом	1	1
356	уже становится	1	1
357	в процессе	1	1
358	на ее	2	1
359	и внутренней	1	1
360	мы все	2	1
361	в единство	1	1
362	в самых	1	1
363	что вы	1	1
364	ключевых в	1	1
365	он с	1	1
366	эпохи в	1	1
367	жизни людей	1	1
368	частность и	1	1
369	во всем	2	1
370	и теперь	1	1
371	традиция художественного	1	1
372	уже и	1	1
373	и делает	1	1
374	ведь все	1	1
375	к той	1	1
376	в образах	1	1
377	а вполне	1	1
378	начиная с	3	1
379	т.п и	1	1
380	и всех	1	1
381	как только	1	1
382	он один	1	1
383	я смешной	1	1
384	там за	1	1
385	не одного	1	1
386	есть одновременно	1	1
387	от друга	1	1
388	но при	1	1
389	самим собою	4	1
390	и от	3	1
391	при котором	1	1
392	с собой	1	1
393	времени и	2	1
394	века как	1	1
395	здесь нет	1	1
396	разного рода	1	1
397	жизнь и	1	1
398	в осуществлении	1	1
399	в диалог	2	1
400	и всякого	1	1
401	передо мною	1	1
402	для этого	1	1
403	по мере	1	1
404	самой жизни	2	1
405	на другого	1	1
406	и т.д	2	1
407	на этой	1	1
408	столь же	1	1
409	но мы	1	1
410	на подмостках	1	1
411	а во	1	1
412	восходит к	1	1
413	на священные	2	1
414	эти два	2	1
415	нуждается в	1	1
416	самого конца	1	1
417	них в	2	1
418	до романа	1	1
419	по своим	1	1
420	какой-то мере	4	1
421	и она	1	1
422	вообще в	2	1
423	в литературе	5	1
424	в двух	2	1
425	своей сущности	1	1
426	одной из	4	1
427	и действительно	1	1
428	в самое	3	1
429	по мнению	1	1
430	xix веке	1	1
431	мире и	2	1
432	именно на	1	1
433	своего собственного	1	1
434	так что	1	1
435	от автора	1	1
436	для всех	2	1
437	где-то в	1	1
438	есть в	3	1
439	бы по	1	1
440	нее и	1	1
441	носит в	1	1
442	и у	7	1
443	в последний	1	1
444	на протяжении	5	1
445	тебе в	1	1
446	за счет	1	1
447	или даже	1	1
448	и других	9	1
449	и их	2	1
450	с различными	2	1
451	причастны к	1	1
452	в котором	1	1
453	представлений о	1	1
454	так как	7	1
455	друг друга	1	1
456	бытия и	2	1
457	у него	1	1
458	связано с	1	1
459	в каждом	4	1
460	превращается в	1	1
461	где в	2	1
462	до самого	1	1
463	только на	1	1
464	ней и	1	1
465	даже не	1	1
466	влияние на	12	1
467	есть не	1	1
468	что они	1	1
469	в ряде	1	1
470	это все	1	1
471	человека из	1	1
472	что для	1	1
473	его из	1	1
474	к более	1	1
475	ничем не	1	1
476	к человеку	2	1
477	не было	4	1
478	лет то	1	1
479	и далее	1	1
480	власти и	2	1
481	в свете	1	1
482	сближает его	1	1
483	не об	1	1
484	в связи	2	1
485	народов и	1	1
486	своим художественным	1	1
487	я стал	1	1
488	ко всем	2	1
489	из трех	1	1
490	но эффект	1	1
491	нет ни	2	1
492	над ним	1	1
493	к своему	1	1
494	конечно не	4	1
495	этого типа	1	1
496	в той	2	1
497	в европейской	2	1
498	целостность мира	1	1
499	совершенно чуждый	1	1
500	в первые	1	1
501	человека который	1	1
502	все это	8	1
503	этом и	1	1
504	характерные для	1	1
505	к другим	2	1
506	и где	1	1
507	был направлен	1	1
508	это уже	1	1
509	этот образ	1	1
510	и более	2	1
511	однако нужно	1	1
512	совершается в	1	1
513	от имени	1	1
514	и возрождением	1	1
515	себя на	1	1
516	которая в	1	1
517	человек и	2	1
518	себя самого	3	1
519	или менее	3	1
520	и все	10	1
521	жизни ср	1	1
522	смешной человек	4	1
523	в этих	5	1
524	еще более	5	1
525	хотя бы	2	1
526	и земли	1	1
527	все остальные	1	1
528	глазах других	1	1
529	но вот	1	1
530	нисколько не	1	1
531	себе и	1	1
532	в общем	1	1
533	над собою	2	1
534	нет ничего	2	1
535	в период	1	1
536	свою внутреннюю	1	1
537	сказать что	10	1
538	на один	1	1
539	к его	1	1
540	всех других	2	1
541	не что	1	1
542	культуры в	1	1
543	есть и	2	1
544	из своей	1	1
545	в таком	2	1
546	судьбы в	1	1
547	ряде других	1	1
548	к этой	1	1
549	и идеи	4	1
550	они не	3	1
