N	2gram	Bakhtin_Pr_3	Problema
110	более того	6	4
111	и потому	5	4
112	в более	4	4
113	себя самого	3	4
114	хотя бы	2	4
115	между ними	2	4
116	сказать что	10	4
117	другой стороны	1	4
118	ли мы	1	3
119	также и	4	3
120	например в	5	3
121	действительности и	2	3
122	говорить о	2	3
123	на них	1	3
124	мы будем	1	3
125	менее всего	2	3
126	иногда и	3	3
127	нет и	1	3
128	значение имеет	1	3
129	значение для	2	3
130	кроме того	3	3
131	и к	5	3
132	и художественного	1	3
133	отдельных произведений	1	3
134	не будем	3	3
135	в целом	1	3
136	он не	3	3
137	как момент	1	3
138	в мире	5	3
139	с другими	3	3
140	и тем	2	3
141	в слове	1	3
142	несмотря на	2	3
143	том что	5	3
144	моментом в	1	3
145	есть его	1	3
146	тем не	2	3
147	на него	1	3
148	как его	1	3
149	имеем дело	1	3
150	же время	5	3
151	определенности и	1	3
152	все то	3	3
153	как только	1	3
154	в применении	1	3
155	и это	3	3
156	хотя и	4	3
157	и от	3	3
158	в дальнейшем	7	3
159	мы в	1	3
160	совершенно невозможно	1	3
161	но здесь	2	3
162	на ее	2	3
163	на почве	1	3
164	этом смысле	1	3
165	но с	1	3
166	одной из	4	3
167	со всеми	8	3
168	вопроса о	1	3
169	в известной	2	3
170	и даже	2	3
171	себя и	2	3
172	его как	1	3
173	связь с	2	3
174	и иной	1	3
175	в область	1	3
176	применении к	1	3
177	и на	18	3
178	в тех	1	3
179	да и	2	3
180	от общей	1	3
181	слова и	3	3
182	но это	3	3
183	все это	8	3
184	от него	3	3
185	и все	10	3
186	не знает	4	3
187	в таком	2	3
188	они не	3	3
189	относится и	1	2
190	в котором	1	2
191	др в	2	2
192	есть не	1	2
193	мы имеем	1	2
194	правильного понимания	2	2
195	единство и	1	2
196	но она	1	2
197	я не	4	2
198	и он	1	2
199	столь же	1	2
200	с его	2	2
201	а только	1	2
202	не все	1	2
203	ивана карамазова	4	2
204	в истории	3	2
205	дело идет	1	2
206	себе не	1	2
207	и у	7	2
208	что это	2	2
209	на этом	1	2
210	человека в	3	2
211	в каждом	4	2
212	здесь мы	2	2
213	и других	9	2
214	форму и	1	2
215	о которых	1	2
216	или точнее	1	2
217	и художественно	1	2
218	не его	1	2
219	и более	2	2
220	и вообще	3	2
221	можем сказать	1	2
222	и вся	3	2
223	от чисто	1	2
224	в таких	1	2
225	одна из	7	2
226	и отдельных	1	2
227	в единство	1	2
228	в самой	1	2
229	во всем	2	2
230	а лишь	1	2
231	связи с	1	2
232	так называемый	1	2
233	этом отношении	1	2
234	можем говорить	1	2
235	освобождается от	1	2
236	к себе	6	2
237	же самое	1	2
238	для того	1	2
239	что все	1	2
240	самим собою	4	2
241	можно сделать	1	2
242	в себя	6	2
243	особенно в	4	2
244	и которые	2	2
245	с самим	5	2
246	здесь нет	1	2
247	поэтому в	1	2
248	и здесь	1	2
249	и что	1	2
250	от них	1	2
251	и во	4	2
252	этот момент	1	2
253	нем и	1	2
254	будем называть	1	2
255	мир в	1	2
256	в двух	2	2
257	нуждается в	1	2
258	что он	4	2
259	и ее	6	2
260	и тела	1	2
261	не можем	1	2
262	в начале	2	2
263	не дает	1	2
264	что и	3	2
265	вовсе не	3	2
266	произведения и	1	2
267	в некоторых	4	2
268	тем что	2	2
269	в особенности	2	2
270	чем в	1	2
271	или иной	1	2
272	связаны с	3	2
273	здесь в	10	2
274	форме и	1	2
275	характерно для	1	2
276	души и	1	2
277	не было	4	2
278	в россии	1	2
279	в связи	2	2
280	как это	2	2
281	в строгом	1	2
282	все моменты	1	2
283	из которых	1	2
284	к своему	1	2
285	по существу	5	2
286	для понимания	2	2
287	можно сказать	8	2
288	форм и	2	2
289	или в	1	2
290	той или	1	2
291	мы должны	4	2
292	в этих	5	2
293	слово в	2	2
294	к его	1	2
295	и другие	9	2
296	в своих	2	2
297	к этому	4	2
298	а между	2	1
299	в сфере	1	1
300	останавливаться не	1	1
301	человека и	7	1
302	это и	1	1
303	от своей	1	1
304	в чисто	2	1
305	лежащая в	1	1
306	но главное	1	1
307	нем нет	3	1
308	его же	1	1
309	от которых	1	1
310	к созданию	1	1
311	бы уже	1	1
312	из подполья	5	1
313	связан с	1	1
314	бы что	1	1
315	что уже	2	1
316	нам в	1	1
317	почти все	1	1
318	время как	1	1
319	что иное	1	1
320	план в	1	1
321	с ее	1	1
322	жизни как	4	1
323	подчеркнуть что	3	1
324	в каждой	1	1
325	основе этого	1	1
326	собою и	1	1
327	него он	2	1
328	меньшей степени	2	1
329	которую можно	3	1
330	иное как	1	1
331	поступок на	1	1
332	время в	1	1
333	по своему	6	1
334	значение и	2	1
335	к слову	1	1
336	в общем	1	1
337	вступают в	2	1
338	себе и	1	1
339	которые не	2	1
340	более и	1	1
341	осведомительного характера	1	1
342	все остальные	1	1
343	им в	1	1
344	и где	1	1
345	в полном	1	1
346	понять и	2	1
347	могли бы	1	1
348	целый ряд	1	1
349	как уже	1	1
350	и продолжают	2	1
351	поскольку мы	1	1
352	нет здесь	1	1
353	вот несколько	1	1
354	ее целом	1	1
355	в литературном	1	1
356	что нас	1	1
357	алеши и	1	1
358	которые в	1	1
359	в главе	1	1
360	следующей главе	1	1
361	в этой	1	1
362	но он	2	1
363	только один	1	1
364	но ведь	1	1
365	как он	2	1
366	и если	3	1
367	всех этих	1	1
368	так за	1	1
369	нее и	1	1
370	и социальной	1	1
371	не как	1	1
372	слову как	1	1
373	широком смысле	1	1
374	можно даже	1	1
375	даже прямо	1	1
376	так например	2	1
377	в нее	1	1
378	именно это	1	1
379	подход к	1	1
380	его характера	2	1
381	имеют в	1	1
382	значение в	4	1
383	мы уже	5	1
384	и некоторой	1	1
385	бы быть	1	1
386	проникает и	2	1
387	это было	3	1
388	истории и	2	1
389	содержание здесь	1	1
390	не чем	1	1
391	для них	1	1
392	в один	2	1
393	это положение	1	1
394	но вся	1	1
395	все равно	4	1
396	в общей	1	1
397	и ограничения	1	1
398	всеми другими	2	1
399	этого не	1	1
400	самому к	1	1
401	от непосредственного	1	1
402	и уже	2	1
403	неотделим от	1	1
404	потому и	1	1
405	и всюду	1	1
406	нисколько не	1	1
407	ибо не	1	1
408	которую он	1	1
409	конечно все	1	1
410	еще одного	2	1
411	можно найти	1	1
412	по сравнению	4	1
413	себе никакой	1	1
414	к одному	2	1
415	мысли и	1	1
416	направлен на	2	1
417	единство всех	1	1
418	односторонней и	1	1
419	имеет более	1	1
420	иным как	1	1
421	характера в	1	1
422	позиции по	1	1
423	мере и	1	1
424	или если	1	1
425	вбирает в	1	1
426	на один	1	1
427	к некоторым	1	1
428	вплоть до	4	1
429	как можно	1	1
430	человека но	1	1
431	иной раз	1	1
432	правда в	2	1
433	что их	1	1
434	здесь на	2	1
435	и творчески	1	1
436	бытия и	2	1
437	в самых	1	1
438	и без	3	1
439	этих двух	2	1
440	во всей	4	1
441	особенно конечно	1	1
442	мире и	2	1
443	нам важно	1	1
444	в сознании	2	1
445	следует отметить	1	1
446	в процессе	1	1
447	уже и	1	1
448	ли это	1	1
449	и социального	1	1
450	один шаг	1	1
451	и со	1	1
452	личности в	1	1
453	очень часто	1	1
454	в момент	1	1
455	что можно	1	1
456	иногда даже	1	1
457	мы все	2	1
458	этого и	1	1
459	она позволяет	1	1
460	протяжении всего	1	1
461	даже и	2	1
462	эти явления	1	1
463	него как	1	1
464	подчеркиваем что	1	1
465	связи со	1	1
466	мы конечно	1	1
467	всего этого	1	1
468	можно показать	1	1
469	мы наблюдаем	3	1
470	как с	1	1
471	понять своеобразие	1	1
472	мог бы	1	1
473	иногда в	1	1
474	известной мере	2	1
475	что дело	1	1
476	строго говоря	1	1
477	свободной и	1	1
478	остановимся на	1	1
479	мире в	1	1
480	с человеком	1	1
481	смысле и	2	1
482	образом в	2	1
483	автора к	1	1
484	часто и	1	1
485	его художественной	1	1
486	нашей работы	1	1
487	этом произведении	2	1
488	произведение это	2	1
489	вопросов но	1	1
490	а также	4	1
491	здесь почти	1	1
492	вопросу о	1	1
493	в которую	1	1
494	на протяжении	5	1
495	и большой	1	1
496	тем или	1	1
497	комедии и	1	1
498	человека из	1	1
499	и целых	1	1
500	в глазах	1	1
501	них в	2	1
502	познания в	1	1
503	один момент	1	1
504	быть и	2	1
505	на которой	1	1
506	обе эти	3	1
507	важное значение	1	1
508	как мир	1	1
509	бы из	1	1
510	и действительно	1	1
511	они могут	1	1
512	здесь с	1	1
513	форме но	1	1
514	именно на	1	1
515	самое событие	1	1
516	не касаемся	2	1
517	человека с	1	1
518	характерной для	1	1
519	и теперь	1	1
520	для всех	2	1
521	где-то в	1	1
522	есть в	3	1
523	можно выразить	1	1
524	уже не	1	1
525	неразрывно связана	1	1
526	только на	1	1
527	по-новому в	1	1
528	или даже	1	1
529	в душе	1	1
530	из них	4	1
531	разума и	1	1
532	который как	1	1
533	творчестве достоевского	5	1
534	жизни таким	1	1
535	целом и	1	1
536	не для	1	1
537	таковы основные	2	1
538	с этими	1	1
539	к ним	1	1
540	не о	2	1
541	может служить	1	1
542	друг друга	1	1
543	только с	1	1
544	художник не	1	1
545	не просто	1	1
546	гораздо сложнее	1	1
547	мир на	1	1
548	умирает то	1	1
549	глубине и	1	1
550	именно как	1	1
551	характерно и	1	1
552	до сих	5	1
553	моменты и	1	1
554	или иначе	1	1
555	именно в	2	1
556	а о	1	1
557	человека а	1	1
558	и самая	1	1
559	мы еще	3	1
560	затем в	1	1
561	связано с	1	1
562	самом же	1	1
563	нужно сказать	2	1
564	менее мы	1	1
565	власти и	2	1
566	человеческой жизни	3	1
567	так называемой	1	1
568	все время	1	1
569	о чем	1	1
570	всех других	2	1
571	близка к	1	1
572	вместе с	2	1
573	и особенно	3	1
574	мы говорим	1	1
575	внутреннего человека	1	1
576	со всею	1	1
577	сравнению с	4	1
578	образом и	1	1
579	в той	2	1
580	смысле этого	2	1
581	совсем другой	1	1
582	целого романа	1	1
583	мы сказали	1	1
584	есть и	2	1
585	или хотя	1	1
586	этого слова	1	1
587	не чувствую	1	1
588	и формы	1	1
589	эти два	2	1
590	благодаря этому	1	1
591	и звучит	1	1
592	сих пор	5	1
593	которое было	1	1
594	здесь есть	1	1
595	в смысле	2	1
596	которые имеют	1	1
597	к вопросу	1	1
598	особый характер	2	1
599	на самой	1	1
600	это уже	1	1
601	в следующей	1	1
602	как возможность	1	1
603	свою связь	1	1
604	хотя они	1	1
605	и может	1	1
606	не существует	1	1
607	не подлежит	1	1
608	в результате	1	1
609	мира и	2	1
610	которая в	1	1
611	или иным	1	1
612	ее и	1	1
613	весьма характерной	1	1
614	не уничтожает	1	1
615	еще более	5	1
616	вообще в	2	1
617	указанная нами	1	1
618	отношению ко	1	1
619	же деле	1	1
620	могли быть	1	1
621	всеми его	1	1
622	жизни в	3	1
623	и начинается	1	1
624	но эта	1	1
625	в творчестве	8	1
626	но если	1	1
627	отношением к	1	1
628	равно как	1	1
629	большое значение	1	1
630	хотя здесь	1	1
631	себе самому	6	1
632	не что	1	1
633	чем иным	1	1
634	но именно	1	1
635	в которой	2	1
636	к чисто	1	1
637	жизни и	9	1
638	к этой	1	1
639	это в	1	1
640	им и	1	1
641	и трагедии	1	1
