N	2gram	Ircho_Kome_3	FransuaR
200	и когда	1	2
201	конечно в	1	2
202	времени и	1	2
203	которая была	1	2
204	возможно что	3	2
205	между тем	2	2
206	и во	2	2
207	там и	1	2
208	тем более	4	2
209	а именно	1	2
210	на которой	1	2
211	он стал	1	2
212	со всеми	1	2
213	человека с	1	2
214	да еще	1	2
215	в iv	1	2
216	себе в	3	2
217	в конце	7	2
218	как его	1	2
219	может быть	6	2
220	как раз	6	2
221	человека и	2	2
222	а на	2	2
223	что человек	1	2
224	мы еще	1	2
225	если мы	2	2
226	до конца	4	2
227	был в	1	2
228	не на	1	2
229	а не	4	2
230	в частности	3	2
231	и потому	1	2
232	как это	5	2
233	отрывок из	2	2
234	не был	1	2
235	хотя он	1	2
236	своего времени	1	2
237	что мы	2	2
238	для нас	1	2
239	бы в	4	2
240	в этих	1	2
241	в том	12	2
242	все они	1	2
243	и у	1	2
244	другой стороны	2	2
245	в кругу	1	2
246	несколько десятков	1	1
247	с жизнью	1	1
248	по адресу	1	1
249	достаточно вспомнить	2	1
250	сын и	1	1
251	роль играет	1	1
252	то в	1	1
253	тем же	3	1
254	из города	2	1
255	которую они	1	1
256	из его	2	1
257	он уже	1	1
258	в зависимости	1	1
259	в их	2	1
260	его не	2	1
261	для своего	1	1
262	это совершенно	1	1
263	и себя	1	1
264	площади и	1	1
265	уверен что	1	1
266	чтобы не	1	1
267	как имя	1	1
268	принадлежит к	1	1
269	на тему	1	1
270	ему в	1	1
271	то это	5	1
272	не оказать	1	1
273	из комедии	2	1
274	зависимости от	1	1
275	можно предполагать	2	1
276	из ее	1	1
277	и говорить	1	1
278	ты можешь	1	1
279	еще не	6	1
280	на них	3	1
281	между собой	4	1
282	сам а	1	1
283	что его	5	1
284	тем как	1	1
285	бы не	2	1
286	в изображении	2	1
287	одним словом	1	1
288	нем только	1	1
289	и всякий	1	1
290	эпизод с	1	1
291	свою жизнь	1	1
292	по отношению	5	1
293	рассказывает как	1	1
294	отношение к	5	1
295	себе и	1	1
296	друга и	1	1
297	нет и	4	1
298	и речи	4	1
299	в поисках	1	1
300	и я	2	1
301	связывали с	1	1
302	нечто подобное	1	1
303	заимствована из	1	1
304	что к	4	1
305	бы при	1	1
306	нет каких-либо	1	1
307	там же	1	1
308	воина и	1	1
309	что по	1	1
310	настаивает на	2	1
311	и к	3	1
312	в ожидании	2	1
313	более или	1	1
314	в действительности	1	1
315	и хотя	2	1
316	в этот	1	1
317	в которой	3	1
318	точку зрения	1	1
319	в целом	3	1
320	чем больше	1	1
321	монолог в	1	1
322	в нашем	1	1
323	связанного с	1	1
324	еще один	1	1
325	им в	1	1
326	если он	2	1
327	так с	1	1
328	не могла	3	1
329	и если	2	1
330	в плен	2	1
331	при виде	3	1
332	он должен	1	1
333	не как	2	1
334	пить и	1	1
335	дает и	1	1
336	на земле	1	1
337	чтобы в	2	1
338	прошлого века	1	1
339	и по	1	1
340	счет и	1	1
341	интерес в	1	1
342	с собой	1	1
343	именно это	1	1
344	с такими	1	1
345	но все	4	1
346	в каждом	1	1
347	за то	2	1
348	есть все	1	1
349	его ничем	1	1
350	является конечно	2	1
351	его в	8	1
352	обоих случаях	1	1
353	и других	1	1
354	в уже	2	1
355	в глазах	8	1
356	еще вернемся	1	1
357	отца и	2	1
358	ли этот	1	1
359	должен был	4	1
360	есть также	1	1
361	на большой	1	1
362	нам по	1	1
363	и тем	1	1
364	в огонь	1	1
365	этом образе	1	1
366	здесь нет	4	1
367	далеко не	3	1
368	на основании	2	1
369	с тем	4	1
370	со своими	1	1
371	он и	2	1
372	несмотря на	4	1
373	чем в	3	1
374	отвращение к	1	1
375	очень важный	1	1
376	или менее	1	1
377	на помощь	1	1
378	из общего	1	1
379	даже при	2	1
380	таким же	1	1
381	ничего подобного	1	1
382	в следующем	1	1
383	место в	1	1
384	не столько	1	1
385	в которых	5	1
386	признать что	1	1
387	одном из	1	1
388	в iii	3	1
389	времени не	1	1
390	них является	1	1
391	можешь найти	1	1
392	вещей и	1	1
393	молодыми людьми	3	1
394	ним в	1	1
395	того кто	2	1
396	в устах	1	1
397	жены или	1	1
398	вернемся к	1	1
399	в отношении	4	1
400	до одного	1	1
401	не менее	5	1
402	эта мысль	1	1
403	что с	2	1
404	в обоих	1	1
405	в смысле	1	1
406	того как	1	1
407	на него	4	1
408	единичного и	1	1
409	без конца	1	1
410	сводится в	1	1
411	и снова	1	1
412	о них	1	1
413	особый характер	1	1
414	он с	1	1
415	не имеет	3	1
416	так много	1	1
417	ничего не	3	1
418	и весь	1	1
419	же между	2	1
420	к концу	2	1
421	ему и	2	1
422	свидетельствуют о	1	1
423	разной степени	1	1
424	ему не	3	1
425	у меня	1	1
426	от их	1	1
427	представляется нам	1	1
428	смотреть в	1	1
429	на поле	1	1
430	могут быть	1	1
431	больше его	1	1
432	но едва	1	1
433	на это	3	1
434	если же	2	1
435	пример как	1	1
436	и это	2	1
437	приходит к	1	1
438	и о	2	1
439	пределах того	1	1
440	откуда он	1	1
441	здесь не	2	1
442	iv в	5	1
443	же не	1	1
444	лица не	1	1
445	здесь также	1	1
446	формы и	1	1
447	вина и	1	1
448	нет никакой	1	1
449	в себя	1	1
450	действия и	1	1
451	то время	2	1
452	в пределах	2	1
453	в ту	1	1
454	если ты	1	1
455	его были	1	1
456	образе и	1	1
457	он так	3	1
458	можно было	2	1
459	ясно что	6	1
460	особенно в	1	1
461	мог бы	1	1
462	в весьма	1	1
463	жизнь и	1	1
464	стремление к	1	1
465	об этом	7	1
466	могла не	1	1
467	и здесь	4	1
468	известной степени	2	1
469	из рук	1	1
470	то они	1	1
471	и поэтому	4	1
472	язык и	1	1
473	настоящее время	1	1
474	в глаза	3	1
475	одного из	3	1
476	или на	1	1
477	на что	1	1
478	мысль не	1	1
479	после того	1	1
480	можно сказать	1	1
481	основе своей	1	1
482	акта в	1	1
483	нас в	1	1
484	восходит к	1	1
485	каждом из	1	1
486	большое количество	1	1
487	от них	1	1
488	этот момент	1	1
489	что и	8	1
490	это не	2	1
491	в другой	1	1
492	того в	1	1
493	вслед за	1	1
494	сказать и	1	1
495	который стал	1	1
496	в лучшем	1	1
497	этой целью	1	1
498	что здесь	1	1
499	казалось что	1	1
500	рассуждение о	1	1
501	из всех	2	1
502	том как	3	1
503	человека в	2	1
504	тому назад	4	1
505	во ii	1	1
506	знаешь ли	1	1
507	с молодыми	1	1
508	по этому	1	1
509	изображен в	1	1
510	те самые	1	1
511	и ребенка	1	1
512	положительное значение	1	1
513	события и	1	1
514	с двумя	1	1
515	это либо	1	1
516	является не	1	1
517	этому вопросу	1	1
518	а то	1	1
519	рассказывает о	1	1
520	не дает	4	1
521	фигурой в	2	1
522	одно из	1	1
523	ни в	10	1
524	никакого ответа	1	1
525	ее не	1	1
526	к ним	3	1
527	с лишним	1	1
528	мы можем	3	1
529	они будут	2	1
530	v в	1	1
531	ее на	1	1
532	это первый	1	1
533	сцена из	2	1
534	в других	3	1
535	для того	6	1
536	чувствует себя	2	1
537	от ее	1	1
538	от руки	2	1
539	этой комедии	4	1
540	больше того	2	1
541	действующих лиц	1	1
542	и между	1	1
543	такое же	2	1
544	а с	1	1
545	себя и	2	1
546	что для	2	1
547	говорит о	1	1
548	ты должен	1	1
549	положений и	1	1
550	в некоторых	1	1
551	к сожалению	1	1
552	не было	2	1
553	на этот	3	1
554	не знает	3	1
555	ничем не	4	1
556	же точно	1	1
557	и какой-то	1	1
558	комедии с	1	1
559	а так	1	1
560	о чем	7	1
561	что из	1	1
562	под влиянием	2	1
563	в связи	4	1
564	в руках	1	1
565	совершенно особый	1	1
566	на фоне	1	1
567	этой же	1	1
568	на новую	3	1
569	к его	1	1
570	этой работы	1	1
571	в разной	1	1
572	но этот	1	1
573	сопровождая его	1	1
574	не из	1	1
575	к своему	2	1
576	он говорит	2	1
577	теми же	1	1
578	видит в	1	1
579	для обозначения	2	1
580	ли ты	1	1
581	не он	3	1
582	наряду с	2	1
583	не удалось	1	1
584	ее своей	1	1
585	и там	1	1
586	да и	1	1
587	по существу	2	1
588	в числе	1	1
589	для понимания	2	1
590	исходя из	2	1
591	которым он	2	1
592	не является	4	1
593	была очень	1	1
594	в основном	1	1
595	только для	2	1
596	на своем	1	1
597	это был	1	1
598	успехом у	1	1
599	что касается	2	1
600	под названием	1	1
601	они так	1	1
602	ты хочешь	1	1
603	что там	1	1
604	и видит	1	1
605	всякого рода	1	1
606	это как	1	1
607	в настоящее	1	1
608	а к	1	1
609	сходство между	1	1
610	об этих	1	1
611	себя самого	1	1
612	из себя	3	1
613	у них	1	1
614	его тем	1	1
615	конце концов	2	1
616	по самой	1	1
617	еврипида на	1	1
618	г и	2	1
619	нисколько не	3	1
620	городов и	1	1
621	не слишком	2	1
622	для нашего	1	1
623	жизни а	1	1
624	отношению к	3	1
625	бы его	1	1
626	этой сцены	1	1
627	около г	3	1
628	пути к	1	1
629	к этой	2	1
630	по поводу	1	1
631	это в	2	1
632	как на	1	1
633	в таком	2	1
