N	2gram	Tiupa_Lite_1	Komedia
172	по которым	1	2
173	роль в	2	2
174	и если	1	2
175	он не	1	2
176	в принципе	3	2
177	в силу	4	2
178	на этом	2	2
179	то ни	1	2
180	в глазах	1	2
181	это не	4	2
182	в это	1	2
183	не всегда	1	2
184	в один	1	2
185	в следующем	1	2
186	всяком случае	2	2
187	в отличие	5	2
188	не в	8	2
189	в конце	4	2
190	однако в	2	2
191	вовсе не	1	2
192	даже в	2	2
193	одна из	3	2
194	нет необходимости	1	2
195	в одном	1	2
196	не является	2	2
197	с другом	1	2
198	бог и	1	2
199	всего в	3	2
200	на это	2	2
201	говоря уже	2	2
202	с самого	1	2
203	так в	1	2
204	и что	1	2
205	в мире	2	2
206	с собой	4	2
207	в состав	1	2
208	в пользу	1	2
209	и во	1	2
210	и все	1	2
211	под именем	1	2
212	вслед за	1	2
213	наконец в	1	2
214	в жизнь	1	2
215	тот же	1	2
216	в какой	1	2
217	впрочем и	1	2
218	с одной	2	2
219	и у	1	2
220	одно из	3	2
221	не для	1	2
222	отношение к	1	2
223	со стороны	4	2
224	до сих	1	2
225	с другой	3	2
226	нового времени	2	2
227	одной стороны	2	2
228	а на	1	2
229	если не	1	2
230	для этой	1	2
231	так называемых	2	2
232	уже о	1	2
233	в той	1	2
234	одновременно с	1	2
235	в ответ	1	2
236	как бы	7	2
237	своего времени	2	2
238	пути к	1	2
239	сих пор	1	2
240	естественно не	1	2
241	хотя бы	2	2
242	ни было	1	2
243	от ее	1	2
244	не говоря	2	2
245	от всех	1	2
246	из этого	1	2
247	из четырех	1	2
248	во всяком	3	2
249	которых не	1	1
250	говоря о	1	1
251	переходит к	1	1
252	о любви	1	1
253	времени от	1	1
254	самом деле	2	1
255	общественном сознании	1	1
256	представлял собой	1	1
257	отношения между	2	1
258	сам автор	1	1
259	и этот	1	1
260	на первый	1	1
261	для своего	2	1
262	до него	1	1
263	та же	2	1
264	с текстом	1	1
265	человека чем	1	1
266	в сущности	2	1
267	в решении	2	1
268	а для	2	1
269	в полной	1	1
270	ему в	1	1
271	и самой	1	1
272	далекого прошлого	1	1
273	и самого	2	1
274	собой в	1	1
275	все эти	2	1
276	не был	1	1
277	в различных	1	1
278	в чем	1	1
279	только после	1	1
280	во внешнем	1	1
281	позиций в	1	1
282	нет не	2	1
283	конечном счете	4	1
284	в общем	1	1
285	бы себя	1	1
286	и будет	1	1
287	не просто	1	1
288	первых десятилетий	1	1
289	из таких	1	1
290	первый взгляд	1	1
291	в рамках	6	1
292	общего с	2	1
293	внимания будет	1	1
294	в художественном	4	1
295	как к	1	1
296	пределах одной	1	1
297	стороны он	1	1
298	и нет	2	1
299	ему кажется	1	1
300	однако не	1	1
301	и слова	1	1
302	как уже	1	1
303	на нас	1	1
304	тем же	3	1
305	следующим образом	2	1
306	гораздо более	1	1
307	этой цели	2	1
308	жизни в	1	1
309	суда и	1	1
310	себе как	1	1
311	с распростертыми	1	1
312	представляет собой	4	1
313	если мы	1	1
314	к достижению	1	1
315	в себе	7	1
316	не приводит	1	1
317	игра с	1	1
318	которой не	1	1
319	и более	1	1
320	евгения онегина	2	1
321	не могли	1	1
322	в другом	2	1
323	бы быть	1	1
324	а по	1	1
325	самим собой	2	1
326	полной мере	1	1
327	знает что	1	1
328	не умеет	1	1
329	все тот	1	1
330	в соответствии	1	1
331	ее появления	1	1
332	и мы	1	1
333	в жизни	6	1
334	из первых	1	1
335	он же	1	1
336	человек который	1	1
337	соответствии с	1	1
338	и уже	1	1
339	он и	3	1
340	на две	1	1
341	с такой	1	1
342	автора и	1	1
343	не мог	3	1
344	со всей	1	1
345	в эту	1	1
346	во второй	1	1
347	от своего	2	1
348	этой связи	1	1
349	же это	2	1
350	между людьми	1	1
351	происходящие с	1	1
352	не столько	5	1
353	из классических	1	1
354	то лишь	1	1
355	в памяти	1	1
356	сам же	1	1
357	в диалоге	1	1
358	для многих	2	1
359	только для	1	1
360	права на	1	1
361	нам в	1	1
362	тем не	2	1
363	и единственного	1	1
364	как от	1	1
365	том же	3	1
366	для нее	2	1
367	неизвестен и	1	1
368	освободиться от	2	1
369	на свободу	1	1
370	с точки	2	1
371	случае в	1	1
372	значение слова	1	1
373	на рубеже	3	1
374	эта мысль	2	1
375	тем самым	5	1
376	у кого	1	1
377	своего героя	2	1
378	как о	1	1
379	в основе	3	1
380	от жизни	1	1
381	было у	2	1
382	среди персонажей	1	1
383	его участников	1	1
384	из их	1	1
385	иметь в	1	1
386	лишены возможности	1	1
387	никогда не	4	1
388	самой жизни	1	1
389	имеем дело	1	1
390	показывает нам	1	1
391	более что	1	1
392	как носитель	2	1
393	и является	2	1
394	с новой	1	1
395	со своим	1	1
396	сводится к	3	1
397	так называемый	2	1
398	из того	2	1
399	тогда в	1	1
400	в области	3	1
401	в каком	1	1
402	вот в	1	1
403	и некоторые	1	1
404	к себе	3	1
405	два десятилетия	1	1
406	и вполне	2	1
407	отличается от	1	1
408	о собственной	1	1
409	поэт не	1	1
410	отказаться от	1	1
411	в деятельности	1	1
412	должен быть	2	1
413	для себя	5	1
414	очень точно	1	1
415	слышим как	1	1
416	на основе	1	1
417	только при	1	1
418	с каким	1	1
419	был уверен	1	1
420	мысль о	1	1
421	в себя	2	1
422	в пределах	3	1
423	приводит к	3	1
424	которая со	1	1
425	обращаясь к	2	1
426	произведения и	1	1
427	нельзя сказать	1	1
428	в годы	1	1
429	своего недавнего	1	1
430	каждого из	1	1
431	что был	1	1
432	мог бы	1	1
433	задний план	1	1
434	и первые	1	1
435	в эпоху	1	1
436	не будучи	1	1
437	а их	1	1
438	является по	2	1
439	а также	5	1
440	возможна только	1	1
441	второй половине	1	1
442	никак не	1	1
443	культуры такие	1	1
444	его жизни	1	1
445	одного из	3	1
446	пор пока	1	1
447	никакой тайны	1	1
448	ему же	1	1
449	от них	1	1
450	нуждается в	3	1
451	во всей	1	1
452	что же	1	1
453	дома в	1	1
454	в литературе	1	1
455	имеется в	2	1
456	как например	1	1
457	по своей	3	1
458	слов или	1	1
459	что даже	1	1
460	и весьма	2	1
461	не идет	1	1
462	то он	2	1
463	наше время	1	1
464	по этому	2	1
465	тот или	1	1
466	пользу такого	1	1
467	о критериях	1	1
468	в большинстве	1	1
469	только на	2	1
470	то и	2	1
471	свидетельствует о	1	1
472	в сознании	2	1
473	целого ряда	1	1
474	от других	1	1
475	большинстве случаев	1	1
476	мир в	4	1
477	не так	1	1
478	для него	2	1
479	слово как	1	1
480	среди которых	1	1
481	не о	1	1
482	как раз	4	1
483	общения и	1	1
484	значение только	1	1
485	значительную роль	1	1
486	никого не	1	1
487	из двух	1	1
488	во власти	1	1
489	другого и	1	1
490	и даже	3	1
491	на второй	2	1
492	или иной	2	1
493	в общественном	1	1
494	если говорить	1	1
495	на чем	1	1
496	а с	1	1
497	что не	2	1
498	него из	1	1
499	не делает	1	1
500	этого не	2	1
501	с жадностью	1	1
502	до конца	1	1
503	не на	2	1
504	и завершает	1	1
505	а не	16	1
506	однако и	1	1
507	другой стороны	1	1
508	сам себе	1	1
509	исходил из	1	1
510	одну из	2	1
511	своих возлюбленных	1	1
512	самого начала	1	1
513	комедийных ситуаций	1	1
514	среди других	1	1
515	становится ясным	1	1
516	несмотря на	3	1
517	свою очередь	1	1
518	в творчестве	1	1
519	него в	1	1
520	во множестве	1	1
521	никому и	1	1
522	текста в	1	1
523	как человек	1	1
524	власть над	1	1
525	к своему	1	1
526	исходные предпосылки	1	1
527	в столь	2	1
528	он говорит	1	1
529	целом ряде	1	1
530	однако эти	1	1
531	такого рода	10	1
532	ведет к	4	1
533	в сферу	2	1
534	второй план	1	1
535	текст а	1	1
536	в обратном	1	1
537	именно в	1	1
538	поскольку он	2	1
539	по существу	1	1
540	исходя из	3	1
541	в состоянии	1	1
542	о месте	1	1
543	быть не	1	1
544	но даже	1	1
545	общественной жизни	1	1
546	а то	1	1
547	см ниже	1	1
548	за ним	1	1
549	которые были	1	1
550	в наше	1	1
551	это уже	2	1
552	может служить	1	1
553	этого рода	2	1
554	при таком	1	1
555	на задний	1	1
556	это как	2	1
557	скорее всего	1	1
558	тем более	2	1
559	не должен	3	1
560	и как	1	1
561	необходимое для	1	1
562	в искусстве	2	1
563	и решения	1	1
564	утверждал что	2	1
565	все более	2	1
566	в стихах	1	1
567	собой вариант	1	1
568	нет ничего	2	1
569	от первого	1	1
570	между ними	1	1
571	героя и	1	1
572	не знает	1	1
573	сказать что	1	1
574	только как	1	1
575	будь то	2	1
576	была бы	1	1
577	лишь тогда	1	1
578	в свою	1	1
579	о себе	4	1
580	ко всему	2	1
581	по праву	1	1
582	все что	1	1
583	событий в	1	1
