N	2gram	Ircho_Kome_1	Istorich
169	что эти	1	2
170	со своей	2	2
171	по его	1	2
172	время как	4	2
173	на себя	2	2
174	и ее	3	2
175	того же	2	2
176	и на	3	2
177	но конечно	1	2
178	это видно	1	2
179	к которой	1	2
180	если в	1	2
181	со стороны	2	2
182	что во	1	2
183	с этим	1	2
184	перед нами	1	2
185	что по	2	2
186	в действительности	2	2
187	в самом	2	2
188	в которой	6	2
189	он в	1	2
190	и тот	1	2
191	ее как	1	2
192	на его	5	2
193	связанные с	2	2
194	в силу	2	2
195	так например	1	2
196	то чтобы	1	2
197	с целью	1	2
198	было бы	2	2
199	известно что	4	2
200	должен был	1	2
201	и тем	2	2
202	участие в	4	2
203	ни в	6	2
204	нас не	1	2
205	можно найти	1	2
206	в котором	4	2
207	к этому	4	2
208	но он	2	2
209	тому что	1	2
210	вплоть до	1	2
211	в то	10	2
212	и другое	1	2
213	семьей на	1	2
214	на него	4	2
215	не по	1	2
216	к ней	2	2
217	друг друга	1	2
218	во всем	1	2
219	и после	1	2
220	не могут	1	2
221	это конечно	1	2
222	что отец	1	2
223	и это	1	2
224	из всего	2	2
225	но при	1	2
226	то время	5	2
227	они должны	1	2
228	на том	1	2
229	и когда	1	2
230	там же	3	2
231	все его	1	2
232	доходит до	1	2
233	в форме	2	2
234	если это	1	2
235	герой в	1	2
236	тот же	3	2
237	близок к	1	2
238	и у	3	2
239	только на	1	2
240	из них	10	2
241	мы знаем	2	2
242	это обстоятельство	1	2
243	не так	1	2
244	прежде всего	5	2
245	в особенности	1	2
246	и вернуться	1	2
247	до сих	2	2
248	на этот	1	2
249	такое же	1	2
250	и др	1	2
251	что из	1	2
252	совершенно очевидно	1	2
253	связь с	1	2
254	как это	3	2
255	в литературе	1	2
256	а потом	1	2
257	и о	3	2
258	в основном	1	2
259	отсюда же	1	2
260	е в	2	2
261	сказать что	1	2
262	и эта	1	2
263	они не	1	2
264	и наиболее	1	1
265	широкое распространение	1	1
266	ту же	2	1
267	одним из	1	1
268	переходит к	1	1
269	не остается	1	1
270	как известно	2	1
271	к этой	1	1
272	между двумя	1	1
273	из его	4	1
274	сам автор	2	1
275	и больше	1	1
276	в доме	2	1
277	в отражении	1	1
278	этому же	1	1
279	что уже	1	1
280	ответить на	1	1
281	который был	1	1
282	что иное	1	1
283	ему в	1	1
284	из комедии	6	1
285	зависимости от	1	1
286	в ней	1	1
287	большей частью	2	1
288	в народном	5	1
289	более или	1	1
290	доказать свою	1	1
291	собой в	1	1
292	он был	2	1
293	в которых	1	1
294	прячется в	1	1
295	миф о	1	1
296	бы то	2	1
297	тем как	2	1
298	совсем не	2	1
299	друг на	1	1
300	же она	1	1
301	не входит	1	1
302	по отношению	3	1
303	в греческих	1	1
304	ничуть не	1	1
305	в свои	3	1
306	другой персонаж	1	1
307	до наших	1	1
308	что два	1	1
309	сказано только	1	1
310	в поисках	1	1
311	несомненно что	1	1
312	независимо от	2	1
313	что именно	1	1
314	дает нам	1	1
315	в своем	1	1
316	при царе	1	1
317	ср также	4	1
318	в сопровождении	1	1
319	и как	3	1
320	и к	1	1
321	самом начале	1	1
322	на войну	1	1
323	и хотя	2	1
324	в этот	1	1
325	другое мнение	1	1
326	за собой	1	1
327	поэтому он	1	1
328	не приходится	1	1
329	в маске	1	1
330	в целом	3	1
331	в греции	4	1
332	не один	1	1
333	в этой	7	1
334	в известном	2	1
335	что к	2	1
336	не могла	1	1
337	бы ни	1	1
338	бы от	1	1
339	в поэтике	1	1
340	состоит в	1	1
341	и вот	4	1
342	ни было	2	1
343	быть с	1	1
344	и возвращение	1	1
345	в зависимости	1	1
346	из него	1	1
347	с места	1	1
348	и за	1	1
349	своей земли	1	1
350	в каждом	1	1
351	то ни	2	1
352	это сопоставление	1	1
353	же не	1	1
354	в совершенно	1	1
355	герой обычно	1	1
356	в другом	4	1
357	них не	1	1
358	на все	2	1
359	к заключению	1	1
360	и иногда	1	1
361	а как	1	1
362	на протяжении	4	1
363	не исключено	1	1
364	за ней	1	1
365	в новое	2	1
366	о которых	5	1
367	ни одной	2	1
368	далеко не	1	1
369	для своего	1	1
370	на основании	3	1
371	с тем	1	1
372	и уже	1	1
373	общую картину	1	1
374	не мог	3	1
375	когда в	1	1
376	или менее	2	1
377	бы на	1	1
378	но если	1	1
379	женщин и	1	1
380	наших дней	1	1
381	и третий	1	1
382	и без	2	1
383	народ и	1	1
384	страны в	1	1
385	на три	1	1
386	друг другу	1	1
387	надо сказать	1	1
388	на небо	1	1
389	и более	1	1
390	не могли	1	1
391	менее это	1	1
392	собой и	2	1
393	свои руки	2	1
394	по себе	1	1
395	подтверждается и	1	1
396	не раз	2	1
397	герою в	1	1
398	аналогий в	1	1
399	что их	1	1
400	в науке	1	1
401	которого он	1	1
402	всему народу	1	1
403	он с	1	1
404	нельзя не	2	1
405	его от	1	1
406	больше чем	1	1
407	под этим	1	1
408	на землю	3	1
409	о ней	1	1
410	при всем	2	1
411	они являются	1	1
412	предполагать что	1	1
413	ему и	2	1
414	с достаточной	2	1
415	в сознании	3	1
416	ссылаясь на	2	1
417	до того	1	1
418	обращает на	1	1
419	женщины в	1	1
420	как будто	2	1
421	мы и	1	1
422	ли это	2	1
423	ему не	1	1
424	в руки	1	1
425	вот в	1	1
426	мы встречаем	5	1
427	один раз	1	1
428	в городе	2	1
429	же самое	2	1
430	всего в	3	1
431	общественное мнение	1	1
432	и другим	1	1
433	к тому	6	1
434	указывает на	2	1
435	где он	2	1
436	и силами	1	1
437	для себя	2	1
438	назвал его	1	1
439	вывод что	2	1
440	однако ни	1	1
441	второй половине	2	1
442	особый случай	1	1
443	о содержании	2	1
444	него самого	1	1
445	можно сделать	3	1
446	см а	1	1
447	в античности	1	1
448	на поверхность	1	1
449	если они	2	1
450	и сам	3	1
451	можно было	1	1
452	те же	1	1
453	ясно что	4	1
454	можно понять	1	1
455	место уже	1	1
456	мог бы	2	1
457	которые он	2	1
458	подойти к	1	1
459	можно только	1	1
460	во второй	3	1
461	и с	3	1
462	что под	1	1
463	подземное царство	1	1
464	означает что	1	1
465	на море	3	1
466	находится в	2	1
467	к своему	1	1
468	чтобы доказать	1	1
469	или их	1	1
470	а также	4	1
471	в пользу	1	1
472	объяснение этому	1	1
473	и во	2	1
474	жрецов и	1	1
475	не прошло	1	1
476	которые и	1	1
477	три раза	1	1
478	ее от	1	1
479	от них	2	1
480	в его	5	1
481	в третьем	1	1
482	и только	1	1
483	вслед за	2	1
484	именно в	4	1
485	в середине	1	1
486	он якобы	1	1
487	самых важных	1	1
488	или может	2	1
489	в лице	1	1
490	в самый	1	1
491	от которого	1	1
492	по содержанию	3	1
493	тех пор	1	1
494	сразу же	1	1
495	этим же	1	1
496	дело с	1	1
497	этого можно	1	1
498	к их	1	1
499	спускается в	1	1
500	для обмана	1	1
501	и потому	1	1
502	который в	2	1
503	самые разнообразные	1	1
504	во времени	1	1
505	в большом	2	1
506	жизни и	1	1
507	вопрос об	1	1
508	а только	1	1
509	общественного строя	1	1
510	сюда и	1	1
511	однако герой	1	1
512	под его	1	1
513	оказывается в	1	1
514	в большинстве	1	1
515	больше не	1	1
516	по поднебесью	1	1
517	содержании этих	1	1
518	три или	1	1
519	в жизни	1	1
520	в виде	3	1
521	в начале	3	1
522	красоты и	1	1
523	а то	2	1
524	не дает	1	1
525	большинстве случаев	1	1
526	за ним	1	1
527	очевидно что	1	1
528	которые в	1	1
529	нее в	1	1
530	земли и	1	1
531	себе в	1	1
532	никто не	1	1
533	народа но	1	1
534	среди которых	1	1
535	факт однако	1	1
536	не говорит	1	1
537	кроме этих	1	1
538	от того	1	1
539	даже и	1	1
540	для того	1	1
541	в войну	1	1
542	из двух	1	1
543	на книгу	1	1
544	в исторической	1	1
545	другие исследователи	1	1
546	и из	2	1
547	за пять	1	1
548	на ее	1	1
549	здесь в	3	1
550	эти две	1	1
551	для этого	2	1
552	в ряде	1	1
553	поля зрения	1	1
554	а с	1	1
555	имело место	1	1
556	на которые	2	1
557	чтобы я	1	1
558	ясно во	1	1
559	что им	1	1
560	прошло и	1	1
561	у других	2	1
562	с наступлением	1	1
563	его как	1	1
564	как видно	2	1
565	о чем	1	1
566	из многочисленных	1	1
567	него не	1	1
568	именно так	1	1
569	та часть	1	1
570	сделать некоторые	1	1
571	для этой	1	1
572	все более	3	1
573	в примечаниях	1	1
574	на лет	1	1
575	из трех	1	1
576	или по	2	1
577	незадолго до	1	1
578	из которых	2	1
579	по своему	3	1
580	что же	1	1
581	заключению что	1	1
582	в египетском	1	1
583	среди этих	1	1
584	отнести и	1	1
585	людей так	1	1
586	их было	2	1
587	выходят за	1	1
588	и формы	2	1
589	войну и	1	1
590	в условиях	1	1
591	или четыре	1	1
592	т п	5	1
593	сильной и	1	1
594	в книге	1	1
595	очень интересный	1	1
596	только одна	1	1
597	формы и	1	1
598	не подходит	1	1
599	его с	1	1
600	мира и	1	1
601	в эту	1	1
602	еще более	1	1
603	но зато	1	1
604	хотя бы	1	1
605	только что	2	1
606	же в	4	1
607	греции но	1	1
608	отступила от	1	1
609	бы с	1	1
610	нам не	1	1
611	может и	1	1
612	положение можно	1	1
613	деревья и	1	1
614	сведения о	1	1
615	не знает	1	1
616	обычно не	1	1
617	вот на	1	1
618	отношению к	3	1
619	эти слова	1	1
620	об исторических	1	1
621	все что	2	1
622	в частности	3	1
623	это в	1	1
624	как на	1	1
625	в таком	1	1
626	такой же	2	1
