N	2gram	Nazirov_Tr_1	FransuaR
289	но затем	1	1
290	бессмертие души	1	1
291	этого не	1	1
292	с тем	2	1
293	со своими	1	1
294	говорится о	1	1
295	знать и	1	1
296	с такой	1	1
297	обратимся к	1	1
298	от счастья	2	1
299	не так	2	1
300	или вообще	1	1
301	и при	1	1
302	наших дней	1	1
303	эта тема	1	1
304	всяком случае	1	1
305	бранью и	1	1
306	почти не	1	1
307	в котором	1	1
308	представление о	1	1
309	я знаю	1	1
310	что я	4	1
311	должны были	1	1
312	стало быть	1	1
313	чтоб я	1	1
314	умирает и	1	1
315	речи в	1	1
316	что сам	1	1
317	по себе	1	1
318	содержит в	1	1
319	перед собою	1	1
320	но они	2	1
321	она не	1	1
322	самого начала	1	1
323	на котором	1	1
324	сорвался с	1	1
325	что вы	3	1
326	или как	1	1
327	страдания но	1	1
328	что дочь	1	1
329	по своей	1	1
330	связи с	1	1
331	мы бы	1	1
332	же эпизоде	1	1
333	что на	1	1
334	ну а	1	1
335	в стиле	1	1
336	не могут	2	1
337	он и	2	1
338	встречается в	1	1
339	он непрерывно	1	1
340	его за	2	1
341	что вместе	1	1
342	своего отца	3	1
343	время он	1	1
344	женщины на	1	1
345	году в	2	1
346	и благородные	1	1
347	вещами и	1	1
348	и о	1	1
349	его произведение	1	1
350	мысль о	1	1
351	говорили что	1	1
352	в дальнейшем	5	1
353	и которую	1	1
354	с собой	1	1
355	над человеком	1	1
356	больше в	1	1
357	в последующих	1	1
358	чем у	1	1
359	здесь дана	1	1
360	известной мере	1	1
361	в xii	2	1
362	об этом	4	1
363	в таком	2	1
364	тем чем	1	1
365	часто и	1	1
366	является по	1	1
367	на все	1	1
368	в применении	1	1
369	вот почему	1	1
370	в другом	1	1
371	и что	4	1
372	на страницах	3	1
373	в глаза	2	1
374	в смерти	1	1
375	но только	1	1
376	возвращается к	1	1
377	времени в	2	1
378	нас от	1	1
379	все в	1	1
380	доходит до	1	1
381	ко всей	1	1
382	я вижу	1	1
383	ее содержание	1	1
384	и она	1	1
385	о своих	1	1
386	для самого	1	1
387	и пусть	1	1
388	этом романе	1	1
389	писателя и	2	1
390	в двух	1	1
391	это мне	1	1
392	оказалось что	1	1
393	характерный для	1	1
394	и знаете	1	1
395	во всем	1	1
396	который в	2	1
397	между тем	1	1
398	так что	2	1
399	и любви	1	1
400	же была	1	1
401	в виде	2	1
402	но самое	1	1
403	рассказывает о	1	1
404	но от	1	1
405	над ними	1	1
406	одно из	1	1
407	в известной	2	1
408	слова в	1	1
409	к ним	1	1
410	ту сторону	1	1
411	и герои	1	1
412	и даже	4	1
413	безобразным и	1	1
414	облик в	1	1
415	как у	2	1
416	на этот	1	1
417	на хлеб	1	1
418	к ее	1	1
419	виде и	1	1
420	героя и	1	1
421	обратиться к	1	1
422	говорит о	2	1
423	и стал	1	1
424	попал в	1	1
425	в рассказе	2	1
426	один из	3	1
427	на поиски	1	1
428	о чем	3	1
429	в частности	2	1
430	в переводе	1	1
431	и особенно	1	1
432	как это	3	1
433	к себе	1	1
434	умирают в	1	1
435	xix века	1	1
436	видит в	1	1
437	применении к	1	1
438	к образу	1	1
439	знает и	1	1
440	бросается в	2	1
441	с этой	1	1
442	и побои	1	1
443	еще раз	2	1
444	в основном	3	1
445	с последним	1	1
446	романа с	1	1
447	здесь есть	1	1
448	были написаны	1	1
449	это уже	2	1
450	на улице	1	1
451	где и	1	1
452	жив и	1	1
453	от него	1	1
454	от всего	2	1
455	указывает на	1	1
456	чем же	1	1
457	в период	1	1
458	свое значение	1	1
459	но эта	2	1
460	из тех	1	1
461	дело с	1	1
462	это наслаждение	2	1
463	ко всему	1	1
464	что ты	1	1
465	что под	1	1
