N	2gram	Tiupa_Hudo_1	StatiiOP
338	мышления как	2	1
339	у которой	2	1
340	или иначе	2	1
341	а тем	1	1
342	и другие	1	1
343	к жизни	5	1
344	с самой	1	1
345	отличаясь от	1	1
346	в сторону	1	1
347	тех же	1	1
348	не все	1	1
349	xix столетия	1	1
350	а и	2	1
351	особых доказательств	1	1
352	и я	1	1
353	тебе и	2	1
354	чем же	1	1
355	высшим достижением	1	1
356	в своем	4	1
357	однако не	1	1
358	когда он	1	1
359	здесь речь	1	1
360	и как	1	1
361	не являются	1	1
362	более или	1	1
363	от этого	1	1
364	поэтому и	2	1
365	возможно большего	1	1
366	при таком	1	1
367	всего лишь	4	1
368	отступает от	1	1
369	из жизни	1	1
370	в литературном	2	1
371	так или	2	1
372	бы не	1	1
373	его же	1	1
374	в дальнейшем	1	1
375	в творческих	1	1
376	не годится	1	1
377	и следа	1	1
378	как он	2	1
379	но на	1	1
380	что она	4	1
381	в нем	3	1
382	они о	1	1
383	например или	1	1
384	они в	2	1
385	он должен	1	1
386	же это	1	1
387	что еще	1	1
388	классической традиции	1	1
389	свое время	1	1
390	что ни	1	1
391	все с	1	1
392	в нее	1	1
393	автора от	1	1
394	же касается	2	1
395	него при	1	1
396	была в	1	1
397	на этой	1	1
398	столь явно	1	1
399	первая глава	1	1
400	вместе со	1	1
401	в но	1	1
402	в последующих	1	1
403	которым он	1	1
404	этом мы	1	1
405	рядом с	1	1
406	соответствии с	1	1
407	к которым	1	1
408	этого не	1	1
409	а за	1	1
410	говорится о	2	1
411	мы знаем	2	1
412	можно считать	1	1
413	и прямо	1	1
414	и того	1	1
415	нисколько не	1	1
416	или менее	1	1
417	мы как	1	1
418	как по	2	1
419	бы на	2	1
420	что создает	1	1
421	основной тон	1	1
422	не во	1	1
423	лиризм в	1	1
424	на месте	1	1
425	если можно	2	1
426	на фоне	2	1
427	они уже	1	1
428	от себя	2	1
429	могло бы	1	1
430	друг другу	1	1
431	что после	1	1
432	бы быть	1	1
433	по себе	2	1
434	даже в	3	1
435	на три	1	1
436	на рубеже	1	1
437	не раз	2	1
438	вплоть до	1	1
439	иной раз	1	1
440	не о	2	1
441	дело в	1	1
442	на него	2	1
443	см в	1	1
444	длинных и	1	1
445	ровная и	1	1
446	что свойственно	2	1
447	того чтобы	3	1
448	не могло	1	1
449	мотивы в	1	1
450	так много	1	1
451	его от	1	1
452	казалось бы	7	1
453	последние десятилетия	1	1
454	в самой	1	1
455	или как	1	1
456	как она	2	1
457	по своей	4	1
458	такая же	1	1
459	друг друга	5	1
460	со своим	2	1
461	чтобы вся	1	1
462	это отдельные	1	1
463	перед ним	1	1
464	когда мы	1	1
465	и другой	1	1
466	же самое	1	1
467	не случайно	7	1
468	в поле	1	1
469	бы подумать	1	1
470	тот и	1	1
471	музыкальности его	1	1
472	для себя	3	1
473	детали к	1	1
474	приходит к	1	1
475	в театре	3	1
476	и о	4	1
477	н с	1	1
478	принадлежал к	1	1
479	свою очередь	1	1
480	здесь не	2	1
481	в ее	3	1
482	формы и	1	1
483	в произведении	1	1
484	что-то в	1	1
485	очень существенно	1	1
486	в пределах	3	1
487	так в	2	1
488	вопрос что	1	1
489	приводит к	3	1
490	в рамки	1	1
491	выражения и	1	1
492	на том	2	1
493	и когда	3	1
494	в образе	1	1
495	по аналогии	1	1
496	можно было	5	1
497	ясно что	2	1
498	особенно в	2	1
499	г из	1	1
500	к постановке	1	1
501	чем у	1	1
502	том как	3	1
503	но у	1	1
504	то без	1	1
505	о котором	2	1
506	с ним	4	1
507	означает что	1	1
508	но здесь	1	1
509	находится в	1	1
510	все его	1	1
511	все дело	1	1
512	или только	1	1
513	начале второй	1	1
514	известной степени	1	1
515	тех кто	2	1
516	и т.д	1	1
517	себе печать	1	1
518	это вполне	1	1
519	его жизни	2	1
520	влияние на	2	1
521	может не	1	1
522	в значительной	2	1
523	как у	1	1
524	живого рассказа	1	1
525	он берет	1	1
526	русской литературе	3	1
527	говорить об	2	1
528	эти два	1	1
529	писем в	1	1
530	именно в	7	1
531	века и	1	1
532	также в	2	1
533	в лучшем	1	1
534	и она	1	1
535	а она	1	1
536	но так	1	1
537	которое было	1	1
538	в двух	1	1
539	его в	3	1
540	о двух	2	1
541	и две	1	1
542	и вам	1	1
543	это очень	1	1
544	он уже	4	1
545	несет на	2	1
546	одних и	1	1
547	сказки в	1	1
548	между этими	1	1
549	же он	1	1
550	именно на	1	1
551	литературы в	1	1
552	ничто не	1	1
553	да еще	1	1
554	раз в	2	1
555	и они	1	1
556	как человека	1	1
557	конце первой	1	1
558	действующего лица	1	1
559	является не	1	1
560	не из	1	1
561	не дает	1	1
562	в данной	2	1
563	на пути	1	1
564	не стал	2	1
565	из них	4	1
566	что сама	1	1
567	от некоторых	1	1
568	слова в	2	1
569	в одном	1	1
570	гораздо большей	1	1
571	как его	3	1
572	того или	2	1
573	но совершенно	1	1
574	к той	1	1
575	следует признать	1	1
576	не противоречит	1	1
577	представляют собой	2	1
578	где в	1	1
579	не укладывается	1	1
580	из двух	1	1
581	только у	1	1
582	и из	1	1
583	на примере	1	1
584	этот взгляд	1	1
585	этого человека	1	1
586	и тех	1	1
587	по своим	1	1
588	еще и	1	1
589	было и	1	1
590	во внешней	1	1
591	а они	1	1
592	известно только	1	1
593	объясняется тем	1	1
594	говорит о	1	1
595	не означает	2	1
596	л а	2	1
597	человек в	2	1
598	долгое время	1	1
599	о чем	1	1
600	и пушкинской	1	1
601	и исторической	1	1
602	из названных	1	1
603	там где	1	1
604	нашему брату	1	1
605	и ему	2	1
606	люди в	1	1
607	вступает в	1	1
608	является его	1	1
609	нет ничего	2	1
610	в частности	5	1
611	внимания к	1	1
612	эти слова	2	1
613	подхода к	1	1
614	то можно	1	1
615	являются ли	1	1
616	в данном	1	1
617	видит в	3	1
618	это были	1	1
619	и этот	1	1
620	что же	2	1
621	в литературе	3	1
622	в заключительной	3	1
623	главе с	1	1
624	от романтической	1	1
625	должно быть	2	1
626	xix в	4	1
627	в контексте	1	1
628	судьбы то	1	1
629	но для	1	1
630	однако и	3	1
631	чтобы создать	1	1
632	анализа и	1	1
633	порядка не	1	1
634	своей собственной	2	1
635	но одновременно	3	1
636	совершенно иной	2	1
637	для нас	1	1
638	и все	4	1
639	места в	1	1
640	бы в	1	1
641	и н	4	1
642	своих героев	2	1
643	хотя бы	1	1
644	них и	1	1
645	укладывается в	1	1
646	давно уже	1	1
647	этом свете	1	1
648	от первого	1	1
649	о своем	1	1
650	не знает	2	1
651	мы здесь	1	1
652	или иного	2	1
653	одновременно и	5	1
654	в свое	1	1
655	в трех	1	1
656	достичь максимального	1	1
657	требует особых	1	1
658	жизни и	5	1
659	пути к	1	1
660	как слово	1	1
661	этой точки	1	1
662	только не	1	1
663	и эта	1	1
664	я могу	1	1
665	которая не	2	1
666	все что	1	1
667	другое в	1	1
668	они не	2	1
