N	2gram	Losev_Prob_1	Problemy
241	художественный образ	9	2
242	за собою	1	2
243	подходит к	1	2
244	всеми своими	2	2
245	в жизни	3	2
246	кажется что	1	2
247	со своими	1	2
248	и уже	3	2
249	как таковой	1	2
250	образ а	1	2
251	в отношении	3	2
252	именно и	1	2
253	в котором	5	2
254	в которых	3	2
255	нему и	1	2
256	но он	3	2
257	друг другу	2	2
258	однако в	2	2
259	чтобы в	1	2
260	поэтому в	1	2
261	следовательно и	2	2
262	правда в	1	2
263	связи с	5	2
264	в сознании	5	2
265	уже и	3	2
266	не потому	2	2
267	и вполне	3	2
268	образом но	1	2
269	что оно	3	2
270	для себя	3	2
271	данном случае	8	2
272	самим собою	1	2
273	не возникает	1	2
274	сознания с	2	2
275	и что	9	2
276	и сам	1	2
277	что может	2	2
278	начала и	1	2
279	сознании и	4	2
280	находится в	1	2
281	никак не	4	2
282	кто он	1	2
283	и во	3	2
284	а потому	2	2
285	во всей	3	2
286	в художественной	1	2
287	нового типа	1	2
288	один из	4	2
289	мы видим	2	2
290	тот же	1	2
291	хотя бы	3	2
292	тем или	3	2
293	и ее	8	2
294	именно на	3	2
295	же и	3	2
296	конечно не	1	2
297	то и	6	2
298	ни одного	1	2
299	ни было	1	2
300	является не	2	2
301	его и	1	2
302	одно из	2	2
303	ведь это	2	2
304	не о	2	2
305	имеет значение	1	2
306	и даже	11	2
307	до сих	3	2
308	все время	2	2
309	на этот	3	2
310	она является	2	2
311	самый факт	2	2
312	мы остановимся	1	2
313	что из	1	2
314	представляется нам	1	2
315	только как	1	2
316	в данном	9	2
317	для понимания	1	2
318	с этой	1	2
319	является для	1	2
320	в условиях	1	2
321	сих пор	3	2
322	у вас	2	2
323	в смысле	1	2
324	можно было	3	2
325	нисколько не	3	2
326	из тех	1	2
327	и от	1	2
328	этой действительности	2	2
329	бы он	1	2
330	же в	4	2
331	не есть	29	2
332	этот вопрос	1	2
333	есть и	3	2
334	жизни и	1	2
335	но эти	1	2
336	действительности так	1	1
337	художественном произведении	1	1
338	же нам	1	1
339	смысле слова	7	1
340	ясно и	2	1
341	этого в	1	1
342	не должны	3	1
343	же как	2	1
344	надо понимать	1	1
345	художественного произведения	1	1
346	функции в	4	1
347	сразу и	1	1
348	свете формулированного	1	1
349	тем же	1	1
350	в первом	2	1
351	из самых	1	1
352	отношения между	1	1
353	они вовсе	2	1
354	идея и	2	1
355	и больше	1	1
356	едва ли	2	1
357	и должен	1	1
358	из всех	1	1
359	который в	1	1
360	с теорией	1	1
361	мы не	2	1
362	пределы данного	1	1
363	на первом	1	1
364	именно к	1	1
365	этом не	1	1
366	трактуется в	1	1
367	есть нечто	11	1
368	время как	1	1
369	оно есть	1	1
370	но даже	1	1
371	следовательно в	2	1
372	первый план	1	1
373	на их	1	1
374	во всех	7	1
375	в двойнике	1	1
376	но конечно	1	1
377	а следовательно	1	1
378	функций в	1	1
379	критиков и	1	1
380	ряд или	1	1
381	он говорит	1	1
382	а только	5	1
383	дан на	1	1
384	есть своя	1	1
385	и всякий	1	1
386	явлений и	1	1
387	и рассматривать	2	1
388	в качестве	2	1
389	ни стало	1	1
390	нет и	2	1
391	в свои	1	1
392	и чем	1	1
393	что они	3	1
394	сама по	4	1
395	к сожалению	1	1
396	правда только	1	1
397	относится к	1	1
398	которые не	3	1
399	первый взгляд	1	1
400	в процесс	1	1
401	еще большую	1	1
402	чего нет	1	1
403	хотя и	6	1
404	это тоже	2	1
405	более или	3	1
406	в действительности	3	1
407	от этого	1	1
408	о самом	1	1
409	в логике	1	1
410	не приходится	1	1
411	отказывается от	1	1
412	что это	3	1
413	с внешней	1	1
414	и сформулировать	1	1
415	из этих	2	1
416	в мышлении	1	1
417	ни одна	1	1
418	в известном	1	1
419	формулированного нами	1	1
420	другом случае	1	1
421	видим и	1	1
422	сливаются в	3	1
423	как он	4	1
424	но на	1	1
425	как принцип	1	1
426	не такую	1	1
427	а вовсе	1	1
428	и если	6	1
429	вообще не	2	1
430	что каждая	1	1
431	сам автор	1	1
432	в случае	3	1
433	мире по	1	1
434	и еще	3	1
435	он должен	2	1
436	есть та	2	1
437	в начале	1	1
438	хотя он	1	1
439	имеет смысл	1	1
440	еще мало	1	1
441	его можно	1	1
442	прежде чем	3	1
443	или иных	2	1
444	входящих в	1	1
445	не будет	2	1
446	бы дать	1	1
447	что все	3	1
448	единое и	2	1
449	представьте себе	1	1
450	в разгаре	1	1
451	смысловая и	1	1
452	в совершенно	1	1
453	же касается	3	1
454	об этом	10	1
455	из них	3	1
456	есть конечно	1	1
457	них не	1	1
458	уже сам	1	1
459	лишь в	1	1
460	заключается в	1	1
461	а без	1	1
462	с самим	1	1
463	может стать	1	1
464	действительности в	3	1
465	то все	1	1
466	ведь если	2	1
467	здесь нет	2	1
468	на свои	1	1
469	для них	2	1
470	но уже	5	1
471	он является	1	1
472	была слишком	1	1
473	является их	1	1
474	все равно	5	1
475	мы имеем	2	1
476	т д	10	1
477	между собою	7	1
478	что романы	1	1
479	потому и	1	1
480	не больше	3	1
481	остается в	1	1
482	себе все	2	1
483	смысл и	3	1
484	одного и	2	1
485	и становится	1	1
486	было не	1	1
487	на первый	2	1
488	или менее	3	1
489	как такое	1	1
490	и диалектика	1	1
491	или точнее	1	1
492	же если	1	1
493	будет и	1	1
494	место в	1	1
495	не собираемся	1	1
496	на свою	1	1
497	логика и	1	1
498	признать что	1	1
499	вовсе еще	3	1
500	не путем	1	1
501	природы но	1	1
502	и другого	1	1
503	его действия	1	1
504	является только	1	1
505	искусства не	1	1
506	есть его	2	1
507	образом и	2	1
508	жизни является	1	1
509	по крайней	2	1
510	том и	1	1
511	времени а	1	1
512	образ не	2	1
513	которые обычно	2	1
514	если и	1	1
515	между людьми	1	1
516	как обычно	1	1
517	он остается	1	1
518	до известной	1	1
519	деле это	1	1
520	и другое	2	1
521	не имеет	2	1
522	который был	1	1
523	дело в	3	1
524	и притом	4	1
525	или лучше	1	1
526	которого он	2	1
527	только это	1	1
528	сознания как	1	1
529	значение только	1	1
530	иметь в	4	1
531	того чтобы	9	1
532	та или	1	1
533	только не	3	1
534	не то	2	1
535	из него	1	1
536	его ведь	1	1
537	того и	1	1
538	и всегда	2	1
539	и образ	1	1
540	не всякий	4	1
541	и весь	4	1
542	и противостоящие	1	1
543	с одним	1	1
544	на этом	1	1
545	и относится	1	1
546	нам важно	1	1
547	вот что	1	1
548	хотя правда	1	1
549	и сама	2	1
550	то это	1	1
551	в области	2	1
552	в каком	3	1
553	ему не	1	1
554	в стиле	1	1
555	у нас	14	1
556	настоящего времени	1	1
557	вот в	2	1
558	обозначения не	1	1
559	иван карамазов	1	1
560	одно и	1	1
561	в момент	1	1
562	с мыслью	1	1
563	искусства и	3	1
564	просто на	1	1
565	же самое	9	1
566	должны быть	1	1
567	случайна и	1	1
568	для такого	2	1
569	к тому	3	1
570	мысли о	1	1
571	как человек	1	1
572	все еще	1	1
573	и свое	1	1
574	в нас	2	1
575	существует только	1	1
576	должен быть	1	1
577	особенности этого	1	1
578	но только	2	1
579	не существует	6	1
580	здесь не	7	1
581	в ее	3	1
582	лермонтова и	1	1
583	чтобы быть	1	1
584	значение этих	1	1
585	сознания то	1	1
586	лучше сказать	2	1
587	то время	1	1
588	этот роман	1	1
589	в объективной	1	1
590	в другом	1	1
591	чего он	3	1
592	здесь как	1	1
593	которая была	1	1
594	этой мысли	1	1
595	самого понятия	1	1
596	именно этот	1	1
597	является в	2	1
598	к окружающей	1	1
599	был не	1	1
600	для этого	3	1
601	в настоящее	3	1
602	со стороны	1	1
603	собою но	1	1
604	даже не	1	1
605	образом в	1	1
606	в виду	6	1
607	его построения	1	1
608	только и	3	1
609	и художественная	1	1
610	познания и	1	1
611	о том	11	1
612	то во	2	1
613	того он	1	1
614	и та	1	1
615	другими словами	3	1
616	настоящее время	3	1
617	утверждает что	1	1
618	мира а	1	1
619	можно сказать	5	1
620	времени в	1	1
621	их уже	1	1
622	является здесь	1	1
623	того как	3	1
624	это заставляет	1	1
625	они являются	1	1
626	во втором	1	1
627	как его	2	1
628	именно тем	1	1
629	и только	4	1
630	крайней мере	2	1
631	действительность а	1	1
632	истины нет	1	1
633	или может	2	1
634	действительности если	1	1
635	того что	7	1
636	действительности не	1	1
637	быть и	3	1
638	известном смысле	1	1
639	оно и	3	1
640	всякого рода	1	1
641	мы увидим	3	1
642	что даже	1	1
643	то в	5	1
644	даже если	4	1
645	и так	2	1
646	выходить за	2	1
647	в самое	1	1
648	никакой объективной	1	1
649	по этому	3	1
650	себя в	1	1
651	и чисто	3	1
652	но самое	1	1
653	а то	1	1
654	до последней	1	1
655	и других	1	1
656	и цельных	1	1
657	не так	1	1
658	и их	1	1
659	идея или	1	1
660	и навсегда	1	1
661	могло бы	1	1
662	он становится	1	1
663	чтобы она	1	1
664	не для	2	1
665	при всей	1	1
666	но что	2	1
667	дело и	1	1
668	из нее	1	1
669	внешнее выражение	1	1
670	случае не	3	1
671	того или	2	1
672	это было	2	1
673	к той	1	1
674	в других	5	1
675	нет в	1	1
676	перейти к	4	1
677	для того	8	1
678	нами не	1	1
679	его изображение	1	1
680	а эта	2	1
681	другого и	1	1
682	выходит за	1	1
683	тотчас же	1	1
684	принципом его	1	1
685	на ее	1	1
686	каждом отдельном	1	1
687	здесь в	3	1
688	а именно	12	1
689	вообще и	4	1
690	человека а	2	1
691	другие а	1	1
692	данного художественного	2	1
693	к его	2	1
694	если мы	11	1
695	что не	3	1
696	но есть	2	1
697	что для	2	1
698	от другого	2	1
699	этот термин	4	1
700	притом не	1	1
701	нужно сказать	3	1
702	другой точке	1	1
703	и самый	1	1
704	нем и	1	1
705	хоть сколько-нибудь	1	1
706	что обычно	1	1
707	его именно	3	1
708	что мы	13	1
709	под влиянием	1	1
710	в одно	4	1
711	если не	4	1
712	на совсем	1	1
713	вступает в	1	1
714	является его	1	1
715	на который	1	1
716	ни на	4	1
717	и особенно	2	1
718	бы это	1	1
719	только его	1	1
720	к другой	1	1
721	конечно есть	1	1
722	и понимать	1	1
723	и художественный	1	1
724	к своему	1	1
725	нет а	1	1
726	не знал	5	1
727	быть это	1	1
728	от других	2	1
729	и глубоко	1	1
730	до настоящего	1	1
731	и разнообразное	1	1
732	что за	1	1
733	такого рода	7	1
734	что бы	1	1
735	совсем другой	1	1
736	бы его	1	1
737	остался в	1	1
738	вы мне	1	1
739	в человеческом	1	1
740	из отдельных	1	1
741	и менее	3	1
742	мы сказали	1	1
743	слова и	1	1
744	этом случае	2	1
745	в основном	1	1
746	ничего кроме	1	1
747	не раз	1	1
748	тому или	1	1
749	тех или	3	1
750	известной степени	2	1
751	в идеале	1	1
752	как такая	1	1
753	от той	1	1
754	и само	1	1
755	что я	1	1
756	его с	1	1
757	которой можно	1	1
758	в другое	1	1
759	ее и	1	1
760	и все	7	1
761	своего осознания	1	1
762	чтобы его	2	1
763	романы достоевского	1	1
764	будто бы	1	1
765	только что	2	1
766	все они	1	1
767	ее в	2	1
768	мы видели	1	1
769	о смысле	1	1
770	в искусстве	3	1
771	бы оно	3	1
772	действительности то	1	1
773	или другим	3	1
774	всего человека	1	1
775	к самому	1	1
776	может и	3	1
777	но если	2	1
778	это в	1	1
779	от всех	2	1
780	совершенно не	6	1
781	такая идея	1	1
782	идея в	1	1
783	сознания на	1	1
784	мы считаем	1	1
785	же мы	2	1
786	или иного	2	1
787	значение не	2	1
788	на ней	1	1
789	заданием которое	1	1
790	себе не	3	1
791	себе но	3	1
792	вполне можно	2	1
793	где он	1	1
794	понял что	1	1
795	слово и	1	1
796	к этой	1	1
797	и эта	1	1
798	к этому	1	1
799	в таком	9	1
800	точно так	4	1
801	или наоборот	1	1
