N	2gram	Vygotskiy__6	Tvorches
165	может не	1	2
166	настоящее время	1	2
167	это первый	1	2
168	что его	1	2
169	что и	4	2
170	во всей	1	2
171	себя но	1	2
172	значит что	1	2
173	в двух	1	2
174	тот же	1	2
175	больше чем	3	2
176	в качестве	4	2
177	так что	6	2
178	и у	1	2
179	из них	2	2
180	не означает	1	2
181	к осознанию	3	2
182	только на	2	2
183	именно в	4	2
184	своего собственного	2	2
185	влияние на	1	2
186	до конца	3	2
187	зависит от	3	2
188	все более	2	2
189	в частности	4	2
190	вместе с	7	2
191	до этого	1	2
192	к жизни	4	2
193	эти слова	1	2
194	перед нами	1	2
195	не мог	1	2
196	в наше	1	2
197	только что	2	2
198	не знает	3	2
199	сказать что	13	2
200	в глаза	1	2
201	одновременно и	1	2
202	вся история	1	2
203	к этому	1	2
204	точно так	1	2
205	как известно	7	1
206	и развитие	4	1
207	и завершается	2	1
208	в сфере	12	1
209	же как	6	1
210	и через	1	1
211	он произносит	1	1
212	этом пункте	1	1
213	переход от	4	1
214	чего не	3	1
215	и до	1	1
216	места в	1	1
217	которое может	1	1
218	мы уже	2	1
219	умственного развития	5	1
220	мы имеем	4	1
221	что если	2	1
222	движение в	3	1
223	рассматривается как	2	1
224	в сущности	7	1
225	время как	5	1
226	что иное	1	1
227	принадлежит к	2	1
228	но даже	1	1
229	этом плане	1	1
230	что можно	1	1
231	частный случай	5	1
232	не способен	1	1
233	с большим	1	1
234	чем отличается	1	1
235	вопрос об	1	1
236	еще не	8	1
237	между собой	9	1
238	иное как	1	1
239	может сделать	3	1
240	во всех	4	1
241	иного рода	1	1
242	мышления как	2	1
243	в голове	1	1
244	действия и	3	1
245	отвлеченной мысли	1	1
246	по отношению	10	1
247	вообще как	1	1
248	а и	2	1
249	него с	1	1
250	человеку и	1	1
251	к сожалению	1	1
252	мы снова	2	1
253	в истории	1	1
254	рода на	2	1
255	из центральных	1	1
256	с этим	4	1
257	кроме того	1	1
258	в мысли	4	1
259	психологического анализа	1	1
260	целый ряд	4	1
261	его к	1	1
262	гораздо существеннее	1	1
263	и к	6	1
264	в действительности	1	1
265	для ее	1	1
266	в этот	1	1
267	от своей	1	1
268	за собой	3	1
269	при таком	1	1
270	что это	1	1
271	он в	1	1
272	все эти	2	1
273	учение о	1	1
274	в известном	1	1
275	им в	1	1
276	нас на	1	1
277	противоположность в	1	1
278	если он	2	1
279	вверх от	1	1
280	связанные с	3	1
281	своем развитии	4	1
282	а просто	1	1
283	идет от	2	1
284	всех этих	1	1
285	в первую	3	1
286	не значит	1	1
287	не повторяет	1	1
288	к одному	2	1
289	этого вопроса	2	1
290	что еще	1	1
291	означает в	1	1
292	в четвертом	2	1
293	своего пути	1	1
294	на этом	4	1
295	с законами	1	1
296	в нее	1	1
297	и последнего	1	1
298	значение в	1	1
299	поэтому мы	2	1
300	на все	1	1
301	на этой	5	1
302	его в	6	1
303	это было	1	1
304	заключается в	7	1
305	было бы	9	1
306	приходит в	1	1
307	же именно	1	1
308	ни в	1	1
309	сложными и	1	1
310	родной язык	4	1
311	действия а	1	1
312	но мы	3	1
313	в них	3	1
314	все равно	1	1
315	показывает что	7	1
316	с этой	2	1
317	с тем	5	1
318	почему для	1	1
319	он и	1	1
320	свою слабость	3	1
321	чем в	2	1
322	ключ к	2	1
323	можно считать	1	1
324	хотя на	1	1
325	как частный	3	1
326	одного и	4	1
327	вопроса об	1	1
328	на первый	1	1
329	можно только	2	1
330	что такое	3	1
331	и ее	1	1
332	что понятия	2	1
333	к предмету	6	1
334	бы что	1	1
335	всякий раз	3	1
336	как одна	1	1
337	для эксперимента	1	1
338	на первой	1	1
339	мы были	1	1
340	и более	2	1
341	том же	5	1
342	на всю	1	1
343	с величайшим	1	1
344	пункта в	1	1
345	по себе	3	1
346	это является	1	1
347	тому что	11	1
348	этой области	2	1
349	в отношении	10	1
350	с развитием	6	1
351	этого движения	1	1
352	что эта	2	1
353	что с	3	1
354	и другое	2	1
355	что ему	1	1
356	в возможности	2	1
357	же самую	2	1
358	не имеет	6	1
359	что их	3	1
360	к этим	1	1
361	в процессе	9	1
362	в плане	3	1
363	в уме	2	1
364	это еще	1	1
365	в игру	1	1
366	для всего	1	1
367	он с	2	1
368	это мы	3	1
369	и сразу	1	1
370	через него	1	1
371	казалось бы	2	1
372	плане чем	1	1
373	действительности но	1	1
374	эта действительность	1	1
375	всего на	1	1
376	как она	1	1
377	показал что	4	1
378	же он	1	1
379	чем оно	1	1
380	до того	3	1
381	существуют в	1	1
382	входят в	2	1
383	только с	1	1
384	в области	6	1
385	у нас	2	1
386	один раз	5	1
387	начиная с	1	1
388	не могут	5	1
389	те и	1	1
390	но все	1	1
391	в других	2	1
392	одновременно все	1	1
393	переход в	1	1
394	содержание в	1	1
395	что оно	7	1
396	и сильным	1	1
397	бы он	1	1
398	что на	4	1
399	мысли о	1	1
400	сколько на	1	1
401	имеет место	2	1
402	оно не	4	1
403	она не	2	1
404	и это	1	1
405	опираясь на	1	1
406	в раннем	2	1
407	для всей	3	1
408	он усвоил	1	1
409	на помощь	1	1
410	и о	1	1
411	в конце	2	1
412	свою очередь	1	1
413	внимание на	2	1
414	движения поэтому	1	1
415	в ее	1	1
416	другой стороны	2	1
417	в собственном	1	1
418	как по	4	1
419	только не	3	1
420	только то	3	1
421	говорили что	1	1
422	мы наблюдаем	1	1
423	что у	2	1
424	решающую роль	1	1
425	связей по	1	1
426	утверждает что	1	1
427	но у	1	1
428	жизнь и	1	1
429	сам не	1	1
430	по мере	3	1
431	означает что	2	1
432	против этого	1	1
433	и здесь	3	1
434	пробуждается и	1	1
435	прямо и	3	1
436	никак не	1	1
437	и что	6	1
438	них совершенно	1	1
439	с того	3	1
440	все его	1	1
441	но когда	2	1
442	самому себе	1	1
443	из главнейших	1	1
444	нас в	2	1
445	как у	1	1
446	знает что	1	1
447	как высшего	1	1
448	связь между	4	1
449	к нему	1	1
450	том или	1	1
451	и всю	1	1
452	между тем	1	1
453	была бы	2	1
454	при исследовании	1	1
455	эти два	1	1
456	нуждается в	3	1
457	язык в	1	1
458	частного случая	1	1
459	на словах	1	1
460	представления о	2	1
461	все время	3	1
462	делает это	1	1
463	и самые	1	1
464	в современной	1	1
465	столько на	1	1
466	в ряде	1	1
467	жизнь его	2	1
468	как он	1	1
469	с ними	2	1
470	должен был	3	1
471	большим трудом	1	1
472	с одной	1	1
473	вся эта	1	1
474	в эти	1	1
475	от одной	4	1
476	для всех	2	1
477	если мы	2	1
478	то и	1	1
479	своей природы	1	1
480	по законам	1	1
481	но с	2	1
482	а это	3	1
483	в школе	12	1
484	и обратно	4	1
485	мышления и	7	1
486	его и	1	1
487	мы знаем	4	1
488	к мысли	1	1
489	должны с	2	1
490	в одном	2	1
491	сами по	1	1
492	не совпадают	4	1
493	для ясности	1	1
494	ее не	1	1
495	но что	4	1
496	оба аспекта	1	1
497	тем что	8	1
498	само собой	2	1
499	представляют собой	3	1
500	без всякой	1	1
501	развития в	6	1
502	видим что	1	1
503	сверху вниз	5	1
504	и из	1	1
505	с другим	1	1
506	до сих	3	1
507	только развитие	1	1
508	к которому	2	1
509	с той	1	1
510	для этого	2	1
511	чем он	2	1
512	приобретает новый	1	1
513	наконец в	1	1
514	а с	1	1
515	исходит из	2	1
516	естественно что	1	1
517	и их	1	1
518	одной стороны	1	1
519	связи с	3	1
520	а на	1	1
521	он только	1	1
522	на этот	4	1
523	не на	2	1
524	необходимо предполагает	1	1
525	в руках	1	1
526	не эгоцентризм	1	1
527	о чем	1	1
528	этот принцип	1	1
529	конце развития	1	1
530	другие в	1	1
531	виде в	1	1
532	как развитие	3	1
533	с помощью	13	1
534	именно поэтому	2	1
535	как это	3	1
536	есть отношение	1	1
537	ибо это	1	1
538	по своему	2	1
539	развитие в	1	1
540	или другом	1	1
541	является причиной	1	1
542	с некоторыми	1	1
543	есть только	1	1
544	в сферу	3	1
545	последней и	1	1
546	утверждая что	1	1
547	это есть	3	1
548	что же	1	1
549	находятся в	1	1
550	самого себя	1	1
551	и всей	1	1
552	сравнительно с	1	1
553	ли не	1	1
554	сейчас же	1	1
555	к объекту	14	1
556	по вертикали	3	1
557	сих пор	3	1
558	как частного	1	1
559	отличается от	3	1
560	же самое	6	1
561	является как	3	1
562	и тогда	1	1
563	как раз	6	1
564	в полном	1	1
565	в более	1	1
566	форм и	2	1
567	в самые	1	1
568	в связи	2	1
569	самом конце	1	1
570	чего я	1	1
571	но на	2	1
572	в настоящее	1	1
573	может происходить	1	1
574	во время	1	1
575	и крайне	1	1
576	от него	2	1
577	себе что	2	1
578	тем более	1	1
579	конце концов	1	1
580	мы должны	3	1
581	на улице	1	1
582	хотя в	2	1
583	отношении к	3	1
584	и осознать	1	1
585	в целях	1	1
586	может и	1	1
587	это все	1	1
588	этот вопрос	3	1
589	связанный с	1	1
590	только как	1	1
591	убедительность и	1	1
592	к его	2	1
593	но этот	1	1
594	не что	1	1
595	отношению к	10	1
596	и жизнь	1	1
597	этот момент	1	1
598	первую очередь	3	1
599	приводит нас	1	1
600	но эти	1	1
601	он мыслит	1	1
602	их место	1	1
