N	2gram	Losev_Vlad_1	Komedia
548	от того	1	1
549	ее на	1	1
550	тогда же	2	1
551	для того	2	1
552	в особенности	4	1
553	и толстой	2	1
554	представление о	1	1
555	в сентябре	1	1
556	в высшей	1	1
557	или иначе	1	1
558	с известным	1	1
559	не один	1	1
560	на этот	6	1
561	этого человека	1	1
562	даже самого	1	1
563	далеко не	1	1
564	человек может	1	1
565	он считал	1	1
566	в год	1	1
567	воспоминания о	1	1
568	этому времени	2	1
569	а наоборот	1	1
570	две партии	1	1
571	на весь	1	1
572	именно так	2	1
573	было сказано	2	1
574	его как	1	1
575	по тем	1	1
576	у одного	2	1
577	о чем	1	1
578	и своим	1	1
579	из многочисленных	2	1
580	него не	3	1
581	годы конечно	1	1
582	материалом для	1	1
583	нет никаких	1	1
584	не осталось	1	1
585	связь с	1	1
586	и а	2	1
587	представителей разных	1	1
588	и потому	6	1
589	первые годы	1	1
590	незадолго до	1	1
591	состоял из	1	1
592	так мы	1	1
593	бы указать	1	1
594	к своему	3	1
595	в данном	1	1
596	к жизни	2	1
597	который мы	1	1
598	быть также	2	1
599	одновременно с	1	1
600	году он	4	1
601	в ответ	2	1
602	а потом	1	1
603	он предпринял	1	1
604	в это	2	1
605	этого слова	1	1
606	с этой	1	1
607	он чувствует	1	1
608	его друзья	1	1
609	браке с	1	1
610	впрочем не	2	1
611	в основном	1	1
612	о его	2	1
613	самого и	1	1
614	с большой	1	1
615	со всей	1	1
616	за его	1	1
617	годы когда	1	1
618	это уже	1	1
619	от него	2	1
620	у них	1	1
621	отрывки из	2	1
622	на такой	2	1
623	бы в	1	1
624	года в	3	1
625	но зато	2	1
626	хотя в	1	1
627	бы на	1	1
628	отношении к	1	1
629	в общем	3	1
630	были для	3	1
631	дошли до	1	1
632	сведения о	2	1
633	с ней	1	1
634	сказать что	7	1
635	себе на	1	1
636	совершенно не	2	1
637	больше всего	2	1
638	к его	3	1
639	ко всему	1	1
640	выходят за	1	1
641	ли он	1	1
642	время не	1	1
643	на это	2	1
644	в каком	2	1
645	жизни и	5	1
646	к этой	2	1
647	вполне понятно	1	1
648	и другие	1	1
649	по годам	1	1
650	именно здесь	1	1
651	и эта	1	1
652	молодой человек	2	1
653	как на	2	1
654	в таком	1	1
655	еще три	1	1
