N	2gram	Bakhtin_Fr_3	Analitik
203	свое время	1	2
204	только не	1	2
205	никогда не	1	2
206	потому что	2	2
207	отличается от	1	2
208	как мы	10	2
209	роль в	4	2
210	и о	4	2
211	здесь не	3	2
212	в пределах	1	2
213	принимают участие	1	2
214	и сам	2	2
215	особенно в	4	2
216	одного из	2	2
217	еще в	3	2
218	должно быть	1	2
219	основе своей	2	2
220	автора если	1	2
221	за пределами	1	2
222	можно сказать	2	2
223	является по	1	2
224	романа в	2	2
225	один из	4	2
226	в отрыве	1	2
227	который в	2	2
228	в начале	3	2
229	следует что	1	2
230	каждый из	1	2
231	этом отношении	2	2
232	было бы	4	2
233	в ряду	1	2
234	мира в	1	2
235	его создания	1	2
236	и потому	4	2
237	в данном	4	2
238	первом случае	1	2
239	тех или	1	2
240	это как	1	2
241	мире и	1	2
242	другой стороны	1	2
243	культуры в	1	2
244	в свое	1	2
245	стороны одной	1	1
246	например в	2	1
247	предполагает что	1	1
248	смысле слова	4	1
249	области литературы	1	1
250	этого мира	1	1
251	от своей	1	1
252	эпизод где	1	1
253	по преимуществу	2	1
254	все те	1	1
255	собственном смысле	1	1
256	в году	5	1
257	включая и	2	1
258	мы уже	13	1
259	она в	1	1
260	на тех	1	1
261	точнее всего	1	1
262	к художественному	1	1
263	мы не	2	1
264	под ними	1	1
265	ее оболочек	1	1
266	имеется и	1	1
267	со смертью	2	1
268	ни единого	1	1
269	есть нечто	1	1
270	принадлежит к	1	1
271	произведения то	1	1
272	здесь как	1	1
273	ведь один	1	1
274	в ней	4	1
275	свою очередь	1	1
276	меньшей степени	2	1
277	быть понято	1	1
278	литературы и	1	1
279	он был	3	1
280	быть в	2	1
281	характер он	2	1
282	во всех	6	1
283	тем как	1	1
284	или во	1	1
285	в ее	3	1
286	и всего	1	1
287	но как	2	1
288	не входит	1	1
289	иметь дело	1	1
290	связи и	1	1
291	писатель в	1	1
292	их именно	1	1
293	его на	1	1
294	как в	3	1
295	если на	1	1
296	за этим	4	1
297	и той	2	1
298	и наконец	3	1
299	со своей	1	1
300	именно эта	1	1
301	что это	1	1
302	он в	2	1
303	в известном	1	1
304	и тот	1	1
305	его восприятия	1	1
306	но его	1	1
307	имеем в	1	1
308	если он	1	1
309	но прежде	1	1
310	вернуться к	1	1
311	сокровенный смысл	3	1
312	к миру	1	1
313	здесь имеются	1	1
314	всех этих	3	1
315	платону в	1	1
316	в виде	1	1
317	не как	1	1
318	что ни	1	1
319	всех своих	1	1
320	без исключения	1	1
321	и убеждения	1	1
322	в основу	1	1
323	но все	3	1
324	здесь мы	2	1
325	а затем	1	1
326	и ей	1	1
327	в состоянии	2	1
328	была в	1	1
329	его в	1	1
330	заключается в	1	1
331	который и	1	1
332	персонажей в	1	1
333	и тем	1	1
334	из первых	1	1
335	смерть и	1	1
336	участие в	1	1
337	для них	1	1
338	произведение как	1	1
339	в них	9	1
340	в историческом	1	1
341	все равно	1	1
342	с тем	1	1
343	и уже	1	1
344	он и	7	1
345	только во	2	1
346	над его	1	1
347	остается в	1	1
348	и конец	1	1
349	в этих	6	1
350	во время	8	1
351	и при	1	1
352	этой связи	1	1
353	определяется и	1	1
354	и ее	2	1
355	том же	2	1
356	в отношении	1	1
357	культуры а	1	1
358	то его	1	1
359	жизни с	2	1
360	одном из	2	1
361	это всего	1	1
362	этот сокровенный	1	1
363	втором случае	1	1
364	остается вне	1	1
365	но он	2	1
366	и эти	1	1
367	речи в	1	1
368	их в	3	1
369	мы встречаемся	1	1
370	о подлинном	1	1
371	случае мы	1	1
372	тому что	1	1
373	раз и	1	1
374	не менее	2	1
375	суждения о	1	1
376	человека но	1	1
377	одна из	3	1
378	было не	1	1
379	или лучше	1	1
380	которого и	1	1
381	одной и	2	1
382	может только	1	1
383	из этой	2	1
384	нельзя не	1	1
385	единого целого	1	1
386	ничего не	1	1
387	эта сторона	1	1
388	под этим	1	1
389	из древнейших	1	1
390	к концу	1	1
391	такая же	1	1
392	не ставит	1	1
393	во всем	3	1
394	ему и	1	1
395	но это	3	1
396	эти три	1	1
397	входят в	1	1
398	мы встречаем	4	1
399	представляется нам	2	1
400	xx века	5	1
401	одно и	1	1
402	начиная с	3	1
403	здесь совершенно	1	1
404	числе и	2	1
405	всего в	1	1
406	как для	1	1
407	особый тип	1	1
408	говорит о	1	1
409	и был	2	1
410	его текстом	1	1
411	при анализе	2	1
412	в виду	7	1
413	пролог и	2	1
414	людей в	1	1
415	в в	1	1
416	языка и	1	1
417	как по	1	1
418	и внутреннее	1	1
419	этой части	1	1
420	культуры и	7	1
421	на том	1	1
422	что может	1	1
423	понимание и	1	1
424	те же	5	1
425	а этот	1	1
426	в последующих	1	1
427	аналогичное но	1	1
428	к тем	2	1
429	том как	1	1
430	место но	1	1
431	в разных	2	1
432	образом в	2	1
433	эпизод в	1	1
434	внимание на	1	1
435	на художественную	1	1
436	говорит об	2	1
437	и что	1	1
438	состоит что	1	1
439	на что	1	1
440	советское литературоведение	1	1
441	это была	1	1
442	и во	4	1
443	положения и	1	1
444	связь между	3	1
445	на отдельные	1	1
446	во всей	3	1
447	и только	1	1
448	наконец в	1	1
449	в ту	7	1
450	слов и	1	1
451	все время	1	1
452	вплоть до	3	1
453	которой в	1	1
454	в него	1	1
455	для установления	2	1
456	даже самого	1	1
457	в современной	1	1
458	быть и	1	1
459	в формах	1	1
460	мы увидим	2	1
461	что даже	1	1
462	как нечто	2	1
463	что ж	1	1
464	но ее	1	1
465	все они	1	1
466	так что	1	1
467	умирающего и	1	1
468	для всех	1	1
469	связи с	6	1
470	эпизод с	2	1
471	иной форме	1	1
472	чтобы он	1	1
473	слова не	1	1
474	во втором	1	1
475	дает ему	1	1
476	языка но	1	1
477	не так	3	1
478	и художественно	1	1
479	всяком случае	1	1
480	ними нет	1	1
481	слова в	2	1
482	мы находим	3	1
483	в одном	7	1
484	к первой	1	1
485	у него	8	1
486	это глубокое	1	1
487	как раз	5	1
488	тут же	2	1
489	и вместе	1	1
490	в целях	1	1
491	смерти и	1	1
492	были бы	1	1
493	только на	4	1
494	в особенности	5	1
495	и даже	4	1
496	самому автору	1	1
497	в любой	1	1
498	до сих	4	1
499	влияние на	2	1
500	моменты и	1	1
501	подлежит никакому	2	1
502	здесь в	4	1
503	места из	1	1
504	с той	1	1
505	и др	7	1
506	нового времени	2	1
507	что для	2	1
508	его из	1	1
509	превращается в	1	1
510	не было	5	1
511	однако и	1	1
512	долгое время	1	1
513	о чем	2	1
514	приобщение к	1	1
515	время оно	1	1
516	речи и	1	1
517	в связи	5	1
518	связь с	6	1
519	его внимание	1	1
520	и особенно	1	1
521	ко всем	3	1
522	как это	1	1
523	произведение на	1	1
524	требует от	1	1
525	к своему	1	1
526	для обозначения	1	1
527	в течение	2	1
528	смысле этого	1	1
529	за рамки	1	1
530	да и	1	1
531	согласно которому	1	1
532	жизни хотя	1	1
533	всего может	1	1
534	смысл в	2	1
535	в художественную	1	1
536	с некоторым	1	1
537	здесь имеют	1	1
538	сих пор	4	1
539	на ноги	1	1
540	вокруг него	1	1
541	от нас	1	1
542	перед нами	1	1
543	о мире	2	1
544	и для	5	1
545	элементы в	1	1
546	ко второй	1	1
547	прежде чем	1	1
548	и от	3	1
549	все что	2	1
550	не подлежит	3	1
551	или в	1	1
552	имеет дело	1	1
553	что оно	1	1
554	в результате	1	1
555	мира и	1	1
556	между ними	3	1
557	о котором	1	1
558	на первый	1	1
559	ее и	1	1
560	в литературной	1	1
561	в большей	2	1
562	же в	1	1
563	хотя в	2	1
564	на части	1	1
565	в своих	5	1
566	даже при	1	1
567	к самому	1	1
568	с людьми	1	1
569	все еще	1	1
570	в свою	1	1
571	в романе	15	1
572	не знает	1	1
573	из этого	2	1
574	тип общения	1	1
575	таким же	1	1
576	время он	1	1
577	включает в	2	1
578	где он	1	1
579	жизни и	4	1
580	также не	1	1
581	ее в	1	1
582	именно здесь	1	1
583	они не	3	1
584	вот этот	2	1
585	случае его	1	1
586	который не	1	1
587	во всяком	1	1
588	встречаемся с	2	1
