N	2gram	Vygotskiy__5	Problema
462	при первом	1	1
463	отличаются от	1	1
464	два элемента	3	1
465	от одной	1	1
466	самое мы	1	1
467	сознательно и	1	1
468	оказывается не	1	1
469	его на	2	1
470	как к	1	1
471	как нам	1	1
472	романах достоевского	1	1
473	кончаются почти	1	1
474	кто не	1	1
475	даже трудно	1	1
476	когда он	5	1
477	могли бы	4	1
478	как всякая	1	1
479	сущности которые	1	1
480	имеет в	1	1
481	в действительности	1	1
482	вносит в	2	1
483	в противоположность	2	1
484	и хотя	2	1
485	о самом	1	1
486	них как	1	1
487	и потрясающей	1	1
488	себе как	1	1
489	ни один	2	1
490	другом виде	1	1
491	в целом	5	1
492	бы сказать	2	1
493	чем больше	3	1
494	события или	1	1
495	он в	2	1
496	из этих	3	1
497	еще далеко	1	1
498	изображение этого	1	1
499	в последнее	1	1
500	стороны это	1	1
501	часто даже	1	1
502	остановиться на	1	1
503	как он	2	1
504	на то	17	1
505	в наших	1	1
506	будто на	2	1
507	с чем	1	1
508	она еще	2	1
509	в силу	3	1
510	на челе	1	1
511	существует и	1	1
512	что тут	1	1
513	его от	1	1
514	и говорить	1	1
515	ее понимание	1	1
516	противоположные и	1	1
517	одно и	3	1
518	искусство все	1	1
519	поскольку она	1	1
520	от нее	1	1
521	больше всего	1	1
522	к другу	4	1
523	потому как	1	1
524	искусства в	2	1
525	бы нам	1	1
526	сейчас в	1	1
527	связываются с	1	1
528	и отдельные	1	1
529	он есть	1	1
530	все происходящие	1	1
531	д мы	1	1
532	отличать от	1	1
533	другому и	2	1
534	представления являются	1	1
535	действий и	1	1
536	их взаимное	1	1
537	но уже	1	1
538	он является	2	1
539	рядом с	5	1
540	к которым	2	1
541	свое начало	1	1
542	во внимание	5	1
543	и уже	3	1
544	говорится о	2	1
545	жизни но	1	1
546	чем в	2	1
547	должно быть	2	1
548	как таковой	1	1
549	только тем	1	1
550	искусства может	1	1
551	на первый	2	1
552	но где	1	1
553	во время	1	1
554	и при	2	1
555	будет в	1	1
556	просто и	2	1
557	могут сливаться	1	1
558	это ощущение	1	1
559	как все	2	1
560	мы замечаем	1	1
561	в такой	1	1
562	в их	3	1
563	человеком и	1	1
564	из которой	1	1
565	мы говорили	4	1
566	мы называем	2	1
567	оказывается что	1	1
568	не как	3	1
569	в басне	2	1
570	что при	3	1
571	бы мы	3	1
572	жизни с	1	1
573	признать что	1	1
574	мы теперь	1	1
575	любовь и	1	1
576	для объяснения	1	1
577	однако исследование	1	1
578	выше мы	1	1
579	и вот	2	1
580	которые в	1	1
581	страха и	1	1
582	в россии	1	1
583	и меньше	1	1
584	в своих	5	1
585	что то	1	1
586	необходимо чтобы	1	1
587	движения к	1	1
588	даже в	1	1
589	что эта	4	1
590	и вся	3	1
591	тому что	8	1
592	иной раз	1	1
593	и бессознательной	1	1
594	есть основное	1	1
595	почти никогда	1	1
596	с теми	3	1
597	самого начала	3	1
598	что ему	2	1
599	сознания однако	1	1
600	ее с	1	1
601	к этим	2	1
602	но что	1	1
603	которого он	1	1
604	у него	3	1
605	и отдельных	1	1
606	пока еще	1	1
607	иметь в	3	1
608	чем не	2	1
609	с кем-нибудь	1	1
610	это мы	1	1
611	никогда не	9	1
612	имеют то	1	1
613	или событие	1	1
614	элемент в	1	1
615	ничего не	2	1
616	трудно отделить	1	1
617	под этим	1	1
618	переживания в	2	1
619	работу и	1	1
620	ничто не	1	1
621	имеет ли	1	1
622	то этот	1	1
623	понимать под	1	1
624	входят в	2	1
625	только с	1	1
626	в основе	7	1
627	если только	1	1
628	перед ним	1	1
629	является то	2	1
630	образом свое	1	1
631	искусства и	5	1
632	не могут	3	1
633	могут быть	8	1
634	здесь совершенно	1	1
635	всего в	1	1
636	надежд и	1	1
637	что оно	6	1
638	в каждом	2	1
639	но к	1	1
640	если же	2	1
641	поставить вопрос	1	1
642	из чего	1	1
643	всяком художественном	1	1
644	что все	6	1
645	свою очередь	1	1
646	лиц и	1	1
647	уже потому	1	1
648	последнее время	1	1
649	что всякая	4	1
650	уже с	1	1
651	только то	1	1
652	с самого	3	1
653	на том	2	1
654	котором мы	3	1
655	то как	1	1
656	принять во	2	1
657	реальной жизни	1	1
658	того и	1	1
659	произведения не	1	1
660	сам он	1	1
661	в научном	1	1
662	развития этих	1	1
663	нам уже	1	1
664	когда в	2	1
665	это только	3	1
666	что дело	2	1
667	по сравнению	4	1
668	представлений и	1	1
669	мы в	1	1
670	стремление к	1	1
671	нас и	2	1
672	действительность и	1	1
673	находится в	2	1
674	именно потому	3	1
675	и здесь	6	1
676	действительности но	1	1
677	и поэтому	3	1
678	внимание на	4	1
679	чтобы вместо	1	1
680	в которое	1	1
681	мог бы	2	1
682	основе своей	1	1
683	как эта	1	1
684	нас в	1	1
685	этих двух	7	1
686	места и	2	1
687	человеком но	1	1
688	художественного произведения	3	1
689	если принять	1	1
690	которые мы	1	1
691	и содержания	1	1
692	вообще и	1	1
693	выше в	1	1
694	остаться только	1	1
695	и борьбы	1	1
696	в каких	1	1
697	того что	8	1
698	эти последние	1	1
699	предмета и	1	1
700	быть и	2	1
701	на которой	1	1
702	наконец в-третьих	1	1
703	обе эти	2	1
704	очень редких	1	1
705	мы видим	8	1
706	говорили выше	2	1
707	что даже	2	1
708	и кажется	1	1
709	и так	2	1
710	поэтому и	1	1
711	который в	1	1
712	по мнению	6	1
713	в контексте	1	1
714	но под	1	1
715	здесь с	1	1
716	таком понимании	1	1
717	с одной	12	1
718	мнению автора	1	1
719	однако с	1	1
720	в эти	1	1
721	всякое искусство	1	1
722	при внимательном	1	1
723	этому поводу	4	1
724	нас с	1	1
725	на сцене	2	1
726	ни одного	2	1
727	с трудом	1	1
728	в нашей	2	1
729	до последней	1	1
730	к содержанию	1	1
731	эти два	3	1
732	для развертывания	1	1
733	нуждается в	1	1
734	на одном	4	1
735	т п	3	1
736	силы что	1	1
737	значит быть	1	1
738	не о	1	1
739	часто и	1	1
740	само по	2	1
741	как при	1	1
742	этой трагедии	4	1
743	заметить что	1	1
744	не ее	1	1
745	ее на	1	1
746	из двух	3	1
747	представляется в	1	1
748	ней и	1	1
749	героев но	1	1
750	до сих	5	1
751	к указанию	1	1
752	что тот	2	1
753	с той	2	1
754	следовательно не	1	1
755	и между	3	1
756	мы еще	1	1
757	человека из	1	1
758	и др	1	1
759	указанию на	1	1
760	до конца	2	1
761	что для	1	1
762	обратить внимание	2	1
763	в рассказе	2	1
764	превращается в	1	1
765	и гете	1	1
766	и самый	2	1
767	в картине	1	1
768	многочисленных и	1	1
769	его как	1	1
770	о чем	4	1
771	под влиянием	3	1
772	здесь именно	1	1
773	на чем	1	1
774	не имеем	2	1
775	который бы	1	1
776	если иметь	1	1
777	требует от	1	1
778	на каком-нибудь	1	1
779	одной стороны	12	1
780	сравнению с	4	1
781	искусства но	1	1
782	тенденцию к	1	1
783	если они	1	1
784	простого и	1	1
785	равно не	1	1
786	к действительности	1	1
787	связаны с	1	1
788	что весь	2	1
789	что же	1	1
790	совершенно разных	1	1
791	на рынок	1	1
792	ко всему	1	1
793	в отдельности	1	1
794	чувства и	5	1
795	исходя из	2	1
796	сейчас мы	1	1
797	в очень	1	1
798	мы сказали	1	1
799	вот с	1	1
800	с этой	2	1
801	вот что	1	1
802	художественное произведение	5	1
803	и нет	1	1
804	что есть	2	1
805	сих пор	5	1
806	но для	1	1
807	являются не	1	1
808	и часто	1	1
809	имеет тенденцию	1	1
810	привело бы	1	1
811	и времени	1	1
812	о котором	6	1
813	чтобы понять	1	1
814	которые на	1	1
815	собственными глазами	2	1
816	бы в	5	1
817	с не	1	1
818	и смысл	1	1
819	конце концов	2	1
820	всех прочих	1	1
821	всякого художественного	1	1
822	может в	1	1
823	бы если	2	1
824	его жизнь	1	1
825	именно он	1	1
826	души с	1	1
827	исключительно в	1	1
828	они находятся	1	1
829	бы на	2	1
830	не дает	2	1
831	за этим	1	1
832	ее развития	1	1
833	к самому	2	1
834	вопрос как	1	1
835	только обратить	1	1
836	как основного	1	1
837	и событий	1	1
838	в моем	1	1
839	в романе	2	1
840	между ними	2	1
841	не знает	2	1
842	мы начинаем	1	1
843	равно как	1	1
844	в свою	3	1
845	жизни а	1	1
846	шекспира и	1	1
847	бы его	2	1
848	что под	1	1
849	только о	2	1
850	а дело	1	1
851	есть то	2	1
852	представлена в	1	1
853	в искусстве	6	1
854	и другие	3	1
855	то оно	1	1
856	по поводу	3	1
857	это в	3	1
858	нас не	2	1
859	как на	11	1
860	этой точки	1	1
861	гораздо более	2	1
