N	2gram	Bakhtin_Fr_3	TeoriaLi
154	и тем	1	2
155	на уровне	1	2
156	вовсе не	12	2
157	с точки	1	2
158	войне и	1	2
159	их в	3	2
160	в культуре	4	2
161	по себе	1	2
162	даже в	4	2
163	и притом	1	2
164	дело не	3	2
165	только не	1	2
166	как будто	1	2
167	и для	5	2
168	вокруг него	1	2
169	и о	4	2
170	здесь не	3	2
171	в себя	1	2
172	роль в	4	2
173	что может	1	2
174	не с	1	2
175	мы в	1	2
176	если бы	3	2
177	в виду	7	2
178	и здесь	4	2
179	о том	4	2
180	это было	1	2
181	к нему	2	2
182	во всех	6	2
183	во втором	1	2
184	говорит в	1	2
185	в литературе	5	2
186	и мире	1	2
187	мире и	1	2
188	с одной	1	2
189	слова не	1	2
190	в конце	3	2
191	во всей	3	2
192	и даже	4	2
193	в области	4	2
194	а именно	1	2
195	жизни то	1	2
196	не на	1	2
197	о чем	2	2
198	вместе с	3	2
199	так же	1	2
200	и особенно	1	2
201	из которых	1	2
202	к жизни	2	2
203	в той	6	2
204	в следующей	1	2
205	в мировой	4	2
206	в литературной	1	2
207	одной из	2	2
208	имеет в	2	2
209	в романе	15	2
210	что он	2	2
211	культуры в	1	2
212	и состоит	1	2
213	в тексты	1	1
214	только к	1	1
215	говоря о	1	1
216	те же	5	1
217	также и	4	1
218	с жизнью	1	1
219	переходит к	1	1
220	веселую относительность	1	1
221	связана с	2	1
222	смех это	1	1
223	и есть	3	1
224	этого мира	1	1
225	тем же	2	1
226	от своей	1	1
227	и иронии	1	1
228	и до	8	1
229	из его	1	1
230	др в	1	1
231	одним из	2	1
232	что даже	1	1
233	той же	8	1
234	при анализе	2	1
235	ее оболочек	1	1
236	не во	1	1
237	особенно продуктивной	1	1
238	со смертью	2	1
239	ориентирована на	1	1
240	и такой	1	1
241	этом так	1	1
242	но чтобы	1	1
243	своей причастности	1	1
244	к общему	1	1
245	момент в	2	1
246	и на	8	1
247	на них	2	1
248	на их	2	1
249	бы то	1	1
250	тем как	1	1
251	это имеет	1	1
252	во внешнем	1	1
253	и читателей	1	1
254	не входит	1	1
255	для обозначения	1	1
256	оно является	1	1
257	отнюдь не	1	1
258	это тот	1	1
259	в истории	4	1
260	и соответствующих	1	1
261	от содержания	1	1
262	если на	1	1
263	такова же	1	1
264	и где	1	1
265	встрече с	1	1
266	сознания в	1	1
267	каждый такой	1	1
268	здесь и	5	1
269	шире и	3	1
270	в условиях	2	1
271	что это	1	1
272	за это	1	1
273	он в	2	1
274	из этих	2	1
275	в известном	1	1
276	раз в	2	1
277	не приводит	1	1
278	данном контексте	1	1
279	говорят о	2	1
280	имеем в	1	1
281	тексте является	1	1
282	если он	1	1
283	в наших	1	1
284	не могла	1	1
285	жизнью и	4	1
286	на его	2	1
287	исходит из	1	1
288	но именно	3	1
289	при виде	1	1
290	по ту	1	1
291	материал из	1	1
292	но прежде	1	1
293	в первом	1	1
294	том числе	3	1
295	смертью в	2	1
296	подобно тому	1	1
297	то ни	1	1
298	времени и	2	1
299	второй половины	1	1
300	ко второму	1	1
301	было бы	4	1
302	весь мир	1	1
303	укажем на	1	1
304	системе образов	1	1
305	в них	9	1
306	рядом с	2	1
307	как об	1	1
308	с тем	1	1
309	не всегда	1	1
310	он и	7	1
311	остается в	1	1
312	или точнее	1	1
313	таким же	1	1
314	это делает	1	1
315	в котором	2	1
316	не как	1	1
317	от его	1	1
318	но эта	1	1
319	втором случае	1	1
320	друг другу	1	1
321	и более	1	1
322	в прошлом	1	1
323	наивной и	2	1
324	случае мы	1	1
325	и вся	1	1
326	таких случаях	1	1
327	в таких	3	1
328	ее не	2	1
329	не имеет	1	1
330	дело в	2	1
331	одна из	3	1
332	между жизнью	3	1
333	и эпизод	1	1
334	на себе	1	1
335	и сама	2	1
336	героев и	1	1
337	он мог	1	1
338	каждый из	1	1
339	нельзя не	1	1
340	мальчика а	1	1
341	с одним	1	1
342	эти стороны	2	1
343	из древнейших	1	1
344	ему и	1	1
345	связи с	6	1
346	здесь остается	1	1
347	и оценки	1	1
348	ему не	2	1
349	у нас	4	1
350	очень часто	2	1
351	не могут	1	1
352	и существенно	1	1
353	числе и	2	1
354	значительной степени	2	1
355	вырождается в	1	1
356	и своя	1	1
357	говорит о	1	1
358	и весело	1	1
359	вещей в	1	1
360	как мы	10	1
361	в руке	1	1
362	а затем	1	1
363	того чтобы	4	1
364	людей в	1	1
365	на основе	2	1
366	языка и	1	1
367	в собственном	1	1
368	они ни	1	1
369	только то	1	1
370	художественного мышления	1	1
371	свободу и	1	1
372	от морального	1	1
373	можно было	3	1
374	на нее	1	1
375	здесь как	1	1
376	особенно в	4	1
377	начала и	5	1
378	в плоскости	1	1
379	в последующих	1	1
380	вошел в	1	1
381	жизнь и	1	1
382	характера как	1	1
383	для этого	3	1
384	с ним	1	1
385	да да	1	1
386	первом случае	1	1
387	жеста и	1	1
388	произведения как	1	1
389	возможна только	1	1
390	настоящее время	1	1
391	при котором	1	1
392	никак не	3	1
393	одного из	2	1
394	нем по	1	1
395	основе своей	2	1
396	автору не	1	1
397	в сущности	9	1
398	в значительной	3	1
399	последних двух	1	1
400	это была	1	1
401	на отдельные	1	1
402	бытия всякий	1	1
403	но дело	3	1
404	нуждается в	3	1
405	и только	1	1
406	в другой	1	1
407	делает например	1	1
408	и создал	1	1
409	наконец в	1	1
410	для установления	2	1
411	в формах	1	1
412	один из	4	1
413	обе эти	1	1
414	образов и	2	1
415	дело с	1	1
416	путь к	1	1
417	и свободы	1	1
418	или же	2	1
419	к миру	1	1
420	между этими	1	1
421	что ж	1	1
422	на мир	1	1
423	который в	2	1
424	теперь в	1	1
425	со всеми	5	1
426	так что	1	1
427	же и	3	1
428	для всех	1	1
429	с нею	2	1
430	только на	4	1
431	в следующих	2	1
432	словами из	1	1
433	дает ему	1	1
434	из них	4	1
435	одно из	3	1
436	и их	1	1
437	он обнаруживает	1	1
438	ведь это	1	1
439	и прежде	3	1
440	в одном	7	1
441	с этими	1	1
442	так как	4	1
443	ту сторону	1	1
444	входят в	1	1
445	ее на	1	1
446	лишь один	1	1
447	но из	1	1
448	для того	3	1
449	нашем примере	3	1
450	точек зрения	1	1
451	и глубже	4	1
452	связаны с	5	1
453	одновременно не	1	1
454	отказаться от	1	1
455	с той	1	1
456	на чем	1	1
457	еще и	2	1
458	такое же	1	1
459	мира это	1	1
460	что для	2	1
461	к более	1	1
462	положений и	1	1
463	превращается в	1	1
464	не было	5	1
465	его исторического	1	1
466	более того	1	1
467	жизнь в	3	1
468	долгое время	1	1
469	и я	1	1
470	существенным образом	1	1
471	в ряду	1	1
472	и слово	1	1
473	в связи	5	1
474	с помощью	2	1
475	имея в	1	1
476	до этого	1	1
477	в одной	1	1
478	требует от	1	1
479	к своему	1	1
480	после его	1	1
481	ослабляет и	1	1
482	приобщение к	1	1
483	одновременно и	2	1
484	тому как	1	1
485	единственной в	1	1
486	да и	1	1
487	для понимания	3	1
488	мыслится как	1	1
489	главного героя	1	1
490	персонажей в	1	1
491	в это	1	1
492	в контексте	1	1
493	можно предположить	1	1
494	этом случае	1	1
495	быть и	1	1
496	каждого из	1	1
497	от окружающих	1	1
498	к объекту	1	1
499	своей жизни	2	1
500	все это	4	1
501	характерные для	1	1
502	о мире	2	1
503	это уже	1	1
504	особенно для	2	1
505	и от	3	1
506	в результате	1	1
507	все они	1	1
508	о котором	1	1
509	в настоящее	1	1
510	это может	1	1
511	к различным	1	1
512	места в	1	1
513	значительное место	1	1
514	как явление	1	1
515	за него	2	1
516	она здесь	1	1
517	с другими	1	1
518	ни было	1	1
519	же в	1	1
520	мы видим	5	1
521	над собою	1	1
522	к самому	1	1
523	как ряд	1	1
524	две стороны	1	1
525	самое существенное	2	1
526	внутреннюю свободу	1	1
527	из этого	2	1
528	включает в	2	1
529	жизни и	4	1
530	ее в	1	1
531	и другие	2	1
532	в своих	5	1
533	в таком	1	1
534	все что	2	1
