N	2gram	Bakhtin_Pr_3	slovoVRo
141	или менее	3	3
142	и ее	6	3
143	которые в	1	3
144	никогда не	2	3
145	в разных	4	3
146	и здесь	1	3
147	в других	1	3
148	романе в	1	3
149	и этим	1	3
150	художественной прозы	4	3
151	образом в	2	3
152	но здесь	2	3
153	автора к	1	3
154	формы и	3	3
155	о том	2	3
156	и во	4	3
157	у рабле	3	3
158	нем и	1	3
159	все время	1	3
160	в том	14	3
161	словом и	1	3
162	в качестве	1	3
163	от автора	1	3
164	конечно не	4	3
165	и других	9	3
166	из них	4	3
167	всех сферах	1	3
168	с различными	2	3
169	так как	7	3
170	друг друга	1	3
171	у него	1	3
172	именно в	2	3
173	романа в	1	3
174	не было	4	3
175	более того	6	3
176	в истории	3	3
177	с этим	2	3
178	по существу	5	3
179	с этой	1	3
180	как только	1	3
181	при всем	1	3
182	форм и	2	3
183	мы найдем	3	3
184	в результате	1	3
185	в большей	2	3
186	хотя бы	2	3
187	одной из	4	3
188	с ними	1	3
189	а между	2	2
190	например в	5	2
191	связана с	2	2
192	на самом	1	2
193	в чисто	2	2
194	лежащая в	1	2
195	есть свой	1	2
196	в котором	1	2
197	века в	4	2
198	мы уже	5	2
199	той же	5	2
200	мы не	4	2
201	время как	1	2
202	роман в	1	2
203	категории и	1	2
204	они были	1	2
205	мы и	2	2
206	конечно и	4	2
207	дает им	1	2
208	и то	1	2
209	в широком	1	2
210	столь же	1	2
211	по своему	6	2
212	в ее	3	2
213	но не	5	2
214	что они	1	2
215	сих пор	5	2
216	без другого	1	2
217	хотя и	4	2
218	от этой	1	2
219	эти жанры	1	2
220	в целом	1	2
221	и непосредственной	1	2
222	или во	1	2
223	у каждого	1	2
224	широком смысле	1	2
225	вильгельма мейстера	1	2
226	время и	1	2
227	перестает быть	1	2
228	свои собственные	1	2
229	этого жанра	14	2
230	и по	3	2
231	на этом	1	2
232	одному и	2	2
233	его почве	1	2
234	слов о	3	2
235	на все	2	2
236	для них	1	2
237	его слова	1	2
238	нисколько не	1	2
239	том что	5	2
240	в эту	3	2
241	в этих	5	2
242	до последнего	1	2
243	и той	2	2
244	но он	2	2
245	не его	1	2
246	относительно самостоятельных	1	2
247	где нет	1	2
248	зрения и	1	2
249	художественные возможности	1	2
250	даже в	1	2
251	остановимся на	1	2
252	на один	1	2
253	в атмосфере	1	2
254	идеологической жизни	1	2
255	от чисто	1	2
256	и стиль	1	2
257	xviii века	3	2
258	непосредственно и	1	2
259	слово языка	1	2
260	и форм	1	2
261	в единство	1	2
262	в самых	1	2
263	очень существенную	1	2
264	из него	1	2
265	на язык	4	2
266	в сознании	2	2
267	в духе	8	2
268	на протяжении	5	2
269	мы все	2	2
270	всегда в	1	2
271	и самое	1	2
272	в зоне	1	2
273	при всех	2	2
274	можно было	1	2
275	иногда в	1	2
276	и вообще	3	2
277	можно сказать	8	2
278	а также	4	2
279	наконец в	2	2
280	исторического развития	1	2
281	и самая	1	2
282	и одновременно	4	2
283	здесь не	4	2
284	мы видим	2	2
285	между тем	2	2
286	и тем	2	2
287	с которыми	1	2
288	особенно у	1	2
289	так что	1	2
290	же и	1	2
291	связи с	1	2
292	уже не	1	2
293	направления и	1	2
294	и у	7	2
295	только на	1	2
296	или даже	1	2
297	характерно что	2	2
298	в известной	2	2
299	произведения и	1	2
300	с этими	1	2
301	для того	1	2
302	именно как	1	2
303	до сих	5	2
304	пародии на	2	2
305	романа но	1	2
306	жизнь в	2	2
307	что все	1	2
308	и глубокое	1	2
309	связь с	2	2
310	его как	1	2
311	этого типа	1	2
312	романного целого	1	2
313	и идеологической	1	2
314	и связанных	1	2
315	быть только	2	2
316	со всею	1	2
317	для понимания	2	2
318	рассказ в	1	2
319	в условиях	4	2
320	и слово	1	2
321	одно без	1	2
322	характерные для	1	2
323	одна из	7	2
324	и кроме	1	2
325	разной степени	1	2
326	потому что	5	2
327	основе их	1	2
328	от всякого	1	2
329	между ними	2	2
330	с ней	3	2
331	сказать что	10	2
332	стерна и	1	2
333	одновременно и	3	2
334	и индивидуальные	1	2
335	к этому	4	2
336	и через	3	1
337	было никакого	1	1
338	из самых	2	1
339	мировоззрения и	1	1
340	и до	5	1
341	и степени	1	1
342	конечно в	2	1
343	действительности и	2	1
344	одно лицо	2	1
345	а напротив	1	1
346	в несколько	1	1
347	героя на	1	1
348	мы имеем	1	1
349	брань и	1	1
350	или наоборот	2	1
351	что уже	2	1
352	большой литературы	1	1
353	иногда прямо	2	1
354	место в	2	1
355	у диккенса	1	1
356	но она	1	1
357	и со	1	1
358	жанров в	1	1
359	начала в	1	1
360	влияние которого	1	1
361	и он	1	1
362	в скобках	1	1
363	стоят на	1	1
364	он был	1	1
365	в последних	1	1
366	и главное	1	1
367	и сквозь	1	1
368	а только	1	1
369	силы и	2	1
370	со всеми	8	1
371	не все	1	1
372	к слову	1	1
373	в общем	1	1
374	менее всего	2	1
375	прозы в	1	1
376	иногда и	3	1
377	а через	1	1
378	отличие от	1	1
379	и трагических	1	1
380	один и	1	1
381	которые не	2	1
382	в одной	2	1
383	его на	1	1
384	стилю и	1	1
385	и где	1	1
386	разнообразные вариации	1	1
387	в очень	1	1
388	могли бы	1	1
389	целый ряд	1	1
390	так уже	1	1
391	этих жанров	2	1
392	жанра и	2	1
393	пределы его	1	1
394	в себя	6	1
395	в письмах	1	1
396	так или	1	1
397	различиях в	1	1
398	в этой	1	1
399	и тот	3	1
400	только один	1	1
401	и если	3	1
402	сохраняя при	1	1
403	иногда же	1	1
404	внутренней диалогичностью	1	1
405	что она	1	1
406	самых форм	1	1
407	на различных	1	1
408	в определенном	1	1
409	к одному	2	1
410	не к	1	1
411	не абстрактная	1	1
412	в пародиях	1	1
413	полемики с	2	1
414	нами здесь	1	1
415	характерное для	2	1
416	нашего времени	1	1
417	в диалогах	1	1
418	одной и	1	1
419	его жанровой	1	1
420	или иных	1	1
421	в нее	1	1
422	именно это	1	1
423	ни был	1	1
424	в основу	1	1
425	человека в	3	1
426	подход к	1	1
427	а затем	4	1
428	далее идет	1	1
429	есть все	1	1
430	поэтому мы	1	1
431	не дает	1	1
432	бы быть	1	1
433	вводятся в	1	1
434	заключается в	1	1
435	здесь как	3	1
436	есть не	1	1
437	особенно в	4	1
438	форму и	1	1
439	и правды	1	1
440	которая в	1	1
441	чаще всего	1	1
442	в жизни	8	1
443	смерть и	1	1
444	но уже	1	1
445	о которых	1	1
446	но вся	1	1
447	дни в	1	1
448	этого не	1	1
449	и разнообразие	1	1
450	и тон	2	1
451	самое же	1	1
452	и уже	2	1
453	несмотря на	2	1
454	мы видели	2	1
455	дистанциях от	1	1
456	глубинные пласты	1	1
457	другие жанры	1	1
458	чем в	1	1
459	в один	2	1
460	но если	1	1
461	а главное	2	1
462	таким же	1	1
463	как все	1	1
464	наших дней	3	1
465	и без	3	1
466	конечно что	1	1
467	его формы	2	1
468	слова здесь	1	1
469	наиболее полное	1	1
470	мы говорили	1	1
471	в отличие	1	1
472	философской проблематики	1	1
473	речевой жизни	1	1
474	есть его	1	1
475	но во	1	1
476	тем не	2	1
477	по крайней	1	1
478	и более	2	1
479	например и	1	1
480	и вся	3	1
481	к некоторым	1	1
482	не менее	3	1
483	отличную от	1	1
484	самого начала	4	1
485	ними не	1	1
486	правда в	2	1
487	определенности и	1	1
488	здесь на	2	1
489	но только	1	1
490	людям и	2	1
491	в самой	1	1
492	видим что	1	1
493	по своей	9	1
494	людей и	1	1
495	во всем	2	1
496	фоне других	1	1
497	вот что	2	1
498	и света	1	1
499	о тропах	1	1
500	так называемый	1	1
501	сущности только	2	1
502	и позволяет	1	1
503	этом отношении	1	1
504	романа которая	1	1
505	под разными	3	1
506	к той	1	1
507	в стиле	1	1
508	разных дистанциях	1	1
509	стиль и	1	1
510	очень часто	1	1
511	и вступает	1	1
512	все то	3	1
513	судьбы и	1	1
514	вставные жанры	1	1
515	для литературы	1	1
516	в направлении	1	1
517	свою связь	1	1
518	во все	5	1
519	иногда даже	1	1
520	нашедшую свое	1	1
521	всего в	1	1
522	те основные	1	1
523	здесь они	1	1
524	этого и	1	1
525	диалог между	1	1
526	всегда есть	1	1
527	он видит	1	1
528	от последней	1	1
529	совпадать с	1	1
530	которая есть	1	1
531	всех различиях	1	1
532	и это	3	1
533	диалогическое отношение	3	1
534	подходе к	2	1
535	на разных	1	1
536	характер иногда	1	1
537	оно с	1	1
538	с самого	3	1
539	этих категорий	1	1
540	диалога как	1	1
541	с первым	1	1
542	почти каждый	2	1
543	же основной	1	1
544	широкое значение	1	1
545	и которые	2	1
546	каждого из	2	1
547	наше внимание	1	1
548	одновременно его	1	1
549	но у	1	1
550	жизнь и	1	1
551	в диалог	2	1
552	для этого	1	1
553	смысле и	2	1
554	связанная с	2	1
555	этого языка	1	1
556	именно потому	1	1
557	повторяем в	1	1
558	и что	1	1
559	его жизни	1	1
560	или на	2	1
561	в различных	1	1
562	и композиции	1	1
563	как у	5	1
564	это было	3	1
565	на всех	1	1
566	но внутренняя	1	1
567	нуждается в	1	1
568	что и	3	1
569	существенную роль	1	1
570	форма эта	1	1
571	крайней мере	1	1
572	богатство и	1	1
573	которые он	1	1
574	явления и	1	1
575	совершенно невозможно	1	1
576	и она	1	1
577	сохраняются в	1	1
578	и могли	1	1
579	все формы	1	1
580	условия для	1	1
581	и полное	1	1
582	в литературе	5	1
583	разными углами	1	1
584	от влияния	1	1
585	время в	1	1
586	риторический жанр	1	1
587	в двух	2	1
588	обнажена и	2	1
589	тот же	2	1
590	характерна для	3	1
591	могла быть	1	1
592	дело с	1	1
593	к чисто	1	1
594	бы из	1	1
595	раскрыть в	1	1
596	и так	3	1
597	а лишь	1	1
598	в самое	3	1
599	в литературу	4	1
600	большой внешней	3	1
601	не мешает	1	1
602	в органическом	1	1
603	именно на	1	1
604	своего собственного	1	1
605	до наших	3	1
606	не выводят	1	1
607	есть в	3	1
608	литературной пародии	1	1
609	выдержано в	1	1
610	и они	2	1
611	жанры в	1	1
612	вернуться к	1	1
613	в начале	2	1
614	почти полностью	2	1
615	в душе	1	1
616	конечно нет	1	1
617	жанры и	3	1
618	и их	2	1
619	и художественно	1	1
620	все связанные	1	1
621	здесь перед	2	1
622	но повторяем	1	1
623	к ним	1	1
624	дело и	1	1
625	только с	1	1
626	каждый из	1	1
627	капитана лебядкина	1	1
628	не просто	1	1
629	гораздо сложнее	1	1
630	самом же	1	1
631	в форме	6	1
632	протяжении всего	1	1
633	эти явления	1	1
634	др все	2	1
635	где в	2	1
636	а потому	1	1
637	нет и	1	1
638	носит более	1	1
639	же деле	1	1
640	со всем	1	1
641	влияние на	12	1
642	главное и	1	1
643	или иначе	1	1
644	он часто	1	1
645	и сложные	1	1
646	и прежде	6	1
647	в ряде	1	1
648	эти разнородные	1	1
649	здесь эта	2	1
650	себя и	2	1
651	что не	1	1
652	что для	1	1
653	его из	1	1
654	на смену	1	1
655	в разной	1	1
656	ничем не	1	1
657	и самый	5	1
658	на весь	1	1
659	его по	2	1
660	о чем	1	1
661	мы остановимся	2	1
662	больших и	2	1
663	он и	1	1
664	дон-кихот сервантеса	1	1
665	с помощью	1	1
666	этот рассказ	1	1
667	вступает в	1	1
668	распространена и	1	1
669	нет ничего	2	1
670	о себе	2	1
671	вместе с	2	1
672	прямо сказать	1	1
673	ко всем	2	1
674	тяготеющую к	1	1
675	и иной	1	1
676	и глубоко	1	1
677	погруженный в	1	1
678	да и	2	1
679	хотя он	1	1
680	в бесах	2	1
681	этого слова	1	1
682	эти два	2	1
683	в первые	1	1
684	день в	1	1
685	жанра например	1	1
686	но это	3	1
687	их часто	1	1
688	с элементами	1	1
689	которые были	1	1
690	например у	3	1
691	с большой	2	1
692	но с	1	1
693	очень далеко	1	1
694	тех или	1	1
695	с полной	1	1
696	в более	4	1
697	которых он	1	1
698	эти жанровые	1	1
699	слово от	1	1
700	жизнью в	1	1
701	лицо и	1	1
702	тем более	2	1
703	между жанрами	1	1
704	в отдельных	1	1
705	между различными	1	1
706	от них	1	1
707	души в	1	1
708	от него	3	1
709	прямому назначению	1	1
710	такие слова	1	1
711	поэтому все	1	1
712	эта характеристика	1	1
713	самому и	1	1
714	личности и	1	1
715	всеми его	1	1
716	литературы наконец	1	1
717	превращаясь в	1	1
718	не знает	4	1
719	противоречий и	1	1
720	отношением к	1	1
721	от всех	1	1
722	речи и	1	1
723	равно как	1	1
724	развитие и	1	1
725	себе самому	6	1
726	гете в	1	1
727	в последнем	1	1
728	есть и	2	1
729	социально-политической и	1	1
730	включает в	1	1
731	жизни и	9	1
732	играют в	1	1
733	и другие	9	1
734	для эпохи	1	1
735	значение в	4	1
736	им и	1	1
737	как на	1	1
738	в таком	2	1
739	они не	3	1
