N	2gram	Losev_Prob_3	FransuaR
542	того что	8	1
543	наконец и	1	1
544	что здесь	5	1
545	быть и	3	1
546	только он	2	1
547	очень близок	1	1
548	такая же	1	1
549	что только	1	1
550	всякого рода	4	1
551	они его	1	1
552	дело с	1	1
553	в узком	1	1
554	что даже	4	1
555	не имеет	9	1
556	к их	2	1
557	и часто	1	1
558	оттенки значения	1	1
559	которое мы	5	1
560	несет на	2	1
561	произведения то	2	1
562	xix и	1	1
563	с одной	2	1
564	в качестве	3	1
565	так что	12	1
566	для всех	1	1
567	к какому	2	1
568	примеры из	2	1
569	в виде	6	1
570	и обратно	1	1
571	ни с	4	1
572	нашем смысле	2	1
573	роль и	2	1
574	и художественно	1	1
575	всяком случае	6	1
576	бы совершенно	1	1
577	представлений о	1	1
578	но что	2	1
579	в средневековом	1	1
580	много и	2	1
581	само по	3	1
582	них мы	1	1
583	ее на	1	1
584	нас как	1	1
585	были бы	2	1
586	без всякой	1	1
587	это разнообразие	1	1
588	значение которое	2	1
589	а именно	8	1
590	от этих	1	1
591	человека но	3	1
592	с той	5	1
593	близок к	1	1
594	такое же	1	1
595	и единственной	1	1
596	что не	1	1
597	в живом	1	1
598	только к	2	1
599	ничем не	2	1
600	них и	1	1
601	не ставит	1	1
602	не на	1	1
603	однако и	1	1
604	подобного рода	3	1
605	отнюдь не	10	1
606	не всегда	1	1
607	все такого	2	1
608	ряд изображений	1	1
609	но оно	3	1
610	ведь только	1	1
611	так же	5	1
612	и особенно	2	1
613	как это	2	1
614	некоторые из	1	1
615	имеются в	1	1
616	его на	1	1
617	из которых	2	1
618	к своему	1	1
619	не могут	1	1
620	строгом смысле	1	1
621	для обозначения	1	1
622	к самой	1	1
623	своих врагов	1	1
624	чудеса и	1	1
625	первом случае	1	1
626	быть только	1	1
627	да и	5	1
628	из отдельных	2	1
629	в уже	1	1
630	дело здесь	4	1
631	главного героя	1	1
632	указанием на	1	1
633	в художественную	1	1
634	поэтому когда	1	1
635	слова мы	1	1
636	в любом	3	1
637	как предмет	1	1
638	исторической значимости	1	1
639	ведь и	1	1
640	от нас	2	1
641	но для	1	1
642	нисколько не	2	1
643	отличный от	1	1
644	тех или	5	1
645	это уже	3	1
646	или в	4	1
647	имеет дело	1	1
648	этих произведений	1	1
649	узком смысле	1	1
650	в результате	2	1
651	о котором	1	1
652	это как	1	1
653	в настоящее	2	1
654	но также	2	1
655	его поведение	1	1
656	ее и	2	1
657	но когда	2	1
658	в литературной	1	1
659	для его	3	1
660	родов оружия	1	1
661	у которого	1	1
662	ни к	3	1
663	пришлось бы	1	1
664	будто бы	3	1
665	реализме и	1	1
666	ни было	3	1
667	же в	3	1
668	образов очень	1	1
669	отрыве от	1	1
670	даже при	1	1
671	себе и	1	1
672	всех тех	1	1
673	лежит представление	1	1
674	в целях	1	1
675	к самому	2	1
676	с людьми	2	1
677	с аллегорией	3	1
678	другой стороны	5	1
679	а ведь	3	1
680	их с	1	1
681	мы считаем	1	1
682	не что	4	1
683	были и	1	1
684	целей и	1	1
685	и состоит	2	1
686	заметить что	1	1
687	вполне понятно	1	1
688	ее в	1	1
689	именно здесь	2	1
690	от которой	1	1
691	как на	2	1
692	в таком	5	1
693	во всяком	9	1
694	гораздо более	5	1
