N	2gram	Propp_Russ_1	FransuaR
161	и был	1	2
162	на такой	1	2
163	на них	1	2
164	не был	1	2
165	но не	2	2
166	тут же	2	2
167	думать что	3	2
168	в течение	5	2
169	что он	1	2
170	к новому	1	2
171	все же	5	2
172	его к	2	2
173	в этот	10	2
174	в которой	1	2
175	в целом	2	2
176	из этих	4	2
177	в дальнейшем	2	2
178	говорят о	1	2
179	к тем	3	2
180	как он	2	2
181	в первой	1	2
182	не к	1	2
183	свидетельствует о	1	2
184	на этом	3	2
185	здесь мы	1	2
186	далеко не	3	2
187	года и	1	2
188	в один	2	2
189	точки зрения	3	2
190	месяца в	2	2
191	представление о	3	2
192	своего рода	3	2
193	одном из	1	2
194	что было	1	2
195	том же	2	2
196	не менее	3	2
197	считает что	1	2
198	дело в	1	2
199	значение этого	1	2
200	на землю	1	2
201	до того	2	2
202	этом отношении	1	2
203	ему не	1	2
204	был еще	1	2
205	год на	1	2
206	должны быть	1	2
207	они и	2	2
208	и это	1	2
209	данном случае	1	2
210	на основе	1	2
211	сочетается с	1	2
212	для нового	1	2
213	следовательно и	1	2
214	и сам	1	2
215	здесь он	1	2
216	приводит его	1	2
217	можно сказать	1	2
218	в разных	3	2
219	но здесь	1	2
220	в риме	1	2
221	особое значение	1	2
222	нас в	1	2
223	к борьбе	2	2
224	это не	10	2
225	к нему	1	2
226	и так	1	2
227	который в	1	2
228	и ее	1	2
229	в эти	4	2
230	и у	5	2
231	уже в	1	2
232	слова в	3	2
233	в нашей	1	2
234	мы знаем	1	2
235	в форме	1	2
236	не были	2	2
237	влияние на	1	2
238	еще и	1	2
239	что для	1	2
240	о чем	3	2
241	мы остановимся	1	2
242	прямо на	1	2
243	с этим	2	2
244	к жизни	3	2
245	есть и	1	2
246	этого слова	3	2
247	и сама	1	2
248	всем этим	1	2
249	потому что	10	2
250	в праздничные	1	2
251	мы увидим	8	2
252	отношению к	1	2
253	ко всему	1	2
254	всегда была	1	2
255	и другие	13	2
256	все что	1	2
257	границы между	1	1
258	говоря о	1	1
259	и т	10	1
260	не думает	1	1
261	переходит к	1	1
262	между формами	1	1
263	труд о	2	1
264	собственном смысле	1	1
265	с таким	1	1
266	над ней	1	1
267	долгое время	1	1
268	в несколько	1	1
269	г в	4	1
270	и свободы	1	1
271	на тех	2	1
272	мы имеем	4	1
273	или наоборот	1	1
274	не во	1	1
275	что иное	2	1
276	этом так	1	1
277	они связаны	1	1
278	жизни как	1	1
279	но даже	2	1
280	не совсем	4	1
281	в числе	2	1
282	и он	1	1
283	на которых	1	1
284	смысл и	1	1
285	в xix	10	1
286	между собой	2	1
287	иное как	2	1
288	это имеет	2	1
289	а следовательно	1	1
290	довольно много	2	1
291	свидетельствует ряд	1	1
292	к слову	2	1
293	в общем	1	1
294	земля и	1	1
295	что они	7	1
296	относится к	1	1
297	всякой меры	1	1
298	что во	1	1
299	и соответствующих	1	1
300	эта связь	1	1
301	и исследователи	1	1
302	народа в	1	1
303	перед нами	1	1
304	когда он	2	1
305	что этим	1	1
306	от этого	1	1
307	что это	3	1
308	представляет собой	4	1
309	за это	1	1
310	в тех	4	1
311	по форме	1	1
312	праздников и	4	1
313	во многих	5	1
314	после чего	2	1
315	с новым	1	1
316	к весне	2	1
317	материал из	1	1
318	для народа	1	1
319	оно было	1	1
320	он должен	1	1
321	не как	1	1
322	однако он	1	1
323	том чтобы	1	1
324	в первом	1	1
325	народного творчества	2	1
326	был уже	1	1
327	подобно тому	1	1
328	и по	8	1
329	в образе	2	1
330	так например	6	1
331	встречаются и	1	1
332	как они	2	1
333	а затем	1	1
334	известны и	1	1
335	главным образом	2	1
336	в совершенно	1	1
337	связанных с	1	1
338	но ему	1	1
339	на все	2	1
340	его в	1	1
341	xvii в	1	1
342	всех народов	1	1
343	и фарсы	1	1
344	весь мир	1	1
345	и тем	1	1
346	по улицам	4	1
347	по всему	1	1
348	для них	3	1
349	жизни то	1	1
350	с тем	8	1
351	несмотря на	3	1
352	чем в	2	1
353	в развитии	1	1
354	новым годом	2	1
355	ряде других	1	1
356	такой же	2	1
357	вошел в	1	1
358	веков в	1	1
359	этом случае	5	1
360	и при	1	1
361	и их	4	1
362	при изучении	5	1
363	таким же	3	1
364	нас не	2	1
365	во времена	1	1
366	с точки	3	1
367	работы не	1	1
368	тебя в	1	1
369	но эта	1	1
370	которые в	1	1
371	такую же	1	1
372	она в	3	1
373	и эти	1	1
374	и более	2	1
375	в прошлом	2	1
376	не могли	1	1
377	что сам	1	1
378	что этот	4	1
379	этой работы	2	1
380	сам он	1	1
381	тому что	4	1
382	но они	3	1
383	изображаются как	1	1
384	улицам и	3	1
385	и прочие	1	1
386	ничего не	3	1
387	должны служить	1	1
388	ее с	1	1
389	описание его	1	1
390	было не	1	1
391	до великой	1	1
392	можно судить	1	1
393	ложную картину	1	1
394	судя по	2	1
395	и проклятия	1	1
396	именно с	2	1
397	что их	1	1
398	подробное описание	1	1
399	все стороны	1	1
400	фигурируют в	1	1
401	прежде чем	1	1
402	тому кто	1	1
403	изображается как	4	1
404	так называемый	2	1
405	года этот	1	1
406	доказать что	1	1
407	как будто	5	1
408	что на	4	1
409	характерен для	1	1
410	риме во	1	1
411	наконец в	1	1
412	работ и	1	1
413	сходство с	2	1
414	более широкой	1	1
415	смерти и	1	1
416	области изучения	2	1
417	основываясь на	1	1
418	свою очередь	2	1
419	эти представления	2	1
420	в в	2	1
421	необходимо еще	1	1
422	интересный и	2	1
423	вина и	1	1
424	в собственном	1	1
425	как по	2	1
426	нами выше	1	1
427	в пределах	1	1
428	время которого	1	1
429	они должны	1	1
430	на том	1	1
431	ними иногда	1	1
432	он так	2	1
433	с первым	1	1
434	материал не	1	1
435	не с	3	1
436	было в	1	1
437	каждого из	1	1
438	имеется в	1	1
439	жизнь и	1	1
440	имеется довольно	1	1
441	на что	2	1
442	и вообще	1	1
443	и формами	1	1
444	с ним	2	1
445	можно объяснить	2	1
446	является по	1	1
447	но этого	1	1
448	очень ярко	1	1
449	внимание на	1	1
450	настоящее время	3	1
451	и что	4	1
452	там же	5	1
453	восхваления и	1	1
454	в отрыве	1	1
455	но весь	1	1
456	от них	3	1
457	судить о	2	1
458	во втором	1	1
459	что бы	1	1
460	всего этого	1	1
461	мы ограничимся	1	1
462	при котором	1	1
463	последние строки	1	1
464	судить по	2	1
465	веселье и	1	1
466	видим что	1	1
467	на почве	1	1
468	того что	4	1
469	после смерти	1	1
470	что здесь	1	1
471	быть и	2	1
472	год и	5	1
473	обе эти	1	1
474	всякого рода	3	1
475	к праздникам	1	1
476	важное значение	1	1
477	согласиться с	1	1
478	с xvii	1	1
479	и две	1	1
480	не имеет	6	1
481	к их	1	1
482	этот по-видимому	1	1
483	год с	1	1
484	плодородие земли	1	1
485	этого праздника	3	1
486	в качестве	3	1
487	так что	2	1
488	что часто	1	1
489	в виде	6	1
490	для людей	1	1
491	чем свидетельствует	1	1
492	всяком случае	1	1
493	с этими	1	1
494	но что	2	1
495	много и	3	1
496	каждый из	1	1
497	перед ними	1	1
498	ее на	1	1
499	была только	1	1
500	котором в	1	1
501	из приведенных	3	1
502	значение имеет	1	1
503	раза в	1	1
504	что пишет	1	1
505	точек зрения	1	1
506	дают в	1	1
507	и из	3	1
508	об изучении	1	1
509	с той	1	1
510	даже отдаленно	1	1
511	такое же	2	1
512	показывает что	5	1
513	что не	1	1
514	обряды и	2	1
515	говорит о	1	1
516	по нескольку	2	1
517	те кто	1	1
518	и самый	1	1
519	связано с	1	1
520	на реку	1	1
521	не на	2	1
522	на весь	2	1
523	однако и	1	1
524	подобного рода	1	1
525	отнюдь не	2	1
526	на глазах	1	1
527	свою доктрину	1	1
528	в праздник	3	1
529	не всегда	1	1
530	под влиянием	1	1
531	имеют более	1	1
532	но оно	1	1
533	в старом	1	1
534	так же	3	1
535	как это	8	1
536	некоторые из	1	1
537	относятся к	2	1
538	его на	1	1
539	настоящей работы	1	1
540	из которых	1	1
541	в любой	1	1
542	не могут	1	1
543	которые как	1	1
544	для обозначения	2	1
545	не дают	1	1
546	по содержанию	3	1
547	тому как	1	1
548	в ад	1	1
549	которые по	1	1
550	и благополучия	1	1
551	как средство	1	1
552	в уже	3	1
553	в это	3	1
554	поэтому они	1	1
555	характер этой	1	1
556	что между	1	1
557	вот что	1	1
558	особенно широко	2	1
559	ко времени	3	1
560	жизнь смерть	1	1
561	эти сроки	1	1
562	но для	1	1
563	же значение	1	1
564	под названием	1	1
565	очень интересный	1	1
566	много но	1	1
567	или в	2	1
568	рождения и	1	1
569	в ноги	1	1
570	которого они	1	1
571	о котором	1	1
572	это как	1	1
573	в настоящее	3	1
574	значение его	1	1
575	его жизнь	1	1
576	будто бы	6	1
577	же в	1	1
578	себе и	1	1
579	в целях	3	1
580	как были	1	1
581	с ними	5	1
582	в народной	2	1
583	в свою	3	1
584	не знает	1	1
585	столом и	1	1
586	не что	2	1
587	находящихся в	1	1
588	из своей	1	1
589	и состоит	1	1
590	заметить что	1	1
591	и полезно	1	1
592	также не	1	1
593	именно здесь	1	1
594	для каждого	1	1
595	как на	1	1
596	в таком	1	1
597	во всяком	1	1
598	образ этот	1	1
