N	2gram	Losev_Prob_4	DiskursI
137	как к	1	2
138	хотя и	5	2
139	когда он	1	2
140	с понятием	1	2
141	более или	2	2
142	в противоположность	1	2
143	то ли	2	2
144	поскольку в	1	2
145	в этой	4	2
146	стороны это	1	2
147	что представляет	1	2
148	становления и	1	2
149	в принципе	1	2
150	том чтобы	2	2
151	и по	2	2
152	человека в	3	2
153	исходя из	1	2
154	в каждом	1	2
155	не сможет	1	2
156	об этом	6	2
157	того или	3	2
158	и тем	7	2
159	на сцене	1	2
160	к области	1	2
161	не всегда	1	2
162	или менее	2	2
163	при встрече	1	2
164	и без	6	2
165	по крайней	6	2
166	и предполагает	1	2
167	не менее	10	2
168	но они	2	2
169	дело не	3	2
170	или письма	2	2
171	имеем дело	3	2
172	вольно или	1	2
173	своей природе	1	2
174	и его	10	2
175	на самого	1	2
176	однако это	2	2
177	крайней мере	6	2
178	уже о	1	2
179	отличается от	4	2
180	же самое	6	2
181	числе и	1	2
182	мысли о	1	2
183	не есть	12	2
184	и он	2	2
185	как мы	3	2
186	с ее	2	2
187	говоря уже	2	2
188	данном случае	5	2
189	в пределах	2	2
190	на том	1	2
191	же касается	1	2
192	но зато	1	2
193	в другом	3	2
194	или невольно	1	2
195	разного рода	1	2
196	и вообще	6	2
197	но отнюдь	1	2
198	во всяком	8	2
199	и что	2	2
200	одного из	1	2
201	основе своей	1	2
202	в значительной	2	2
203	это было	2	2
204	и требует	1	2
205	и во	4	2
206	в античной	1	2
207	в литературе	2	2
208	дело с	2	2
209	в какой	4	2
210	в разные	1	2
211	и ее	4	2
212	тот или	2	2
213	есть в	7	2
214	уже в	4	2
215	свидетельствует о	2	2
216	или даже	4	2
217	к мысли	1	2
218	в одном	4	2
219	миф если	1	2
220	сами по	2	2
221	заметить что	1	2
222	никогда не	1	2
223	бы это	1	2
224	из двух	1	2
225	здесь в	5	2
226	и др	1	2
227	обратить внимание	1	2
228	в рассказе	1	2
229	однако и	1	2
230	его как	1	2
231	о чем	1	2
232	к его	3	2
233	что же	1	2
234	жизни в	2	2
235	в начале	3	2
236	к другим	1	2
237	за его	1	2
238	или в	5	2
239	на небесах	1	2
240	о котором	1	2
241	своей собственной	1	2
242	и все	8	2
243	будто бы	2	2
244	указывает на	4	2
245	как показывает	2	2
246	хотя в	1	2
247	не говоря	3	2
248	что даже	1	2
249	это в	1	2
250	том числе	1	2
251	новое время	1	1
252	как известно	1	1
253	можно говорить	1	1
254	для построения	1	1
255	таком случае	1	1
256	чтобы не	2	1
257	сам по	6	1
258	однако здесь	1	1
259	и то	2	1
260	самом деле	3	1
261	на самом	5	1
262	это и	4	1
263	даже сказать	2	1
264	от своей	1	1
265	и до	1	1
266	и формулировать	1	1
267	и должен	1	1
268	обойтись без	2	1
269	человеком и	1	1
270	и мифа	2	1
271	собой как	1	1
272	вторая часть	1	1
273	говорить о	2	1
274	но она	3	1
275	но уже	1	1
276	мы и	1	1
277	природы все	1	1
278	себе а	1	1
279	на них	1	1
280	истории в	1	1
281	особенно если	1	1
282	а только	6	1
283	не то	2	1
284	только потому	1	1
285	и всякий	1	1
286	себе и	3	1
287	тут же	3	1
288	мы называем	1	1
289	нет и	2	1
290	отличаются от	1	1
291	что они	2	1
292	что во	2	1
293	независимо от	3	1
294	из возможных	1	1
295	его на	1	1
296	с их	1	1
297	и нет	1	1
298	там же	2	1
299	виде вещей	1	1
300	этом же	1	1
301	понятии же	1	1
302	это тоже	1	1
303	в меру	2	1
304	и художественного	1	1
305	тем же	1	1
306	всего как	1	1
307	или иную	1	1
308	со своей	2	1
309	актеров на	1	1
310	в которой	2	1
311	бы и	3	1
312	что это	2	1
313	таковы например	1	1
314	не был	1	1
315	он в	1	1
316	в нашем	12	1
317	из этих	1	1
318	и пространства	1	1
319	и те	1	1
320	действительности а	1	1
321	учение о	3	1
322	по преимуществу	2	1
323	мифа и	2	1
324	что к	2	1
325	другом случае	2	1
326	говорит не	1	1
327	на то	1	1
328	в случае	1	1
329	что она	4	1
330	она еще	1	1
331	он не	2	1
332	с ней	2	1
333	они в	1	1
334	всех этих	6	1
335	в первую	1	1
336	категорий в	3	1
337	не к	2	1
338	но оказывается	1	1
339	в понятии	2	1
340	новое и	2	1
341	содержит в	8	1
342	войти в	1	1
343	на земле	2	1
344	можно даже	2	1
345	может существовать	2	1
346	все научные	1	1
347	рассказано в	1	1
348	или иных	3	1
349	одно и	1	1
350	но все	3	1
351	мы его	2	1
352	не будет	2	1
353	то чтобы	1	1
354	поскольку все	1	1
355	и может	2	1
356	есть все	1	1
357	в поведении	1	1
358	на все	2	1
359	всех областях	1	1
360	при помощи	10	1
361	первую очередь	1	1
362	с другими	3	1
363	на бумаге	1	1
364	искусства в	1	1
365	объективной действительности	1	1
366	действительности в	1	1
367	этом смысле	3	1
368	в новое	3	1
369	здесь это	1	1
370	в жизни	3	1
371	для них	2	1
372	о которых	2	1
373	вполне естественной	1	1
374	с этой	1	1
375	с тем	4	1
376	мы не	7	1
377	определенного рода	1	1
378	слова и	1	1
379	как таковой	1	1
380	являются наиболее	1	1
381	только тем	1	1
382	в этих	5	1
383	во время	1	1
384	бы на	1	1
385	и при	1	1
386	категории в	2	1
387	с точки	11	1
388	каждый тип	1	1
389	от его	1	1
390	должны были	1	1
391	вплоть до	3	1
392	поэтому в	1	1
393	что особенно	1	1
394	которые в	1	1
395	для которых	1	1
396	в россии	1	1
397	тем не	10	1
398	даже к	1	1
399	и более	3	1
400	не могли	2	1
401	необходимо чтобы	1	1
402	вместе со	1	1
403	и вся	1	1
404	раз и	1	1
405	если и	3	1
406	чистом виде	2	1
407	до конца	1	1
408	литературы как	1	1
409	тем самым	4	1
410	самого начала	1	1
411	не имеет	4	1
412	дело в	2	1
413	и притом	2	1
414	мы все	3	1
415	и слишком	1	1
416	но только	2	1
417	в отношениях	1	1
418	исследования на	1	1
419	не вполне	2	1
420	для всех	3	1
421	при наличии	1	1
422	такова что	1	1
423	этих двух	1	1
424	не все	1	1
425	данное понятие	1	1
426	его смысл	1	1
427	и является	3	1
428	во всем	2	1
429	это слово	1	1
430	новое качество	1	1
431	входят в	1	1
432	как будто	11	1
433	и делает	1	1
434	в каком	6	1
435	перед ним	1	1
436	ни о	4	1
437	являются уже	2	1
438	не могут	1	1
439	когда мы	5	1
440	во все	2	1
441	здесь совершенно	1	1
442	и вполне	5	1
443	в категориях	1	1
444	об одном	1	1
445	как мифологический	1	1
446	всего в	1	1
447	этой книги	1	1
448	иной области	1	1
449	анализа в	1	1
450	если же	1	1
451	однако по	1	1
452	и это	2	1
453	но по	2	1
454	чем не	1	1
455	и сами	1	1
456	здесь не	7	1
457	здесь также	2	1
458	в буквальном	3	1
459	и от	6	1
460	что всякая	1	1
461	чтобы быть	1	1
462	только то	1	1
463	с самого	1	1
464	и сам	1	1
465	начиная от	1	1
466	здесь как	4	1
467	особенно в	1	1
468	мог бы	1	1
469	том как	2	1
470	если бы	8	1
471	но здесь	1	1
472	о ней	1	1
473	развития в	1	1
474	моделью для	2	1
475	возможна только	1	1
476	себя не	1	1
477	настолько что	2	1
478	все прочие	1	1
479	есть само	1	1
480	красоты в	1	1
481	что его	4	1
482	нас в	1	1
483	места и	1	1
484	к нему	3	1
485	том или	3	1
486	тем или	1	1
487	теперь уже	2	1
488	как учение	1	1
489	а его	2	1
490	еще только	2	1
491	по содержанию	2	1
492	красоте и	1	1
493	что здесь	6	1
494	известном смысле	1	1
495	и личной	1	1
496	речь о	2	1
497	с ними	2	1
498	известного рода	5	1
499	и весьма	2	1
500	не имеющих	1	1
501	например с	1	1
502	и кончая	1	1
503	по мнению	1	1
504	к мифу	2	1
505	только при	6	1
506	мнению автора	1	1
507	со всеми	2	1
508	чаще всего	1	1
509	удовольствия но	1	1
510	только на	2	1
511	этого понятия	2	1
512	в нашей	1	1
513	то и	5	1
514	в виде	22	1
515	если в	1	1
516	большинстве случаев	1	1
517	в известном	2	1
518	присутствует в	1	1
519	но от	1	1
520	но для	1	1
521	за ним	2	1
522	ту или	1	1
523	от понятия	2	1
524	всяком случае	4	1
525	в известной	1	1
526	он весь	1	1
527	исчезает в	1	1
528	представлений о	1	1
529	и один	1	1
530	в прошлом	1	1
531	в конце	2	1
532	не о	1	1
533	друг друга	2	1
534	мы можем	3	1
535	не случайно	1	1
536	как раз	4	1
537	мы назвали	1	1
538	выходит за	2	1
539	своем живом	1	1
540	в области	3	1
541	с другим	1	1
542	до сих	1	1
543	связаны с	1	1
544	а именно	2	1
545	в каких	1	1
546	с той	1	1
547	и прежде	2	1
548	было бы	14	1
549	представляет собою	1	1
550	еще и	3	1
551	нового времени	1	1
552	которая и	1	1
553	говорит о	2	1
554	только по	1	1
555	всех прочих	1	1
556	стремится к	1	1
557	не на	1	1
558	выступают в	2	1
559	при более	1	1
560	в одно	6	1
561	несмотря на	4	1
562	в связи	3	1
563	отсутствие в	1	1
564	вместе с	5	1
565	как это	3	1
566	зашла речь	2	1
567	человека к	1	1
568	ветхого завета	1	1
569	в конкретных	1	1
570	мифа в	2	1
571	требует от	1	1
572	примером такой	1	1
573	что вся	1	1
574	самое можно	2	1
575	чем то	1	1
576	остается и	1	1
577	речь только	1	1
578	если оно	2	1
579	в той	8	1
580	да и	5	1
581	моменты жизни	1	1
582	и тоже	2	1
583	в чистом	2	1
584	схемы и	1	1
585	только о	1	1
586	в контексте	1	1
587	быть и	1	1
588	сих пор	1	1
589	как предмет	2	1
590	в чем	2	1
591	в смысле	5	1
592	под названием	1	1
593	тех или	4	1
594	другое как	1	1
595	это уже	3	1
596	и времени	1	1
597	и часто	1	1
598	в миф	1	1
599	не существует	5	1
600	в результате	8	1
601	вопрос о	1	1
602	другое дело	2	1
603	а к	1	1
604	развития и	1	1
605	себя самого	1	1
606	у достоевского	4	1
607	тем более	4	1
608	мы должны	3	1
609	но это	6	1
610	души с	1	1
611	исключительно в	1	1
612	в мифе	3	1
613	содержанию не	1	1
614	отношении к	1	1
615	не являются	2	1
616	не знает	1	1
617	на более	1	1
618	их с	1	1
619	всех других	2	1
620	или иного	3	1
621	в отдельности	1	1
622	для кого-то	1	1
623	из романа	1	1
624	составляющие ее	2	1
625	буквальном своем	1	1
626	этот термин	1	1
627	поведении героев	1	1
628	также не	1	1
629	разрушило бы	1	1
630	и другие	1	1
631	или во	1	1
632	всем своим	1	1
633	в таком	6	1
