N	2gram	Propp_Isto_6	VerxiiNi
400	перед собой	1	1
401	или вообще	2	1
402	действительно если	1	1
403	от своего	1	1
404	в своей	3	1
405	таким же	3	1
406	никто не	2	1
407	в преисподнюю	1	1
408	человеком и	2	1
409	прийти к	1	1
410	дальнейшее развитие	1	1
411	должны были	2	1
412	жертвоприношения и	1	1
413	русской сказки	1	1
414	в прямом	1	1
415	борьбу с	1	1
416	только те	1	1
417	их в	3	1
418	на севере	1	1
419	однако в	2	1
420	даже в	2	1
421	начало а	1	1
422	заставляет его	1	1
423	связей с	2	1
424	сам он	1	1
425	с молитвой	1	1
426	этих трех	1	1
427	с развитием	1	1
428	к богам	2	1
429	случае в	1	1
430	чистом виде	1	1
431	на три	1	1
432	а иногда	1	1
433	что с	1	1
434	того как	3	1
435	нем царит	1	1
436	в уме	1	1
437	богов здесь	1	1
438	следовательно и	1	1
439	казалось бы	1	1
440	в общих	1	1
441	ничего не	2	1
442	под этим	1	1
443	пути и	1	1
444	за исключением	1	1
445	то у	1	1
446	уже говорили	1	1
447	другой стороны	8	1
448	мире и	1	1
449	к этим	1	1
450	только с	1	1
451	но даже	1	1
452	тела и	2	1
453	у нас	5	1
454	и далее	2	1
455	бог и	1	1
456	его после	1	1
457	когда мы	2	1
458	могут быть	3	1
459	как только	3	1
460	должны быть	2	1
461	и надо	1	1
462	смерти и	2	1
463	мысли о	1	1
464	и конечно	2	1
465	не есть	2	1
466	встречаются и	1	1
467	с образом	1	1
468	с ее	1	1
469	позднее к	1	1
470	здесь не	2	1
471	некоторые другие	2	1
472	в ее	1	1
473	у народов	6	1
474	данном случае	3	1
475	совершенно ясно	4	1
476	жреческого сословия	1	1
477	она живет	1	1
478	смерти в	2	1
479	только то	2	1
480	прямом смысле	1	1
481	если они	3	1
482	с собой	2	1
483	это жертвоприношение	2	1
484	живет в	2	1
485	это мы	2	1
486	том как	3	1
487	что от	1	1
488	превратившись в	1	1
489	что связано	1	1
490	по мере	1	1
491	с ним	8	1
492	стремление к	1	1
493	хотя это	1	1
494	и смерть	1	1
495	как существо	2	1
496	и других	3	1
497	другими словами	3	1
498	одного из	1	1
499	его тело	1	1
500	после того	2	1
501	i когда	1	1
502	видели выше	1	1
503	теперь уже	1	1
504	не отличаются	1	1
505	в ряд	1	1
506	эти два	2	1
507	стоит и	1	1
508	на одном	1	1
509	индии но	1	1
510	них в	1	1
511	так сильна	1	1
512	не удалось	1	1
513	как она	1	1
514	в наказание	1	1
515	что здесь	3	1
516	людей а	2	1
517	его уже	1	1
518	известно что	2	1
519	мы видим	5	1
520	его существовании	1	1
521	но обычно	1	1
522	с ними	2	1
523	этот вопрос	1	1
524	дело с	1	1
525	что даже	1	1
526	друг друга	1	1
527	пор не	1	1
528	как нечто	1	1
529	еще и	1	1
530	на неудачу	1	1
531	всех его	2	1
532	сказки в	1	1
533	и ее	3	1
534	похожи друг	1	1
535	их не	1	1
536	и его	7	1
537	по всей	1	1
538	прямо не	1	1
539	борьбы с	3	1
540	же от	1	1
541	чтобы он	1	1
542	боги имеют	1	1
543	только тогда	1	1
544	при помощи	3	1
545	в ином	6	1
546	но совершенно	1	1
547	первобытного человека	1	1
548	мы знаем	2	1
549	горах и	1	1
550	к мысли	1	1
551	не так	2	1
552	себе в	4	1
553	не означает	2	1
554	у него	7	1
555	и никогда	1	1
556	заметить что	1	1
557	тем что	5	1
558	тогда как	2	1
559	в очень	4	1
560	смотря по	1	1
561	из среды	1	1
562	другой с	1	1
563	представляется в	1	1
564	которого убил	1	1
565	а именно	9	1
566	что тот	1	1
567	для людей	1	1
568	сам себя	1	1
569	в воздухе	1	1
570	такое же	1	1
571	из таких	1	1
572	и множество	1	1
573	в самую	1	1
574	социальной жизни	1	1
575	и пр	1	1
576	их можно	2	1
577	зависит от	4	1
578	из народных	1	1
579	одну из	4	1
580	о чем	2	1
581	все оно	1	1
582	он становится	2	1
583	на колеснице	2	1
584	на эту	1	1
585	когда она	1	1
586	так называемых	1	1
587	к лицу	1	1
588	него в	2	1
589	всем что	1	1
590	с этим	2	1
591	так называемая	1	1
592	в данном	3	1
593	лицом к	1	1
594	смысле этого	1	1
595	это есть	1	1
596	которые по	1	1
597	отношения к	1	1
598	там где	5	1
599	эту страну	1	1
600	этого слова	1	1
601	и ничто	1	1
602	сейчас же	1	1
603	и случаи	1	1
604	и некоторые	2	1
605	такой же	3	1
606	на которой	1	1
607	но это	4	1
608	о его	1	1
609	по образцу	1	1
610	помнить что	1	1
611	но для	2	1
612	кроме того	3	1
613	же представление	2	1
614	не является	1	1
615	которых он	2	1
616	живет и	1	1
617	но такой	1	1
618	не существует	1	1
619	на задний	1	1
620	причем в	1	1
621	человека для	1	1
622	его с	3	1
623	мира и	2	1
624	в христианство	1	1
625	не представляет	2	1
626	то не	1	1
627	находит свое	1	1
628	бы в	1	1
629	тем более	1	1
630	же есть	1	1
631	но зато	1	1
632	находим в	1	1
633	превратился в	3	1
634	на более	3	1
635	же в	1	1
636	жертву не	1	1
637	обстоит дело	1	1
638	могли быть	2	1
639	давно уже	1	1
640	рыбы и	2	1
641	может и	1	1
642	не похожи	1	1
643	состоит из	1	1
644	богов с	1	1
645	лишь только	1	1
646	связь со	2	1
647	всю землю	1	1
648	змеи в	1	1
649	в свое	2	1
650	они всегда	1	1
651	к этой	1	1
652	в какой-то	1	1
653	в своих	3	1
654	и вновь	1	1
655	они не	3	1
