N	2gram	Bakhtin_Fr_6	Myslijsy
103	мы видели	2	4
104	в котором	4	4
105	есть нечто	2	4
106	того как	1	4
107	и его	13	4
108	до того	3	4
109	по поводу	1	4
110	для того	1	4
111	на это	1	4
112	и это	1	4
113	то время	1	4
114	без сомнения	1	4
115	в его	7	4
116	один из	6	4
117	что даже	2	4
118	далеко не	1	4
119	и между	1	4
120	себя и	1	4
121	что для	1	4
122	и потому	2	4
123	для понимания	1	4
124	все это	11	4
125	в смысле	1	4
126	этот образ	7	4
127	и от	4	4
128	тем более	2	4
129	другой стороны	2	4
130	все что	4	4
131	в первом	3	3
132	говорить о	2	3
133	и на	9	3
134	в чем	3	3
135	дает нам	2	3
136	более или	1	3
137	в целом	1	3
138	имеет для	1	3
139	при этом	3	3
140	образа и	1	3
141	в каждом	1	3
142	что все	2	3
143	его в	1	3
144	и тогда	1	3
145	или менее	1	3
146	как бы	7	3
147	одним и	1	3
148	место в	1	3
149	или что	1	3
150	на него	1	3
151	образом в	2	3
152	того чтобы	4	3
153	ни о	1	3
154	могут быть	1	3
155	образа как	1	3
156	в образе	6	3
157	или в	6	3
158	том как	1	3
159	и вообще	4	3
160	искусства и	1	3
161	время в	1	3
162	никак не	3	3
163	можно сказать	1	3
164	это было	2	3
165	к нему	3	3
166	вслед за	1	3
167	на которой	2	3
168	есть в	3	3
169	в начале	3	3
170	никто не	2	3
171	прежде всего	10	3
172	мы можем	1	3
173	себе представить	1	3
174	до сих	3	3
175	именно в	4	3
176	такое же	1	3
177	одной стороны	4	3
178	там где	5	3
179	связь с	1	3
180	так же	5	3
181	сих пор	3	3
182	тем и	1	3
183	не существует	1	3
184	а к	1	3
185	и все	9	3
186	здесь только	3	3
187	не знает	1	3
188	в которой	1	3
189	в искусстве	3	3
190	в таком	1	3
191	самом деле	4	2
192	это и	2	2
193	в приведенном	1	2
194	и до	7	2
195	в их	1	2
196	мы уже	18	2
197	той же	5	2
198	что уже	1	2
199	он как	1	2
200	не столько	1	2
201	ему в	1	2
202	оно ни	1	2
203	одним словом	1	2
204	то он	2	2
205	к слову	1	2
206	остаются в	1	2
207	в новом	2	2
208	отношение к	1	2
209	за пределы	2	2
210	что они	2	2
211	все же	4	2
212	что по	1	2
213	со своей	1	2
214	сливается с	1	2
215	та же	4	2
216	в этой	8	2
217	и тот	2	2
218	не могла	1	2
219	так сказать	2	2
220	и если	1	2
221	на его	2	2
222	не как	1	2
223	с таким	1	2
224	из виду	1	2
225	из него	1	2
226	людей и	3	2
227	но все	1	2
228	именно слово	1	2
229	не дает	1	2
230	на все	3	2
231	ни в	1	2
232	несмотря на	1	2
233	именно то	1	2
234	и видит	1	2
235	во время	9	2
236	точки зрения	2	2
237	в своей	2	2
238	во времена	1	2
239	говорит только	1	2
240	в которых	1	2
241	мысли и	1	2
242	перед собою	1	2
243	своего рождения	1	2
244	их в	2	2
245	даже в	4	2
246	что с	1	2
247	как о	2	2
248	но только	1	2
249	из того	2	2
250	этом отношении	3	2
251	ему не	1	2
252	для развития	1	2
253	его с	1	2
254	в области	2	2
255	и о	1	2
256	в ее	5	2
257	котором мы	3	2
258	и с	16	2
259	об этом	1	2
260	связанное с	1	2
261	каждый раз	1	2
262	о том	9	2
263	или на	1	2
264	мысль не	1	2
265	от него	2	2
266	от них	1	2
267	природы и	2	2
268	в форме	2	2
269	эти последние	1	2
270	мы видим	6	2
271	одной из	3	2
272	в природе	1	2
273	связи с	2	2
274	до появления	1	2
275	был бы	2	2
276	в одном	5	2
277	у него	7	2
278	в других	1	2
279	не были	3	2
280	и даже	4	2
281	что человек	2	2
282	на чем	1	2
283	а с	1	2
284	целый мир	1	2
285	притом не	1	2
286	у меня	1	2
287	из образа	1	2
288	или с	2	2
289	к своему	1	2
290	он говорит	1	2
291	что же	1	2
292	с этой	3	2
293	перед нами	3	2
294	не подлежит	1	2
295	из себя	1	2
296	бы в	2	2
297	в большей	4	2
298	и наконец	4	2
299	образов и	5	2
300	в системе	1	2
301	а образ	1	2
302	лишь тогда	1	2
303	но этот	1	2
304	первом случае	3	2
305	жизни и	3	2
306	образ в	2	2
307	это в	1	2
308	одним из	4	1
309	в сфере	1	1
310	до него	1	1
311	переходит к	1	1
312	что образ	5	1
313	в строгом	1	1
314	мы здесь	1	1
315	не остается	3	1
316	все остальное	1	1
317	на самом	1	1
318	тех же	2	1
319	что когда	1	1
320	в мыслях	1	1
321	из его	1	1
322	оно было	1	1
323	должна быть	2	1
324	мудростью и	1	1
325	же образ	1	1
326	его не	1	1
327	их и	1	1
328	он уже	1	1
329	на первом	1	1
330	что если	2	1
331	поверхность тела	1	1
332	есть те	1	1
333	из своих	1	1
334	чтобы не	1	1
335	знакомый нам	1	1
336	в сущности	8	1
337	не вполне	1	1
338	сложнее и	1	1
339	и заставляет	1	1
340	и столь	1	1
341	в числе	1	1
342	того же	4	1
343	его словесного	1	1
344	и он	5	1
345	всех сторон	1	1
346	и говорить	1	1
347	начало и	2	1
348	последнее и	1	1
349	столько же	1	1
350	принадлежит и	1	1
351	он был	4	1
352	на них	1	1
353	он сам	3	1
354	с двумя	1	1
355	здесь не	1	1
356	с его	5	1
357	от его	1	1
358	данном случае	2	1
359	он может	1	1
360	в голове	3	1
361	себя все	1	1
362	себе и	1	1
363	нам право	1	1
364	нет и	1	1
365	и другого	1	1
366	один и	1	1
367	образа прежде	1	1
368	заключено в	1	1
369	всех ее	1	1
370	и я	1	1
371	чем же	1	1
372	в истории	2	1
373	стороны и	2	1
374	бы при	1	1
375	это был	1	1
376	что касается	1	1
377	еще и	1	1
378	хотя и	2	1
379	стихии и	1	1
380	но в	8	1
381	роль играет	1	1
382	и ощутимым	1	1
383	то в	1	1
384	но эта	2	1
385	духа в	2	1
386	на ней	1	1
387	во рту	8	1
388	случае они	1	1
389	эту идею	1	1
390	все эти	11	1
391	если мы	2	1
392	еще один	1	1
393	что к	1	1
394	бы только	1	1
395	говорит не	1	1
396	мы чувствуем	1	1
397	во многих	1	1
398	как он	2	1
399	чем больше	1	1
400	изображены в	1	1
401	наблюдать в	1	1
402	и стало	1	1
403	в первых	1	1
404	что сказать	1	1
405	при виде	1	1
406	он должен	1	1
407	сердце и	1	1
408	в корне	2	1
409	и вот	1	1
410	такую силу	1	1
411	кажется нам	1	1
412	будем говорить	2	1
413	с такими	1	1
414	такого же	1	1
415	форме а	1	1
416	общего и	1	1
417	касается до	1	1
418	тем в	1	1
419	друг в	1	1
420	где нет	1	1
421	разложение и	1	1
422	конечно в	2	1
423	лишь в	2	1
424	заключается в	2	1
425	со всех	1	1
426	к природе	1	1
427	в глазах	1	1
428	это не	1	1
429	то все	1	1
430	форму и	1	1
431	в сложном	1	1
432	видеть и	1	1
433	в жизни	1	1
434	кажется что	2	1
435	сказать и	1	1
436	которой он	1	1
437	при каждом	1	1
438	себе говорит	1	1
439	строгом смысле	1	1
440	нем те	1	1
441	и было	1	1
442	другими предметами	1	1
443	это очевидно	1	1
444	нисколько не	1	1
445	себе все	1	1
446	в этих	2	1
447	но если	2	1
448	таким же	1	1
449	с точки	2	1
450	и языка	1	1
451	всякий раз	1	1
452	не будем	2	1
453	но он	5	1
454	есть именно	2	1
455	и ребенка	1	1
456	и относительно	1	1
457	за собственные	1	1
458	уже сказали	3	1
459	того кто	1	1
460	в устах	1	1
461	или если	1	1
462	между прочим	1	1
463	целиком и	1	1
464	самостоятельное существование	1	1
465	это чувство	1	1
466	в таких	2	1
467	которого он	1	1
468	и именно	1	1
469	когда они	3	1
470	принадлежит к	1	1
471	занять место	1	1
472	значение этого	1	1
473	себе самом	2	1
474	он с	1	1
475	нам известно	1	1
476	ничего не	1	1
477	с одним	1	1
478	развивается в	1	1
479	и другая	1	1
480	во всем	5	1
481	образа но	1	1
482	здесь же	2	1
483	на людей	1	1
484	этих образов	2	1
485	настоящего времени	1	1
486	представляется нам	1	1
487	начиная с	2	1
488	все особенности	1	1
489	его за	1	1
490	для его	2	1
491	о происхождении	2	1
492	должен быть	2	1
493	приходит к	1	1
494	но самое	1	1
495	только то	1	1
496	говорится что	1	1
497	и образа	1	1
498	по способу	1	1
499	произведение и	1	1
500	размеров и	2	1
501	и когда	2	1
502	при большой	1	1
503	на нее	1	1
504	и признаки	1	1
505	за то	1	1
506	времени и	2	1
507	ясно что	1	1
508	особенно в	1	1
509	с самим	1	1
510	мог бы	1	1
511	и каждый	1	1
512	в результате	4	1
513	жизнь и	1	1
514	понятно что	2	1
515	не за	1	1
516	даны в	1	1
517	для этого	2	1
518	остановимся на	1	1
519	нас и	1	1
520	но здесь	2	1
521	и здесь	1	1
522	и т.д	1	1
523	и т.п	19	1
524	в глаза	1	1
525	одного из	1	1
526	после того	1	1
527	нас в	1	1
528	в которую	1	1
529	о влиянии	1	1
530	во всех	17	1
531	судить о	1	1
532	с миром	3	1
533	в другой	1	1
534	деле в	1	1
535	с забвением	1	1
536	в ту	1	1
537	места и	1	1
538	происходит в	1	1
539	что здесь	1	1
540	есть такой	1	1
541	тот же	4	1
542	понятно и	1	1
543	как нечто	1	1
544	целого и	1	1
545	между этими	1	1
546	по этому	1	1
547	человека с	2	1
548	себя в	2	1
549	эти образы	2	1
550	события и	1	1
551	конечно не	3	1
552	рано или	1	1
553	или даже	1	1
554	смерти и	1	1
555	а то	1	1
556	могло бы	1	1
557	ее не	1	1
558	содержания а	1	1
559	к ним	1	1
560	как его	2	1
561	должен был	1	1
562	каждый из	2	1
563	явления природы	1	1
564	не является	1	1
565	человеческой мысли	1	1
566	или поздно	1	1
567	со всем	1	1
568	здесь от	1	1
569	образы из	1	1
570	как у	3	1
571	по своим	1	1
572	в ряде	3	1
573	мы еще	2	1
574	по всей	1	1
575	то ее	1	1
576	превращается в	2	1
577	на этот	1	1
578	не на	2	1
579	необходимость в	1	1
580	от мира	2	1
581	его как	1	1
582	было для	1	1
583	содержание первого	1	1
584	более глубокое	1	1
585	под влиянием	1	1
586	какое мы	1	1
587	в одной	3	1
588	есть такое	1	1
589	жизнь человека	1	1
590	употребить в	1	1
591	в данном	3	1
592	я так	1	1
593	этих словах	1	1
594	несколько раз	1	1
595	образе мы	1	1
596	в страну	2	1
597	находятся в	2	1
598	есть как	1	1
599	да и	1	1
600	думать о	1	1
601	исходя из	1	1
602	или со	1	1
603	и там	1	1
604	мира все	1	1
605	во всю	1	1
606	и другим	1	1
607	образа невозможно	1	1
608	только для	1	1
609	истории но	3	1
610	в разной	1	1
611	пор еще	3	1
612	формы и	1	1
613	о котором	4	1
614	на первый	3	1
615	деятельность в	1	1
616	значило бы	1	1
617	в эту	2	1
618	вовсе нет	2	1
619	на языке	3	1
620	же оно	1	1
621	по самой	1	1
622	все то	5	1
623	есть здесь	5	1
624	все только	1	1
625	от ее	1	1
626	в народной	2	1
627	между ними	3	1
628	по одному	1	1
629	переносит на	1	1
630	с ними	1	1
631	него в	1	1
632	есть и	2	1
633	на лице	1	1
634	объективное содержание	2	1
635	но эти	1	1
636	это так	1	1
637	нас не	3	1
