N	2gram	Losev_Prob_5	Tvorches
339	что это	1	1
340	под ним	1	1
341	время это	2	1
342	формы в	1	1
343	он в	3	1
344	все эти	2	1
345	чуть ли	1	1
346	бога в	2	1
347	поскольку в	3	1
348	учение о	3	1
349	говорят о	1	1
350	имеем в	1	1
351	самоутверждения и	1	1
352	тому же	1	1
353	и те	1	1
354	если он	2	1
355	у а	1	1
356	он считает	2	1
357	и если	1	1
358	больше всего	1	1
359	да и	2	1
360	т д	1	1
361	всех этих	1	1
362	и настоящее	1	1
363	чем у	1	1
364	не к	2	1
365	что еще	1	1
366	сердце и	1	1
367	зла и	2	1
368	душу и	1	1
369	и вот	1	1
370	сходит с	1	1
371	не человеком	1	1
372	находим у	1	1
373	в нее	1	1
374	то ни	2	1
375	же не	4	1
376	значение в	1	1
377	его не	2	1
378	на этой	1	1
379	г в	1	1
380	его в	6	1
381	дома и	1	1
382	которого не	2	1
383	цивилизации и	1	1
384	который и	1	1
385	было бы	4	1
386	то все	1	1
387	форму и	2	1
388	по мысли	2	1
389	весь мир	1	1
390	приходит в	1	1
391	всего прочего	1	1
392	ни в	4	1
393	для них	3	1
394	океана и	2	1
395	в них	2	1
396	является более	1	1
397	бессмертие души	1	1
398	с этой	2	1
399	с тем	5	1
400	на друга	1	1
401	эту тему	1	1
402	он и	5	1
403	до степени	1	1
404	чем в	1	1
405	их на	1	1
406	в люцинде	1	1
407	на первый	1	1
408	пессимизм и	1	1
409	что такое	1	1
410	и ее	1	1
411	же это	1	1
412	на месте	2	1
413	в народе	1	1
414	свои фантастические	1	1
415	вторая часть	2	1
416	еще с	1	1
417	не от	1	1
418	бы что	1	1
419	миф о	5	1
420	написана с	1	1
421	сам же	3	1
422	дается в	1	1
423	борьбу с	2	1
424	и более	2	1
425	его до	1	1
426	что этот	5	1
427	на всю	1	1
428	по себе	2	1
429	тому что	1	1
430	в атмосфере	2	1
431	в отношении	3	1
432	и платон	1	1
433	однако уже	1	1
434	вплоть до	1	1
435	дня и	1	1
436	в таких	2	1
437	что эта	1	1
438	и другое	3	1
439	в смысле	4	1
440	не имеет	1	1
441	что их	1	1
442	у кого	1	1
443	на него	2	1
444	и имеет	1	1
445	для всего	1	1
446	он с	1	1
447	это мы	1	1
448	упоминания о	2	1
449	все свои	1	1
450	преимущественно в	1	1
451	не вполне	1	1
452	в самой	3	1
453	на себя	1	1
454	глядя на	1	1
455	как она	1	1
456	и учение	1	1
457	он хочет	2	1
458	со своим	1	1
459	до того	1	1
460	и делает	2	1
461	в области	2	1
462	человеком а	2	1
463	космоса в	1	1
464	и бессмертие	1	1
465	у нас	7	1
466	в трагедии	4	1
467	уже о	1	1
468	к себе	1	1
469	не могут	2	1
470	но все	4	1
471	в других	3	1
472	и перешел	1	1
473	что оно	1	1
474	прошлого в	1	1
475	указывает на	3	1
476	на вечное	1	1
477	за свою	1	1
478	она не	1	1
479	к году	1	1
480	и это	1	1
481	для всей	1	1
482	и о	5	1
483	в конце	8	1
484	но по	1	1
485	он вовсе	1	1
486	внимание на	3	1
487	меня в	1	1
488	в ее	3	1
489	другой стороны	6	1
490	человеческой истории	1	1
491	волю бога	1	1
492	что у	5	1
493	с первым	1	1
494	в образе	1	1
495	над человеком	1	1
496	главнейших черт	1	1
497	утверждает что	1	1
498	но у	1	1
499	жизнь и	3	1
500	сходно с	1	1
501	в эпоху	3	1
502	трактуется как	1	1
503	нас и	2	1
504	на свадьбе	1	1
505	в таком	2	1
506	творчество с	1	1
507	и здесь	1	1
508	и должно	1	1
509	обращается к	1	1
510	никак не	8	1
511	и что	6	1
512	или на	1	1
513	даже у	1	1
514	и просто	2	1
515	но когда	1	1
516	и многих	1	1
517	нас в	4	1
518	как у	1	1
519	мы понимаем	1	1
520	знает что	3	1
521	к нему	3	1
522	общества в	1	1
523	между тем	2	1
524	от них	2	1
525	человек был	1	1
526	была бы	2	1
527	создаваемые им	1	1
528	стоит и	1	1
529	нуждается в	1	1
530	человека из	4	1
531	восходит к	1	1
532	выступает как	1	1
533	вообще и	2	1
534	все сущее	1	1
535	под именем	1	1
536	нем и	1	1
537	все время	3	1
538	что человечество	1	1
539	бросается в	2	1
540	себя с	1	1
541	с ними	1	1
542	цивилизации в	1	1
543	в согласии	1	1
544	а каким-то	2	1
545	всей жизни	1	1
546	должен был	1	1
547	даже если	1	1
548	год с	1	1
549	большим трудом	1	1
550	христос в	1	1
551	с одной	3	1
552	вот что	1	1
553	вся эта	1	1
554	по всей	1	1
555	знал что	1	1
556	для всех	1	1
557	гармонии и	1	1
558	если мы	1	1
559	то и	2	1
560	не все	2	1
561	но с	1	1
562	на этих	1	1
563	слова не	1	1
564	рассказывает о	1	1
565	в душе	1	1
566	это такая	1	1
567	то у	2	1
568	разума и	2	1
569	к своим	1	1
570	ту или	1	1
571	в одном	3	1
572	создал из	1	1
573	в диалоге	1	1
574	ее не	1	1
575	к ним	1	1
576	золотого века	1	1
577	у я	1	1
578	заметить что	1	1
579	свое творчество	1	1
580	тем что	2	1
581	не обладает	1	1
582	даже и	4	1
583	науки в	1	1
584	не было	1	1
585	и стал	1	1
586	без всякой	1	1
587	за ними	2	1
588	и из	1	1
589	до сих	2	1
590	прикован к	4	1
591	в бытность	1	1
592	чем он	1	1
593	представляет собою	2	1
594	по выражению	1	1
595	было и	1	1
596	а с	4	1
597	души и	1	1
598	себя и	1	1
599	с презрением	1	1
600	совмещается с	1	1
601	что бы	1	1
602	и их	5	1
603	превращается в	1	1
604	одной стороны	3	1
605	связи с	7	1
606	а на	1	1
607	он только	1	1
608	и самый	1	1
609	не на	1	1
610	тут-то и	1	1
611	это у	1	1
612	жизнь в	3	1
613	а так	1	1
614	о чем	1	1
615	когда же	1	1
616	когда она	1	1
617	идет в	1	1
618	него не	2	1
619	с ума	1	1
620	только я	1	1
621	с помощью	2	1
622	причину этого	1	1
623	как это	1	1
624	всех людей	1	1
625	о возможности	1	1
626	не сразу	1	1
627	из последних	1	1
628	а если	1	1
629	бытность свою	1	1
630	есть только	3	1
631	очень важно	1	1
632	даже с	1	1
633	из этой	1	1
634	считал что	1	1
635	у этого	1	1
636	личности когда	1	1
637	одно общее	1	1
638	ли не	2	1
639	и смерти	1	1
640	для буржуазного	1	1
641	и некоторые	1	1
642	как был	1	1
643	сих пор	2	1
644	только для	2	1
645	между прочим	1	1
646	ему свое	1	1
647	и тогда	2	1
648	как раз	5	1
649	в полном	1	1
650	и общественной	1	1
651	и сам	4	1
652	в более	1	1
653	в мировой	1	1
654	счете и	1	1
655	в связи	7	1
656	но на	1	1
657	в настоящее	3	1
658	человек и	2	1
659	не встречается	1	1
660	от него	1	1
661	в последней	1	1
662	тем более	1	1
663	у которого	2	1
664	конце концов	6	1
665	мы должны	1	1
666	особого внимания	1	1
667	я в	1	1
668	ни было	1	1
669	же в	3	1
670	в искусстве	1	1
671	человека не	1	1
672	в целях	2	1
673	это все	1	1
674	этот вопрос	1	1
675	всего мира	1	1
676	и свое	2	1
677	да не	1	1
678	только как	1	1
679	равно как	2	1
680	их с	1	1
681	природе и	1	1
682	к его	1	1
683	него и	1	1
684	обречены на	1	1
685	прошедшее и	1	1
686	не что	3	1
687	отношению к	2	1
688	этот момент	1	1
689	краю бездны	1	1
690	в какой	2	1
691	художественного творчества	8	1
692	важно для	1	1
693	а я	1	1
694	заслуживает особого	2	1
695	к людям	4	1
696	окончательно но	1	1
