N	2gram	Vinokur_Ku_1	Istorich
462	казалось бы	3	1
463	недостаточно для	1	1
464	с перенесением	1	1
465	так называемых	1	1
466	как она	1	1
467	на самых	1	1
468	нужна была	1	1
469	но даже	1	1
470	что на	1	1
471	в области	7	1
472	ли это	2	1
473	и социального	1	1
474	перед ним	1	1
475	не могут	2	1
476	не знают	2	1
477	есть только	1	1
478	просто на	1	1
479	собственно не	1	1
480	другой и	1	1
481	указать на	4	1
482	и надо	1	1
483	наоборот в	1	1
484	тех же	1	1
485	бы он	1	1
486	в наши	1	1
487	должен быть	4	1
488	вот и	1	1
489	тому что	3	1
490	на нем	1	1
491	в ее	1	1
492	чтобы быть	2	1
493	языка так	1	1
494	мы наблюдаем	2	1
495	и когда	1	1
496	по аналогии	1	1
497	не с	3	1
498	ясно что	3	1
499	здесь как	2	1
500	в борьбе	1	1
501	которая была	1	1
502	это только	3	1
503	для этого	3	1
504	по мере	3	1
505	об этом	1	1
506	образом в	1	1
507	находится в	1	1
508	них не	1	1
509	перед нею	1	1
510	иное как	2	1
511	с полным	1	1
512	и здесь	3	1
513	и живой	1	1
514	тех кто	1	1
515	язык и	1	1
516	одного из	1	1
517	аналогии с	1	1
518	к одному	1	1
519	должно было	1	1
520	самый процесс	1	1
521	однако что	1	1
522	между тем	5	1
523	первых порах	1	1
524	переходит в	1	1
525	но дело	1	1
526	также в	1	1
527	с которыми	1	1
528	но тут	1	1
529	никакого другого	1	1
530	он есть	3	1
531	в современной	2	1
532	чтобы ответить	1	1
533	ней на	1	1
534	но с	2	1
535	этот вопрос	1	1
536	дело с	1	1
537	не сказано	1	1
538	что даже	1	1
539	или другого	1	1
540	отделено от	1	1
541	уже и	3	1
542	поэтому и	1	1
543	тот или	1	1
544	же и	2	1
545	есть в	4	1
546	можно установить	1	1
547	уже в	3	1
548	если мы	2	1
549	обстоит дело	1	1
550	а это	3	1
551	или даже	1	1
552	его и	1	1
553	из моих	1	1
554	на своего	1	1
555	был бы	2	1
556	для него	1	1
557	если таким	1	1
558	и один	1	1
559	в определенных	2	1
560	отношение к	1	1
561	к ним	1	1
562	может служить	2	1
563	как его	1	1
564	но что	1	1
565	и пр	15	1
566	но уже	5	1
567	образом не	1	1
568	и вместе	1	1
569	для того	16	1
570	были бы	2	1
571	в особенности	3	1
572	именно как	1	1
573	же роль	1	1
574	пропасть и	1	1
575	и даже	3	1
576	даже не	1	1
577	а на	2	1
578	на примере	2	1
579	объяснение в	2	1
580	уже при	1	1
581	или иначе	2	1
582	и эту	1	1
583	именно в	6	1
584	и стоит	1	1
585	еще и	5	1
586	кто в	1	1
587	из таких	1	1
588	народа или	1	1
589	всего есть	1	1
590	социальной жизни	2	1
591	от другого	1	1
592	не знает	1	1
593	своем месте	1	1
594	его как	1	1
595	и принимает	1	1
596	долгое время	1	1
597	как о	2	1
598	на эту	2	1
599	когда она	1	1
600	под влиянием	3	1
601	несмотря на	3	1
602	к лицу	1	1
603	еще раз	1	1
604	связанных с	1	1
605	к другой	1	1
606	но никогда	1	1
607	который на	1	1
608	этих случаях	2	1
609	он говорит	1	1
610	выход из	1	1
611	это делается	1	1
612	но тогда	1	1
613	а если	3	1
614	смысле этого	3	1
615	чем к	1	1
616	это есть	2	1
617	где это	1	1
618	действительно ли	1	1
619	том смысле	1	1
620	этого слова	3	1
621	этот не	1	1
622	несколько слов	3	1
623	в подобных	1	1
624	своей жизни	1	1
625	о его	1	1
626	между прочим	2	1
627	по образцу	1	1
628	мере того	3	1
629	с большой	1	1
630	не является	2	1
631	только мы	1	1
632	и для	2	1
633	однако и	1	1
634	живет и	2	1
635	он предупреждает	1	1
636	случае если	1	1
637	мы сразу	1	1
638	ее но	1	1
639	идти дальше	1	1
640	может но	1	1
641	а все	1	1
642	он за	1	1
643	делает их	1	1
644	бы в	7	1
645	русском языке	4	1
646	тем более	2	1
647	чтобы его	1	1
648	содержание этой	1	1
649	будто бы	1	1
650	же в	4	1
651	давно уже	1	1
652	похожи на	1	1
653	здесь только	2	1
654	может и	1	1
655	в свою	3	1
656	чтобы убедить	1	1
657	в моем	1	1
658	между ними	2	1
659	ведь он	1	1
660	в точности	1	1
661	это на	1	1
662	на этот	2	1
663	не что	1	1
664	оно не	3	1
665	же сохраняют	1	1
666	следующим образом	1	1
667	человеческого общежития	1	1
668	но еще	3	1
669	то оно	2	1
670	в таком	3	1
671	этой точки	2	1
672	смысле что	1	1
