N	2gram	Bakhtin_Fr_6	StatiiOP
236	говорит и	1	2
237	каждый раз	1	2
238	на нее	1	2
239	или в	6	2
240	времени и	2	2
241	здесь нет	1	2
242	до нас	5	2
243	внимание на	2	2
244	одного из	1	2
245	с одной	4	2
246	на что	1	2
247	что его	1	2
248	и во	2	2
249	от них	1	2
250	борьба с	4	2
251	а потому	1	2
252	в форме	2	2
253	и других	1	2
254	движения в	1	2
255	все время	4	2
256	еще не	1	2
257	акцент на	1	2
258	за себя	1	2
259	в уста	1	2
260	есть в	3	2
261	и у	2	2
262	что если	2	2
263	поэтому его	1	2
264	во втором	3	2
265	одно из	1	2
266	а то	1	2
267	в новом	2	2
268	мы находим	2	2
269	вовсе не	7	2
270	должен был	1	2
271	или иной	1	2
272	до сих	3	2
273	этой комедии	1	2
274	в ряде	3	2
275	в предисловии	1	2
276	стал бы	1	2
277	себя и	1	2
278	что не	3	2
279	не на	2	2
280	что из	1	2
281	эту эпоху	1	2
282	вместе с	6	2
283	в одной	3	2
284	но не	2	2
285	предисловии к	1	2
286	несколько раз	1	2
287	своего времени	2	2
288	этого слова	1	2
289	несколько слов	2	2
290	сих пор	3	2
291	нужно отметить	1	2
292	это был	1	2
293	очень большой	1	2
294	здесь есть	1	2
295	один из	6	2
296	в результате	4	2
297	его не	1	2
298	в духе	3	2
299	года в	1	2
300	здесь только	3	2
301	одной из	3	2
302	к смертной	1	2
303	были и	1	2
304	к сожалению	1	2
305	к этой	1	2
306	как известно	2	1
307	границы между	9	1
308	ту же	1	1
309	за пределы	2	1
310	одним из	4	1
311	также и	6	1
312	до него	1	1
313	сам по	1	1
314	и то	2	1
315	на самом	1	1
316	нужно подчеркнуть	5	1
317	что когда	1	1
318	нему все	1	1
319	тем же	1	1
320	и так	1	1
321	в первом	3	1
322	и до	7	1
323	должна быть	2	1
324	был и	1	1
325	с темой	2	1
326	из всех	1	1
327	смотреть на	1	1
328	для своего	1	1
329	в последние	1	1
330	это совершенно	1	1
331	вещами и	1	1
332	из своих	1	1
333	нам в	1	1
334	почти все	1	1
335	этих четырех	1	1
336	совпадает с	1	1
337	эпохи в	1	1
338	и многочисленные	1	1
339	но уже	2	1
340	сложнее и	1	1
341	что александр	1	1
342	ему в	1	1
343	и он	5	1
344	состоят из	1	1
345	и много	1	1
346	по линии	1	1
347	между собой	1	1
348	всего этого	1	1
349	является таким	1	1
350	языке самого	1	1
351	в нос	1	1
352	мы будем	3	1
353	и другие	2	1
354	со всеми	2	1
355	тех же	2	1
356	остаются в	1	1
357	до наших	1	1
358	и образам	1	1
359	мы снова	1	1
360	и я	1	1
361	других произведениях	1	1
362	чем же	1	1
363	в истории	2	1
364	только ее	1	1
365	в своем	5	1
366	и нет	1	1
367	что нет	1	1
368	этом же	1	1
369	и как	4	1
370	но эта	2	1
371	более или	1	1
372	поэтому и	3	1
373	тут нет	1	1
374	духа в	2	1
375	в литературном	1	1
376	бы не	1	1
377	его же	1	1
378	думать что	1	1
379	еще один	1	1
380	имеются две	1	1
381	в дальнейшем	2	1
382	как он	2	1
383	в нем	16	1
384	связанные с	1	1
385	в плен	1	1
386	и больше	1	1
387	они в	1	1
388	него были	1	1
389	он должен	1	1
390	что еще	1	1
391	работе о	1	1
392	источник и	1	1
393	очевидным что	1	1
394	находит себе	2	1
395	это один	1	1
396	форме а	1	1
397	а затем	4	1
398	находилась в	1	1
399	же касается	1	1
400	конечно в	2	1
401	была в	1	1
402	к другу	1	1
403	нос и	3	1
404	самим собой	2	1
405	слов о	1	1
406	зрения на	1	1
407	первая глава	1	1
408	второй половины	2	1
409	с начала	1	1
410	в последующих	1	1
411	между отдельными	1	1
412	таково содержание	1	1
413	которым он	1	1
414	он является	2	1
415	он начал	1	1
416	рядом с	5	1
417	грубого выражения	1	1
418	а за	2	1
419	но каждый	1	1
420	мы видели	2	1
421	чем в	1	1
422	и прямо	1	1
423	и того	1	1
424	именно то	1	1
425	нисколько не	1	1
426	были ему	1	1
427	или менее	1	1
428	что значит	1	1
429	не во	1	1
430	них все	1	1
431	мы встретились	1	1
432	наших дней	1	1
433	драме которая	1	1
434	на фоне	1	1
435	они уже	2	1
436	могло бы	1	1
437	одном из	1	1
438	поэтому в	1	1
439	не понимает	1	1
440	через посредство	1	1
441	и эти	1	1
442	не могли	1	1
443	того кто	1	1
444	по себе	1	1
445	даже в	4	1
446	и очень	2	1
447	не раз	1	1
448	место занимает	1	1
449	это чувство	1	1
450	первый из	1	1
451	дело в	1	1
452	того как	1	1
453	на него	1	1
454	родился в	1	1
455	которого он	1	1
456	и именно	1	1
457	можно судить	1	1
458	и над	1	1
459	того чтобы	4	1
460	значение этого	1	1
461	так много	1	1
462	казалось бы	1	1
463	бы неправильно	1	1
464	из четырех	2	1
465	с одним	1	1
466	того в	1	1
467	как она	2	1
468	сцены в	3	1
469	же года	1	1
470	свидетельствуют о	1	1
471	до того	3	1
472	от их	1	1
473	мы встречаем	3	1
474	очень часто	1	1
475	все то	5	1
476	и другой	1	1
477	делают их	1	1
478	также нет	1	1
479	является одним	1	1
480	в числе	1	1
481	его с	1	1
482	той или	1	1
483	здесь же	2	1
484	была единственной	1	1
485	как они	2	1
486	приходит к	1	1
487	и о	1	1
488	потому не	1	1
489	которого мы	1	1
490	и образ	4	1
491	но вообще	1	1
492	значительной мере	1	1
493	эта борьба	1	1
494	и говорить	1	1
495	здесь не	1	1
496	в ее	5	1
497	формы и	1	1
498	совершенно ясно	1	1
499	не лишено	1	1
500	более поздним	1	1
501	это была	1	1
502	он с	1	1
503	нет никакой	1	1
504	и этим	2	1
505	в пределах	1	1
506	формы на	1	1
507	и когда	2	1
508	и сам	3	1
509	в образе	6	1
510	того из	1	1
511	можно было	1	1
512	не за	1	1
513	здесь он	3	1
514	те же	3	1
515	ясно что	1	1
516	особенно в	1	1
517	отчасти в	1	1
518	том как	1	1
519	часто в	1	1
520	основана на	1	1
521	был не	1	1
522	в эпоху	6	1
523	о котором	4	1
524	и вообще	4	1
525	с ним	4	1
526	стремление к	1	1
527	связанная с	1	1
528	образом в	2	1
529	но здесь	2	1
530	известной степени	1	1
531	он успел	1	1
532	тех кто	1	1
533	из рук	1	1
534	и т.д	1	1
535	то они	1	1
536	язык и	1	1
537	влияние на	1	1
538	времени в	1	1
539	в значительной	2	1
540	чудесах на	1	1
541	образ был	1	1
542	как у	3	1
543	с традиционным	1	1
544	говорить об	1	1
545	что и	1	1
546	есть с	1	1
547	иной мере	1	1
548	именно в	4	1
549	века и	1	1
550	в лучшем	1	1
551	связываются с	1	1
552	находим и	1	1
553	еще подчеркнуть	1	1
554	указывает что	1	1
555	ней на	1	1
556	его в	1	1
557	тема как	1	1
558	как нечто	1	1
559	таков первый	2	1
560	это очень	1	1
561	он уже	1	1
562	между этими	1	1
563	которая была	2	1
564	где они	2	1
565	характерной для	1	1
566	для всех	1	1
567	именно на	4	1
568	с двумя	1	1
569	конечно не	3	1
570	литературы в	1	1
571	ничто не	1	1
572	да еще	2	1
573	раз в	2	1
574	и они	1	1
575	является не	1	1
576	важно подчеркнуть	1	1
577	не из	1	1
578	не дает	1	1
579	как вы	1	1
580	из них	5	1
581	значение принадлежит	1	1
582	и их	3	1
583	с различными	1	1
584	тогда он	1	1
585	в одном	5	1
586	всего образ	1	1
587	как его	2	1
588	он о	1	1
589	о чудесах	3	1
590	в других	1	1
591	смерти и	1	1
592	всегда строится	1	1
593	не были	3	1
594	возможно что	2	1
595	и из	1	1
596	то это	1	1
597	был в	2	1
598	связаны с	7	1
599	по своим	1	1
600	а именно	2	1
601	лица в	1	1
602	он это	1	1
603	характерно для	1	1
604	еще и	1	1
605	было и	2	1
606	являются лишь	1	1
607	говорит о	1	1
608	материал в	1	1
609	о чем	1	1
610	там где	5	1
611	более глубокое	1	1
612	и силы	1	1
613	как говорит	1	1
614	для этой	1	1
615	с помощью	6	1
616	в частности	2	1
617	люди и	1	1
618	этого героя	1	1
619	подхода к	1	1
620	в данном	3	1
621	видит в	1	1
622	что за	1	1
623	ли ты	1	1
624	знать что	2	1
625	наряду с	1	1
626	в той	5	1
627	смысле этого	1	1
628	что же	1	1
629	в литературе	5	1
630	когда она	1	1
631	по существу	1	1
632	два раза	1	1
633	разный характер	1	1
634	эры в	1	1
635	и различные	2	1
636	лучшем случае	1	1
637	не больше	1	1
638	в книге	3	1
639	это уже	2	1
640	и времени	1	1
641	этими тремя	1	1
642	всего с	1	1
643	тем и	1	1
644	это как	1	1
645	а к	1	1
646	для нас	2	1
647	на границах	3	1
648	и все	9	1
649	по размерам	1	1
650	у них	1	1
651	и события	1	1
652	бы в	2	1
653	на языке	3	1
654	находим в	1	1
655	как человек	1	1
656	не знает	1	1
657	состоит из	2	1
658	они как	1	1
659	мы здесь	1	1
660	но этот	1	1
661	есть и	2	1
662	в трех	1	1
663	представляла собой	1	1
664	жизни и	3	1
665	пути к	1	1
666	но эти	1	1
667	вполне понятно	2	1
668	так же	5	1
669	все что	4	1
670	они не	3	1
