N	2gram	Vygotskiy__4	VerxiiNi
130	и даже	1	3
131	или иначе	1	3
132	с ней	1	3
133	в связи	1	3
134	с этой	4	3
135	и таким	1	3
136	в результате	2	3
137	конце концов	3	3
138	отношению к	1	3
139	и другие	1	3
140	к этому	4	3
141	в таком	4	3
142	точно так	3	3
143	связана с	1	2
144	и это	5	2
145	через эти	1	2
146	его не	2	2
147	смотреть на	1	2
148	мы имеем	2	2
149	надо было	2	2
150	так чтобы	2	2
151	принято называть	1	2
152	и заставляет	1	2
153	еще не	1	2
154	и на	5	2
155	бы то	2	2
156	с его	2	2
157	во всех	2	2
158	в создании	1	2
159	силы и	2	2
160	оно является	2	2
161	относится к	1	2
162	общего с	1	2
163	что именно	3	2
164	некоторые из	2	2
165	и наконец	2	2
166	на то	10	2
167	не могла	1	2
168	из этой	3	2
169	с именем	4	2
170	из него	1	2
171	его от	1	2
172	то ни	1	2
173	те же	2	2
174	к другу	1	2
175	них не	1	2
176	на все	2	2
177	в них	2	2
178	но если	3	2
179	нет для	1	2
180	и сейчас	3	2
181	признать что	1	2
182	взгляд на	2	2
183	которые в	1	2
184	не в	2	2
185	самого начала	5	2
186	тогда когда	1	2
187	ее с	4	2
188	тех пор	2	2
189	только не	2	2
190	больше чем	2	2
191	в самой	6	2
192	же время	2	2
193	с одним	1	2
194	и является	2	2
195	так например	4	2
196	самой этой	1	2
197	ли это	3	2
198	не потому	2	2
199	и здесь	3	2
200	начиная с	1	2
201	отличается от	1	2
202	ничего общего	1	2
203	нет вовсе	1	2
204	должны признать	1	2
205	для этого	8	2
206	мысль о	1	2
207	в виду	2	2
208	а также	1	2
209	должно было	2	2
210	между тем	1	2
211	вслед за	3	2
212	один из	2	2
213	тот же	3	2
214	и действительно	1	2
215	очень много	1	2
216	конечно не	3	2
217	уже в	2	2
218	больше не	1	2
219	одно из	2	2
220	мы можем	5	2
221	он один	1	2
222	и из	3	2
223	именно в	2	2
224	по своим	1	2
225	к которому	1	2
226	прежде всего	2	2
227	превращается в	1	2
228	не было	3	2
229	и все	12	2
230	уже давно	1	2
231	связь с	5	2
232	чем все	1	2
233	требует от	1	2
234	есть как	2	2
235	по существу	2	2
236	на пути	2	2
237	что мы	6	2
238	только для	1	2
239	же самое	6	2
240	тем и	2	2
241	при таком	3	2
242	совершенно иной	1	2
243	из себя	1	2
244	в эту	1	2
245	только что	15	2
246	ни было	1	2
247	в свою	1	2
248	сказать что	13	2
249	к его	1	2
250	либо в	4	2
251	из этого	5	2
252	жизни и	4	2
253	этой точки	1	2
254	себя как	1	1
255	только он	1	1
256	от этой	1	1
257	это однако	1	1
258	за тем	1	1
259	этого в	1	1
260	речь идет	3	1
261	таком случае	1	1
262	в этот	1	1
263	начинается с	1	1
264	согласно этому	1	1
265	самом деле	12	1
266	он может	2	1
267	это и	5	1
268	и есть	4	1
269	которое мы	1	1
270	тем же	1	1
271	полагают что	1	1
272	в первом	1	1
273	и до	3	1
274	все те	2	1
275	где я	1	1
276	и этот	3	1
277	мы уже	5	1
278	той же	4	1
279	а как	2	1
280	он знает	2	1
281	это совершенно	3	1
282	мы не	5	1
283	нам в	2	1
284	бы и	2	1
285	он как	1	1
286	свое завершение	1	1
287	в сущности	6	1
288	это всегда	1	1
289	время как	2	1
290	к началу	1	1
291	мы и	1	1
292	два совершенно	1	1
293	в ней	6	1
294	мы читаем	2	1
295	быть в	1	1
296	что его	3	1
297	в чем	1	1
298	события в	3	1
299	привели к	1	1
300	природы и	1	1
301	так для	1	1
302	друг к	1	1
303	и всякий	2	1
304	в сторону	3	1
305	по отношению	1	1
306	с психологической	2	1
307	двум различным	1	1
308	а через	1	1
309	к своей	3	1
310	что они	6	1
311	себя в	4	1
312	связи и	1	1
313	идет о	3	1
314	материалом для	1	1
315	в одной	2	1
316	как в	3	1
317	как к	1	1
318	что касается	2	1
319	однако не	2	1
320	всей этой	2	1
321	анализа к	1	1
322	могли бы	2	1
323	неизмеримо более	1	1
324	от этого	3	1
325	та же	3	1
326	формы в	1	1
327	не был	2	1
328	то время	2	1
329	в нашем	1	1
330	думать что	2	1
331	если он	2	1
332	так сказать	1	1
333	на его	1	1
334	отцов и	1	1
335	в нашей	2	1
336	именно то	1	1
337	всех этих	3	1
338	себя вполне	1	1
339	он должен	1	1
340	этой точке	2	1
341	в корне	1	1
342	и более	1	1
343	новое и	1	1
344	которые только	1	1
345	нужные для	2	1
346	на этом	3	1
347	что она	10	1
348	от нее	1	1
349	не следует	1	1
350	в одну	1	1
351	факт что	1	1
352	бы быть	1	1
353	его в	3	1
354	это было	4	1
355	в музыке	1	1
356	заключается в	5	1
357	себя что	1	1
358	есть не	1	1
359	это не	6	1
360	было бы	12	1
361	в свой	1	1
362	в жизни	4	1
363	смерть и	1	1
364	и смерти	1	1
365	ни в	3	1
366	в минуту	1	1
367	явствует что	1	1
368	о которых	2	1
369	в какое-то	2	1
370	она и	1	1
371	как и	5	1
372	дыхания и	2	1
373	которые из	1	1
374	должно быть	3	1
375	она была	1	1
376	перед собой	1	1
377	разных образах	1	1
378	целое но	1	1
379	почти в	2	1
380	в своей	4	1
381	что такое	1	1
382	никто не	4	1
383	в такой	2	1
384	в их	2	1
385	и вокруг	1	1
386	место в	2	1
387	все и	1	1
388	природы но	1	1
389	одном из	1	1
390	от прежних	1	1
391	к новой	1	1
392	борьбу с	3	1
393	их в	3	1
394	не могли	1	1
395	необходимо чтобы	1	1
396	по себе	9	1
397	не имеющего	1	1
398	даже в	2	1
399	заставляет его	4	1
400	покоится на	1	1
401	с молитвой	1	1
402	народом в	1	1
403	от тех	1	1
404	над этими	1	1
405	но они	1	1
406	а иногда	1	1
407	что с	1	1
408	и ясно	2	1
409	особенно ярко	1	1
410	и отсюда	1	1
411	того как	1	1
412	не по	2	1
413	выработала целый	1	1
414	взглянуть на	2	1
415	мы испытываем	1	1
416	этому что	1	1
417	казалось бы	5	1
418	ничего не	2	1
419	пути и	3	1
420	видим что	2	1
421	за исключением	1	1
422	и остается	2	1
423	уже говорили	1	1
424	другой стороны	2	1
425	к этим	1	1
426	бы по	2	1
427	не нужен	1	1
428	в сознании	1	1
429	только с	2	1
430	но даже	1	1
431	в каком	8	1
432	однако это	1	1
433	означает конечно	1	1
434	может показаться	1	1
435	у нас	4	1
436	которое в	1	1
437	когда мы	6	1
438	лежит в	2	1
439	как только	2	1
440	и надо	1	1
441	и другим	2	1
442	этого и	1	1
443	все думаем	1	1
444	всего что	1	1
445	мысли о	2	1
446	и конечно	2	1
447	своего отца	1	1
448	на это	1	1
449	борьбу против	1	1
450	заставить их	1	1
451	которого мы	1	1
452	с ее	3	1
453	как не	1	1
454	свою очередь	1	1
455	всего этого	1	1
456	но далеко	1	1
457	без всякого	2	1
458	в ее	2	1
459	совершенно ясно	8	1
460	нет никакой	2	1
461	только то	1	1
462	как с	1	1
463	и совершенно	5	1
464	до самого	2	1
465	с собой	1	1
466	нужно было	1	1
467	когда его	2	1
468	душе человека	1	1
469	найти в	1	1
470	это мы	1	1
471	жизнь это	1	1
472	том как	3	1
473	ничего подобного	1	1
474	что от	1	1
475	он сам	1	1
476	с ним	5	1
477	стремление к	1	1
478	но такая	1	1
479	и других	4	1
480	то они	1	1
481	другими словами	1	1
482	в глаза	1	1
483	может не	1	1
484	был сделан	1	1
485	и во	1	1
486	все в	1	1
487	в которую	1	1
488	том или	1	1
489	чистый вид	1	1
490	какой-нибудь другой	1	1
491	творчества в	1	1
492	эти два	1	1
493	на одном	1	1
494	во всей	3	1
495	не надо	2	1
496	несоответствия между	1	1
497	от этих	4	1
498	в ту	1	1
499	ряд других	1	1
500	и об	1	1
501	есть что	1	1
502	как она	10	1
503	и другую	3	1
504	сделать это	3	1
505	отдельных единиц	1	1
506	совсем не	1	1
507	мы видим	6	1
508	при всяком	1	1
509	этот вопрос	4	1
510	дело с	3	1
511	что даже	1	1
512	и так	4	1
513	и ее	2	1
514	или его	3	1
515	в уста	3	1
516	и его	5	1
517	чтобы найти	1	1
518	обо всем	1	1
519	не имеющие	1	1
520	не можем	3	1
521	только на	1	1
522	чтобы он	2	1
523	при помощи	4	1
524	в душе	1	1
525	но совершенно	4	1
526	мы знаем	2	1
527	не так	1	1
528	себе в	1	1
529	и их	1	1
530	краски и	1	1
531	могло бы	3	1
532	иначе как	1	1
533	сами по	3	1
534	не для	3	1
535	с этими	1	1
536	у него	6	1
537	его нравственные	1	1
538	и никогда	1	1
539	жизни на	1	1
540	как раз	9	1
541	тем что	3	1
542	или ином	1	1
543	смысла и	4	1
544	перейти к	2	1
545	этим двум	1	1
546	представляют собой	1	1
547	спрашивать не	1	1
548	до начала	1	1
549	со всем	1	1
550	пропасть между	1	1
551	ней и	1	1
552	когда тот	1	1
553	вовсе и	1	1
554	сам себя	2	1
555	существование и	1	1
556	дело при	1	1
557	деле если	1	1
558	и своего	1	1
559	целым рядом	4	1
560	и самый	1	1
561	других для	1	1
562	в ничто	1	1
563	на эту	1	1
564	только от	1	1
565	когда она	1	1
566	на многие	1	1
567	ясно представить	1	1
568	мы поймем	1	1
569	совершенно иное	1	1
570	действия в	1	1
571	их с	1	1
572	нет ничего	1	1
573	него в	1	1
574	эти слова	3	1
575	ни на	2	1
576	с конца	2	1
577	знаем о	1	1
578	тот факт	1	1
579	с этим	5	1
580	и глубоко	1	1
581	и за	3	1
582	в той	3	1
583	смысле этого	3	1
584	которая у	1	1
585	это есть	1	1
586	которые по	1	1
587	главным предметом	1	1
588	с толку	1	1
589	да и	3	1
590	там где	1	1
591	человека и	1	1
592	есть тот	1	1
593	этого слова	3	1
594	основана на	2	1
595	сейчас же	16	1
596	и некоторые	1	1
597	такой же	2	1
598	но это	1	1
599	о его	1	1
600	к двум	1	1
601	но для	1	1
602	понятия и	1	1
603	видят в	2	1
604	за убийство	1	1
605	не является	2	1
606	которых он	1	1
607	не имея	1	1
608	совершается в	2	1
609	и состоит	1	1
610	его с	1	1
611	это как	1	1
612	это уже	1	1
613	бы в	1	1
614	его жизнь	1	1
615	мы ничего	1	1
616	все они	2	1
617	указывает на	3	1
618	же в	1	1
619	как показывает	1	1
620	в связь	1	1
621	о всем	1	1
622	психологической точки	1	1
623	к ее	1	1
624	а ведь	1	1
625	совершенно не	4	1
626	по одному	1	1
627	предвзятыми и	1	1
628	эти элементы	1	1
629	вся история	1	1
630	к этой	3	1
631	в какой-то	1	1
632	в своих	3	1
633	с первого	1	1
