N	2gram	Medvedev_F_2	Problema
195	его не	2	2
196	это не	2	2
197	по мысли	1	2
198	не чем	1	2
199	в них	1	2
200	раз и	4	2
201	и без	1	2
202	в котором	2	2
203	представление о	2	2
204	себе а	2	2
205	иным как	1	2
206	борьбу с	1	2
207	и более	2	2
208	дело в	1	2
209	на него	1	2
210	того чтобы	3	2
211	и прочие	1	2
212	ничего не	4	2
213	и является	1	2
214	иной раз	1	2
215	тем что	8	2
216	в области	3	2
217	точке зрения	2	2
218	нечто новое	1	2
219	не могут	7	2
220	и другой	1	2
221	ли не	1	2
222	к тому	4	2
223	как мы	7	2
224	без всякого	1	2
225	данном случае	1	2
226	можно было	1	2
227	и которые	1	2
228	он был	2	2
229	является по	1	2
230	по себе	7	2
231	бы то	1	2
232	в значительной	3	2
233	между тем	2	2
234	от них	1	2
235	во втором	7	2
236	и только	5	2
237	здесь в	1	2
238	в какой	3	2
239	или же	2	2
240	по этому	2	2
241	именно на	3	2
242	этому поводу	1	2
243	конечно не	1	2
244	уже в	2	2
245	из них	4	2
246	всяком случае	5	2
247	до сих	1	2
248	ее в	2	2
249	что не	4	2
250	то и	3	2
251	в трех	1	2
252	с помощью	10	2
253	в данном	1	2
254	да и	1	2
255	такого рода	1	2
256	чем иным	1	2
257	в первой	1	2
258	по существу	7	2
259	сих пор	1	2
260	но для	1	2
261	один из	2	2
262	в большей	1	2
263	хотя бы	6	2
264	который тоже	1	2
265	в целях	2	2
266	не будет	2	2
267	в свою	1	2
268	из тех	1	2
269	была бы	3	2
270	жизни и	3	2
271	к этому	4	2
272	во всяком	5	2
273	они не	4	2
274	то на	1	1
275	он стоит	1	1
276	и т	14	1
277	должен быть	1	1
278	сам по	3	1
279	но тогда	1	1
280	на самом	3	1
281	науки о	2	1
282	к своей	1	1
283	это и	5	1
284	и есть	1	1
285	к другому	2	1
286	из его	1	1
287	не находит	1	1
288	в их	6	1
289	а как	3	1
290	и была	1	1
291	основные моменты	1	1
292	надо было	1	1
293	что если	1	1
294	вопрос о	1	1
295	на место	1	1
296	из своих	1	1
297	так чтобы	1	1
298	не вполне	1	1
299	и ее	6	1
300	они были	2	1
301	и самой	1	1
302	и понятия	1	1
303	не от	1	1
304	что людям	1	1
305	становится в	2	1
306	время в	1	1
307	с его	11	1
308	мыслить и	1	1
309	чем это	1	1
310	то он	1	1
311	а только	2	1
312	бы в	5	1
313	смысле мы	1	1
314	силы и	1	1
315	с трудом	1	1
316	если в	3	1
317	ни стало	2	1
318	оно является	1	1
319	или иное	1	1
320	остается для	1	1
321	сама по	1	1
322	во что	1	1
323	о необходимости	1	1
324	не принимает	1	1
325	если она	1	1
326	с этим	5	1
327	для всех	1	1
328	художественным творчеством	1	1
329	перед нами	2	1
330	притом настолько	1	1
331	и наконец	4	1
332	его к	1	1
333	и хотя	1	1
334	в этот	1	1
335	слова он	1	1
336	то в	2	1
337	что это	3	1
338	так или	1	1
339	чуть ли	1	1
340	в нашем	1	1
341	из этих	3	1
342	в тех	2	1
343	если мы	5	1
344	вопроса о	2	1
345	имеем в	1	1
346	но на	1	1
347	всей его	1	1
348	а вовсе	1	1
349	больше всего	1	1
350	главным образом	3	1
351	и критики	2	1
352	т д	5	1
353	поскольку он	2	1
354	когда все	1	1
355	всех этих	3	1
356	он должен	1	1
357	же это	2	1
358	состоит в	2	1
359	этой точке	1	1
360	в понятии	2	1
361	какое бы	1	1
362	не могли	2	1
363	и по	2	1
364	спрашивается что	1	1
365	от нее	4	1
366	тут не	1	1
367	задний план	1	1
368	то чтобы	1	1
369	они должны	2	1
370	поэзии и	1	1
371	их и	1	1
372	всех форм	1	1
373	времени и	2	1
374	говорить не	2	1
375	входит в	4	1
376	от одного	2	1
377	должен был	2	1
378	например с	1	1
379	отличать от	1	1
380	были в	1	1
381	словом а	1	1
382	убеждения и	1	1
383	литературе как	1	1
384	чем в	1	1
385	и некоторые	1	1
386	такой же	3	1
387	на первый	2	1
388	и при	1	1
389	в такой	2	1
390	не удастся	1	1
391	теперь эта	1	1
392	не столько	4	1
393	является поэтому	1	1
394	не как	4	1
395	и создавать	1	1
396	нельзя было	1	1
397	пока только	1	1
398	творчества и	1	1
399	том чтобы	1	1
400	все это	3	1
401	к указанному	1	1
402	их в	2	1
403	его до	1	1
404	этапом в	1	1
405	и под	1	1
406	возвращается к	1	1
407	вообще на	1	1
408	даже в	2	1
409	же мы	1	1
410	тому что	2	1
411	если и	1	1
412	однако уже	1	1
413	не раз	1	1
414	тем самым	2	1
415	что эта	2	1
416	с теми	2	1
417	самого начала	2	1
418	и укрепить	1	1
419	не имеет	2	1
420	о чем	1	1
421	на котором	2	1
422	и художественный	1	1
423	земли но	1	1
424	вообще является	1	1
425	и имеет	1	1
426	чем не	1	1
427	для всего	2	1
428	работы но	1	1
429	из него	2	1
430	нет места	1	1
431	все свои	1	1
432	возможно и	1	1
433	не видели	3	1
434	правда в	2	1
435	характерна и	1	1
436	же время	5	1
437	этих последних	1	1
438	к ней	1	1
439	как она	2	1
440	во всем	1	1
441	следует что	3	1
442	стоит перед	2	1
443	это новое	1	1
444	и оно	1	1
445	ни о	5	1
446	представляется нам	1	1
447	уже о	1	1
448	следовательно от	1	1
449	и должно	5	1
450	и полной	1	1
451	как только	1	1
452	этого однако	1	1
453	его с	3	1
454	как для	1	1
455	не встречается	1	1
456	той или	1	1
457	о каком	3	1
458	она не	2	1
459	и это	2	1
460	понимание творчества	1	1
461	смысле что	2	1
462	интересами и	1	1
463	и образ	1	1
464	говоря уже	1	1
465	и пытается	1	1
466	то или	1	1
467	в средневековой	1	1
468	и этим	2	1
469	с самого	2	1
470	отвлечься от	3	1
471	значение в	1	1
472	обращаясь к	1	1
473	по аналогии	2	1
474	искусство как	3	1
475	те же	1	1
476	в плоскости	1	1
477	когда в	1	1
478	дать только	1	1
479	том как	1	1
480	это только	1	1
481	смысле то	1	1
482	со стороны	2	1
483	смысле и	1	1
484	байрон и	1	1
485	говорит здесь	1	1
486	только потому	1	1
487	сводится к	5	1
488	и здесь	3	1
489	разрушения и	1	1
490	могут дать	1	1
491	аналогии с	1	1
492	и цели	1	1
493	образом мы	1	1
494	должно было	3	1
495	вся эта	1	1
496	в науку	2	1
497	который и	1	1
498	говорит он	5	1
499	это лишь	1	1
500	которые он	1	1
501	именно у	1	1
502	из одних	1	1
503	что бы	1	1
504	которых он	1	1
505	пришли к	1	1
506	и следовательно	1	1
507	учения в	1	1
508	и учение	1	1
509	не зная	1	1
510	как из	1	1
511	а если	1	1
512	одной из	1	1
513	этот вопрос	2	1
514	мы увидим	1	1
515	и так	1	1
516	было и	2	1
517	самые разнообразные	1	1
518	же и	2	1
519	решающее значение	1	1
520	в большинстве	4	1
521	только на	3	1
522	в поэзии	12	1
523	на этих	1	1
524	здесь же	1	1
525	каким образом	1	1
526	то только	1	1
527	большинстве случаев	3	1
528	и других	2	1
529	но совершенно	2	1
530	на эту	1	1
531	связывается с	1	1
532	что для	2	1
533	него нет	1	1
534	который как	1	1
535	был бы	1	1
536	себе в	1	1
537	никто не	1	1
538	не выражает	1	1
539	произведении в	1	1
540	не для	1	1
541	от тех	2	1
542	ее не	1	1
543	к ним	1	1
544	не о	4	1
545	как его	2	1
546	бытия и	1	1
547	идет в	1	1
548	этом отношении	7	1
549	так легко	1	1
550	в форме	1	1
551	момент в	1	1
552	имеет значение	2	1
553	именно как	4	1
554	нужно было	2	1
555	без всякой	3	1
556	даже не	2	1
557	смерть а	1	1
558	или иначе	1	1
559	и нельзя	1	1
560	чем он	4	1
561	мы его	1	1
562	в предисловии	2	1
563	в природе	1	1
564	и др	3	1
565	его из	2	1
566	ничего общего	1	1
567	превращается в	2	1
568	смысла и	2	1
569	не было	6	1
570	а на	1	1
571	поскольку она	1	1
572	до конца	2	1
573	ничем не	2	1
574	и самый	1	1
575	не таков	1	1
576	не на	1	1
577	зависит от	1	1
578	здесь были	1	1
579	однако и	3	1
580	а так	1	1
581	существу и	1	1
582	на фоне	4	1
583	но оно	1	1
584	в непрерывном	1	1
585	все основные	1	1
586	и а	1	1
587	образа из	1	1
588	как это	2	1
589	о возможности	3	1
590	к своему	1	1
591	предисловии к	2	1
592	в сборнике	1	1
593	могут быть	6	1
594	в литературе	1	1
595	и природы	1	1
596	там где	4	1
597	других областях	1	1
598	том смысле	3	1
599	л в	1	1
600	что из	1	1
601	является для	2	1
602	новое понимание	1	1
603	но это	2	1
604	однако не	3	1
605	своей первоначальной	1	1
606	под влиянием	1	1
607	независимое от	1	1
608	она ни	3	1
609	в более	1	1
610	любовь к	1	1
611	только одна	1	1
612	не отрицает	2	1
613	на задний	1	1
614	и от	2	1
615	только тем	2	1
616	что оно	4	1
617	лишь о	2	1
618	а все	2	1
619	и пространстве	1	1
620	который является	1	1
621	от него	2	1
622	собственно говоря	1	1
623	из себя	1	1
624	мы должны	1	1
625	является совершенно	2	1
626	утверждал что	1	1
627	от всякого	2	1
628	не обладает	1	1
629	с ними	2	1
630	а о	3	1
631	это все	1	1
632	не говоря	1	1
633	только как	1	1
634	к его	2	1
635	значение все	1	1
636	только о	1	1
637	того или	4	1
638	в искусстве	2	1
639	в своих	1	1
640	им и	1	1
641	которая не	1	1
642	при изучении	1	1
