N	2gram	Vygotskiy__3	DiskursI
377	в изучении	2	1
378	лежат в	1	1
379	а как	2	1
380	это делает	1	1
381	с точки	1	1
382	не столько	4	1
383	цели и	2	1
384	а представляет	1	1
385	от его	1	1
386	результате этого	1	1
387	в памяти	1	1
388	процесса и	1	1
389	поэтому в	2	1
390	которые в	3	1
391	его к	3	1
392	что было	1	1
393	тем не	5	1
394	возникающих в	2	1
395	и эти	2	1
396	и более	1	1
397	лежит не	2	1
398	не могли	3	1
399	которой является	1	1
400	между двумя	2	1
401	раз и	1	1
402	и тому	1	1
403	чистом виде	1	1
404	до конца	1	1
405	лицо к	1	1
406	тем самым	2	1
407	самого начала	6	1
408	развития чем	1	1
409	не имеет	1	1
410	в центр	2	1
411	не по	1	1
412	но только	3	1
413	для всего	2	1
414	всю область	1	1
415	исследования на	1	1
416	для всех	1	1
417	речи не	2	1
418	может усвоить	1	1
419	и речевой	1	1
420	время к	1	1
421	признакам в	1	1
422	и является	1	1
423	во всем	3	1
424	с достаточной	1	1
425	на него	1	1
426	входят в	1	1
427	этом отношении	3	1
428	и делает	1	1
429	в каком	2	1
430	составляет его	1	1
431	перед ним	3	1
432	понятие как	2	1
433	и оно	1	1
434	линии развития	1	1
435	не могут	4	1
436	встречается в	4	1
437	и другим	1	1
438	не встречается	1	1
439	все еще	2	1
440	одним и	2	1
441	но сама	1	1
442	которые лежат	1	1
443	т.е в	1	1
444	и это	4	1
445	своего развития	3	1
446	значения и	5	1
447	но по	2	1
448	здесь также	1	1
449	и от	2	1
450	с самого	6	1
451	чужой речи	1	1
452	мнение что	1	1
453	своей речи	2	1
454	и сам	3	1
455	что каждый	2	1
456	по аналогии	1	1
457	собой по	1	1
458	чрезвычайно важную	1	1
459	здесь как	1	1
460	особенно в	1	1
461	человека можно	1	1
462	мог бы	4	1
463	том как	1	1
464	основана на	2	1
465	если бы	5	1
466	собой и	1	1
467	деятельности в	1	1
468	и наблюдения	1	1
469	развития в	2	1
470	настолько что	1	1
471	и процессом	1	1
472	встречающихся в	1	1
473	утверждает что	1	1
474	понятие и	2	1
475	как наиболее	1	1
476	в конечном	1	1
477	а напротив	1	1
478	к истине	1	1
479	всей нашей	1	1
480	том или	1	1
481	складывается из	1	1
482	отметить что	1	1
483	от исходного	1	1
484	вслед за	3	1
485	вообще в	1	1
486	констатирует что	1	1
487	известном смысле	2	1
488	и постепенно	1	1
489	с ними	3	1
490	для понятия	1	1
491	пришел к	1	1
492	которое мы	1	1
493	по мнению	1	1
494	стороны он	2	1
495	только при	2	1
496	мере развития	1	1
497	со всеми	6	1
498	в большинстве	1	1
499	в нашей	2	1
500	то и	4	1
501	в виде	3	1
502	если в	3	1
503	слова не	2	1
504	в известном	4	1
505	сравнительно поздно	1	1
506	но для	1	1
507	за ним	1	1
508	ту или	1	1
509	он имеет	2	1
510	очевидно что	1	1
511	от понятия	3	1
512	это обстоятельство	3	1
513	и их	3	1
514	всяком случае	4	1
515	в известной	1	1
516	или отсутствие	1	1
517	речи что	4	1
518	в конце	1	1
519	не о	1	1
520	друг друга	4	1
521	мы можем	7	1
522	не случайно	1	1
523	каждый из	2	1
524	как раз	1	1
525	или ином	1	1
526	не обладает	1	1
527	должны рассматриваться	2	1
528	представление о	1	1
529	в исторической	1	1
530	выходит за	1	1
531	в области	7	1
532	до сих	1	1
533	может ли	2	1
534	связаны с	3	1
535	и чем	1	1
536	а именно	1	1
537	с той	2	1
538	было бы	10	1
539	представляет собою	1	1
540	возник и	1	1
541	на которых	2	1
542	эту форму	1	1
543	говорит о	1	1
544	связано с	1	1
545	только по	1	1
546	и речевого	1	1
547	от этого	6	1
548	форм речи	1	1
549	ничем не	1	1
550	не на	1	1
551	что так	1	1
552	искусственных понятий	2	1
553	на который	1	1
554	этом случае	1	1
555	несмотря на	1	1
556	в связи	6	1
557	с помощью	42	1
558	исходить из	1	1
559	и речью	1	1
560	ближе всего	3	1
561	вместе с	14	1
562	до этого	1	1
563	как это	7	1
564	человека к	1	1
565	из трех	1	1
566	не удается	1	1
567	образуется в	1	1
568	что вся	1	1
569	т.е по	1	1
570	в область	1	1
571	наряду с	3	1
572	в той	1	1
573	да и	1	1
574	и другой	1	1
575	как особой	1	1
576	предполагает в	1	1
577	не создает	3	1
578	этого слова	4	1
579	однако он	1	1
580	аналогии с	1	1
581	сих пор	1	1
582	в основном	6	1
583	не об	1	1
584	в чем	2	1
585	в смысле	4	1
586	тому или	2	1
587	это явление	1	1
588	и часто	1	1
589	указать на	1	1
590	значения слова	2	1
591	лицо и	1	1
592	или иному	2	1
593	более ранних	1	1
594	понятно что	1	1
595	в результате	3	1
596	вопрос о	1	1
597	это как	1	1
598	развития и	1	1
599	или нет	1	1
600	от того	4	1
601	мы должны	6	1
602	но это	5	1
603	или не	1	1
604	не являются	1	1
605	в готовом	2	1
606	цель и	2	1
607	на более	1	1
608	принципиально важным	1	1
609	речи и	8	1
610	их с	3	1
611	или иного	2	1
612	строится на	1	1
613	самого различного	2	1
614	также не	1	1
615	не совпадают	1	1
616	который не	1	1
617	им и	1	1
618	в таком	2	1
619	в роли	2	1
