N	2gram	Losev_Prob_2	FransuaR
157	на то	6	2
158	широкое и	1	2
159	перестает быть	3	2
160	и еще	1	2
161	в понимании	2	2
162	содержит в	2	2
163	подобно тому	2	2
164	так например	1	2
165	на этой	2	2
166	должен был	1	2
167	речь и	1	2
168	по поводу	2	2
169	эта была	1	2
170	не во	3	2
171	в отношении	4	2
172	и без	5	2
173	уже к	1	2
174	в их	3	2
175	в условиях	2	2
176	мы должны	3	2
177	что в	11	2
178	того чтобы	2	2
179	ничего не	10	2
180	связи с	5	2
181	здесь не	2	2
182	без всякого	4	2
183	в пределах	1	2
184	в дальнейшем	1	2
185	особенно в	1	2
186	еще в	2	2
187	в другом	1	2
188	одного из	1	2
189	можно сказать	6	2
190	во все	2	2
191	уже во	1	2
192	в ту	1	2
193	и следовательно	4	2
194	одной из	1	2
195	всяком случае	10	2
196	здесь с	1	2
197	в качестве	2	2
198	есть в	4	2
199	себе в	2	2
200	никто не	3	2
201	в конце	7	2
202	мы можем	6	2
203	даже и	18	2
204	до наших	2	2
205	и даже	11	2
206	как именно	3	2
207	нельзя сказать	1	2
208	и прежде	2	2
209	мы еще	3	2
210	смысла и	2	2
211	и своего	1	2
212	до конца	1	2
213	в связи	5	2
214	для них	3	2
215	вместе с	2	2
216	так же	5	2
217	в него	2	2
218	такого рода	15	2
219	на эту	2	2
220	тому как	3	2
221	в тех	2	2
222	о человеке	1	2
223	для понимания	1	2
224	мы сказали	1	2
225	эти два	1	2
226	но это	6	2
227	в смысле	1	2
228	сознания и	2	2
229	еще раз	1	2
230	хотя и	3	2
231	лишь как	1	2
232	и смысл	1	2
233	более широкое	1	2
234	совершенно не	2	2
235	вполне понятно	1	2
236	ее в	1	2
237	и эта	1	2
238	это в	2	2
239	во всяком	13	2
240	все что	3	2
241	значения этого	2	1
242	говорили о	1	1
243	то на	2	1
244	сказали что	2	1
245	и то	10	1
246	науки которые	1	1
247	самом деле	4	1
248	он может	1	1
249	только потому	1	1
250	тем же	1	1
251	сорок лет	1	1
252	здесь и	1	1
253	с целым	1	1
254	что эти	1	1
255	должна быть	1	1
256	говоря о	1	1
257	и этот	3	1
258	входящих в	2	1
259	и литературы	1	1
260	той же	2	1
261	г в	1	1
262	есть не	6	1
263	и была	1	1
264	для своего	1	1
265	мы имеем	1	1
266	это совершенно	2	1
267	которую мы	1	1
268	бы что	2	1
269	единство и	1	1
270	не вполне	4	1
271	положительные и	1	1
272	мы и	6	1
273	конечно и	1	1
274	вопросы о	1	1
275	и самого	4	1
276	на них	1	1
277	значении и	1	1
278	время в	1	1
279	мы будем	1	1
280	форме но	2	1
281	с самой	1	1
282	смысле мы	1	1
283	не говорят	1	1
284	значение и	8	1
285	только тогда	3	1
286	в общем	4	1
287	о некоторых	1	1
288	и речи	3	1
289	его развития	1	1
290	так что	11	1
291	ведь кроме	1	1
292	правильно и	1	1
293	независимо от	2	1
294	как в	1	1
295	стороны и	4	1
296	более и	1	1
297	первых двух	1	1
298	перед нами	2	1
299	еще больше	1	1
300	не будем	4	1
301	а и	1	1
302	и наконец	3	1
303	предварительно и	1	1
304	это просто	1	1
305	всего как	1	1
306	конечно не	2	1
307	от этого	1	1
308	еще много	1	1
309	с самого	3	1
310	это есть	1	1
311	в целом	3	1
312	формы в	1	1
313	бы не	3	1
314	есть о	1	1
315	еще далеко	1	1
316	нами в	2	1
317	и тот	3	1
318	только один	3	1
319	и те	1	1
320	не могла	1	1
321	так сказать	1	1
322	быть только	3	1
323	внешняя а	1	1
324	он не	2	1
325	в силу	1	1
326	в корне	2	1
327	одной и	2	1
328	его от	2	1
329	и по	3	1
330	на этом	1	1
331	всех своих	1	1
332	людей и	1	1
333	в нее	2	1
334	в основу	1	1
335	однако все	2	1
336	смысле в	1	1
337	могла бы	1	1
338	что все	6	1
339	сознание и	2	1
340	об этом	2	1
341	говорить не	1	1
342	его в	3	1
343	входит в	2	1
344	дать ей	1	1
345	это не	1	1
346	он есть	1	1
347	находит и	1	1
348	м с	2	1
349	кажется что	1	1
350	этом мы	1	1
351	само собою	1	1
352	о которых	3	1
353	она и	2	1
354	нашего исследования	3	1
355	место и	1	1
356	эту тему	2	1
357	некоторые из	1	1
358	все моменты	1	1
359	очень важный	1	1
360	не мог	1	1
361	но если	4	1
362	еще недостаточно	1	1
363	на таком	1	1
364	в такой	2	1
365	вообще нельзя	1	1
366	то для	1	1
367	мы говорили	1	1
368	представление о	5	1
369	оказывается что	3	1
370	свой смысл	2	1
371	далеки от	1	1
372	на большую	1	1
373	должны были	3	1
374	не менее	13	1
375	из области	1	1
376	и той	4	1
377	образом и	1	1
378	не в	2	1
379	самое время	4	1
380	есть именно	5	1
381	так называемое	1	1
382	и почти	1	1
383	необходимо чтобы	1	1
384	что эта	1	1
385	же мы	2	1
386	и есть	4	1
387	она не	3	1
388	если их	1	1
389	из которых	2	1
390	случае в	1	1
391	как можно	1	1
392	иной раз	3	1
393	как о	3	1
394	тогда когда	3	1
395	и отдельных	1	1
396	можно судить	3	1
397	только не	3	1
398	на язык	1	1
399	или как	2	1
400	совершенно неправильно	1	1
401	я не	1	1
402	потому что	13	1
403	и теперь	1	1
404	ее можно	1	1
405	помимо воли	1	1
406	не столь	2	1
407	с тем	3	1
408	однако это	2	1
409	есть элемент	3	1
410	не существовало	1	1
411	тему в	1	1
412	такие же	1	1
413	с и	2	1
414	и именно	1	1
415	не могут	4	1
416	есть только	8	1
417	когда они	1	1
418	просто на	2	1
419	и сам	2	1
420	он имел	1	1
421	к тому	3	1
422	указывает на	5	1
423	не есть	33	1
424	слова с	1	1
425	для того	3	1
426	есть то	5	1
427	оно не	3	1
428	существует только	2	1
429	некоторой степени	1	1
430	даже как	2	1
431	предмет что	1	1
432	значения и	11	1
433	то она	1	1
434	как не	1	1
435	значительной мере	3	1
436	всем этим	3	1
437	и пытается	1	1
438	к нам	1	1
439	в буквальном	1	1
440	нуждающимся в	1	1
441	языка и	5	1
442	в средневековой	1	1
443	необходимости и	1	1
444	человеческого сознания	1	1
445	говорили что	1	1
446	самое это	1	1
447	здесь мы	3	1
448	материи и	1	1
449	и когда	1	1
450	предметом нашего	1	1
451	что может	2	1
452	поэтому мы	1	1
453	и которые	2	1
454	устойчивым и	1	1
455	и сознания	1	1
456	во многом	1	1
457	от большого	1	1
458	можно только	2	1
459	слово и	2	1
460	поэтому в	1	1
461	если бы	4	1
462	правда в	2	1
463	для этого	3	1
464	образом в	1	1
465	о нем	2	1
466	и здесь	4	1
467	повторяем в	1	1
468	не эта	1	1
469	и та	1	1
470	настоящее время	16	1
471	то уже	1	1
472	как ее	1	1
473	или на	1	1
474	на что	1	1
475	только за	1	1
476	и который	1	1
477	которое он	1	1
478	знает что	2	1
479	того или	7	1
480	а во	1	1
481	и всякая	1	1
482	что и	2	1
483	во всей	1	1
484	в свете	3	1
485	если это	2	1
486	и она	1	1
487	о своих	1	1
488	не относится	1	1
489	конце концов	7	1
490	лучшего будущего	1	1
491	того что	12	1
492	года в	1	1
493	что здесь	1	1
494	хотя бы	12	1
495	и одновременно	1	1
496	и дело	1	1
497	в какой	1	1
498	для себя	9	1
499	но ни	1	1
500	ясно что	8	1
501	и действительно	2	1
502	и весьма	2	1
503	еще и	5	1
504	в разные	2	1
505	поэтому и	1	1
506	никак нельзя	3	1
507	и ее	2	1
508	все они	1	1
509	временем и	1	1
510	что из	2	1
511	есть чисто	1	1
512	не входит	1	1
513	с нею	2	1
514	единое и	1	1
515	себя и	1	1
516	что во	1	1
517	в виде	6	1
518	является не	2	1
519	а это	3	1
520	в данной	1	1
521	ни с	2	1
522	который как	1	1
523	и их	3	1
524	эти три	1	1
525	пока не	3	1
526	слова в	1	1
527	художественная литература	1	1
528	к ним	1	1
529	не о	6	1
530	пусть даже	3	1
531	как раз	8	1
532	и теоретического	1	1
533	только на	9	1
534	же деле	1	1
535	в основной	1	1
536	с общим	1	1
537	их можно	1	1
538	без того	2	1
539	более общее	1	1
540	со всем	1	1
541	о своей	1	1
542	имеет и	2	1
543	как же	4	1
544	один и	2	1
545	что не	5	1
546	всего мира	1	1
547	его из	1	1
548	говорит о	1	1
549	и люди	1	1
550	это прежде	1	1
551	не на	1	1
552	а не	10	1
553	и далее	1	1
554	понимать как	1	1
555	только как	3	1
556	слов и	1	1
557	только от	1	1
558	более глубокое	1	1
559	ближе к	1	1
560	не существует	6	1
561	если не	4	1
562	все более	1	1
563	в частности	5	1
564	у животных	1	1
565	ни на	1	1
566	есть вне	1	1
567	относятся к	3	1
568	если она	1	1
569	к своему	1	1
570	по своему	5	1
571	на тот	2	1
572	чем в	1	1
573	ни его	1	1
574	одновременно и	3	1
575	близких к	1	1
576	это значит	4	1
577	и менее	1	1
578	под ред	2	1
579	самом же	1	1
580	относится уже	1	1
581	этом случае	7	1
582	с историей	2	1
583	где-то между	1	1
584	о его	1	1
585	видно что	1	1
586	с этими	2	1
587	i но	1	1
588	под знаком	1	1
589	вообще все	2	1
590	вне его	1	1
591	большой знаток	1	1
592	в более	1	1
593	не является	7	1
594	и для	6	1
595	и от	3	1
596	которая в	1	1
597	в настоящее	16	1
598	для нас	9	1
599	бы в	3	1
600	еще более	2	1
601	и ни	3	1
602	вообще в	1	1
603	и как	4	1
604	же к	1	1
605	от всего	3	1
606	будто бы	5	1
607	именно он	3	1
608	с таким	1	1
609	еще очень	1	1
610	же предмет	1	1
611	но вот	2	1
612	всегда есть	1	1
613	от всякого	2	1
614	но оно	1	1
615	к самому	1	1
616	иначе чем	1	1
617	состоит из	2	1
618	а ведь	2	1
619	что такие	1	1
620	или иного	5	1
621	есть и	1	1
622	на это	2	1
623	всего самой	1	1
624	к этому	1	1
