N	2gram	Vygotskiy__3	Formalny
509	рассказ ведется	1	1
510	как язык	1	1
511	и вся	1	1
512	ему как	1	1
513	нельзя согласиться	1	1
514	а от	1	1
515	природы его	1	1
516	как будет	1	1
517	но они	2	1
518	поэзии то	1	1
519	она могла	2	1
520	и форму	1	1
521	дело в	1	1
522	и притом	1	1
523	всех тех	1	1
524	к этим	1	1
525	на него	1	1
526	и имеет	1	1
527	из их	1	1
528	которых и	1	1
529	это еще	1	1
530	не могло	1	1
531	вытекает из	2	1
532	нельзя не	2	1
533	показывает нам	1	1
534	в русском	1	1
535	к ней	2	1
536	в другую	1	1
537	на те	2	1
538	он пытался	1	1
539	далеко не	3	1
540	бы по	1	1
541	этого следует	1	1
542	так то	1	1
543	как будто	4	1
544	быть к	1	1
545	одним из	1	1
546	у нас	2	1
547	и оно	1	1
548	он склонен	1	1
549	которых он	1	1
550	других случаях	1	1
551	становится как	1	1
552	относиться к	1	1
553	чтобы увидеть	5	1
554	во все	1	1
555	и другой	1	1
556	и такие	1	1
557	как только	3	1
558	отличается от	1	1
559	поэтический жанр	2	1
560	подвести итоги	1	1
561	к речи	1	1
562	ничего общего	1	1
563	утверждением и	1	1
564	должен быть	3	1
565	этой своей	1	1
566	вовсе без	1	1
567	предположение что	1	1
568	свою очередь	2	1
569	но при	1	1
570	вывод что	1	1
571	данном случае	2	1
572	только при	1	1
573	в собственном	1	1
574	характер и	1	1
575	эмоциональная окраска	1	1
576	то чтобы	1	1
577	уже с	1	1
578	только то	2	1
579	идет не	1	1
580	на свой	1	1
581	ее совершенно	1	1
582	и важность	1	1
583	то как	2	1
584	можно было	1	1
585	те же	1	1
586	ясно что	6	1
587	каждого из	3	1
588	как таковую	1	1
589	она была	4	1
590	когда в	4	1
591	именно этот	1	1
592	это только	3	1
593	возможно и	1	1
594	ней и	1	1
595	можно сказать	1	1
596	при том	2	1
597	другому в	1	1
598	и направлено	1	1
599	поэзии о	2	1
600	что самая	1	1
601	это то	1	1
602	о том	6	1
603	пришли к	1	1
604	и делается	1	1
605	и та	2	1
606	что существуют	1	1
607	до сих	6	1
608	с одной	6	1
609	еще дальше	1	1
610	аналогии с	2	1
611	что его	2	1
612	же самым	1	1
613	литературные произведения	1	1
614	по их	1	1
615	его развиваться	1	1
616	и во	2	1
617	образом мы	4	1
618	котором они	1	1
619	хорошо но	1	1
620	частном случае	1	1
621	и всю	1	1
622	резче и	1	1
623	как прежде	1	1
624	этому поводу	1	1
625	в форме	1	1
626	именно такое	1	1
627	и ни	1	1
628	для потебни	1	1
629	слов и	2	1
630	и смысл	1	1
631	тем эта	1	1
632	и следовательно	2	1
633	и мы	13	1
634	дело так	2	1
635	обойтись вовсе	1	1
636	моменты в	1	1
637	трудно не	1	1
638	тот же	3	1
639	согласиться с	4	1
640	мы увидим	12	1
641	что даже	2	1
642	в себе	4	1
643	и действительно	2	1
644	эмоциональное отношение	1	1
645	и так	1	1
646	сторону от	1	1
647	в литературу	1	1
648	произведения что	1	1
649	совершенно естественно	1	1
650	так что	8	1
651	для всех	2	1
652	и хочет	1	1
653	конечно не	4	1
654	не можем	4	1
655	вещи а	1	1
656	предмета он	1	1
657	мы получим	1	1
658	поэзии есть	1	1
659	не из	1	1
660	который как	2	1
661	был бы	3	1
662	ведь это	1	1
663	в прозе	1	1
664	он весь	1	1
665	другую сторону	1	1
666	произведении в	1	1
667	с этими	1	1
668	можно с	1	1
669	ее не	3	1
670	к ним	3	1
671	но что	2	1
672	исключительно с	1	1
673	так легко	1	1
674	перейти к	1	1
675	этом рассказе	1	1
676	момент в	1	1
677	степени в	1	1
678	это будет	2	1
679	со всем	1	1
680	насколько это	1	1
681	или иначе	1	1
682	здесь в	2	1
683	по своим	1	1
684	к которому	1	1
685	в свою	4	1
686	мы обычно	1	1
687	характерно для	1	1
688	как же	2	1
689	один и	1	1
690	имеет место	2	1
691	говорит о	2	1
692	положений и	1	1
693	музыке и	1	1
694	а на	1	1
695	был в	1	1
696	зависит от	1	1
697	а сам	1	1
698	и самый	1	1
699	у всех	4	1
700	на эту	1	1
701	что из	1	1
702	совершенно очевидно	1	1
703	ближе к	1	1
704	если не	1	1
705	в речи	3	1
706	смыслом который	1	1
707	так же	2	1
708	язык то	1	1
709	к своему	2	1
710	о чем	1	1
711	одной стороны	5	1
712	законам и	1	1
713	а если	1	1
714	в сборнике	3	1
715	смысле этого	2	1
716	то чем	1	1
717	и там	1	1
718	в первой	2	1
719	поэзии на	1	1
720	что каждое	1	1
721	этого слова	2	1
722	которое лежит	1	1
723	с историей	1	1
724	сих пор	5	1
725	автора и	2	1
726	о его	1	1
727	возможных случаев	3	1
728	при соблюдении	1	1
729	при таком	2	1
730	лишь изредка	1	1
731	уже как	2	1
732	для нас	8	1
733	собственно говоря	1	1
734	целый ряд	2	1
735	было на	1	1
736	мы должны	1	1
737	конечно нельзя	2	1
738	несмотря на	5	1
739	или не	2	1
740	же в	2	1
741	поэзии но	1	1
742	лежит в	2	1
743	утверждал что	1	1
744	не от	1	1
745	вступает в	1	1
746	к самому	2	1
747	его к	2	1
748	нам не	2	1
749	ее только	1	1
750	это все	1	1
751	существу вовсе	1	1
752	только как	1	1
753	понимали не	1	1
754	развитие и	1	1
755	жизни а	1	1
756	нет но	1	1
757	в последнем	1	1
758	мере в	1	1
759	значение не	1	1
760	сказать так	1	1
761	можно назвать	2	1
762	как на	3	1
763	увидим что	9	1
764	случае если	1	1
765	в своих	4	1
766	и эта	1	1
767	стиле и	2	1
768	и особенно	1	1
769	гораздо более	1	1
