N	2gram	Potebnia_M_3	Myshleni
103	входит в	2	5
104	с одной	7	5
105	для него	9	5
106	именно в	3	5
107	одной стороны	3	5
108	друг с	1	5
109	тем же	4	4
110	время как	1	4
111	еще не	5	4
112	понятий но	1	4
113	которые не	1	4
114	так называемая	1	4
115	в своем	5	4
116	что слово	7	4
117	из этих	9	4
118	не обнаруживает	4	4
119	на то	2	4
120	он не	4	4
121	от нее	2	4
122	не станем	1	4
123	той же	2	4
124	не столько	2	4
125	речи в	1	4
126	значение слова	5	4
127	что с	2	4
128	в то	10	4
129	тогда когда	9	4
130	этого слова	11	4
131	то и	6	4
132	не могут	5	4
133	встречается в	1	4
134	к тому	7	4
135	что оно	11	4
136	и это	4	4
137	то время	4	4
138	мог бы	1	4
139	слова или	1	4
140	с ним	6	4
141	связь между	2	4
142	значит что	1	4
143	в какой	2	4
144	жизни ребенка	1	4
145	из них	6	4
146	мы знаем	1	4
147	могло бы	1	4
148	друг друга	3	4
149	и речь	1	4
150	от того	8	4
151	но и	19	4
152	в ряде	1	4
153	прежде всего	3	4
154	там где	3	4
155	независимо от	5	4
156	с этим	6	4
157	смысле этого	7	4
158	это значит	1	4
159	в смысле	4	4
160	тем и	3	4
161	и все	3	4
162	а в	12	4
163	сказать что	5	4
164	во всяком	1	4
165	которая не	2	4
166	на деле	5	3
167	то в	1	3
168	в котором	4	3
169	понятия но	1	3
170	не иметь	1	3
171	но как	2	3
172	если в	1	3
173	по отношению	5	3
174	же мало	1	3
175	когда он	1	3
176	его к	2	3
177	в самом	8	3
178	формы в	1	3
179	но на	1	3
180	что эти	1	3
181	как он	1	3
182	как оно	1	3
183	не как	2	3
184	его в	3	3
185	в жизни	1	3
186	понятия и	2	3
187	или менее	3	3
188	в которых	2	3
189	которые в	1	3
190	их в	2	3
191	того как	4	3
192	но только	2	3
193	во всем	1	3
194	отличается от	1	3
195	для развития	2	3
196	не есть	17	3
197	ничего общего	2	3
198	своего развития	1	3
199	от внешней	1	3
200	по способу	1	3
201	на том	1	3
202	когда в	2	3
203	вслед за	3	3
204	мы видим	2	3
205	с ними	1	3
206	который в	1	3
207	между тем	9	3
208	по этому	1	3
209	не можем	3	3
210	если мы	1	3
211	в виде	2	3
212	сами по	1	3
213	этом отношении	2	3
214	а с	2	3
215	с мышлением	1	3
216	и слово	6	3
217	связь с	3	3
218	с этой	2	3
219	в результате	1	3
220	с понятием	2	3
221	между ними	1	3
222	другой стороны	4	3
223	в свою	3	3
224	к этому	3	3
225	в сфере	1	2
226	словом как	1	2
227	и то	8	2
228	только потому	3	2
229	но тем	2	2
230	едва ли	1	2
231	уже по	1	2
232	то же	23	2
233	а как	2	2
234	мы называем	1	2
235	определенное значение	1	2
236	в чем	3	2
237	с его	1	2
238	только после	1	2
239	бы в	2	2
240	этим последним	1	2
241	что как	2	2
242	все остальные	3	2
243	хотя и	1	2
244	что по	2	2
245	один ряд	1	2
246	с нею	2	2
247	процессом образования	1	2
248	бы с	1	2
249	но все	2	2
250	и отношения	1	2
251	в себе	16	2
252	говорит не	1	2
253	на его	2	2
254	не встречает	1	2
255	одной и	4	2
256	заключает в	5	2
257	слова не	2	2
258	и понятие	1	2
259	здесь мы	1	2
260	в нем	9	2
261	главным образом	1	2
262	в совершенно	1	2
263	в мире	1	2
264	конечно в	1	2
265	об этом	2	2
266	с другими	5	2
267	от одного	1	2
268	в них	5	2
269	в общей	1	2
270	в один	4	2
271	на первый	1	2
272	в эту	1	2
273	в этих	1	2
274	отнесено к	1	2
275	в связь	1	2
276	в своей	2	2
277	таким же	1	2
278	одним и	3	2
279	место в	3	2
280	признаков но	1	2
281	всякий раз	1	2
282	и другого	1	2
283	и той	2	2
284	в корне	1	2
285	однако в	1	2
286	бы быть	2	2
287	тому что	3	2
288	и развивается	1	2
289	тем самым	7	2
290	на котором	2	2
291	проникать в	1	2
292	речи не	1	2
293	и его	4	2
294	из того	2	2
295	без слов	4	2
296	в каком	5	2
297	образом что	1	2
298	указывает на	6	2
299	оно не	4	2
300	не будет	3	2
301	свою очередь	3	2
302	только при	2	2
303	и может	3	2
304	ясно что	1	2
305	того и	1	2
306	с предшествующим	1	2
307	силу того	1	2
308	для этого	1	2
309	связи со	1	2
310	находится в	1	2
311	связанное с	2	2
312	и здесь	1	2
313	одного из	1	2
314	понятие и	1	2
315	или иначе	1	2
316	другого в	1	2
317	речи есть	2	2
318	эти последние	2	2
319	слово с	2	2
320	понятием но	2	2
321	знаков в	1	2
322	взрослый человек	1	2
323	выраженным в	1	2
324	вопрос об	2	2
325	без этого	1	2
326	так что	7	2
327	уже не	6	2
328	ни было	1	2
329	всеми остальными	3	2
330	в начале	3	2
331	своему строению	1	2
332	слова в	7	2
333	в одном	2	2
334	само по	3	2
335	каждый из	1	2
336	и вместе	3	2
337	развития в	2	2
338	следовательно не	1	2
339	на которые	1	2
340	от другого	3	2
341	может ли	1	2
342	на этот	1	2
343	и эта	1	2
344	в речи	2	2
345	слова от	1	2
346	и потому	4	2
347	у человека	1	2
348	так мы	1	2
349	который мы	1	2
350	мышления а	1	2
351	тому как	5	2
352	некоторое время	1	2
353	должно быть	5	2
354	на пути	1	2
355	невозможно без	2	2
356	и от	4	2
357	об отношении	4	2
358	или в	3	2
359	том виде	1	2
360	и отношение	1	2
361	о котором	1	2
362	для нас	20	2
363	только что	8	2
364	же в	2	2
365	тот же	1	2
366	признаков в	2	2
367	отношению к	5	2
368	есть и	1	2
369	это так	1	2
370	как на	5	2
371	в таком	3	2
372	все что	4	2
373	говоря о	4	1
374	слова которые	1	1
375	отношения к	1	1
376	не знаем	3	1
377	должен быть	1	1
378	не остается	1	1
379	сам по	5	1
380	есть самая	1	1
381	вне связи	1	1
382	словами и	1	1
383	ряду предметов	1	1
384	этого последнего	2	1
385	которое мы	2	1
386	он требует	1	1
387	и до	2	1
388	из его	1	1
389	этому соответствует	1	1
390	его очертаний	1	1
391	действительности и	3	1
392	с таким	2	1
393	слова тот	1	1
394	и связанное	1	1
395	по его	1	1
396	с в	2	1
397	например в	6	1
398	есть не	7	1
399	и дополнения	1	1
400	бы уже	1	1
401	другими так	1	1
402	что между	1	1
403	между его	2	1
404	предполагает что	1	1
405	эта деятельность	1	1
406	что уже	2	1
407	вопрос о	1	1
408	что многие	1	1
409	исследования в	1	1
410	есть нечто	4	1
411	который был	1	1
412	с но	3	1
413	от друга	1	1
414	ему в	2	1
415	же что	6	1
416	и он	1	1
417	начало и	1	1
418	это взятое	1	1
419	бы то	1	1
420	во всех	1	1
421	мысль что	1	1
422	общих чертах	1	1
423	бы она	1	1
424	ними в	1	1
425	при объяснении	2	1
426	совсем не	1	1
427	слово не	5	1
428	об образовании	1	1
429	тех же	1	1
430	эта особенность	1	1
431	вообще как	2	1
432	очевидно что	5	1
433	отношение к	2	1
434	друг от	1	1
435	мы думаем	1	1
436	и чем	1	1
437	сама по	2	1
438	относится к	4	1
439	общего с	1	1
440	по которому	5	1
441	предполагает в	1	1
442	к новому	1	1
443	как одного	1	1
444	последние являются	1	1
445	в очень	1	1
446	целый ряд	2	1
447	имеет в	1	1
448	более или	3	1
449	в действительности	5	1
450	увидим что	1	1
451	роль играет	1	1
452	только один	2	1
453	сливается с	2	1
454	выше мы	2	1
455	та же	2	1
456	в которой	3	1
457	и действительным	1	1
458	бы не	4	1
459	думать что	5	1
460	что к	1	1
461	тому же	1	1
462	большим или	1	1
463	с чем	1	1
464	деятельность и	2	1
465	ряд слов	1	1
466	от его	1	1
467	порядка в	1	1
468	до самого	1	1
469	том чтобы	2	1
470	что одно	1	1
471	меняется вместе	1	1
472	подобно тому	2	1
473	что ни	2	1
474	предметов образуется	1	1
475	будем говорить	1	1
476	речи становится	1	1
477	конечная цель	1	1
478	или слово	1	1
479	а вместе	1	1
480	смысле в	2	1
481	могла бы	2	1
482	что все	3	1
483	бы выразить	1	1
484	и с	2	1
485	них не	1	1
486	свойств и	2	1
487	разница между	3	1
488	заметным образом	1	1
489	служит средством	1	1
490	в сложном	1	1
491	приходит в	1	1
492	и тем	5	1
493	слов на	1	1
494	видеть и	1	1
495	только одно	1	1
496	это слияние	1	1
497	признаки но	1	1
498	все равно	4	1
499	отвлеченного мышления	1	1
500	в слове	32	1
501	которой он	1	1
502	несмотря на	2	1
503	к значению	1	1
504	и создание	1	1
505	с такой	1	1
506	другими предметами	1	1
507	нисколько не	1	1
508	сказанным выше	1	1
509	ребенку и	1	1
510	и видит	2	1
511	нужно чтобы	1	1
512	вещи в	1	1
513	и при	4	1
514	нас не	1	1
515	в такой	1	1
516	между людьми	2	1
517	не находит	1	1
518	и понятия	3	1
519	себе а	4	1
520	бы мы	2	1
521	жизни с	1	1
522	сих пор	3	1
523	и представление	2	1
524	в памяти	1	1
525	составные части	1	1
526	заставляет нас	2	1
527	иначе как	1	1
528	ребенком в	1	1
529	над всеми	3	1
530	что цель	1	1
531	и ребенка	1	1
532	и более	1	1
533	важную роль	1	1
534	понятии и	1	1
535	общего и	1	1
536	том же	2	1
537	и вообще	3	1
538	даже в	2	1
539	этого мало	1	1
540	раз и	1	1
541	с точки	1	1
542	существует для	3	1
543	его раскрывает	1	1
544	слово к	1	1
545	не имеет	6	1
546	в сущности	1	1
547	на него	3	1
548	что каждое	2	1
549	которого он	1	1
550	или понятие	1	1
551	отличное от	2	1
552	не могло	1	1
553	чем он	1	1
554	жизни не	3	1
555	можно видеть	5	1
556	слово так	2	1
557	к ней	5	1
558	своей природе	1	1
559	и связи	1	1
560	одном пункте	1	1
561	развивается в	1	1
562	слове и	5	1
563	не говорит	1	1
564	исследования мы	1	1
565	и чувства	1	1
566	ним но	1	1
567	значит для	1	1
568	с пониманием	2	1
569	до того	4	1
570	уже и	1	1
571	вырывается из	1	1
572	ему не	2	1
573	и оно	3	1
574	становится для	1	1
575	начиная с	1	1
576	когда они	1	1
577	же самое	1	1
578	и другим	1	1
579	другое слово	1	1
580	для его	1	1
581	мысли о	2	1
582	предмета к	1	1
583	что при	3	1
584	него как	1	1
585	принять за	1	1
586	на предмет	2	1
587	то действительно	1	1
588	для себя	3	1
589	восстановления в	1	1
590	и которая	1	1
591	со значением	2	1
592	нам о	1	1
593	в виду	1	1
594	в ней	8	1
595	след в	1	1
596	без всякого	1	1
597	в ее	2	1
598	данном случае	1	1
599	другими словами	1	1
600	только не	2	1
601	речи то	1	1
602	котором мы	2	1
603	что у	1	1
604	из признаков	1	1
605	понимание и	1	1
606	за то	1	1
607	здесь как	3	1
608	особенно в	1	1
609	в непосредственном	1	1
610	до сих	3	1
611	является средством	1	1
612	во многих	1	1
613	представлений и	1	1
614	слово и	3	1
615	понятно что	1	1
616	связанных между	1	1
617	даны в	1	1
618	быть может	3	1
619	это внутреннее	1	1
620	по мере	4	1
621	и действий	1	1
622	в последнем	3	1
623	образ или	2	1
624	сводится к	1	1
625	или действия	1	1
626	слова тем	1	1
627	речь что	1	1
628	многих случаях	1	1
629	но мы	2	1
630	как ее	2	1
631	в глаза	1	1
632	предмет со	1	1
633	или на	2	1
634	со сказанным	1	1
635	и содержание	2	1
636	все его	1	1
637	и который	1	1
638	вопросу о	1	1
639	что эта	2	1
640	от него	2	1
641	более сложной	1	1
642	но столь	1	1
643	в которую	1	1
644	или понятием	1	1
645	восприятии и	1	1
646	словом которое	2	1
647	деятельности вообще	1	1
648	которые мы	1	1
649	этому поводу	1	1
650	на одном	1	1
651	различных по	1	1
652	в форме	2	1
653	в другой	1	1
654	остается при	1	1
655	слова для	3	1
656	если это	1	1
657	исключительного господства	1	1
658	и деятельность	1	1
659	происходит в	1	1
660	на которой	3	1
661	том как	3	1
662	что только	6	1
663	и значением	2	1
664	предметов что	1	1
665	образов и	2	1
666	только под	2	1
667	для понятия	1	1
668	внутреннее единство	2	1
669	словом и	5	1
670	не идет	1	1
671	с прежним	1	1
672	внешних условий	1	1
673	между этими	1	1
674	к высшим	1	1
675	своей деятельности	1	1
676	а только	3	1
677	человека с	1	1
678	из которого	1	1
679	лежащие в	1	1
680	что внутренняя	2	1
681	есть в	3	1
682	обо всем	1	1
683	а напротив	2	1
684	положение что	1	1
685	большим количеством	1	1
686	как например	1	1
687	пути по	1	1
688	еще одну	1	1
689	следует за	1	1
690	каким образом	1	1
691	каждый по	1	1
692	что вообще	2	1
693	или даже	1	1
694	при помощи	1	1
695	каждое отдельное	3	1
696	за ним	3	1
697	слова если	2	1
698	был бы	2	1
699	одно из	5	1
700	заключить что	2	1
701	представить себе	3	1
702	и приобретает	1	1
703	разница только	1	1
704	и навсегда	1	1
705	в известной	1	1
706	вовсе не	7	1
707	признаков и	3	1
708	слово как	5	1
709	и язык	1	1
710	как его	1	1
711	но что	2	1
712	у него	2	1
713	должны будем	3	1
714	значение только	2	1
715	ведь мы	1	1
716	или идея	1	1
717	один в	1	1
718	с общим	2	1
719	своих понятий	1	1
720	и даже	2	1
721	точек зрения	1	1
722	понятие или	1	1
723	за пределы	2	1
724	тем мы	1	1
725	будет ли	2	1
726	находящегося в	1	1
727	в сознание	7	1
728	значений и	1	1
729	остается для	1	1
730	и между	4	1
731	такое же	3	1
732	могут иметь	1	1
733	что не	8	1
734	что для	4	1
735	в картине	1	1
736	только по	5	1
737	превращается в	1	1
738	не на	1	1
739	самое слово	2	1
740	а не	15	1
741	и непосредственно	1	1
742	от внутренней	1	1
743	с которым	1	1
744	основное положение	1	1
745	или с	2	1
746	не об	1	1
747	не видит	1	1
748	бы оно	1	1
749	образ который	3	1
750	достигает той	1	1
751	на который	1	1
752	взятое вместе	1	1
753	которое представляет	1	1
754	ко всем	2	1
755	такой форме	1	1
756	человека к	1	1
757	со словом	4	1
758	первые слова	1	1
759	какого бы	1	1
760	может стать	2	1
761	в область	1	1
762	в данном	1	1
763	так или	2	1
764	жизни отсюда	1	1
765	перехода от	1	1
766	степени развития	2	1
767	что же	2	1
768	и там	1	1
769	им с	1	1
770	в тот	1	1
771	да и	1	1
772	многих других	1	1
773	символического значения	1	1
774	взрослого и	1	1
775	быть не	2	1
776	нечто совершенно	1	1
777	и какое	1	1
778	предметы и	1	1
779	в ряду	3	1
780	и действия	2	1
781	этом следует	1	1
782	или по	1	1
783	это очевидно	1	1
784	это последнее	2	1
785	из ряда	1	1
786	к вопросу	1	1
787	это отличие	1	1
788	этот образ	4	1
789	ко второй	1	1
790	не подлежит	2	1
791	и слова	2	1
792	это можно	3	1
793	внутренней связи	1	1
794	развития и	1	1
795	предметов если	1	1
796	слов с	1	1
797	нам остается	1	1
798	или нет	1	1
799	полагать что	1	1
800	и которое	1	1
801	вообще в	1	1
802	признаков которые	1	1
803	скажем что	2	1
804	увидим ниже	1	1
805	или не	1	1
806	есть уже	11	1
807	постоянного и	1	1
808	к ее	1	1
809	но если	1	1
810	говорит нам	1	1
811	скажем только	1	1
812	других или	1	1
813	по одному	1	1
814	но этот	2	1
815	возможным только	1	1
816	выводы в	1	1
817	него в	1	1
818	находящихся в	1	1
819	значение не	3	1
820	внешним и	1	1
821	это определение	1	1
822	образ в	2	1
823	по поводу	4	1
824	но в	1	1
825	эту последнюю	1	1
826	точно так	12	1
