N	2gram	Losev_Prob_3	Narrotol
421	вплоть до	1	1
422	но они	1	1
423	человека но	3	1
424	с которой	2	1
425	она не	3	1
426	иной раз	3	1
427	что превращает	1	1
428	дело не	2	1
429	на котором	2	1
430	и притом	4	1
431	в основе	2	1
432	время как	4	1
433	иметь в	1	1
434	что иное	4	1
435	чем не	3	1
436	того и	1	1
437	возможно и	2	1
438	а поскольку	1	1
439	до их	1	1
440	находятся в	3	1
441	такая же	1	1
442	и после	2	1
443	ничто не	2	1
444	моря и	1	1
445	она обладает	2	1
446	только с	4	1
447	как будто	3	1
448	в каком	4	1
449	может показаться	1	1
450	вполне определенным	1	1
451	к той	1	1
452	художественной литературы	1	1
453	от их	1	1
454	например что	1	1
455	свое собственное	2	1
456	если у	1	1
457	данности и	1	1
458	не могут	1	1
459	есть только	4	1
460	во все	1	1
461	и вполне	5	1
462	как только	3	1
463	же самое	9	1
464	только еще	3	1
465	взятый в	3	1
466	не хотел	1	1
467	ли в	1	1
468	анализа в	1	1
469	если же	3	1
470	от которой	1	1
471	где этот	1	1
472	как мы	8	1
473	поскольку всякая	1	1
474	говорит сам	1	1
475	и о	5	1
476	с ее	2	1
477	что все	2	1
478	в виду	10	1
479	и образ	2	1
480	и сами	2	1
481	характером и	1	1
482	языка и	4	1
483	обстоятельств жизни	1	1
484	по сути	1	1
485	реальной действительности	1	1
486	то время	4	1
487	если они	1	1
488	на нее	1	1
489	не с	1	1
490	ясно что	6	1
491	особенно в	1	1
492	и прочих	1	1
493	которого у	1	1
494	глубоко и	1	1
495	когда в	3	1
496	по сравнению	2	1
497	жизнь и	2	1
498	не имели	2	1
499	благодаря этому	1	1
500	все необходимые	1	1
501	уж во	3	1
502	он остается	1	1
503	не на	1	1
504	и смерть	1	1
505	вполне закономерно	1	1
506	произведения как	1	1
507	уже никто	1	1
508	в самой	2	1
509	читателя уже	1	1
510	другими словами	6	1
511	говорит об	1	1
512	означает что	1	1
513	миф но	1	1
514	и многих	2	1
515	мы делаем	1	1
516	собственного отца	1	1
517	рассуждения о	1	1
518	в евгении	1	1
519	это было	2	1
520	жизни для	1	1
521	том или	3	1
522	нем не	1	1
523	возникает и	1	1
524	и во	2	1
525	а потому	1	1
526	который и	1	1
527	во всей	3	1
528	по разным	1	1
529	от этих	1	1
530	человеческую жизнь	2	1
531	все время	1	1
532	в юности	1	1
533	и она	1	1
534	происходит в	2	1
535	проглядывает в	1	1
536	быть и	3	1
537	с той	5	1
538	но с	2	1
539	время у	1	1
540	что только	1	1
541	кроме самого	1	1
542	этот вопрос	3	1
543	как нечто	9	1
544	к их	2	1
545	о художественном	1	1
546	очень много	3	1
547	по мнению	2	1
548	мы будем	2	1
549	это означает	1	1
550	этом их	2	1
551	i и	2	1
552	только художественная	1	1
553	так что	12	1
554	того же	2	1
555	не можем	1	1
556	указания на	3	1
557	вернуться к	2	1
558	в нашей	2	1
559	предполагает наличие	1	1
560	является не	2	1
561	оно всегда	3	1
562	этом в	1	1
563	свой собственный	3	1
564	не будут	2	1
565	от читателя	1	1
566	представлялось ему	1	1
567	его коммуникативной	1	1
568	в одном	1	1
569	этих героев	1	1
570	только одного	2	1
571	никто не	2	1
572	но что	2	1
573	и бесконечно	1	1
574	которые могут	1	1
575	заметить что	1	1
576	не говорит	1	1
577	тем что	4	1
578	или ином	2	1
579	образом что	1	1
580	подходом к	1	1
581	для того	1	1
582	из множества	1	1
583	построена так	1	1
584	система не	1	1
585	даже не	2	1
586	является их	1	1
587	до сих	2	1
588	вовсе и	1	1
589	а мы	2	1
590	от другой	2	1
591	этого человека	1	1
592	а именно	8	1
593	а всякая	1	1
594	чем он	2	1
595	же о	1	1
596	или о	1	1
597	однако чтобы	1	1
598	что не	1	1
599	от тех	2	1
600	сути дела	1	1
601	и своего	2	1
602	на этот	4	1
603	не исключает	1	1
604	ничем не	2	1
605	не означает	1	1
606	у человека	2	1
607	однако и	1	1
608	человеческой жизни	2	1
609	с которым	1	1
610	его как	3	1
611	и достаточно	1	1
612	что обычно	1	1
613	и с	9	1
614	ни о	3	1
615	о предмете	1	1
616	когда она	2	1
617	об ее	2	1
618	что мы	8	1
619	здесь именно	1	1
620	может иметь	3	1
621	уже давно	1	1
622	речь но	1	1
623	чем те	1	1
624	вместе с	2	1
625	и потому	7	1
626	некоторые из	1	1
627	всей его	2	1
628	функционирует в	1	1
629	однако для	2	1
630	что именно	1	1
631	смысловом отношении	1	1
632	содержащий в	1	1
633	он говорит	1	1
634	сравнению с	2	1
635	перехода от	1	1
636	это так	2	1
637	для первого	1	1
638	это за	3	1
639	что же	8	1
640	поскольку он	1	1
641	в первой	1	1
642	характеры но	1	1
643	евгении онегине	1	1
644	многих других	2	1
645	том смысле	3	1
646	может существовать	1	1
647	дело здесь	4	1
648	слова и	3	1
649	и от	9	1
650	сих пор	2	1
651	не рассматривается	1	1
652	в смысловом	1	1
653	о его	2	1
654	все это	5	1
655	тому или	1	1
656	случае он	1	1
657	каждой из	1	1
658	еще одна	1	1
659	слова но	1	1
660	он вовсе	1	1
661	в связи	7	1
662	не существует	1	1
663	котором он	2	1
664	или в	4	1
665	том виде	2	1
666	а все	1	1
667	другое дело	2	1
668	когда он	2	1
669	к одной	2	1
670	но эти	1	1
671	в этих	2	1
672	иначе он	1	1
673	мы должны	7	1
674	ведь есть	1	1
675	будто бы	3	1
676	или не	1	1
677	хотя в	1	1
678	к ее	1	1
679	не обладает	1	1
680	но оно	3	1
681	нам не	2	1
682	себя самого	1	1
683	же самой	4	1
684	жизни а	3	1
685	одновременно и	1	1
686	не что	4	1
687	бы его	1	1
688	что при	2	1
689	из этого	3	1
690	всю ее	1	1
691	разным причинам	1	1
692	имеет в	1	1
693	себе но	1	1
694	к другим	1	1
695	ее в	1	1
696	этой точки	2	1
697	к этому	1	1
698	во всяком	9	1
699	гораздо более	5	1
