N	2gram	Losev_Prob_2	StatiiOP
107	столь же	1	4
108	бы и	7	4
109	что это	1	4
110	на то	6	4
111	что она	4	4
112	является не	2	4
113	но все	2	4
114	эту тему	2	4
115	но я	1	4
116	но если	4	4
117	том как	1	4
118	случае в	1	4
119	представление о	5	4
120	и очень	1	4
121	можно ли	6	4
122	не имеет	7	4
123	это слово	1	4
124	как будто	6	4
125	языка и	5	4
126	что у	1	4
127	и что	13	4
128	заключается в	4	4
129	этот вопрос	1	4
130	в качестве	2	4
131	же и	2	4
132	никто не	3	4
133	как раз	8	4
134	не было	3	4
135	даже не	3	4
136	на эту	2	4
137	в частности	5	4
138	как бы	4	4
139	тем более	10	4
140	еще более	2	4
141	или иного	5	4
142	того или	7	4
143	это в	2	4
144	гораздо более	4	4
145	же как	1	3
146	и без	5	3
147	тем же	1	3
148	должна быть	1	3
149	то это	3	3
150	конечно и	1	3
151	в ней	2	3
152	еще не	10	3
153	он был	1	3
154	но не	4	3
155	не все	4	3
156	или иное	2	3
157	к сожалению	6	3
158	в истории	3	3
159	общего с	2	3
160	с этим	5	3
161	не являются	3	3
162	это просто	1	3
163	то в	1	3
164	е с	1	3
165	во многих	2	3
166	ведь и	2	3
167	не значит	2	3
168	же это	5	3
169	в каждом	1	3
170	в другом	1	3
171	и с	10	3
172	лишь в	3	3
173	и тем	4	3
174	даже в	2	3
175	кажется что	1	3
176	ни в	6	3
177	чем в	1	3
178	о которой	1	3
179	что не	5	3
180	тому что	3	3
181	во время	1	3
182	что о	1	3
183	в конце	7	3
184	о значении	3	3
185	а на	1	3
186	в основе	3	3
187	этих двух	1	3
188	а во	1	3
189	в каком	4	3
190	обстоятельство что	1	3
191	здесь совершенно	1	3
192	и вполне	4	3
193	должны быть	1	3
194	что оно	2	3
195	никакого сомнения	1	3
196	для себя	9	3
197	то или	3	3
198	об этом	2	3
199	поэтому в	1	3
200	и вообще	16	3
201	и нужно	1	3
202	внимание на	3	3
203	тем или	1	3
204	между тем	1	3
205	и только	4	3
206	значит что	4	3
207	но с	1	3
208	в какой	1	3
209	и так	1	3
210	это очень	1	3
211	по этому	3	3
212	с одной	5	3
213	если это	2	3
214	вопроса о	1	3
215	в виде	6	3
216	ни с	2	3
217	бы все	1	3
218	возможно что	1	3
219	без всякой	5	3
220	а именно	6	3
221	а с	1	3
222	что для	3	3
223	говорит о	1	3
224	в тех	2	3
225	да и	10	3
226	видно что	1	3
227	не является	7	3
228	и для	6	3
229	не существует	6	3
230	в результате	4	3
231	будто бы	5	3
232	в таком	11	3
233	ничего общего	3	3
234	отношения к	1	2
235	мере в	2	2
236	по его	1	2
237	мы имеем	1	2
238	мы не	7	2
239	бы что	2	2
240	время как	1	2
241	совпадает с	2	2
242	литературы и	1	2
243	то очевидно	1	2
244	совсем не	7	2
245	таком положении	1	2
246	отношение к	1	2
247	и речи	3	2
248	большое значение	1	2
249	в своем	4	2
250	есть в	4	2
251	что нет	1	2
252	как иначе	3	2
253	в каком-то	3	2
254	это их	1	2
255	от этого	1	2
256	в литературном	1	2
257	так или	6	2
258	бы не	3	2
259	и и	1	2
260	думать что	1	2
261	то обстоятельство	1	2
262	раз в	1	2
263	в себе	5	2
264	и те	1	2
265	работ по	2	2
266	не могла	1	2
267	в случае	3	2
268	в наших	1	2
269	вообще не	4	2
270	при этом	3	2
271	но именно	4	2
272	он не	2	2
273	всех этих	4	2
274	и более	5	2
275	свое время	1	2
276	что ни	1	2
277	тут не	1	2
278	что все	6	2
279	при помощи	8	2
280	в данной	1	2
281	его в	3	2
282	это вовсе	2	2
283	должен был	1	2
284	нас сейчас	2	2
285	дела и	1	2
286	и уже	1	2
287	в москве	1	2
288	согласен с	1	2
289	зато в	1	2
290	перед собой	1	2
291	имеет ничего	2	2
292	в такой	2	2
293	одним и	2	2
294	что до	2	2
295	бы мы	2	2
296	которые в	2	2
297	для которых	1	2
298	их в	4	2
299	является вполне	1	2
300	принципов и	1	2
301	тем самым	7	2
302	чем но	1	2
303	как можно	1	2
304	что эта	1	2
305	она не	3	2
306	что с	2	2
307	как о	3	2
308	на него	2	2
309	говорить о	10	2
310	случае не	4	2
311	ничего не	10	2
312	тем не	12	2
313	только с	2	2
314	что на	4	2
315	тему в	1	2
316	есть только	8	2
317	числе и	2	2
318	что при	4	2
319	о них	2	2
320	и это	5	2
321	без всякого	4	2
322	то время	1	2
323	и сам	2	2
324	каждого из	1	2
325	нужно было	1	2
326	для этого	3	2
327	положении дела	1	2
328	то есть	39	2
329	а также	2	2
330	может не	1	2
331	и все	5	2
332	с нашей	1	2
333	этому поводу	2	2
334	и во	1	2
335	никаких сомнений	2	2
336	крайней мере	6	2
337	и можно	3	2
338	к нему	2	2
339	что здесь	1	2
340	быть и	2	2
341	по своей	1	2
342	данном месте	1	2
343	кстати сказать	1	2
344	конечно не	2	2
345	уже в	3	2
346	ведь если	4	2
347	свидетельствует о	2	2
348	если в	1	2
349	который как	1	2
350	а то	1	2
351	допустим что	2	2
352	не для	1	2
353	даже и	18	2
354	самого же	2	2
355	или иначе	6	2
356	представляет собою	1	2
357	еще и	5	2
358	превращается в	1	2
359	одной стороны	5	2
360	это прежде	1	2
361	однако и	1	2
362	по крайней	6	2
363	эти науки	1	2
364	языка не	1	2
365	который не	1	2
366	не знаю	1	2
367	если не	4	2
368	нет никаких	1	2
369	ни на	1	2
370	что во	1	2
371	и потому	1	2
372	нет ни	1	2
373	и их	3	2
374	а если	1	2
375	такого рода	15	2
376	в свое	1	2
377	лет назад	3	2
378	этом случае	7	2
379	с историей	2	2
380	между прочим	1	2
381	и тогда	1	2
382	но для	1	2
383	ли в	2	2
384	при таком	2	2
385	о котором	3	2
386	то не	3	2
387	в истинности	1	2
388	в этих	4	2
389	знака в	5	2
390	несмотря на	3	2
391	дело с	1	2
392	не знает	3	2
393	в своих	3	2
394	можно назвать	1	2
395	том числе	2	2
396	в вопросе	1	1
397	можно говорить	3	1
398	или языка	1	1
399	не должны	1	1
400	и ясных	1	1
401	чтобы не	2	1
402	являются такими	1	1
403	и семантики	1	1
404	не имел	2	1
405	многих отношениях	1	1
406	и есть	4	1
407	здесь и	1	1
408	чего не	1	1
409	не отражается	1	1
410	речи на	1	1
411	что эти	1	1
412	в какой-то	2	1
413	для полноты	1	1
414	от которых	1	1
415	не говорим	2	1
416	едва ли	9	1
417	в зависимости	2	1
418	и этот	3	1
419	живой речи	1	1
420	их и	1	1
421	если я	2	1
422	изложения и	1	1
423	и язык	1	1
424	уже его	1	1
425	работы на	1	1
426	каком случае	3	1
427	и такой	1	1
428	и другая	1	1
429	от друга	2	1
430	но даже	3	1
431	зависимости от	2	1
432	советских ученых	1	1
433	и самого	4	1
434	что оба	1	1
435	на нем	2	1
436	и на	5	1
437	на них	1	1
438	между собой	5	1
439	о или	1	1
440	время в	1	1
441	бы то	2	1
442	с его	1	1
443	о языке	3	1
444	но как	6	1
445	знак и	21	1
446	а только	6	1
447	только при	2	1
448	должны были	3	1
449	но которые	1	1
450	этого последнего	1	1
451	всему тому	1	1
452	друг от	2	1
453	нет и	3	1
454	в настоящем	1	1
455	и таким	1	1
456	во что	1	1
457	времени однако	1	1
458	является к	1	1
459	оказывается не	1	1
460	теории здесь	1	1
461	каждая из	1	1
462	чем мы	1	1
463	стороны и	4	1
464	перед нами	2	1
465	кроме того	5	1
466	себе совершенно	1	1
467	хотя и	3	1
468	мысль в	1	1
469	это тоже	3	1
470	и какой	1	1
471	и к	3	1
472	не очень	2	1
473	или иную	1	1
474	дело только	1	1
475	важно для	1	1
476	значения как	2	1
477	и конечно	2	1
478	не приходится	1	1
479	тут и	2	1
480	в нашем	3	1
481	случае можно	1	1
482	что пока	2	1
483	в известном	1	1
484	с их	1	1
485	им в	1	1
486	значение так	1	1
487	вообще а	1	1
488	бы только	1	1
489	и до	1	1
490	другом случае	1	1
491	иначе и	1	1
492	имеет для	1	1
493	если он	1	1
494	за рамки	1	1
495	а вовсе	1	1
496	методов в	1	1
497	и решать	2	1
498	время и	2	1
499	не знать	1	1
500	от которого	1	1
501	области не	1	1
502	на одну	1	1
503	в узком	1	1
504	в корне	2	1
505	так уж	2	1
506	можно даже	1	1
507	в плане	2	1
508	какой бы	1	1
509	имел бы	1	1
510	такого же	1	1
511	самым простым	1	1
512	могла бы	1	1
513	содержит в	2	1
514	том случае	2	1
515	в таких	3	1
516	слов о	1	1
517	входит в	2	1
518	это было	2	1
519	те или	7	1
520	крайнем случае	2	1
521	в глазах	1	1
522	который так	1	1
523	если при	1	1
524	но их	1	1
525	и соответствующие	1	1
526	ведь в	1	1
527	здесь нет	1	1
528	в хронологическом	1	1
529	для них	3	1
530	под ред	2	1
531	он является	2	1
532	в них	2	1
533	является для	2	1
534	о которых	3	1
535	как общее	1	1
536	и вы	2	1
537	являются чем-то	1	1
538	даже сказать	1	1
539	далеко не	4	1
540	с тем	3	1
541	место и	1	1
542	которой он	4	1
543	свое законное	1	1
544	является основой	1	1
545	принадлежит в	1	1
546	очень важный	1	1
547	сейчас мы	1	1
548	значение как	2	1
549	мере не	1	1
550	на себя	1	1
551	бы на	1	1
552	и при	2	1
553	что такая	3	1
554	будет в	2	1
555	а главное	2	1
556	что такое	18	1
557	представить себе	4	1
558	нас не	3	1
559	и односторонне	1	1
560	это только	3	1
561	и уточнения	1	1
562	слова здесь	1	1
563	место в	1	1
564	мы в	3	1
565	оказывается что	3	1
566	вовсе еще	1	1
567	мы теперь	1	1
568	чтобы можно	1	1
569	я скажу	1	1
570	иным как	1	1
571	что было	1	1
572	только все	1	1
573	речи в	1	1
574	с такими	1	1
575	и наоборот	1	1
576	не должно	1	1
577	бы быть	1	1
578	основываться на	1	1
579	что поэтому	1	1
580	по себе	8	1
581	же мы	2	1
582	нас к	1	1
583	трудно было	1	1
584	слово как	1	1
585	нет никакого	1	1
586	если и	1	1
587	но они	1	1
588	равно не	1	1
589	мы пока	1	1
590	дело если	1	1
591	из нас	1	1
592	и другое	1	1
593	хотелось бы	2	1
594	тогда когда	3	1
595	одна из	3	1
596	что их	2	1
597	в науке	3	1
598	и притом	3	1
599	я буду	1	1
600	для языка	3	1
601	возможно даже	1	1
602	но только	4	1
603	чем не	1	1
604	значение этого	2	1
605	казалось бы	7	1
606	самый язык	2	1
607	правда в	2	1
608	на язык	1	1
609	только и	3	1
610	смысл то	1	1
611	это то	5	1
612	вывод который	2	1
613	совершенно неправильно	1	1
614	есть такой	1	1
615	какой же	1	1
616	крайний случай	1	1
617	и является	3	1
618	вернее сказать	1	1
619	возникает необходимость	1	1
620	бы по	1	1
621	утверждали что	1	1
622	о чем-то	1	1
623	уже и	3	1
624	существование этого	1	1
625	не потому	1	1
626	и далее	1	1
627	ни о	4	1
628	является то	1	1
629	не станет	1	1
630	в момент	1	1
631	не грамматические	1	1
632	не могут	4	1
633	когда мы	6	1
634	этого знака	2	1
635	отличается от	2	1
636	i но	1	1
637	к тому	3	1
638	совсем иначе	1	1
639	слова с	1	1
640	теории в	1	1
641	действительно можно	1	1
642	отказаться от	1	1
643	этой теорией	1	1
644	то ни	3	1
645	опираясь на	1	1
646	уже больше	1	1
647	вещей в	1	1
648	как мы	5	1
649	и о	4	1
650	в виду	8	1
651	но при	2	1
652	и говорить	1	1
653	ни одно	1	1
654	говоря уже	4	1
655	некоторые другие	1	1
656	к нам	1	1
657	является делом	2	1
658	ни стало	1	1
659	последнее время	1	1
660	мысль о	2	1
661	только то	3	1
662	теперь должны	1	1
663	с самого	3	1
664	виде так	2	1
665	и была	1	1
666	нечто целое	1	1
667	на том	3	1
668	и когда	1	1
669	то как	1	1
670	является чрезвычайно	2	1
671	итак если	1	1
672	что ведь	1	1
673	которыми мы	1	1
674	времени и	1	1
675	во многом	1	1
676	чем все	1	1
677	еще в	2	1
678	можно только	2	1
679	разного рода	4	1
680	является в	2	1
681	он к	1	1
682	быть никакого	1	1
683	на какое-то	1	1
684	образом в	1	1
685	о нем	2	1
686	для одной	1	1
687	не существовало	1	1
688	науки вообще	1	1
689	и возможно	1	1
690	настаивать на	1	1
691	и та	1	1
692	язык и	2	1
693	настоящее время	16	1
694	который заключается	1	1
695	что его	1	1
696	можно сказать	6	1
697	и который	1	1
698	не просто	11	1
699	то тем	2	1
700	времени в	1	1
701	своего изложения	1	1
702	каждом из	1	1
703	и всю	1	1
704	однако с	1	1
705	которые мы	3	1
706	и всякая	1	1
707	это нужно	1	1
708	во всей	1	1
709	быть даже	1	1
710	что бы	1	1
711	в свете	3	1
712	еще только	1	1
713	каких бы	1	1
714	знака которые	1	1
715	случае и	2	1
716	судить по	1	1
717	же можно	1	1
718	критики в	1	1
719	и дело	1	1
720	тот же	4	1
721	наук в	1	1
722	или иные	3	1
723	с термином	1	1
724	как нечто	2	1
725	самые разнообразные	1	1
726	но то	1	1
727	простое и	1	1
728	менее и	1	1
729	далеко от	1	1
730	не имеют	1	1
731	уже не	8	1
732	ясного и	1	1
733	если мы	9	1
734	языка а	2	1
735	может стоять	1	1
736	в значении	1	1
737	чтобы он	1	1
738	ту или	1	1
739	был бы	6	1
740	не так	2	1
741	себе в	2	1
742	но вот	2	1
743	же начала	1	1
744	ведь это	2	1
745	слова в	1	1
746	существуют в	1	1
747	в одном	1	1
748	наука о	1	1
749	сами по	2	1
750	конференция по	1	1
751	с этими	2	1
752	у читателей	1	1
753	к ним	1	1
754	не о	6	1
755	каждый из	2	1
756	значение есть	3	1
757	на некоторые	2	1
758	от того	1	1
759	вот оказывается	1	1
760	указание на	3	1
761	само собой	1	1
762	о каком	1	1
763	были бы	2	1
764	более для	1	1
765	с общим	1	1
766	видно из	1	1
767	без того	2	1
768	в число	1	1
769	но вполне	1	1
770	или иной	5	1
771	говорим о	3	1
772	с другим	1	1
773	не один	1	1
774	каждом отдельном	1	1
775	здесь в	1	1
776	иначе но	1	1
777	из таких	1	1
778	и др	2	1
779	или о	2	1
780	больше и	1	1
781	этот термин	2	1
782	которых мы	1	1
783	до конца	1	1
784	не на	1	1
785	не означает	1	1
786	меньше всего	1	1
787	подобного рода	4	1
788	вопросе о	1	1
789	о чем	6	1
790	нашей точки	1	1
791	отсутствие того	1	1
792	ближе к	1	1
793	в одно	2	1
794	для этой	1	1
795	и вовсе	6	1
796	но что	1	1
797	правильно и	1	1
798	вместе с	2	1
799	на чем	2	1
800	д в	1	1
801	некоторые из	1	1
802	мы говорим	4	1
803	что именно	1	1
804	приводит в	1	1
805	из которых	2	1
806	д п	2	1
807	к своему	1	1
808	оно существует	1	1
809	которые являются	1	1
810	на такие	1	1
811	это за	2	1
812	то нужно	1	1
813	будто есть	1	1
814	как работы	1	1
815	для понимания	1	1
816	и другой	1	1
817	то на	2	1
818	требует еще	1	1
819	сказать не	1	1
820	несколько слов	1	1
821	при условии	6	1
822	этом смысле	5	1
823	не говорить	1	1
824	относиться к	2	1
825	от той	1	1
826	в крайнем	2	1
827	тем и	1	1
828	содержанием и	1	1
829	и от	3	1
830	или в	2	1
831	узком смысле	1	1
832	другое дело	1	1
833	которая в	1	1
834	в настоящее	16	1
835	в голову	2	1
836	в отдельных	1	1
837	эти проблемы	1	1
838	это может	1	1
839	у них	1	1
840	той или	5	1
841	бы в	3	1
842	вообще в	1	1
843	разве только	1	1
844	конце концов	7	1
845	знаков в	1	1
846	но зато	2	1
847	пришлось бы	1	1
848	знак в	2	1
849	уже давно	5	1
850	еще очень	1	1
851	очень и	1	1
852	просто его	1	1
853	одной из	1	1
854	простым и	2	1
855	каждый отдельный	1	1
856	значения в	1	1
857	слово в	2	1
858	но эта	3	1
859	законное место	1	1
860	но всякий	1	1
861	не говоря	4	1
862	работы и	1	1
863	не быть	1	1
864	состоит из	2	1
865	то здесь	1	1
866	к его	1	1
867	системы а	2	1
868	вывод из	2	1
869	оно не	3	1
870	из этого	2	1
871	те члены	1	1
872	время не	2	1
873	большей частью	3	1
874	а может	2	1
875	основана на	2	1
876	гораздо ближе	1	1
877	к этому	1	1
878	как на	2	1
879	точно так	3	1
880	они не	1	1
