N	2gram	Vygotskiy__6	EvropaiC
479	объясняет нам	1	1
480	его сознании	1	1
481	которой он	1	1
482	во взаимной	1	1
483	его теории	1	1
484	в развитии	24	1
485	можно считать	1	1
486	то если	1	1
487	в научной	1	1
488	остается в	2	1
489	не мог	1	1
490	невозможна и	1	1
491	нее и	1	1
492	в своей	2	1
493	что такое	3	1
494	это делает	1	1
495	со взрослым	1	1
496	же направлении	2	1
497	большей степени	1	1
498	на первых	4	1
499	иначе как	5	1
500	оба ребенка	3	1
501	что я	2	1
502	нас с	1	1
503	из области	2	1
504	и той	3	1
505	в опыте	1	1
506	когда эти	1	1
507	но он	2	1
508	ребенком в	3	1
509	друг другу	2	1
510	состоит в	2	1
511	надо сказать	1	1
512	более сложные	2	1
513	их в	1	1
514	большая или	1	1
515	на всю	1	1
516	необходимо чтобы	2	1
517	находят себе	1	1
518	случае мы	1	1
519	характер в	1	1
520	в отношении	10	1
521	каждого отдельного	3	1
522	вещи не	1	1
523	стоит в	1	1
524	все три	1	1
525	есть нечто	1	1
526	первый из	1	1
527	и другое	2	1
528	подражания на	1	1
529	самого начала	7	1
530	этого нужно	1	1
531	для каждого	2	1
532	не имеет	6	1
533	на котором	2	1
534	и притом	1	1
535	но самые	1	1
536	к этим	1	1
537	не по	3	1
538	быть поставлены	2	1
539	в уме	2	1
540	может только	1	1
541	этого явления	1	1
542	наиболее полно	1	1
543	дело в	1	1
544	больше чем	3	1
545	этого общего	1	1
546	особенностей в	1	1
547	бы все	1	1
548	видим что	1	1
549	ко всякой	1	1
550	и его	3	1
551	же он	1	1
552	вправе рассматривать	1	1
553	этих положений	1	1
554	только с	1	1
555	мысли которые	1	1
556	не потому	1	1
557	конечно только	1	1
558	обстоятельство что	1	1
559	оно позволило	1	1
560	начиная с	1	1
561	это по	1	1
562	сказали выше	1	1
563	и заключается	1	1
564	есть только	1	1
565	для развития	5	1
566	числе и	1	1
567	является одним	1	1
568	зависят от	1	1
569	бы он	1	1
570	они и	1	1
571	к пониманию	1	1
572	т.е в	1	1
573	этот путь	2	1
574	оно может	1	1
575	двух детей	1	1
576	известно в	2	1
577	приходит к	2	1
578	своего развития	4	1
579	без всякого	1	1
580	и пришла	1	1
581	нами выше	2	1
582	сохраняет свою	2	1
583	на той	1	1
584	с самого	7	1
585	говорили что	1	1
586	то время	6	1
587	вопрос что	1	1
588	приводит к	6	1
589	существовать и	1	1
590	как с	2	1
591	невозможно и	1	1
592	поэтому мы	2	1
593	самого понятия	3	1
594	можно только	2	1
595	возможности его	1	1
596	не исчерпывается	1	1
597	равной мере	1	1
598	собой и	1	1
599	своей собственной	1	1
600	в определенной	1	1
601	или иной	1	1
602	находится в	1	1
603	мы всегда	2	1
604	быть в	1	1
605	два момента	1	1
606	сверху вниз	5	1
607	в раннем	2	1
608	но мы	3	1
609	никак не	1	1
610	расположить их	1	1
611	этой мысли	1	1
612	заключается их	1	1
613	над другим	2	1
614	выше ее	1	1
615	в значительной	2	1
616	этим понятием	2	1
617	образом мы	2	1
618	больше а	1	1
619	в оправдание	1	1
620	что принятие	1	1
621	всегда может	1	1
622	том или	1	1
623	и всю	1	1
624	вся эта	1	1
625	решающую роль	1	1
626	раньше чем	2	1
627	когда оно	2	1
628	на одном	2	1
629	у другого	1	1
630	этом и	1	1
631	во всей	1	1
632	в другой	3	1
633	от этих	1	1
634	у одного	2	1
635	окажется что	1	1
636	и следовательно	4	1
637	в лучшем	1	1
638	связь между	4	1
639	эти последние	2	1
640	в современной	1	1
641	к решению	2	1
642	основанное на	3	1
643	на которой	1	1
644	один из	3	1
645	видели что	3	1
646	идет по	2	1
647	мы видим	7	1
648	никакой роли	2	1
649	как нечто	1	1
650	каждом шагу	1	1
651	за себя	1	1
652	нам удалось	1	1
653	этот факт	2	1
654	большим трудом	1	1
655	ему надо	1	1
656	должна господствовать	1	1
657	высшее и	1	1
658	с которыми	1	1
659	в качестве	4	1
660	для всех	2	1
661	внимание что	1	1
662	на всем	1	1
663	уже не	1	1
664	возрасте в	1	1
665	только на	2	1
666	так точно	2	1
667	развития то	1	1
668	в нашей	3	1
669	этого нельзя	1	1
670	речь в	2	1
671	этой новой	1	1
672	но совершенно	2	1
673	высших и	1	1
674	за ним	2	1
675	будет не	1	1
676	в прошлом	1	1
677	ее не	1	1
678	друг друга	4	1
679	тем что	8	1
680	в других	2	1
681	само собой	2	1
682	параллельно с	1	1
683	на стороне	1	1
684	были бы	2	1
685	к совершенно	1	1
686	и даже	1	1
687	выше вопроса	1	1
688	и постепенно	1	1
689	развития в	6	1
690	с другим	1	1
691	в высшей	2	1
692	не раньше	1	1
693	свою историю	1	1
694	что тот	1	1
695	к которому	2	1
696	в меньшей	2	1
697	и между	2	1
698	как же	1	1
699	еще и	1	1
700	и развития	6	1
701	к его	2	1
702	и затем	1	1
703	только к	3	1
704	с ней	3	1
705	естественно что	1	1
706	только по	4	1
707	тем чтобы	1	1
708	а на	1	1
709	этого взгляда	1	1
710	и низших	2	1
711	до конца	3	1
712	а не	3	1
713	зависит от	3	1
714	в руках	1	1
715	долго и	1	1
716	вопрос можно	1	1
717	в психологическом	1	1
718	мы поймем	1	1
719	и возможных	1	1
720	этой главы	1	1
721	среди других	1	1
722	он и	1	1
723	работу по	1	1
724	или меньшая	1	1
725	виде в	1	1
726	понятиями и	3	1
727	именно поэтому	2	1
728	все более	2	1
729	эти слова	1	1
730	на самих	1	1
731	развитии и	3	1
732	они стоят	1	1
733	решение вопроса	1	1
734	ибо это	1	1
735	к жизни	4	1
736	что за	1	1
737	еще нет	1	1
738	является причиной	1	1
739	например при	1	1
740	смысле этого	1	1
741	могут быть	5	1
742	эту мысль	1	1
743	в тот	1	1
744	сам не	1	1
745	этого сделать	1	1
746	от общей	1	1
747	их отношение	1	1
748	эти вопросы	1	1
749	на пути	1	1
750	чтобы ответить	1	1
751	благодаря этому	1	1
752	весь ход	1	1
753	лучшем случае	1	1
754	же самое	6	1
755	в различной	1	1
756	понятий и	10	1
757	похоже на	1	1
758	с большой	1	1
759	в более	1	1
760	вопрос в	1	1
761	становится понятным	1	1
762	в самые	1	1
763	мы только	1	1
764	эту точку	2	1
765	развития и	10	1
766	являются ли	1	1
767	как эта	2	1
768	но когда	2	1
769	с не	1	1
770	мы попытаемся	1	1
771	в большей	1	1
772	иначе обстоит	1	1
773	или воспроизведения	1	1
774	обстоит дело	1	1
775	в равной	1	1
776	психологической точки	1	1
777	пришла к	1	1
778	не являются	2	1
779	в целях	1	1
780	это все	1	1
781	две стороны	1	1
782	сказать что	13	1
783	была бы	2	1
784	лишь тогда	1	1
785	и возникает	2	1
786	но этот	1	1
787	всех других	1	1
788	возможным только	1	1
789	самое что	1	1
790	все у	1	1
791	она исходит	1	1
792	другой если	1	1
793	при оценке	1	1
794	ее в	2	1
795	в своих	3	1
796	точно так	1	1
797	том числе	1	1
