N	2gram	Propp_Isto_7	Tvorches
144	в один	2	2
145	в этих	13	2
146	этой связи	1	2
147	не столько	3	2
148	не в	9	2
149	но он	2	2
150	т п	1	2
151	одна из	7	2
152	в основе	2	2
153	к ней	2	2
154	прямо в	1	2
155	которого он	1	2
156	к тому	1	2
157	а что	1	2
158	где он	1	2
159	в жизни	1	2
160	более не	1	2
161	не могу	1	2
162	данном случае	3	2
163	мысль о	1	2
164	на том	2	2
165	и когда	2	2
166	так и	5	2
167	свое лицо	1	2
168	живет в	1	2
169	здесь нет	3	2
170	об этом	6	2
171	во второй	1	2
172	можно сказать	1	2
173	и та	1	2
174	что его	2	2
175	что и	8	2
176	во всей	1	2
177	вслед за	1	2
178	перед тем	1	2
179	вот в	1	2
180	в лице	1	2
181	в литературе	2	2
182	значит что	1	2
183	герой в	2	2
184	тот же	2	2
185	страх перед	1	2
186	больше чем	1	2
187	в качестве	3	2
188	так что	3	2
189	и у	2	2
190	при помощи	3	2
191	из них	2	2
192	представлений о	1	2
193	только на	2	2
194	именно в	1	2
195	так вот	1	2
196	что не	2	2
197	его как	1	2
198	все более	1	2
199	в частности	1	2
200	вместе с	7	2
201	до этого	1	2
202	в него	1	2
203	да я	1	2
204	эти слова	1	2
205	еще более	1	2
206	вокруг себя	1	2
207	него есть	2	2
208	перед нами	2	2
209	не мог	1	2
210	ли в	1	2
211	для этой	1	2
212	причем в	2	2
213	или в	8	2
214	ее и	1	2
215	отсюда же	2	2
216	только что	1	2
217	на смену	1	2
218	не знает	1	2
219	сказать что	2	2
220	что ты	1	2
221	к этому	2	2
222	точно так	2	2
223	только он	1	1
224	как известно	1	1
225	от этой	1	1
226	к их	1	1
227	в русских	2	1
228	же как	4	1
229	зеркало и	2	1
230	они представляют	1	1
231	связана с	1	1
232	сквозь землю	1	1
233	говорилось выше	1	1
234	но тем	2	1
235	и есть	1	1
236	нам кажется	1	1
237	эта теория	1	1
238	очень много	2	1
239	этого мира	1	1
240	чего не	1	1
241	этой теории	1	1
242	из самых	2	1
243	вопрос но	1	1
244	сам автор	1	1
245	мы уже	4	1
246	характер за	1	1
247	своего индивидуального	1	1
248	три месяца	2	1
249	мы имеем	12	1
250	древнее происхождение	1	1
251	что если	1	1
252	этот мотив	3	1
253	распространенным представлениям	1	1
254	время как	2	1
255	что иное	1	1
256	нет ли	1	1
257	то это	5	1
258	не совсем	2	1
259	частный случай	1	1
260	с большим	1	1
261	большей частью	1	1
262	вопрос об	1	1
263	еще не	8	1
264	по этому	2	1
265	он был	1	1
266	между собой	1	1
267	он бросил	1	1
268	может сделать	1	1
269	бы то	1	1
270	во всех	7	1
271	тем как	1	1
272	иного рода	1	1
273	совсем не	1	1
274	видит в	2	1
275	друг на	1	1
276	и всякий	1	1
277	по отношению	1	1
278	его принять	1	1
279	тогда как	3	1
280	холод и	1	1
281	некоторые черты	2	1
282	от такого	1	1
283	показалось что	1	1
284	в поисках	1	1
285	первый взгляд	4	1
286	эта связь	3	1
287	не согласиться	1	1
288	с этим	2	1
289	вспомним что	1	1
290	кроме того	3	1
291	что по	2	1
292	с кровати	1	1
293	к этой	1	1
294	это тоже	1	1
295	сюжет о	1	1
296	и к	1	1
297	в действительности	2	1
298	он на	2	1
299	искусство и	1	1
300	в этот	1	1
301	от своей	1	1
302	или иную	1	1
303	за собой	1	1
304	эпохи и	1	1
305	со своей	2	1
306	места где	1	1
307	что это	6	1
308	он в	2	1
309	все эти	2	1
310	так в	4	1
311	еще один	2	1
312	в известном	1	1
313	им в	2	1
314	имеем в	5	1
315	если он	3	1
316	и если	3	1
317	три года	2	1
318	связанные с	2	1
319	т д	16	1
320	любой человек	1	1
321	одного лица	1	1
322	всех этих	6	1
323	в первую	7	1
324	о городе	1	1
325	этого вопроса	1	1
326	и вот	1	1
327	за один	1	1
328	они играют	1	1
329	в нее	1	1
330	и холод	1	1
331	то ни	1	1
332	же не	1	1
333	его не	2	1
334	на ту	2	1
335	на все	1	1
336	в несколько	1	1
337	его в	3	1
338	вон и	1	1
339	было бы	2	1
340	приходит в	1	1
341	нам по	2	1
342	в огонь	1	1
343	за ней	1	1
344	он приходит	1	1
345	с водой	1	1
346	ни в	2	1
347	но мы	1	1
348	в них	3	1
349	о которых	1	1
350	он же	1	1
351	показывает что	8	1
352	с этой	6	1
353	с тем	1	1
354	на друга	1	1
355	ибо он	1	1
356	и уже	1	1
357	одна и	1	1
358	его золотым	1	1
359	можно считать	1	1
360	и было	1	1
361	их на	2	1
362	на первый	4	1
363	можно только	1	1
364	в войне	1	1
365	что такое	2	1
366	и ее	2	1
367	именно и	1	1
368	в народе	1	1
369	не от	2	1
370	бы что	1	1
371	миф о	1	1
372	от себя	1	1
373	всякий раз	1	1
374	тут он	1	1
375	это довольно	2	1
376	но эта	2	1
377	образом и	1	1
378	и более	1	1
379	что этот	2	1
380	по себе	1	1
381	тому что	2	1
382	вплоть до	2	1
383	в таких	2	1
384	что эта	1	1
385	и другое	2	1
386	в возможности	1	1
387	не имеет	4	1
388	что их	1	1
389	ее с	1	1
390	на него	2	1
391	они же	3	1
392	мы все	1	1
393	для всего	1	1
394	а кто	1	1
395	он с	1	1
396	нельзя не	1	1
397	ним она	1	1
398	не вполне	3	1
399	действительности но	1	1
400	в самой	1	1
401	на себя	2	1
402	в одиссее	1	1
403	дочери и	2	1
404	того в	1	1
405	как она	1	1
406	четыре дня	1	1
407	же он	1	1
408	со своим	4	1
409	до того	1	1
410	и делает	1	1
411	ли это	1	1
412	в бою	1	1
413	и бессмертие	1	1
414	один раз	1	1
415	начиная с	1	1
416	к себе	3	1
417	и достижение	1	1
418	не могут	2	1
419	но все	4	1
420	есть признак	1	1
421	в других	4	1
422	этой легенды	1	1
423	указывает на	1	1
424	оно не	1	1
425	он создает	1	1
426	если же	1	1
427	она не	2	1
428	и это	2	1
429	и о	2	1
430	в конце	3	1
431	но по	2	1
432	до них	1	1
433	но при	2	1
434	вывод что	1	1
435	в ее	2	1
436	другой стороны	8	1
437	и говорит	4	1
438	войне с	1	1
439	он пришел	1	1
440	на поверхность	1	1
441	если они	1	1
442	что у	4	1
443	в образе	3	1
444	дворец и	3	1
445	на голову	1	1
446	ли и	2	1
447	по мере	1	1
448	означает что	1	1
449	на свадьбе	1	1
450	в таком	1	1
451	и здесь	12	1
452	на тех	1	1
453	обращается к	3	1
454	никак не	1	1
455	и что	10	1
456	ясным что	1	1
457	религии и	1	1
458	она всегда	1	1
459	с того	4	1
460	все его	2	1
461	самому себе	1	1
462	кажется что	3	1
463	все та	1	1
464	мы понимаем	1	1
465	знает что	1	1
466	вопросу о	1	1
467	связь между	1	1
468	к нему	7	1
469	он принимается	1	1
470	и всю	1	1
471	от них	1	1
472	восходит к	2	1
473	большого дома	4	1
474	нем и	1	1
475	представления о	4	1
476	самых важных	1	1
477	свои личные	2	1
478	происхождение и	1	1
479	делает это	1	1
480	один момент	1	1
481	в современной	1	1
482	в ряде	1	1
483	он стал	2	1
484	как он	6	1
485	с ними	1	1
486	пришел к	1	1
487	спускается в	1	1
488	и действительно	1	1
489	и стад	1	1
490	должен был	2	1
491	ад и	1	1
492	их не	2	1
493	с одной	5	1
494	вот что	1	1
495	по всей	1	1
496	то и	4	1
497	не все	3	1
498	но с	1	1
499	мышления и	1	1
500	ту или	1	1
501	мы знаем	2	1
502	для ясности	1	1
503	у нее	2	1
504	к ним	2	1
505	в апокалипсисе	1	1
506	но что	1	1
507	легенды в	1	1
508	жизни на	1	1
509	тем что	6	1
510	подобные ей	1	1
511	даже и	1	1
512	представляют собой	5	1
513	литературе нет	1	1
514	и стал	3	1
515	видим что	3	1
516	и из	1	1
517	с другим	1	1
518	до сих	2	1
519	особое внимание	1	1
520	мне не	1	1
521	однако это	1	1
522	для этого	1	1
523	а с	1	1
524	большого города	1	1
525	у других	1	1
526	и их	1	1
527	превращается в	3	1
528	одной стороны	5	1
529	связи с	3	1
530	а на	1	1
531	на этот	2	1
532	и самый	1	1
533	в картине	1	1
534	тут-то и	1	1
535	означало бы	1	1
536	в руках	2	1
537	и милостиво	1	1
538	из героев	1	1
539	а так	1	1
540	о чем	1	1
541	когда она	2	1
542	него не	1	1
543	мотив он	1	1
544	с ума	1	1
545	так можно	1	1
546	связь с	2	1
547	как это	2	1
548	он ее	1	1
549	ней он	1	1
550	по своему	1	1
551	а если	2	1
552	что же	1	1
553	находятся в	1	1
554	и всей	1	1
555	это значит	2	1
556	и смерти	1	1
557	один день	1	1
558	сих пор	3	1
559	отличается от	2	1
560	между прочим	3	1
561	же самое	1	1
562	дела в	1	1
563	и сам	1	1
564	в мировой	1	1
565	и часто	1	1
566	в связи	2	1
567	на огонь	1	1
568	гораздо шире	1	1
569	человек и	1	1
570	во время	6	1
571	и перед	1	1
572	в другое	2	1
573	от него	3	1
574	общественный строй	1	1
575	тем более	2	1
576	не дают	1	1
577	мы должны	4	1
578	девушки он	1	1
579	все они	1	1
580	я в	1	1
581	ни было	1	1
582	же в	1	1
583	я за	1	1
584	в целях	2	1
585	может и	1	1
586	этот вопрос	2	1
587	да не	1	1
588	только как	1	1
589	от всех	2	1
590	но этот	1	1
591	него и	3	1
592	отношению к	1	1
593	т е	16	1
594	героя в	1	1
595	приводит нас	1	1
596	в какой	1	1
597	но эти	1	1
598	а я	1	1
599	во сне	2	1
600	в герое	3	1
