N	2gram	Propp_Isto_6	KulturaY
148	и его	7	3
149	отличается от	2	3
150	что оно	4	3
151	как мы	4	3
152	в ней	5	3
153	здесь не	2	3
154	а в	3	3
155	те же	1	3
156	для этого	1	3
157	сводится к	2	3
158	вот почему	3	3
159	никак не	1	3
160	а также	4	3
161	аналогии с	1	3
162	можно встретить	1	3
163	знает что	1	3
164	что и	4	3
165	в форме	2	3
166	того что	2	3
167	случаи когда	2	3
168	есть в	1	3
169	уже в	1	3
170	же в	1	3
171	языка но	1	3
172	у него	7	3
173	тем что	5	3
174	указание на	1	3
175	или иначе	1	3
176	именно в	1	3
177	такие случаи	1	3
178	из которых	3	3
179	но для	2	3
180	живет и	1	3
181	своей собственной	1	3
182	но это	4	3
183	не знает	1	3
184	это так	1	3
185	к этой	1	3
186	и это	8	3
187	точно так	2	3
188	также что	1	2
189	речь идет	1	2
190	отношения к	1	2
191	же как	3	2
192	тех же	1	2
193	и есть	1	2
194	и до	2	2
195	почти всегда	3	2
196	что между	4	2
197	что если	1	2
198	но вот	2	2
199	но даже	1	2
200	есть вместе	1	2
201	так или	1	2
202	отличие от	1	2
203	не просто	1	2
204	что они	2	2
205	дает нам	2	2
206	не хватает	1	2
207	в своем	2	2
208	что касается	2	2
209	и где	1	2
210	его к	1	2
211	этой цели	1	2
212	от этого	3	2
213	за собой	5	2
214	интересно что	2	2
215	быть только	2	2
216	и если	1	2
217	при этом	3	2
218	не как	1	2
219	свое время	1	2
220	в одну	1	2
221	здесь мы	4	2
222	связанные с	1	2
223	в другом	1	2
224	на все	1	2
225	того или	1	2
226	данном случае	3	2
227	же образом	1	2
228	но уже	1	2
229	соответствии с	1	2
230	с тем	4	2
231	как и	5	2
232	не всегда	4	2
233	мы видели	11	2
234	а если	1	2
235	мы с	1	2
236	и сейчас	2	2
237	в своей	3	2
238	таким же	3	2
239	в которых	2	2
240	есть явление	1	2
241	эта и	1	2
242	и более	1	2
243	тем самым	2	2
244	она не	3	2
245	может служить	1	2
246	того как	3	2
247	но что	1	2
248	образом в	1	2
249	но здесь	4	2
250	следовательно и	1	2
251	под этим	1	2
252	и далее	2	2
253	очень часто	5	2
254	должны быть	2	2
255	оно не	1	2
256	утверждать что	2	2
257	на том	8	2
258	что у	2	2
259	отсюда и	1	2
260	вопрос этот	2	2
261	когда в	2	2
262	это только	1	2
263	язык и	1	2
264	одного из	1	2
265	после того	2	2
266	как у	2	2
267	к нему	1	2
268	а именно	9	2
269	в современной	1	2
270	с той	1	2
271	но так	3	2
272	мне кажется	1	2
273	с ними	2	2
274	или же	2	2
275	их не	1	2
276	с одной	7	2
277	же и	1	2
278	за этим	1	2
279	а это	1	2
280	был бы	1	2
281	никогда не	13	2
282	и даже	1	2
283	на примере	1	2
284	ли это	1	2
285	еще и	1	2
286	но есть	3	2
287	превращается в	7	2
288	а на	1	2
289	на этот	1	2
290	однако и	1	2
291	он и	2	2
292	для этой	1	2
293	так называемых	1	2
294	в частности	3	2
295	смысле этого	1	2
296	как будто	3	2
297	с этой	2	2
298	этом случае	6	2
299	между прочим	1	2
300	и для	1	2
301	и от	3	2
302	о котором	2	2
303	то не	1	2
304	мы должны	2	2
305	но зато	1	2
306	будто бы	1	2
307	в свою	1	2
308	в свое	2	2
309	себе не	1	2
310	случае если	1	2
311	в своих	3	2
312	это в	1	2
313	мысль и	1	2
314	этой точки	1	2
315	это неверно	1	1
316	по адресу	1	1
317	на пример	1	1
318	мере в	1	1
319	за которым	1	1
320	которое мы	1	1
321	в котором	1	1
322	на западе	2	1
323	а как	1	1
324	есть не	1	1
325	мы не	6	1
326	на первом	1	1
327	большую роль	1	1
328	на эти	2	1
329	время как	3	1
330	совпадает с	1	1
331	что иное	2	1
332	же что	1	1
333	себе что	1	1
334	и он	4	1
335	большей частью	2	1
336	он был	2	1
337	на них	1	1
338	иное как	1	1
339	с его	4	1
340	только после	1	1
341	то мы	1	1
342	как правило	1	1
343	предположить что	3	1
344	но как	4	1
345	это видно	1	1
346	только тогда	1	1
347	в китае	4	1
348	по отношению	2	1
349	совершенно ясно	4	1
350	котором говорилось	1	1
351	для борьбы	2	1
352	говорилось выше	2	1
353	не представляет	2	1
354	относится к	2	1
355	так что	3	1
356	того какое	1	1
357	лицом к	1	1
358	идет о	1	1
359	не видно	1	1
360	независимо от	3	1
361	что именно	1	1
362	до его	1	1
363	что как	1	1
364	вспомним что	1	1
365	такова же	2	1
366	помнить что	1	1
367	кроме того	3	1
368	и как	2	1
369	ясно почему	1	1
370	и к	1	1
371	идет здесь	1	1
372	каким-то образом	2	1
373	языка так	1	1
374	оттого что	3	1
375	в целом	1	1
376	сказать о	1	1
377	за это	1	1
378	это заменяется	1	1
379	из этих	4	1
380	случайно что	2	1
381	в себе	3	1
382	но он	2	1
383	зато есть	1	1
384	сказал я	1	1
385	в случае	1	1
386	этот процесс	1	1
387	дальше и	1	1
388	здесь интересно	2	1
389	она становится	1	1
390	все те	1	1
391	от которого	1	1
392	мы можем	7	1
393	зависит не	1	1
394	в первую	1	1
395	не значит	1	1
396	которая является	1	1
397	функции и	1	1
398	к одному	1	1
399	вообще не	3	1
400	оно могло	1	1
401	особенно ясно	3	1
402	но дело	1	1
403	так например	3	1
404	о таком	1	1
405	тому чтобы	1	1
406	не будет	5	1
407	того кто	1	1
408	которое нужно	1	1
409	связанных с	1	1
410	а по	1	1
411	который уже	1	1
412	которого не	1	1
413	овладеть им	1	1
414	известно что	2	1
415	это ее	1	1
416	здесь нет	2	1
417	кажется что	2	1
418	роль что	1	1
419	нет в	3	1
420	очень большую	1	1
421	далеко не	3	1
422	здесь можно	7	1
423	становится и	2	1
424	оно имеет	1	1
425	и целые	1	1
426	и некоторые	2	1
427	такой же	3	1
428	и становится	1	1
429	и при	1	1
430	не здесь	1	1
431	можно найти	1	1
432	видели в	2	1
433	на месте	1	1
434	еще с	1	1
435	всегда остается	2	1
436	и новые	1	1
437	в одном	3	1
438	которые в	2	1
439	нам в	1	1
440	в прямом	1	1
441	борьбу с	1	1
442	только те	1	1
443	их в	3	1
444	как от	1	1
445	однако в	2	1
446	что этот	2	1
447	где нет	2	1
448	и под	3	1
449	даже в	2	1
450	и вся	1	1
451	тому что	1	1
452	что есть	1	1
453	случае в	1	1
454	понимании этого	1	1
455	она сводится	1	1
456	но еще	1	1
457	на котором	3	1
458	одна из	2	1
459	быть поставлен	1	1
460	и когда	1	1
461	до сих	4	1
462	недостаточно для	1	1
463	эта сторона	2	1
464	оно есть	1	1
465	суть дела	1	1
466	нужна была	1	1
467	только с	1	1
468	в стиле	1	1
469	выход из	1	1
470	когда мы	2	1
471	здесь совершенно	2	1
472	далеко за	1	1
473	как только	3	1
474	в высокой	1	1
475	наоборот в	1	1
476	за что	2	1
477	не встречается	1	1
478	в наши	1	1
479	мысли о	1	1
480	не есть	2	1
481	все еще	1	1
482	полным правом	1	1
483	где он	2	1
484	обычно в	1	1
485	относящихся сюда	1	1
486	приходит к	3	1
487	элементы в	1	1
488	не забудем	1	1
489	смысле что	1	1
490	первом месте	1	1
491	с ее	1	1
492	связи со	1	1
493	некоторые другие	2	1
494	в ее	1	1
495	что подобные	1	1
496	только то	2	1
497	то время	3	1
498	который выше	1	1
499	не с	1	1
500	связан с	6	1
501	здесь как	1	1
502	которая была	1	1
503	это мы	2	1
504	достаточной степени	1	1
505	а все	1	1
506	что от	1	1
507	по линии	1	1
508	всегда имеет	1	1
509	той культурной	1	1
510	находится в	1	1
511	сказывается и	1	1
512	с полным	1	1
513	слова из	1	1
514	и возможно	1	1
515	тех кто	1	1
516	о том	7	1
517	на вопрос	1	1
518	точно таким	1	1
519	который является	1	1
520	с того	1	1
521	все его	1	1
522	теперь и	1	1
523	о природе	1	1
524	типична для	1	1
525	социальную опасность	1	1
526	от них	1	1
527	этих условий	1	1
528	видели выше	1	1
529	переходит в	1	1
530	более широкий	1	1
531	отличается тем	1	1
532	да с	1	1
533	речь шла	1	1
534	отметить что	2	1
535	также лежит	1	1
536	автор что	1	1
537	так за	1	1
538	несколько ближе	1	1
539	в него	3	1
540	мы уже	6	1
541	может иметь	2	1
542	значит что	2	1
543	в й	1	1
544	что здесь	3	1
545	он что	1	1
546	показывают что	5	1
547	но с	1	1
548	идет по	1	1
549	одной из	1	1
550	дело с	1	1
551	что даже	1	1
552	могло быть	2	1
553	те которые	1	1
554	очень много	1	1
555	то он	2	1
556	здесь с	1	1
557	тот или	1	1
558	именно на	2	1
559	которых речь	1	1
560	нельзя провести	1	1
561	чаще всего	5	1
562	по другим	1	1
563	указать на	1	1
564	каким же	1	1
565	борьбы с	3	1
566	в виде	6	1
567	не составляет	1	1
568	или даже	1	1
569	социальной жизни	1	1
570	его и	1	1
571	на своего	1	1
572	забудем что	1	1
573	одно из	1	1
574	не так	2	1
575	для него	1	1
576	ли сказать	1	1
577	чрезвычайно ценный	1	1
578	мы находим	2	1
579	от процесса	1	1
580	у нее	1	1
581	отношение к	1	1
582	ее не	3	1
583	к ним	1	1
584	не случайно	1	1
585	и никогда	1	1
586	почему это	1	1
587	заметить что	1	1
588	они будут	1	1
589	он вынужден	1	1
590	в руки	2	1
591	он так	1	1
592	в других	4	1
593	уже совершенно	1	1
594	и только	3	1
595	только у	1	1
596	и молнии	1	1
597	вообще с	1	1
598	стороны эта	1	1
599	были найдены	1	1
600	я был	1	1
601	не потому	3	1
602	по всей	1	1
603	и др	2	1
604	в середине	1	1
605	новые и	1	1
606	от другого	1	1
607	одной стороны	7	1
608	чем речь	1	1
609	где его	1	1
610	становится ясным	1	1
611	в одно	2	1
612	есть одно	1	1
613	более чем	1	1
614	это на	1	1
615	связь с	11	1
616	этой же	1	1
617	наше внимание	1	1
618	указывающих на	1	1
619	книге о	2	1
620	здесь уже	2	1
621	он говорит	1	1
622	если оно	1	1
623	наряду с	3	1
624	последнем случае	1	1
625	по содержанию	1	1
626	и там	6	1
627	так скоро	1	1
628	когда он	3	1
629	вопросы в	1	1
630	действительно ли	1	1
631	и такие	1	1
632	в очень	4	1
633	в уже	2	1
634	том смысле	1	1
635	в это	4	1
636	нам еще	2	1
637	распространенный и	1	1
638	этот не	1	1
639	еще раз	1	1
640	несколько слов	1	1
641	быть и	1	1
642	сих пор	4	1
643	влечет за	2	1
644	ряд в	1	1
645	которые были	1	1
646	с большой	1	1
647	в книге	4	1
648	и часто	1	1
649	что там	2	1
650	давно уже	1	1
651	обращается к	2	1
652	у них	4	1
653	находит свое	1	1
654	бы в	1	1
655	тем более	1	1
656	не должен	1	1
657	в свете	1	1
658	только что	2	1
659	на более	3	1
660	в этих	2	1
661	в достаточной	1	1
662	было хорошо	1	1
663	е тех	1	1
664	е в	2	1
665	может и	1	1
666	о своем	1	1
667	между ними	1	1
668	в точности	1	1
669	не что	1	1
670	можно привести	1	1
671	можно наблюдать	2	1
672	только свое	1	1
673	однако нет	1	1
674	д в	1	1
675	они всегда	1	1
676	по сообщению	1	1
677	но эти	2	1
678	и другие	3	1
679	именно здесь	1	1
680	как на	3	1
681	они не	3	1
