N	2gram	Trubetskoy_1	StatiiOP
375	в нем	4	1
376	связанные с	7	1
377	а просто	1	1
378	и больше	2	1
379	они в	2	1
380	и этнографического	1	1
381	он должен	1	1
382	не к	2	1
383	что еще	1	1
384	русскую почву	1	1
385	находит себе	1	1
386	тем с	2	1
387	с массой	1	1
388	к другу	2	1
389	на этой	1	1
390	нельзя считать	1	1
391	что один	1	1
392	между отдельными	1	1
393	чаще всего	1	1
394	которым он	1	1
395	в ином	1	1
396	соответствии с	1	1
397	к которым	2	1
398	русской почве	2	1
399	во внимание	1	1
400	мы видели	2	1
401	мы знаем	1	1
402	чем в	1	1
403	даже там	1	1
404	и некоторые	1	1
405	и того	1	1
406	именно то	1	1
407	под руку	1	1
408	или менее	5	1
409	как по	1	1
410	и при	3	1
411	их он	1	1
412	интерес и	1	1
413	могло бы	1	1
414	одном из	1	1
415	когда один	1	1
416	это относится	1	1
417	не могли	1	1
418	том же	1	1
419	бы быть	1	1
420	по себе	1	1
421	даже в	1	1
422	этом целом	1	1
423	и одной	1	1
424	них ничего	1	1
425	на три	1	1
426	вплоть до	2	1
427	а иногда	1	1
428	иной раз	2	1
429	любовью к	1	1
430	того как	1	1
431	на русской	2	1
432	народа к	1	1
433	чтобы стать	1	1
434	иметь в	1	1
435	того чтобы	5	1
436	не могло	2	1
437	для творчества	1	1
438	судя по	1	1
439	его от	2	1
440	казалось бы	1	1
441	в разных	2	1
442	в самой	2	1
443	с одним	2	1
444	с нами	1	1
445	как она	1	1
446	ее с	2	1
447	по своей	2	1
448	друг друга	1	1
449	уже очень	1	1
450	замечательно что	1	1
451	между народом	1	1
452	явлениями в	1	1
453	это два	1	1
454	вокруг его	1	1
455	над другими	1	1
456	когда мы	1	1
457	и другой	2	1
458	героев и	2	1
459	же самое	2	1
460	примыкают к	1	1
461	по возможности	1	1
462	его с	1	1
463	той или	2	1
464	на русскую	1	1
465	слова с	1	1
466	своего отца	1	1
467	в наше	1	1
468	всегда в	1	1
469	для себя	1	1
470	и о	3	1
471	которого мы	1	1
472	и образ	1	1
473	свою очередь	1	1
474	значительной мере	2	1
475	здесь не	1	1
476	в ее	1	1
477	к нам	1	1
478	совершенно ясно	1	1
479	нет никакой	1	1
480	с первого	1	1
481	во главе	1	1
482	приводит к	2	1
483	как с	1	1
484	до самого	1	1
485	этот период	2	1
486	в образе	2	1
487	те же	2	1
488	ясно что	3	1
489	особенно в	2	1
490	чем у	1	1
491	она была	1	1
492	том как	1	1
493	не стоит	1	1
494	основана на	1	1
495	в эпоху	7	1
496	о котором	2	1
497	из одного	1	1
498	по мере	1	1
499	с ним	1	1
500	стремление к	1	1
501	образом в	5	1
502	и должно	1	1
503	известной степени	1	1
504	и т.д	6	1
505	то они	1	1
506	может не	1	1
507	времени в	1	1
508	довольно долго	1	1
509	в значительной	3	1
510	должно было	2	1
511	ибо никакой	1	1
512	жизни он	1	1
513	связь между	1	1
514	тем или	1	1
515	эти два	1	1
516	что и	6	1
517	отвлеченным значением	1	1
518	пути и	1	1
519	этого периода	2	1
520	язык в	1	1
521	именно в	2	1
522	он создал	1	1
523	органически из	1	1
524	его в	1	1
525	которой можно	1	1
526	как нечто	1	1
527	оказалась в	1	1
528	согласно которой	1	1
529	идет к	1	1
530	сказки в	1	1
531	между этими	2	1
532	для всех	2	1
533	не имеющие	1	1
534	конечно не	2	1
535	ничто не	1	1
536	не можем	1	1
537	указания на	1	1
538	вернуться к	1	1
539	на пути	2	1
540	из них	7	1
541	что сама	1	1
542	тоже в	1	1
543	и их	1	1
544	в одном	3	1
545	во всей	1	1
546	но совершенно	1	1
547	характерны для	1	1
548	в других	3	1
549	смерти и	1	1
550	в очень	1	1
551	представляют собой	1	1
552	из двух	1	1
553	не были	1	1
554	возможно что	1	1
555	ней и	1	1
556	и из	2	1
557	этого человека	1	1
558	по своим	2	1
559	а именно	1	1
560	элементов в	1	1
561	еще и	1	1
562	известно только	1	1
563	по тем	1	1
564	она является	1	1
565	перед которой	2	1
566	целым рядом	1	1
567	не означает	1	1
568	большой простор	2	1
569	о чем	1	1
570	он становится	1	1
571	там где	1	1
572	в одно	2	1
573	если не	2	1
574	виде в	2	1
575	с помощью	1	1
576	уже давно	2	1
577	является его	1	1
578	нет ничего	1	1
579	и любовью	1	1
580	эти слова	1	1
581	люди и	1	1
582	как эти	1	1
583	требует от	2	1
584	в данном	1	1
585	в той	1	1
586	и этот	1	1
587	смысле этого	1	1
588	которые по	1	1
589	когда она	1	1
590	по существу	2	1
591	два раза	1	1
592	при ближайшем	1	1
593	должно быть	1	1
594	бога и	4	1
595	следует заметить	1	1
596	о его	1	1
597	но для	1	1
598	говорить что	1	1
599	похоже на	1	1
600	одновременно с	1	1
601	это уже	1	1
602	много но	1	1
603	совершается в	1	1
604	тем и	2	1
605	причем в	1	1
606	котором он	1	1
607	том виде	2	1
608	лишь о	1	1
609	это как	1	1
610	совершенно иное	1	1
611	или иным	1	1
612	совершенно иной	2	1
613	и все	2	1
614	у них	3	1
615	бы в	1	1
616	почти в	1	1
617	представляли собой	1	1
618	но зато	1	1
619	хотя бы	3	1
620	находим в	1	1
621	силу в	1	1
622	в связь	1	1
623	давно уже	1	1
624	атмосферу в	1	1
625	состоит из	1	1
626	лишь только	1	1
627	одновременно и	2	1
628	ко всему	2	1
629	перейти к	1	1
630	на юге	2	1
631	в свое	1	1
632	среди прочих	1	1
633	можно называть	1	1
634	несколько характерных	1	1
635	жизни и	2	1
636	пути к	2	1
637	этой точки	2	1
638	только не	2	1
639	свое особое	1	1
640	так же	5	1
641	все что	2	1
642	они не	1	1
