N	2gram	Bakhtin_Fr_8	StatiiOP
285	первой строфе	1	2
286	этого слова	1	2
287	в свое	1	2
288	и тогда	1	2
289	это явление	1	2
290	о котором	1	2
291	ни одного	2	2
292	в этих	11	2
293	несмотря на	2	2
294	дело с	1	2
295	не знает	1	2
296	занимает в	1	2
297	в своих	4	2
298	том числе	3	2
299	этого в	1	1
300	чтобы не	1	1
301	по внешности	1	1
302	как известно	1	1
303	и всем	1	1
304	на две	2	1
305	что эти	2	1
306	в какой-то	1	1
307	и абсолютно	1	1
308	было глубоко	2	1
309	и могут	1	1
310	их и	2	1
311	уже после	1	1
312	и последующих	1	1
313	так чтобы	1	1
314	первой книге	1	1
315	и такой	1	1
316	и другая	1	1
317	один пример	1	1
318	пребывания в	1	1
319	на последнем	1	1
320	от всей	1	1
321	и самого	1	1
322	на нем	1	1
323	и на	7	1
324	на них	3	1
325	между собой	1	1
326	время в	3	1
327	на громадное	1	1
328	другую не	1	1
329	бы то	2	1
330	с его	5	1
331	присутствует в	1	1
332	с собою	1	1
333	этого последнего	1	1
334	результате этого	1	1
335	требует и	1	1
336	это тот	1	1
337	современности но	1	1
338	времени однако	1	1
339	в одной	1	1
340	показать что	1	1
341	стороны и	1	1
342	и поперек	1	1
343	в одних	1	1
344	это был	1	1
345	перед нами	3	1
346	кроме того	3	1
347	на человека	1	1
348	на память	1	1
349	хотя и	2	1
350	что по	1	1
351	это тоже	1	1
352	и какой	1	1
353	и к	4	1
354	стиля и	1	1
355	и конечно	2	1
356	частный вопрос	1	1
357	за это	2	1
358	он в	1	1
359	в нашем	2	1
360	так в	1	1
361	в известном	2	1
362	с их	2	1
363	им в	1	1
364	вообще а	1	1
365	время этот	1	1
366	и до	10	1
367	как он	1	1
368	всей его	1	1
369	своей эпохи	4	1
370	чем-то вроде	1	1
371	больше всего	1	1
372	не знать	1	1
373	разные формы	1	1
374	в узком	2	1
375	не как	2	1
376	и вот	1	1
377	грубыми и	1	1
378	так часто	2	1
379	какой бы	1	1
380	место его	1	1
381	даже прямо	1	1
382	но дело	2	1
383	без исключения	1	1
384	ни был	1	1
385	например мы	1	1
386	котором говорит	1	1
387	том же	1	1
388	для всей	1	1
389	в школе	1	1
390	в таких	3	1
391	на все	1	1
392	литературного языка	4	1
393	это было	1	1
394	на протяжении	1	1
395	претензии на	1	1
396	и дает	1	1
397	распространены в	3	1
398	ведь в	3	1
399	здесь нет	3	1
400	по всему	2	1
401	только одно	1	1
402	в них	11	1
403	о которых	1	1
404	и вы	1	1
405	далеко не	2	1
406	были в	1	1
407	с тем	2	1
408	место и	1	1
409	которой он	1	1
410	эпохи с	1	1
411	писать на	1	1
412	в развитии	2	1
413	и некоторые	2	1
414	в один	1	1
415	не больше	1	1
416	когда в	2	1
417	что значит	1	1
418	и другом	1	1
419	и при	2	1
420	это только	1	1
421	место в	1	1
422	мы в	1	1
423	его современников	1	1
424	время своего	1	1
425	еще с	1	1
426	оказывается что	1	1
427	значение то	1	1
428	вовсе еще	2	1
429	значение для	1	1
430	которые должны	1	1
431	его время	1	1
432	и эти	2	1
433	на другую	1	1
434	речи в	1	1
435	с величайшим	1	1
436	же мы	1	1
437	трудно было	1	1
438	таких случаях	1	1
439	но они	1	1
440	лиц и	2	1
441	борьбу в	1	1
442	на котором	2	1
443	тогда когда	1	1
444	одна из	4	1
445	в науке	1	1
446	и притом	1	1
447	в процессе	5	1
448	опираться на	1	1
449	же значение	1	1
450	ней много	1	1
451	казалось бы	3	1
452	правда в	1	1
453	на язык	1	1
454	того как	2	1
455	только и	1	1
456	вдоль и	1	1
457	с одним	2	1
458	таким путем	1	1
459	явление в	1	1
460	того в	1	1
461	есть такой	1	1
462	какой же	1	1
463	целое в	1	1
464	за исключением	1	1
465	и является	1	1
466	ему и	2	1
467	характерен для	2	1
468	фактов и	2	1
469	не потому	2	1
470	и далее	1	1
471	ни о	2	1
472	и стиля	1	1
473	мы встречаем	2	1
474	один раз	1	1
475	которых он	2	1
476	но там	1	1
477	в духе	4	1
478	не могут	1	1
479	великих и	1	1
480	с полной	1	1
481	к тому	1	1
482	в наши	1	1
483	такие которые	1	1
484	им по	1	1
485	правда не	1	1
486	то ни	2	1
487	вещей в	1	1
488	например он	1	1
489	как мы	7	1
490	и о	3	1
491	большой и	1	1
492	в виду	1	1
493	встречаем и	1	1
494	но при	1	1
495	некоторые другие	1	1
496	только то	1	1
497	на той	1	1
498	с самого	1	1
499	не подлежит	3	1
500	и была	2	1
501	на том	1	1
502	времени и	4	1
503	больше в	1	1
504	было в	1	1
505	мог бы	1	1
506	во многом	2	1
507	примера в	1	1
508	которые с	1	1
509	еще в	1	1
510	она была	1	1
511	является в	1	1
512	всей эпохи	3	1
513	он жил	1	1
514	образом в	2	1
515	автора к	1	1
516	и возможно	1	1
517	но к	1	1
518	грамматики и	1	1
519	и та	1	1
520	язык и	2	1
521	настоящее время	3	1
522	при котором	1	1
523	притом в	1	1
524	утверждает что	1	1
525	после того	1	1
526	что его	1	1
527	можно сказать	2	1
528	все его	3	1
529	не просто	3	1
530	там же	1	1
531	времени в	3	1
532	это была	3	1
533	в xi	1	1
534	повестях и	1	1
535	и всю	1	1
536	что самое	1	1
537	его личности	1	1
538	для той	1	1
539	это нужно	1	1
540	указано в	1	1
541	во всей	2	1
542	в форме	3	1
543	тему о	1	1
544	в середине	1	1
545	тех лет	1	1
546	в свете	4	1
547	которой в	1	1
548	есть тех	1	1
549	в современной	1	1
550	указывает что	2	1
551	но тот	1	1
552	много ни	1	1
553	сомнению что	1	1
554	тот же	1	1
555	время когда	1	1
556	языка на	1	1
557	как нечто	1	1
558	те которые	1	1
559	ii в	1	1
560	бы ни	1	1
561	времени как	1	1
562	которых я	1	1
563	и из	1	1
564	именно на	1	1
565	себя в	1	1
566	этой системе	1	1
567	он считал	1	1
568	эпохи но	1	1
569	уже не	3	1
570	языка а	2	1
571	же у	1	1
572	и обратно	1	1
573	и других	4	1
574	его и	1	1
575	до самых	1	1
576	был бы	3	1
577	слова в	1	1
578	в одном	2	1
579	в прошлом	1	1
580	к ним	2	1
581	каждый из	1	1
582	именно об	1	1
583	характерны для	1	1
584	указание на	1	1
585	о каком	1	1
586	ни была	1	1
587	где в	1	1
588	чем так	1	1
589	с общим	1	1
590	не были	3	1
591	или иной	1	1
592	точек зрения	2	1
593	себе представить	1	1
594	в период	1	1
595	значение которое	1	1
596	не один	1	1
597	этого имени	2	1
598	здесь в	3	1
599	совершенно точно	1	1
600	случаев в	1	1
601	была и	1	1
602	такое же	1	1
603	и др	8	1
604	больше и	1	1
605	новый и	1	1
606	в некоторых	3	1
607	притом не	1	1
608	них и	2	1
609	которых мы	1	1
610	до конца	11	1
611	более того	3	1
612	не верит	1	1
613	не на	3	1
614	самое слово	1	1
615	тему мы	1	1
616	именно такой	1	1
617	только несколько	1	1
618	которые по	1	1
619	и историческими	1	1
620	себя на	2	1
621	вместе с	2	1
622	некоторые из	1	1
623	есть такое	1	1
624	из которых	2	1
625	к своему	1	1
626	xix века	1	1
627	из современников	1	1
628	очень значительной	1	1
629	с некоторыми	2	1
630	пример в	1	1
631	это за	1	1
632	чтобы читатель	1	1
633	и там	1	1
634	им с	1	1
635	и всей	3	1
636	не заметил	1	1
637	это были	5	1
638	для понимания	2	1
639	то на	1	1
640	путь в	1	1
641	и смерти	1	1
642	него в	1	1
643	как например	3	1
644	нужно отметить	1	1
645	этом смысле	1	1
646	к вопросу	1	1
647	в обычных	1	1
648	писал там	1	1
649	пор еще	4	1
650	и от	1	1
651	узком смысле	2	1
652	в настоящее	3	1
653	в отдельных	1	1
654	но еще	1	1
655	к античным	1	1
656	той или	2	1
657	бы в	3	1
658	вообще в	1	1
659	еще очень	1	1
660	бы оно	1	1
661	всеми его	1	1
662	одной из	3	1
663	каждый отдельный	1	1
664	слово в	1	1
665	местах в	1	1
666	бы одним	1	1
667	на более	1	1
668	не быть	1	1
669	от всех	2	1
670	их с	1	1
671	к его	3	1
672	из этого	1	1
673	время не	1	1
674	включает в	1	1
675	величайшим трудом	1	1
676	подход автора	1	1
677	и другие	5	1
678	а того	1	1
679	он лишь	1	1
680	к этому	2	1
681	как на	1	1
682	они не	5	1
