N	2gram	Vygotskiy__4	Literetu
208	если это	1	2
209	быть не	2	2
210	с этой	4	2
211	художественное произведение	1	2
212	один из	2	2
213	на слово	1	2
214	по дороге	1	2
215	за его	1	2
216	что в	21	2
217	внимание на	2	2
218	же в	1	2
219	романа и	1	2
220	в свою	1	2
221	эти слова	3	2
222	но еще	1	2
223	ее в	4	2
224	в своих	3	2
225	к этому	4	2
226	от этой	1	1
227	была бы	2	1
228	и т	6	1
229	зависимость от	1	1
230	и хотя	1	1
231	начинается с	1	1
232	ему нужно	2	1
233	с кем	1	1
234	и то	2	1
235	на самом	6	1
236	исходя из	4	1
237	в стороне	1	1
238	это и	5	1
239	идет о	3	1
240	и есть	4	1
241	между двумя	2	1
242	с целым	2	1
243	от самого	1	1
244	из самых	1	1
245	она нужна	1	1
246	по которым	2	1
247	и до	3	1
248	из его	2	1
249	в какой-то	1	1
250	все те	2	1
251	с таким	2	1
252	над ней	1	1
253	находимся в	1	1
254	века в	1	1
255	где я	1	1
256	и за	3	1
257	мы уже	5	1
258	всей ее	2	1
259	полагает что	5	1
260	смотреть на	1	1
261	к художественному	1	1
262	от художественного	1	1
263	исследования в	1	1
264	говорить о	3	1
265	что иное	1	1
266	принадлежит к	2	1
267	в деле	1	1
268	принято называть	1	1
269	к началу	1	1
270	как я	3	1
271	и со	1	1
272	а благодаря	1	1
273	и он	3	1
274	его основная	1	1
275	в ней	6	1
276	он сам	1	1
277	иное как	1	1
278	мысли и	1	1
279	быть в	1	1
280	в чем	1	1
281	тем как	1	1
282	в создании	1	1
283	о смерти	5	1
284	к которой	3	1
285	черты и	2	1
286	если в	1	1
287	конечном счете	1	1
288	очевидно что	1	1
289	человеческих отношений	1	1
290	органической связи	1	1
291	в зеркале	1	1
292	не просто	4	1
293	значение имеет	3	1
294	за пределы	1	1
295	сама по	3	1
296	что автор	4	1
297	в истории	1	1
298	согласия и	1	1
299	первый взгляд	1	1
300	независимо от	1	1
301	с этим	5	1
302	в художественном	2	1
303	в своем	7	1
304	что касается	2	1
305	перед нами	6	1
306	в этот	1	1
307	ход мысли	1	1
308	романа это	1	1
309	в нашем	1	1
310	бы не	2	1
311	не оставляет	1	1
312	же причине	1	1
313	определена как	1	1
314	т п	3	1
315	ни одна	1	1
316	уже в	2	1
317	мы чувствуем	1	1
318	как он	5	1
319	двух других	1	1
320	так сказать	1	1
321	что эти	2	1
322	вообще не	1	1
323	по словам	2	1
324	исполнения и	1	1
325	он не	11	1
326	именно то	1	1
327	в восприятии	1	1
328	и еще	1	1
329	в корне	1	1
330	к такого	1	1
331	здесь мы	3	1
332	слова и	4	1
333	а то	1	1
334	двух основных	1	1
335	его не	2	1
336	на все	2	1
337	искусства в	1	1
338	матери и	1	1
339	они по	1	1
340	например с	1	1
341	еще одно	1	1
342	кажется что	2	1
343	только одно	2	1
344	в них	2	1
345	о которых	2	1
346	и уже	4	1
347	выразить то	1	1
348	на этот	3	1
349	был бы	3	1
350	на пути	2	1
351	мы вместо	1	1
352	на первый	1	1
353	открывается как	1	1
354	во время	6	1
355	жизнь не	1	1
356	что такая	1	1
357	что такое	1	1
358	этой связи	1	1
359	со всяким	1	1
360	где мы	1	1
361	во времена	1	1
362	в их	2	1
363	самая сущность	1	1
364	не столько	1	1
365	значение для	1	1
366	но это	1	1
367	другом и	2	1
368	но он	6	1
369	не скажу	1	1
370	и эти	2	1
371	что никакой	1	1
372	и является	2	1
373	что сам	1	1
374	бы быть	1	1
375	образ не	1	1
376	вовсе не	5	1
377	где каждый	1	1
378	тому что	6	1
379	то с	1	1
380	в отношении	1	1
381	она не	3	1
382	в русской	2	1
383	мысли в	1	1
384	тогда когда	1	1
385	и остается	2	1
386	на ее	2	1
387	мы все	3	1
388	в самых	3	1
389	самого по	1	1
390	он мог	1	1
391	только не	2	1
392	не имеет	2	1
393	слова как	3	1
394	же являются	1	1
395	новеллы в	2	1
396	такого же	1	1
397	к концу	1	1
398	за исключением	1	1
399	во всем	2	1
400	как ни	1	1
401	составляющих ее	1	1
402	не по	2	1
403	слова о	1	1
404	в действительности	2	1
405	у меня	1	1
406	начиная с	1	1
407	когда мы	6	1
408	как только	2	1
409	он один	1	1
410	его с	1	1
411	души все	1	1
412	ничего общего	1	1
413	значение это	1	1
414	на наших	1	1
415	истинным смыслом	1	1
416	говорит сам	1	1
417	и о	4	1
418	эстетическую реакцию	1	1
419	но по	1	1
420	в виду	2	1
421	свою очередь	1	1
422	чем из	1	1
423	и от	2	1
424	так в	1	1
425	читателя в	2	1
426	с собой	1	1
427	времени и	2	1
428	себя что	1	1
429	есть конечно	2	1
430	она была	1	1
431	который я	1	1
432	том как	3	1
433	жизнь и	4	1
434	таких примеров	1	1
435	был не	1	1
436	для этого	8	1
437	и восприятия	1	1
438	о ней	2	1
439	уже были	1	1
440	тех кто	1	1
441	столь же	2	1
442	но мы	2	1
443	друг и	2	1
444	с литературной	1	1
445	на подмостках	1	1
446	свою смерть	1	1
447	и который	1	1
448	в конечном	1	1
449	в музыке	1	1
450	на нее	2	1
451	считает свою	1	1
452	творчества в	1	1
453	эти два	1	1
454	ним и	1	1
455	бы в	1	1
456	вышло из	1	1
457	самого конца	2	1
458	непосредственно в	1	1
459	по своим	1	1
460	мы находимся	1	1
461	суть и	1	1
462	и она	2	1
463	друзья мои	1	1
464	тех пор	2	1
465	к нему	1	1
466	но так	1	1
467	в искусстве	2	1
468	в двух	4	1
469	мысли об	1	1
470	одной из	1	1
471	и представляет	1	1
472	будто бы	1	1
473	и действительно	1	1
474	ее реальности	1	1
475	которое должно	1	1
476	обращаться к	1	1
477	в обществе	1	1
478	за себя	1	1
479	быть определена	1	1
480	бы одного	1	1
481	жизни однако	1	1
482	именно на	1	1
483	так что	7	1
484	от автора	1	1
485	есть в	1	1
486	бы по	2	1
487	и у	1	1
488	бы перед	1	1
489	на протяжении	1	1
490	несется к	1	1
491	и других	4	1
492	но совершенно	4	1
493	извлечь из	1	1
494	роль и	1	1
495	и их	1	1
496	в котором	2	1
497	так как	12	1
498	ее не	1	1
499	у него	6	1
500	каждый шаг	2	1
501	превращается в	1	1
502	до самого	2	1
503	только на	1	1
504	знали что	1	1
505	нужно было	1	1
506	ней и	1	1
507	даже не	2	1
508	мы воспринимаем	1	1
509	в обращении	1	1
510	есть не	1	1
511	делает в	1	1
512	не один	1	1
513	что они	6	1
514	это все	1	1
515	а с	2	1
516	что для	5	1
517	обратиться к	3	1
518	ничем не	2	1
519	смысла и	4	1
520	не было	3	1
521	с тем	4	1
522	не на	2	1
523	жить без	1	1
524	в руках	2	1
525	и я	1	1
526	не об	1	1
527	в связи	1	1
528	которого не	1	1
529	своим художественным	1	1
530	этой же	1	1
531	внимания к	1	1
532	некоторые из	2	1
533	общего с	1	1
534	души которая	1	1
535	нет ни	3	1
536	над ним	2	1
537	человек но	1	1
538	конечно не	3	1
539	целом ряде	1	1
540	в той	3	1
541	есть только	2	1
542	в европейской	1	1
543	его оценке	1	1
544	самого себя	1	1
545	сам не	1	1
546	это значит	1	1
547	и было	1	1
548	вышел на	1	1
549	события а	2	1
550	человека который	1	1
551	все это	13	1
552	ему он	1	1
553	к другим	1	1
554	искусством и	1	1
555	неба и	1	1
556	это уже	1	1
557	этот образ	1	1
558	глубине души	1	1
559	и более	1	1
560	совершается в	2	1
561	которая в	1	1
562	человек и	1	1
563	для нас	7	1
564	и все	12	1
565	и однако	1	1
566	в этих	1	1
567	тот другой	1	1
568	не должен	1	1
569	реальное время	1	1
570	хотя бы	2	1
571	этом как	1	1
572	очень сильное	1	1
573	все остальные	1	1
574	человека не	1	1
575	нисколько не	5	1
576	себе и	2	1
577	в общем	1	1
578	к ее	1	1
579	как словами	1	1
580	нет ничего	1	1
581	есть от	1	1
582	героя и	2	1
583	из тех	1	1
584	сказать что	13	1
585	на один	1	1
586	к его	1	1
587	не что	1	1
588	бы его	3	1
589	из этого	5	1
590	а другой	2	1
591	и состоит	1	1
592	актера который	1	1
593	в таком	4	1
594	к этой	3	1
595	того времени	1	1
596	что за	1	1
597	направляет на	1	1
598	который не	2	1
599	этой точки	1	1
