N	2gram	Ircho_Kome_3	FransuaR
136	в которых	5	3
137	не менее	5	3
138	не имеет	3	3
139	что на	1	3
140	от того	2	3
141	от их	1	3
142	своего отца	1	3
143	не могло	1	3
144	то время	2	3
145	в другом	2	3
146	он его	1	3
147	этот момент	1	3
148	нуждается в	2	3
149	это не	2	3
150	до нас	4	3
151	в одном	2	3
152	но он	1	3
153	не было	2	3
154	о чем	7	3
155	вместе с	9	3
156	в течение	3	3
157	но этот	1	3
158	по существу	2	3
159	сих пор	9	3
160	и для	4	3
161	с помощью	4	3
162	речей и	1	3
163	на этот	3	3
164	и наиболее	1	2
165	чтобы не	1	2
166	в этот	1	2
167	не хочет	5	2
168	с точки	3	2
169	и до	1	2
170	из его	2	2
171	он знает	4	2
172	уверен что	1	2
173	говорить о	3	2
174	в целом	3	2
175	это время	1	2
176	в чем	1	2
177	в сторону	1	2
178	отличие от	2	2
179	нет и	4	2
180	относится к	1	2
181	в истории	1	2
182	независимо от	1	2
183	все же	4	2
184	когда он	4	2
185	и наконец	1	2
186	может послужить	1	2
187	от этого	1	2
188	еще один	1	2
189	раз в	2	2
190	им в	1	2
191	роль в	2	2
192	и если	2	2
193	при этом	7	2
194	он должен	1	2
195	в начале	3	2
196	пить и	1	2
197	чувствует себя	2	2
198	том же	1	2
199	конечно в	1	2
200	с которой	1	2
201	было бы	3	2
202	для них	1	2
203	с тем	4	2
204	несмотря на	4	2
205	когда в	1	2
206	одно из	1	2
207	в г	2	2
208	и без	2	2
209	человеком и	1	2
210	не столько	1	2
211	точку зрения	1	2
212	во времени	1	2
213	в отношении	4	2
214	вплоть до	2	2
215	что эта	2	2
216	на котором	1	2
217	если в	1	2
218	на него	4	2
219	не нуждается	1	2
220	больше чем	2	2
221	и притом	1	2
222	к ней	8	2
223	и мысли	3	2
224	с другом	1	2
225	его для	1	2
226	не могут	2	2
227	что все	1	2
228	числе и	1	2
229	к тому	6	2
230	о таких	1	2
231	он оказывается	1	2
232	в каждом	1	2
233	должен быть	2	2
234	если мы	2	2
235	и что	6	2
236	том как	3	2
237	по тому	2	2
238	жизнь и	1	2
239	же самое	3	2
240	и та	1	2
241	можно сказать	1	2
242	нас в	1	2
243	к нему	5	2
244	между тем	2	2
245	этих слов	2	2
246	вино и	1	2
247	в ту	1	2
248	и она	1	2
249	он хочет	1	2
250	затем появляется	1	2
251	первоначальное значение	1	2
252	по городу	1	2
253	всякого рода	1	2
254	ли он	1	2
255	в эти	1	2
256	в качестве	2	2
257	в большинстве	1	2
258	в известной	2	2
259	традиции на	1	2
260	мы можем	3	2
261	идет в	1	2
262	может быть	6	2
263	тут же	4	2
264	и только	1	2
265	а именно	1	2
266	в отличие	1	2
267	мы еще	1	2
268	себя и	2	2
269	превращается в	1	2
270	один из	3	2
271	чем на	1	2
272	один раз	1	2
273	в городе	1	2
274	площади и	1	2
275	нет ни	2	2
276	в пределах	2	2
277	конечно не	3	2
278	и там	1	2
279	он сумел	2	2
280	друг с	1	2
281	только для	2	2
282	под названием	1	2
283	пор еще	1	2
284	хотя бы	4	2
285	на фоне	1	2
286	то что	4	2
287	жизни в	1	2
288	это в	2	2
289	к этому	6	2
290	и боится	1	1
291	с жизнью	1	1
292	течение всей	1	1
293	свою жену	1	1
294	то в	1	1
295	тем же	3	1
296	своем доме	1	1
297	а как	2	1
298	за несколько	1	1
299	с радостью	2	1
300	то это	5	1
301	не совсем	2	1
302	похожи на	1	1
303	в числе	1	1
304	жизни это	1	1
305	чем больше	1	1
306	страданий в	1	1
307	и отец	2	1
308	столь же	3	1
309	тем как	1	1
310	могло быть	2	1
311	но как	1	1
312	же на	1	1
313	эпизод с	1	1
314	свою жизнь	1	1
315	происходящая в	1	1
316	конечном счете	2	1
317	по отношению	5	1
318	он полагает	1	1
319	рассказывает как	1	1
320	друг от	1	1
321	и речи	4	1
322	человеку и	1	1
323	за пределы	2	1
324	что они	2	1
325	внешних проявлений	1	1
326	мы обязаны	1	1
327	тем больше	1	1
328	более чем	5	1
329	если она	1	1
330	его на	2	1
331	общего с	1	1
332	в прологе	1	1
333	это был	1	1
334	все остальные	2	1
335	берет его	1	1
336	в сопровождении	2	1
337	целый ряд	2	1
338	что по	1	1
339	связанный с	1	1
340	самом начале	1	1
341	за это	1	1
342	бы не	2	1
343	его а	2	1
344	тем он	1	1
345	в себе	4	1
346	на то	3	1
347	человек не	1	1
348	не носило	1	1
349	остались в	1	1
350	о которой	2	1
351	в разработке	1	1
352	которой не	1	1
353	и еще	3	1
354	в понимании	1	1
355	не как	2	1
356	предназначалось для	1	1
357	для понимания	2	1
358	на земле	1	1
359	чтобы в	2	1
360	но вместе	1	1
361	уже за	1	1
362	и по	1	1
363	находим у	1	1
364	в нее	1	1
365	именно это	1	1
366	но все	4	1
367	человека в	2	1
368	базарной площади	1	1
369	для всей	1	1
370	а затем	2	1
371	значение в	1	1
372	в мире	2	1
373	рассказывает о	1	1
374	них не	1	1
375	по-видимому он	1	1
376	г в	2	1
377	было в	1	1
378	дома и	3	1
379	ко второму	1	1
380	еще вернемся	1	1
381	и мы	3	1
382	известно что	1	1
383	отца и	2	1
384	должен был	4	1
385	чаще всего	1	1
386	на сцене	1	1
387	этом образе	1	1
388	из первых	1	1
389	по всему	3	1
390	убежден в	1	1
391	ни одной	2	1
392	своему характеру	1	1
393	далеко не	3	1
394	их для	1	1
395	что не	3	1
396	на пир	1	1
397	между ними	2	1
398	к первому	1	1
399	почти за	1	1
400	в котором	2	1
401	бы к	1	1
402	которая связывает	1	1
403	доме и	1	1
404	время своего	1	1
405	за своим	1	1
406	не от	1	1
407	что я	1	1
408	признать что	1	1
409	должны были	1	1
410	на базарной	1	1
411	в философской	1	1
412	которые в	1	1
413	наконец как	1	1
414	обращение к	1	1
415	не его	1	1
416	тем не	3	1
417	их в	3	1
418	на его	2	1
419	со многими	1	1
420	и под	1	1
421	любовь к	3	1
422	сам он	2	1
423	и вся	1	1
424	тому что	2	1
425	о будущем	1	1
426	на три	1	1
427	что с	2	1
428	что ему	2	1
429	принадлежат к	1	1
430	того как	1	1
431	свободная и	1	1
432	к этим	1	1
433	он еще	1	1
434	какой мы	1	1
435	особый характер	1	1
436	принадлежит к	1	1
437	никогда не	3	1
438	всегда имеют	1	1
439	характера как	1	1
440	в трактир	1	1
441	при всем	2	1
442	находясь в	1	1
443	к концу	2	1
444	существо и	1	1
445	и любовь	2	1
446	же он	1	1
447	свидетельствуют о	1	1
448	со своим	1	1
449	фоне этих	1	1
450	не по	7	1
451	что впрочем	1	1
452	с участием	2	1
453	в области	2	1
454	о гибели	1	1
455	больше того	2	1
456	идет здесь	1	1
457	детей в	1	1
458	все то	1	1
459	выход из	1	1
460	надежды на	2	1
461	во хмелю	1	1
462	чтобы сделать	1	1
463	как только	1	1
464	бы он	3	1
465	указывает на	1	1
466	нападение на	1	1
467	слова с	1	1
468	что при	1	1
469	и потому	1	1
470	и со	2	1
471	из ее	1	1
472	правда не	1	1
473	упускает случая	1	1
474	от друга	1	1
475	свою очередь	6	1
476	и сами	1	1
477	это только	1	1
478	без всякого	2	1
479	формы и	1	1
480	вина и	1	1
481	было сделать	1	1
482	еще два	1	1
483	никак не	1	1
484	приводит к	3	1
485	к жизни	1	1
486	и когда	1	1
487	и сам	5	1
488	что у	1	1
489	в образе	2	1
490	те же	1	1
491	времени и	1	1
492	которая была	1	1
493	еще не	6	1
494	она была	2	1
495	не были	1	1
496	вся его	1	1
497	если бы	8	1
498	для этого	1	1
499	после того	1	1
500	стремление к	1	1
501	именно потому	2	1
502	с известной	2	1
503	из рук	1	1
504	на вопрос	2	1
505	и поэтому	4	1
506	нашей работы	1	1
507	они принадлежат	1	1
508	то не	1	1
509	или на	1	1
510	это первый	1	1
511	основе своей	1	1
512	все его	1	1
513	не позволяет	3	1
514	в конечном	2	1
515	которой мы	2	1
516	не упускает	1	1
517	от них	1	1
518	этому поводу	1	1
519	она здесь	1	1
520	ему руки	1	1
521	тем более	4	1
522	в середине	1	1
523	большое количество	1	1
524	образом как	1	1
525	рассуждение о	1	1
526	в новой	1	1
527	в двух	3	1
528	тот же	2	1
529	речи о	4	1
530	пор не	2	1
531	в стороне	1	1
532	ii в	2	1
533	на своей	2	1
534	ссылкой на	1	1
535	на несколько	1	1
536	и ее	2	1
537	по этому	1	1
538	ночи и	1	1
539	не будет	2	1
540	последних лет	1	1
541	является не	1	1
542	не дает	4	1
543	в душе	1	1
544	из них	5	1
545	его и	1	1
546	мы знаем	2	1
547	там на	1	1
548	говорит о	1	1
549	себе в	3	1
550	руки и	1	1
551	в современном	1	1
552	с этими	1	1
553	к первой	1	1
554	к ним	3	1
555	при всей	2	1
556	не о	3	1
557	друг друга	4	1
558	не случайно	1	1
559	же образом	1	1
560	тем что	5	1
561	к одной	2	1
562	в других	3	1
563	он уверен	1	1
564	женщин в	1	1
565	до начала	2	1
566	ней и	1	1
567	делают вполне	1	1
568	был в	1	1
569	стороны он	1	1
570	было и	1	1
571	нового времени	2	1
572	что для	2	1
573	их беседы	1	1
574	положений и	1	1
575	дошедших до	2	1
576	не знает	3	1
577	а сам	2	1
578	на которых	1	1
579	до конца	4	1
580	у его	1	1
581	сам себе	1	1
582	же точно	1	1
583	хотя он	1	1
584	мы остановимся	1	1
585	для человека	1	1
586	со своими	1	1
587	у порога	1	1
588	под влиянием	2	1
589	если не	3	1
590	как ни	1	1
591	в это	1	1
592	и вперед	1	1
593	именно поэтому	1	1
594	в частности	3	1
595	до этого	2	1
596	ко всем	1	1
597	в присутствии	2	1
598	отрывок из	2	1
599	надо было	1	1
600	к своему	2	1
601	не удалось	1	1
602	некоторое время	1	1
603	взад и	1	1
604	да и	1	1
605	содержание ее	1	1
606	своего времени	1	1
607	ни одно	1	1
608	чтобы они	1	1
609	понимать как	1	1
610	ему в	1	1
611	что гете	1	1
612	еще раз	1	1
613	от окружающих	1	1
614	о его	2	1
615	видно что	2	1
616	в так	1	1
617	и таким	1	1
618	и новой	1	1
619	не пытался	1	1
620	многие из	1	1
621	еще одна	1	1
622	котором он	1	1
623	которого они	1	1
624	сходство между	1	1
625	обращается к	3	1
626	себя самого	1	1
627	отметить еще	1	1
628	из себя	3	1
629	отрывки из	2	1
630	и жену	1	1
631	а из	1	1
632	чувствовали себя	1	1
633	вслед за	1	1
634	могло только	1	1
635	свои чувства	2	1
636	но вот	1	1
637	человека не	2	1
638	условий и	1	1
639	этой же	1	1
640	городов и	1	1
641	в свою	7	1
642	как смерть	1	1
643	и эта	1	1
644	прямо противоположное	1	1
645	больше всего	1	1
646	жизни а	1	1
647	отношению к	3	1
648	из этого	2	1
649	покинуть родной	1	1
650	в свое	2	1
651	на своем	1	1
652	пути к	1	1
653	но еще	1	1
654	не дал	1	1
655	ряд моментов	1	1
656	можно назвать	1	1
657	в таком	2	1
658	во всяком	3	1
659	они не	1	1
660	ничего общего	1	1
