N	2gram	Potebnia_M_1	Istorich
194	по себе	10	2
195	даже в	1	2
196	по мере	6	2
197	как можно	1	2
198	а на	1	2
199	она не	3	2
200	тогда когда	9	2
201	или как	1	2
202	б в	1	2
203	в другую	2	2
204	от представлений	1	2
205	в некотором	2	2
206	не потому	2	2
207	должен быть	1	2
208	так в	1	2
209	роль в	1	2
210	на нее	1	2
211	еще в	1	2
212	что от	1	2
213	из животного	1	2
214	если бы	14	2
215	ничего не	1	2
216	из других	1	2
217	приближается к	1	2
218	язык и	5	2
219	образом в	1	2
220	все его	1	2
221	образом мы	1	2
222	должно было	1	2
223	от них	1	2
224	же в	2	2
225	того что	8	2
226	значит что	1	2
227	в формах	1	2
228	но так	1	2
229	на которой	1	2
230	том как	3	2
231	части его	1	2
232	во всем	4	2
233	то в	5	2
234	так что	16	2
235	нами и	1	2
236	на ней	1	2
237	из них	1	2
238	вовсе не	5	2
239	мы можем	2	2
240	у него	1	2
241	уже и	1	2
242	и вместе	2	2
243	в других	2	2
244	со стороны	8	2
245	до сих	1	2
246	такое же	1	2
247	и затем	1	2
248	но есть	1	2
249	а не	21	2
250	один из	1	2
251	со своими	1	2
252	что мы	4	2
253	под влиянием	2	2
254	бог в	1	2
255	в одно	2	2
256	чтобы она	1	2
257	что во	2	2
258	и потому	5	2
259	что за	1	2
260	в течение	2	2
261	как бы	6	2
262	это значит	1	2
263	с этой	2	2
264	сих пор	1	2
265	и таким	1	2
266	но для	1	2
267	и для	5	2
268	не объясняет	1	2
269	сказать что	3	2
270	и при	3	2
271	совершенно не	1	2
272	по которой	1	2
273	отношению к	13	2
274	к этому	1	2
275	жизни и	2	2
276	указывают на	2	2
277	вряд ли	1	1
278	то на	4	1
279	и воды	1	1
280	доказывается тем	1	1
281	сам по	1	1
282	силы и	1	1
283	переход от	1	1
284	но тем	3	1
285	и есть	2	1
286	что когда	1	1
287	тем же	2	1
288	из его	1	1
289	проникает в	1	1
290	не имеют	5	1
291	должна быть	3	1
292	едва ли	1	1
293	в зависимости	1	1
294	и могут	1	1
295	или ее	1	1
296	той же	3	1
297	двух и	1	1
298	именно к	1	1
299	не вполне	1	1
300	и другая	1	1
301	из того	2	1
302	они были	1	1
303	что можно	3	1
304	которое в	1	1
305	зависимости от	1	1
306	форм в	1	1
307	них по	1	1
308	все виды	1	1
309	служит для	2	1
310	мысль что	5	1
311	не без	1	1
312	то мы	2	1
313	одним словом	2	1
314	на самом	1	1
315	но как	3	1
316	легко может	1	1
317	не то	1	1
318	пройти через	1	1
319	ответ на	1	1
320	должны были	1	1
321	некоторые черты	1	1
322	себе и	1	1
323	что они	1	1
324	думать что	3	1
325	человек может	1	1
326	к сожалению	1	1
327	вследствие чего	1	1
328	в одной	1	1
329	дает нам	1	1
330	стороны и	2	1
331	что как	3	1
332	переходят друг	1	1
333	что касается	1	1
334	а и	1	1
335	говорит что	1	1
336	свою сторону	1	1
337	себе не	1	1
338	следующим образом	1	1
339	увидим что	4	1
340	но в	9	1
341	в противоположность	1	1
342	развития это	1	1
343	и говорит	1	1
344	та же	1	1
345	он в	1	1
346	одно время	1	1
347	что так	1	1
348	может считаться	1	1
349	такую же	1	1
350	только на	3	1
351	народов не	1	1
352	нами в	1	1
353	в себе	13	1
354	во многих	2	1
355	если он	1	1
356	но на	2	1
357	и если	2	1
358	что она	1	1
359	его но	1	1
360	задний план	1	1
361	при этом	6	1
362	ключ к	2	1
363	одно целое	1	1
364	до появления	1	1
365	in der	2	1
366	не теряет	1	1
367	подобно тому	3	1
368	но дело	2	1
369	смысле в	4	1
370	друг в	1	1
371	и характер	1	1
372	из самой	1	1
373	как выражается	1	1
374	же путем	1	1
375	было бы	12	1
376	как вдруг	1	1
377	что один	1	1
378	его состав	1	1
379	выходя из	1	1
380	в жизни	3	1
381	теряет своей	1	1
382	были в	1	1
383	на основании	2	1
384	его все	1	1
385	новые формы	1	1
386	и уже	1	1
387	одна и	1	1
388	приведенных нами	1	1
389	то с	1	1
390	в развитии	1	1
391	что собственно	1	1
392	только тем	2	1
393	он должен	2	1
394	с точки	3	1
395	в их	2	1
396	но которые	1	1
397	в своем	3	1
398	на свою	1	1
399	они уже	1	1
400	тогда еще	1	1
401	в одном	8	1
402	из данного	1	1
403	начнем с	3	1
404	доказывает что	2	1
405	и эти	1	1
406	и более	2	1
407	же может	1	1
408	случае мы	1	1
409	что есть	1	1
410	тем самым	4	1
411	что с	1	1
412	виду что	1	1
413	она могла	1	1
414	и другое	3	1
415	самого начала	3	1
416	этими двумя	1	1
417	эти формы	2	1
418	например не	1	1
419	не имеет	5	1
420	уже из	1	1
421	в науке	1	1
422	не по	4	1
423	нет но	1	1
424	в самых	1	1
425	не могло	3	1
426	здесь может	1	1
427	и всегда	2	1
428	на другую	1	1
429	находятся в	3	1
430	же время	4	1
431	него нет	1	1
432	к ней	2	1
433	развивается в	1	1
434	в сознании	3	1
435	должны иметь	2	1
436	следует что	1	1
437	представлений в	1	1
438	с участием	1	1
439	в каком	6	1
440	другой форме	1	1
441	языка в	6	1
442	стороны их	1	1
443	нам что	1	1
444	как только	1	1
445	мере того	3	1
446	должны быть	7	1
447	к тому	4	1
448	а что	1	1
449	его с	2	1
450	о происхождении	8	1
451	указывает на	1	1
452	него а	1	1
453	оно не	3	1
454	на это	1	1
455	где он	1	1
456	известных нам	2	1
457	находясь в	1	1
458	и о	2	1
459	в виду	2	1
460	свою очередь	4	1
461	эти представления	1	1
462	и многие	1	1
463	здесь не	1	1
464	на другой	1	1
465	с каким	1	1
466	живущие в	1	1
467	животное или	1	1
468	а другая	1	1
469	с самого	3	1
470	то время	1	1
471	приводит к	1	1
472	людей он	1	1
473	разными путями	1	1
474	переход к	1	1
475	здесь нет	1	1
476	мог бы	2	1
477	сказано выше	1	1
478	как же	1	1
479	утверждает что	2	1
480	остается только	4	1
481	мы в	2	1
482	и первые	1	1
483	для этого	2	1
484	то эти	1	1
485	и постепенно	1	1
486	в тех	1	1
487	или листья	1	1
488	же необходимо	1	1
489	уже были	1	1
490	на вопрос	1	1
491	вместе со	1	1
492	никак не	2	1
493	одного из	2	1
494	и движения	1	1
495	в которое	1	1
496	там в	1	1
497	два случая	1	1
498	во втором	5	1
499	во всей	1	1
500	и только	2	1
501	вслед за	1	1
502	наконец в	1	1
503	знания и	1	1
504	на те	1	1
505	тело и	1	1
506	один момент	1	1
507	известно что	2	1
508	но с	2	1
509	хотя бы	2	1
510	то он	2	1
511	жизни народа	2	1
512	которым он	1	1
513	в народе	2	1
514	еще и	1	1
515	и внутри	1	1
516	его образования	1	1
517	по мнению	3	1
518	всяком случае	1	1
519	и ее	1	1
520	но то	1	1
521	их не	1	1
522	положение что	1	1
523	не исчерпывают	1	1
524	вопроса о	2	1
525	еще одно	1	1
526	существования и	1	1
527	что не	10	1
528	как видоизменение	1	1
529	или даже	3	1
530	который сам	1	1
531	д то	1	1
532	одно из	3	1
533	не так	3	1
534	для него	4	1
535	слова в	2	1
536	в котором	1	1
537	языку и	1	1
538	в современном	1	1
539	с этими	1	1
540	ее не	1	1
541	него это	1	1
542	само по	4	1
543	и никакой	1	1
544	нами еще	1	1
545	ее на	1	1
546	говорит он	4	1
547	перейти к	2	1
548	были бы	3	1
549	что на	6	1
550	не были	2	1
551	и даже	4	1
552	но одно	1	1
553	себе представить	7	1
554	есть не	2	1
555	что человек	5	1
556	в каких	1	1
557	и оставляет	1	1
558	случаев в	1	1
559	по всей	1	1
560	что для	3	1
561	только по	2	1
562	то и	7	1
563	не было	4	1
564	относится к	3	1
565	которое по	1	1
566	человек в	1	1
567	в друга	1	1
568	и оно	1	1
569	на руки	1	1
570	стороны в	1	1
571	равно как	1	1
572	нет ничего	2	1
573	или другого	1	1
574	нее как	1	1
575	как эти	2	1
576	относятся к	1	1
577	то можно	1	1
578	кругу явлений	1	1
579	слагаются из	1	1
580	их к	2	1
581	ни от	1	1
582	его высшее	1	1
583	такого рода	1	1
584	выйти из	2	1
585	а другое	1	1
586	тому как	4	1
587	и там	1	1
588	есть как	2	1
589	даже с	2	1
590	ней не	1	1
591	в состоянии	3	1
592	как будто	2	1
593	том смысле	4	1
594	быть не	4	1
595	для души	4	1
596	только о	1	1
597	он от	1	1
598	первых людей	1	1
599	только для	3	1
600	заставляет нас	2	1
601	не видно	5	1
602	все остальные	4	1
603	народа и	2	1
604	к другим	2	1
605	ниже мы	1	1
606	легко можно	1	1
607	д и	1	1
608	потому не	1	1
609	на задний	1	1
610	и от	3	1
611	что оно	2	1
612	он по	1	1
613	уже как	1	1
614	не представляет	1	1
615	души в	1	1
616	от него	4	1
617	не говорит	1	1
618	бы в	4	1
619	к этой	3	1
620	только что	2	1
621	все они	2	1
622	известные нам	1	1
623	есть уже	3	1
624	хотя в	3	1
625	потом он	1	1
626	к ее	1	1
627	при встрече	1	1
628	на другие	1	1
629	но если	2	1
630	того на	1	1
631	всех других	1	1
632	из этого	2	1
633	в самом	3	1
634	проникнуть в	1	1
635	что такое	1	1
636	и другие	1	1
637	в своих	4	1
638	покажет нам	1	1
639	бы думать	1	1
640	как на	3	1
641	в таком	5	1
642	точно так	11	1
643	во всяком	3	1
644	все что	2	1
645	этой точки	1	1
