N	2gram	Medvedev_F_1	Myshleni
248	в той	1	2
249	не имеет	1	2
250	на котором	1	2
251	этими двумя	1	2
252	к этим	1	2
253	свою силу	1	2
254	не по	3	2
255	и отдельных	1	2
256	под этим	1	2
257	из истории	1	2
258	уже и	1	2
259	что на	1	2
260	отличается от	3	2
261	анализа и	1	2
262	естественное место	1	2
263	что при	1	2
264	и это	2	2
265	свою очередь	6	2
266	и сами	1	2
267	они мыслят	3	2
268	здесь не	3	2
269	данном случае	1	2
270	мы наблюдаем	1	2
271	ясно что	3	2
272	оно все	1	2
273	еще не	6	2
274	понятно что	1	2
275	даны в	1	2
276	смысле и	1	2
277	и здесь	6	2
278	другими словами	1	2
279	настоящее время	10	2
280	как наиболее	1	2
281	а также	1	2
282	может не	1	2
283	понятие и	1	2
284	связь между	1	2
285	к нему	1	2
286	на одном	1	2
287	в языке	1	2
288	в другой	2	2
289	вслед за	1	2
290	в него	2	2
291	видим что	1	2
292	значит что	1	2
293	в современной	1	2
294	как из	1	2
295	необходимо выяснить	1	2
296	по мнению	1	2
297	от других	1	2
298	в данной	1	2
299	для него	3	2
300	представить себе	1	2
301	иначе как	2	2
302	тогда как	1	2
303	у него	1	2
304	только на	5	2
305	и тех	1	2
306	а с	1	2
307	прежде всего	22	2
308	думается нам	1	2
309	при определении	1	2
310	под влиянием	2	2
311	все более	2	2
312	путь от	1	2
313	в данном	1	2
314	целом ряде	2	2
315	это значит	1	2
316	в реальном	1	2
317	числе и	1	2
318	но для	3	2
319	в настоящее	10	2
320	последнего времени	1	2
321	с неизбежностью	1	2
322	а в	6	2
323	в свою	8	2
324	не знает	1	2
325	существует в	1	2
326	не отражают	1	2
327	влияния на	2	2
328	это в	1	2
329	совершается в	2	2
330	том числе	1	2
331	они не	3	2
332	трудности и	1	1
333	смысле слова	1	1
334	например в	1	1
335	проблемы в	1	1
336	на самом	7	1
337	он может	1	1
338	тех же	2	1
339	и есть	1	1
340	данного явления	1	1
341	явления и	1	1
342	и внешних	1	1
343	оно было	2	1
344	его основе	1	1
345	в зависимости	2	1
346	и должен	2	1
347	прав когда	2	1
348	его не	2	1
349	а как	2	1
350	который в	1	1
351	не обнаружить	1	1
352	и значение	1	1
353	на материале	1	1
354	мы не	3	1
355	связи в	1	1
356	что между	1	1
357	которую мы	1	1
358	та же	1	1
359	вопрос о	2	1
360	развитие в	1	1
361	время от	1	1
362	среды и	3	1
363	в основных	1	1
364	во внутреннем	1	1
365	мы попытались	1	1
366	говорить о	1	1
367	действительности с	1	1
368	но даже	1	1
369	ему в	1	1
370	и со	2	1
371	самой природе	1	1
372	же что	1	1
373	ряд конкретных	1	1
374	бы то	3	1
375	во всех	5	1
376	глаза на	1	1
377	как если	2	1
378	совсем не	1	1
379	точка зрения	2	1
380	не входит	1	1
381	значение и	3	1
382	если в	1	1
383	по отношению	4	1
384	слова они	1	1
385	оно является	1	1
386	друг от	2	1
387	большое значение	1	1
388	связи и	1	1
389	его развития	1	1
390	пониманию и	1	1
391	если она	1	1
392	независимо от	4	1
393	общего с	1	1
394	это понятие	1	1
395	словом в	1	1
396	что касается	1	1
397	однако не	2	1
398	с понятием	1	1
399	перечисленные нами	1	1
400	дальнейшем развитии	1	1
401	лежащую в	1	1
402	в этот	1	1
403	то в	1	1
404	но эта	2	1
405	словом не	1	1
406	его содержания	1	1
407	в конкретной	1	1
408	наблюдаем в	1	1
409	так сказать	3	1
410	роли в	3	1
411	а вовсе	2	1
412	по-видимому не	1	1
413	в статье	1	1
414	он не	3	1
415	в первой	1	1
416	образом на	2	1
417	себе не	1	1
418	он должен	3	1
419	действительности и	3	1
420	мы полагаем	2	1
421	ни были	2	1
422	приходим к	1	1
423	и по	1	1
424	прежде чем	2	1
425	особенно отчетливо	1	1
426	или иных	1	1
427	без исключения	1	1
428	но все	2	1
429	может остаться	1	1
430	не из	4	1
431	то ни	3	1
432	главным образом	4	1
433	и может	4	1
434	они должны	1	1
435	поэтому мы	1	1
436	является конечно	2	1
437	и определить	1	1
438	на этой	1	1
439	входя в	1	1
440	с другими	4	1
441	всеми своими	1	1
442	характерный для	1	1
443	всю свою	2	1
444	эти авторы	1	1
445	должен был	1	1
446	своем исследовании	1	1
447	для них	1	1
448	он является	1	1
449	всеми другими	1	1
450	нигде не	1	1
451	как таковой	6	1
452	внешнее механическое	1	1
453	слово а	1	1
454	сравнительного изучения	1	1
455	не во	1	1
456	нас не	2	1
457	обобщений и	1	1
458	от продуктов	1	1
459	на развитие	1	1
460	и научные	1	1
461	в такой	1	1
462	почти не	2	1
463	основе такого	1	1
464	бы к	1	1
465	самого слова	1	1
466	и конкретных	1	1
467	чем более	1	1
468	не столько	1	1
469	большей степени	1	1
470	дальнейшее развитие	1	1
471	не как	4	1
472	знаем что	1	1
473	бы мы	1	1
474	своего рода	1	1
475	до последнего	1	1
476	от его	1	1
477	значение для	2	1
478	в основном	3	1
479	вообще но	1	1
480	в одном	2	1
481	совершенно иначе	1	1
482	но он	1	1
483	внимания и	1	1
484	тем не	1	1
485	есть еще	1	1
486	какое бы	1	1
487	специфические особенности	1	1
488	тому чтобы	1	1
489	для нее	1	1
490	отличии от	2	1
491	по себе	5	1
492	то их	1	1
493	задачи и	4	1
494	этом не	1	1
495	раз и	2	1
496	и разновидности	1	1
497	случае в	1	1
498	самого начала	1	1
499	в то	9	1
500	как о	4	1
501	эти формы	1	1
502	здесь на	1	1
503	и притом	1	1
504	в центр	1	1
505	на него	2	1
506	функцию в	1	1
507	и слишком	2	1
508	и всегда	1	1
509	на язык	3	1
510	ничего не	2	1
511	это то	1	1
512	в самой	2	1
513	момент этой	1	1
514	и лишь	2	1
515	борьба между	1	1
516	своем дальнейшем	1	1
517	правда некоторые	1	1
518	действительно в	1	1
519	в русском	1	1
520	как она	3	1
521	вместо того	1	1
522	убедиться в	2	1
523	так например	3	1
524	историческую перспективу	1	1
525	эти три	1	1
526	только с	1	1
527	однако это	1	1
528	если только	1	1
529	том отношении	1	1
530	содержания как	2	1
531	у нас	5	1
532	уже о	1	1
533	исследователей не	1	1
534	встречается в	1	1
535	относиться к	1	1
536	во все	1	1
537	лежит в	1	1
538	всего в	3	1
539	его с	2	1
540	как для	1	1
541	нами основные	2	1
542	мысли на	1	1
543	свое значение	1	1
544	теории в	1	1
545	образом является	1	1
546	переходя к	1	1
547	и самое	1	1
548	элементы в	1	1
549	значения и	2	1
550	их своеобразии	1	1
551	от друга	2	1
552	происходит и	2	1
553	еще более	1	1
554	как один	1	1
555	говоря уже	1	1
556	знания а	1	1
557	характер и	1	1
558	последнее время	1	1
559	так на	1	1
560	с самого	1	1
561	так в	1	1
562	выражения и	1	1
563	двигаться в	1	1
564	не переходя	1	1
565	было в	1	1
566	не получило	1	1
567	мог бы	1	1
568	в научном	1	1
569	пройти мимо	1	1
570	которое оно	1	1
571	для этого	4	1
572	что связано	1	1
573	образований и	1	1
574	связанное с	1	1
575	и вся	1	1
576	слова а	1	1
577	исследования и	2	1
578	одного из	1	1
579	или на	2	1
580	можно сказать	1	1
581	как чисто	1	1
582	в различных	2	1
583	различны то	1	1
584	на отдельные	1	1
585	на ее	1	1
586	ее от	2	1
587	каждого его	1	1
588	самом процессе	1	1
589	в форме	1	1
590	самый процесс	1	1
591	содержание но	1	1
592	стороны как	1	1
593	своем внутреннем	1	1
594	в каждую	1	1
595	развития эта	3	1
596	на которой	1	1
597	чем это	1	1
598	мы увидим	4	1
599	положение в	1	1
600	и действительно	1	1
601	к нашему	1	1
602	должен быть	5	1
603	и иными	1	1
604	и ее	10	1
605	не мешает	1	1
606	вопрос об	2	1
607	центр внимания	1	1
608	к какому	1	1
609	своей целью	1	1
610	уже не	2	1
611	чем с	1	1
612	нет у	1	1
613	чем сложнее	1	1
614	глаза и	1	1
615	мы знаем	1	1
616	и их	10	1
617	истории языка	1	1
618	как его	1	1
619	как раз	2	1
620	отношении что	1	1
621	они становятся	2	1
622	даже и	2	1
623	перейти к	2	1
624	процесса как	1	1
625	и даже	3	1
626	даже не	1	1
627	и обратно	1	1
628	мы нисколько	1	1
629	и сознание	1	1
630	до сих	6	1
631	и глубже	2	1
632	как у	1	1
633	качественные своеобразия	1	1
634	здесь в	2	1
635	от конкретного	1	1
636	характерно для	1	1
637	что не	1	1
638	в живом	6	1
639	предмет и	1	1
640	полагаем что	2	1
641	связано с	1	1
642	или выражения	1	1
643	с практической	1	1
644	остается еще	1	1
645	место во	1	1
646	и самый	2	1
647	не на	2	1
648	черты в	1	1
649	однако и	1	1
650	этих данных	1	1
651	его как	3	1
652	и господствующей	1	1
653	его собственной	1	1
654	нам думается	1	1
655	теоретической и	1	1
656	что перед	1	1
657	и историческими	1	1
658	эти особенности	1	1
659	быть отнесено	1	1
660	как основная	1	1
661	вступает в	2	1
662	ни на	3	1
663	чисто природной	1	1
664	и потому	9	1
665	с которыми	1	1
666	целом здесь	1	1
667	почти совершенно	2	1
668	свое естественное	1	1
669	всей полноте	1	1
670	из которых	1	1
671	внутренних и	1	1
672	подойти к	1	1
673	конечно не	4	1
674	если оно	1	1
675	тех понятий	1	1
676	с особенностями	1	1
677	он их	1	1
678	оно начинает	1	1
679	два основных	1	1
680	как средство	1	1
681	критики и	1	1
682	получает свое	1	1
683	эти вопросы	1	1
684	в систему	3	1
685	художественное произведение	6	1
686	сих пор	6	1
687	но это	3	1
688	все это	9	1
689	смысла с	2	1
690	при всем	1	1
691	тех или	1	1
692	еще одна	2	1
693	указать на	2	1
694	войти в	2	1
695	или в	1	1
696	сознания и	1	1
697	своей природе	1	1
698	может войти	2	1
699	хотя и	1	1
700	к ряду	1	1
701	процесс становления	2	1
702	увидим дальше	1	1
703	из себя	1	1
704	у них	3	1
705	распространяются и	1	1
706	тем более	1	1
707	зрения в	1	1
708	с ним	2	1
709	предмета и	1	1
710	ни было	2	1
711	же в	3	1
712	это свойственно	1	1
713	отношении к	2	1
714	значения в	1	1
715	и научного	1	1
716	не говоря	1	1
717	нами особенности	1	1
718	отношением к	1	1
719	обычно не	1	1
720	впервые в	1	1
721	одновременно и	1	1
722	отношению к	4	1
723	из этого	1	1
724	время не	1	1
725	различны и	3	1
726	ли они	1	1
727	ее в	1	1
728	в своих	2	1
729	процессе усвоения	1	1
730	по поводу	1	1
731	их место	1	1
