N	2gram	Vygotskiy__2	DiskursI
140	с таким	6	2
141	свое время	1	2
142	подобно тому	2	2
143	и возможность	1	2
144	является не	1	2
145	одно и	1	2
146	личности в	1	2
147	и фактической	1	2
148	и с	4	2
149	входит в	1	2
150	который по	1	2
151	должно быть	2	2
152	такой же	1	2
153	все это	4	2
154	на первый	1	2
155	в ходе	1	2
156	с точки	18	2
157	речи в	6	2
158	их в	4	2
159	в обоих	1	2
160	непосредственно и	1	2
161	дело в	1	2
162	никогда не	8	2
163	того и	1	2
164	и другого	1	2
165	сводится к	1	2
166	что на	2	2
167	в области	1	2
168	с их	2	2
169	для себя	3	2
170	с ее	2	2
171	здесь не	1	2
172	по сути	1	2
173	в себя	2	2
174	живет в	2	2
175	в результате	3	2
176	но здесь	1	2
177	мн др	1	2
178	означает не	1	2
179	там же	1	2
180	между тем	1	2
181	в языке	1	2
182	что и	2	2
183	себя с	1	2
184	и одновременно	1	2
185	который не	1	2
186	этом в	1	2
187	на примере	1	2
188	как субъект	1	2
189	именно в	2	2
190	с той	1	2
191	вместе с	6	2
192	направленность на	3	2
193	в той	1	2
194	тому как	2	2
195	что же	2	2
196	я с	1	2
197	в свое	1	2
198	в полном	2	2
199	и для	2	2
200	а к	1	2
201	гораздо менее	3	2
202	по природе	1	2
203	интерес к	1	2
204	а в	4	2
205	с ней	2	2
206	другой стороны	1	2
207	что он	12	2
208	практики и	1	2
209	себя как	1	1
210	как нечто	2	1
211	речь идет	2	1
212	является для	4	1
213	переходит к	1	1
214	самом деле	6	1
215	тех же	1	1
216	переход от	4	1
217	это и	1	1
218	может позволить	1	1
219	на деле	5	1
220	и есть	2	1
221	но если	2	1
222	том какое	1	1
223	к созданию	1	1
224	к чему	2	1
225	есть не	1	1
226	речевой деятельности	1	1
227	и само	2	1
228	мы не	10	1
229	с самых	1	1
230	начало в	1	1
231	вопрос о	5	1
232	он как	2	1
233	перерастает в	1	1
234	в сущности	9	1
235	а для	1	1
236	я не	1	1
237	но даже	1	1
238	этого термина	1	1
239	и со	1	1
240	из ее	1	1
241	он был	1	1
242	он сам	3	1
243	бы то	1	1
244	в чем	1	1
245	во всех	2	1
246	привели к	1	1
247	как правило	1	1
248	в ее	1	1
249	чем это	3	1
250	мышления является	2	1
251	точка зрения	3	1
252	не то	2	1
253	друг на	1	1
254	но достаточно	1	1
255	конечном счете	4	1
256	ответ на	1	1
257	с совершенно	1	1
258	друг от	2	1
259	как со	1	1
260	человека с	1	1
261	за пределы	2	1
262	в истории	6	1
263	вот как	1	1
264	можно констатировать	1	1
265	или слов	1	1
266	ней в	2	1
267	в одних	1	1
268	однако не	1	1
269	к числу	1	1
270	себе не	1	1
271	гораздо раньше	1	1
272	со своей	1	1
273	в самом	11	1
274	только то	1	1
275	еще на	1	1
276	истины и	1	1
277	в которой	4	1
278	ни один	1	1
279	в нашем	1	1
280	раз в	2	1
281	себе те	1	1
282	жизнь как	1	1
283	на стадии	1	1
284	не приводит	1	1
285	о возможности	1	1
286	но на	3	1
287	как у	2	1
288	последнюю роль	1	1
289	роли в	2	1
290	к выводу	6	1
291	не имеют	1	1
292	так сказать	1	1
293	и только	3	1
294	о которой	1	1
295	и еще	1	1
296	он должен	2	1
297	же это	2	1
298	в предыдущих	1	1
299	в силу	2	1
300	ибо она	1	1
301	человеческого поведения	1	1
302	на этом	1	1
303	человек с	2	1
304	с этой	2	1
305	именно это	1	1
306	таким образом	14	1
307	что является	1	1
308	то ни	1	1
309	без которого	1	1
310	самого автора	2	1
311	об этом	3	1
312	лишь в	3	1
313	по выражению	1	1
314	того или	1	1
315	время и	1	1
316	как при	2	1
317	круг когда	1	1
318	не соответствует	1	1
319	к теории	1	1
320	в жизни	1	1
321	с которого	1	1
322	и во-вторых	1	1
323	на друга	1	1
324	несмотря на	4	1
325	движется в	1	1
326	самых ранних	1	1
327	со всей	4	1
328	прямо к	1	1
329	в такой	2	1
330	на каждом	1	1
331	дальнейшее развитие	1	1
332	в которых	3	1
333	утверждения что	1	1
334	бы мы	2	1
335	стало быть	2	1
336	и той	2	1
337	своей жизни	2	1
338	в опыте	1	1
339	и более	2	1
340	перед ним	1	1
341	и наоборот	1	1
342	том же	2	1
343	остаются на	1	1
344	случае мы	1	1
345	же самого	1	1
346	возникает в	2	1
347	вообще но	1	1
348	в таких	1	1
349	она не	1	1
350	интересные и	1	1
351	самого начала	1	1
352	как о	1	1
353	мысли в	1	1
354	дело не	1	1
355	мышления и	16	1
356	одна из	1	1
357	к этим	1	1
358	на него	1	1
359	в процессе	11	1
360	говорит но	1	1
361	которого он	1	1
362	всей их	1	1
363	мы все	1	1
364	в самых	1	1
365	внешнее по	1	1
366	в игру	1	1
367	на язык	2	1
368	ничего не	3	1
369	благодаря тому	1	1
370	того как	4	1
371	но делает	1	1
372	его речи	2	1
373	возникает на	1	1
374	иными словами	2	1
375	показывает как	1	1
376	к ней	2	1
377	своей природе	1	1
378	и до	3	1
379	во всем	2	1
380	возможно более	1	1
381	является по	1	1
382	или не	1	1
383	только от	1	1
384	начиная с	1	1
385	возникает из	4	1
386	к себе	2	1
387	не могут	2	1
388	но все	2	1
389	и другой	2	1
390	не знаем	1	1
391	отличается от	1	1
392	числе и	3	1
393	всего в	1	1
394	к тому	7	1
395	его с	2	1
396	указывает на	2	1
397	не есть	1	1
398	оно не	1	1
399	ср с	1	1
400	в применении	2	1
401	должен быть	2	1
402	опираясь на	2	1
403	приходит к	1	1
404	от друга	2	1
405	языка и	3	1
406	в собственном	3	1
407	действия и	3	1
408	с самого	1	1
409	слова а	1	1
410	и сам	3	1
411	по аналогии	1	1
412	в споре	2	1
413	вопрос этот	1	1
414	поэтому в	1	1
415	для этого	3	1
416	и даже	5	1
417	с ним	3	1
418	как выражение	1	1
419	о ней	1	1
420	которого можно	1	1
421	к прямому	1	1
422	действительность с	1	1
423	и здесь	1	1
424	и должно	1	1
425	другом месте	2	1
426	и т.д	12	1
427	всем протяжении	2	1
428	т.п в	1	1
429	и что	8	1
430	не позволяет	1	1
431	может не	1	1
432	самому себе	2	1
433	аналогии с	1	1
434	нас в	2	1
435	и во	1	1
436	в конечном	4	1
437	самый процесс	2	1
438	которой было	1	1
439	на одном	2	1
440	ним и	1	1
441	существенную роль	1	1
442	иной мере	1	1
443	которая и	1	1
444	к личности	2	1
445	как она	1	1
446	как мне	1	1
447	и мир	1	1
448	в жизнь	1	1
449	в современной	1	1
450	воздействия на	1	1
451	уже сказано	3	1
452	и желания	1	1
453	отказ от	1	1
454	а часто	1	1
455	каждом шагу	1	1
456	и так	1	1
457	приходит в	1	1
458	имеет своим	1	1
459	книги или	1	1
460	не наличие	1	1
461	с которыми	1	1
462	не последнюю	1	1
463	так что	1	1
464	же и	1	1
465	для всех	4	1
466	как полагает	1	1
467	оказывается в	1	1
468	на всем	2	1
469	одном и	1	1
470	только на	1	1
471	не дает	2	1
472	законченной и	1	1
473	мир в	1	1
474	в книге	2	1
475	только это	1	1
476	и их	5	1
477	всяком случае	6	1
478	могло бы	1	1
479	содержания и	1	1
480	целом и	1	1
481	в современном	1	1
482	вовсе не	6	1
483	не для	1	1
484	друг друга	5	1
485	каждая вещь	1	1
486	случае не	2	1
487	при отсутствии	1	1
488	не говорит	1	1
489	в случаях	1	1
490	тем что	2	1
491	в других	2	1
492	не обладает	1	1
493	были бы	2	1
494	из того	4	1
495	того что	17	1
496	частности что	1	1
497	не были	1	1
498	точек зрения	1	1
499	между которыми	2	1
500	и тех	1	1
501	еще и	1	1
502	на грани	1	1
503	и др	5	1
504	и коммуникативной	1	1
505	между ними	1	1
506	близко к	1	1
507	в некоторых	2	1
508	на этот	6	1
509	и составляет	2	1
510	до конца	1	1
511	и преимущественно	1	1
512	там где	6	1
513	и ты	1	1
514	более глубокое	1	1
515	ближе к	1	1
516	себе действие	1	1
517	должна была	1	1
518	тип организации	1	1
519	возвращаясь к	1	1
520	как это	6	1
521	речь не	2	1
522	опирается на	1	1
523	сути дела	1	1
524	этого момента	1	1
525	в особенности	1	1
526	из которых	3	1
527	и столь	1	1
528	почему он	1	1
529	для обозначения	2	1
530	это были	1	1
531	перехода от	1	1
532	применении к	1	1
533	утверждая что	1	1
534	и там	1	1
535	им с	1	1
536	самого себя	1	1
537	ее моментов	1	1
538	для человека	2	1
539	да и	1	1
540	ребенка мы	1	1
541	исходя из	1	1
542	когда на	1	1
543	даже в	4	1
544	приобретает в	1	1
545	тенденцию к	1	1
546	выводу о	2	1
547	и от	1	1
548	решения вопроса	1	1
549	речевого общения	1	1
550	личность как	1	1
551	этой самой	1	1
552	и развития	2	1
553	своего исследования	1	1
554	двух миров	2	1
555	но для	2	1
556	дыра в	1	1
557	один из	1	1
558	о мире	3	1
559	при всем	1	1
560	но с	2	1
561	более того	1	1
562	от той	1	1
563	к социальному	1	1
564	перед которым	1	1
565	контакта с	1	1
566	когда он	3	1
567	совершенно иной	1	1
568	выдвигается на	1	1
569	в третьем	1	1
570	отношений с	1	1
571	еще более	1	1
572	т.п но	1	1
573	социальный и	1	1
574	стороны в	1	1
575	уже неоднократно	1	1
576	от всего	1	1
577	зрения то	1	1
578	действительной жизни	1	1
579	ни было	1	1
580	одной из	3	1
581	сказать что	6	1
582	он представляет	2	1
583	речи и	15	1
584	их с	1	1
585	возводит к	1	1
586	из этого	1	1
587	включает в	1	1
588	к другим	1	1
589	также не	1	1
590	ее в	2	1
591	нас не	1	1
592	движущую силу	1	1
593	во всяком	7	1
594	том числе	3	1
