N	3gram	Tiupa_Disk_2	Hudozhes
218	жизни как исполненной	1	1
219	жизненного опыта их	1	1
220	значительной степени зависим	1	1
221	к позиции изобразителя	1	1
222	с его уникальным	1	1
223	в готовом стабильно	1	1
224	восприятия сказания или	1	1
225	позиции изобразителя жизни	1	1
226	которыми устанавливаются отношения	1	1
227	на границах литературного	1	1
228	по крайней мере	1	1
229	иллюзии живого голоса	1	1
230	именно в этом	1	1
231	новелла ночной жанр	1	1
232	уметь проецировать чужой	1	1
233	непосредственного присутствия рассказчика	1	1
234	границами между вещами	1	1
235	субъекта объекта и	1	1
236	своему герою определяемое	1	1
237	человека с его	1	1
238	жанр посрамляющий умершее	1	1
239	еще не есть	1	1
240	носителем и реализатором	1	1
241	содержание жизнеописания вполне	1	1
242	протороманного коммуникативного события	1	1
243	от позиции учителя	1	1
244	преломляющая несобственно-прямая речь	1	1
245	всеобщей межличностной соотносительности	1	1
246	прямой речи именно	1	1
247	не дает позвоночника	1	1
248	чувство себя самого	1	1
249	первую очередь по	1	1
250	языка и возможность	1	1
251	в анекдоте подготовившем	1	1
252	уникальным жизненным опытом	1	1
253	самоопределяющегося субъекта жизни	1	1
254	комическая апофегма то	1	1
255	недопустимая в сказании	1	1
256	и не дает	1	1
257	свою жизненную позицию	1	1
258	различного жизненного опыта	1	1
259	посрамляющий умершее солнце	1	1
260	не есть биография	1	1
261	их в качестве	1	1
262	анекдот должен не	1	1
263	чужому слову чего	1	1
264	то что может	1	1
265	не принадлежит к	1	1
266	призван обладать проективной	1	1
267	об этом так	1	1
268	раскованной беседы автора	1	1
269	содержит в себе	2	1
270	не совпадает с	1	1
271	доверительной и раскованной	1	1
272	притче была впервые	1	1
273	требует анекдот но	1	1
274	между вещами и	1	1
275	существованию вследствие которого	1	1
276	функционирование в культуре	1	1
277	примеряя ее содержание	1	1
278	что входит в	1	1
279	быть субъектом ролевого	1	1
280	у-влекать слушателей преодолевая	1	1
281	в своего рода	1	1
282	прямого авторского слова	1	1
283	свободного согласия за	1	1
284	живет в готовом	1	1
285	субъектом ролевого действия	1	1
286	опыт чужой жизненной	1	1
287	другого в себе	1	1
288	диалогической ситуации рассказывания	1	1
289	мире всеобщей межличностной	1	1
290	и строго отграниченная	1	1
291	то ни было	1	1
292	к своему собственному	1	1
293	конкретной ценностно-смысловой картины	1	1
294	и непристойность необыкновенное	1	1
295	случайности полноценная биография	1	1
296	чего не требует	1	1
297	нудительной серьезности бахтин	1	1
298	художественного целого это	1	1
299	имени тебе моем	1	1
300	и ценностями иными	1	1
301	самому герою жизнеописания	1	1
302	или субъектом этического	1	1
303	на свой опыт	1	1
304	интонации и оценки	1	1
305	есть биография и	1	1
306	экзистенциальный опыт присутствия	1	1
307	и том же	1	1
308	и не быть	1	1
309	к своему герою	1	1
310	в себя и	1	1
311	отношение к своему	1	1
312	в противоположность характеру	1	1
313	реализатором самобытного смысла	1	1
314	доверия к чужому	1	1
315	классическом романе реалистической	1	1
316	в области художественного	1	1
317	не более чем	2	1
318	он от позиции	1	1
319	в той мере	1	1
320	и в пределах	1	1
321	стабильно дифференцированном и	1	1
322	и примеряя ее	1	1
323	ни анекдот ни	1	1
324	должен не у-влекать	1	1
325	нас самих состоят	1	1
326	коммуникативного события в	1	1
327	во втором случае	1	1
328	по большей части	2	1
329	припоминая и примеряя	1	1
330	жизнеописания чего анекдот	1	1
331	составляет необходимый фон	1	1
332	не могут быть	1	1
333	включая разные формы	1	1
334	двоякий жизненный опыт	1	1
335	самобытного смысла развертывающейся	1	1
336	бы непосредственного присутствия	1	1
337	оно живет в	1	1
338	предметно-тематическое содержание жизнеописания	1	1
339	и как бы	2	1
340	оговорка где слово	1	1
341	адресат протороманного коммуникативного	1	1
342	значения чьей-то биографии	1	1
343	была впервые освоена	1	1
344	романного слова эта	1	1
345	именно диалог персонажей	1	1
346	следит за блужданиями	1	1
347	всем потому что	1	1
348	притчевое нормативное самоотождествление	1	1
349	романного видения мира	1	1
350	кощунство и непристойность	1	1
351	это своего рода	1	1
352	приятия и ученичества	1	1
353	романного дискурса призван	1	1
354	ценностями иными соседствами	1	1
355	лично для себя	1	1
356	запрета есть профанация	1	1
357	и характерное для	1	1
358	восприятия со стороны	1	1
359	чего анекдот не	1	1
360	где образ становящегося	1	1
361	коммуникативное событие произведения	1	1
362	совершенно иной конкретной	1	1
363	беседы автора с	1	1
364	согласия за которым	1	1
365	ней установка не	1	1
366	однако при этом	2	1
367	принципе можно припоминая	1	1
368	та или иная	1	1
369	возможность иного включает	1	1
370	глазами анекдота это	1	1
371	родственным анекдотическому дискурсу	1	1
372	блужданиями его под	1	1
373	или анекдота ценностное	1	1
374	содержание к собственной	1	1
375	но в контексте	1	1
376	о блудном сыне	3	1
377	анекдот не знает	1	1
378	не требует анекдот	1	1
379	священного новелла ночной	1	1
380	может быть названо	1	1
381	в первую очередь	2	1
382	между индивидуальными жизнями	1	1
383	изобразителя жизни повествователя	1	1
384	необходимости ни в	1	1
385	в другом и	1	1
386	может обладать собственным	1	1
387	свой опыт жизни	1	1
388	чужой речи и	1	1
389	речевая маска анекдота	1	1
390	себя и возможность	1	1
391	опытом выводится в	1	1
392	притчу в принципе	1	1
393	нарушение запрета есть	1	1
394	в окказионально-авантюрном мире	1	1
395	любопытство к реальному	1	1
396	человеком неким ибо	1	1
397	все то что	1	1
398	индивидуальный опыт чужой	1	1
399	степени зависим от	1	1
400	речи именно диалог	1	1
401	человеческому существованию вследствие	1	1
402	здесь обычно является	1	1
403	в свое время	2	1
404	пространственно-временных масштабов и	1	1
405	актанту не может	1	1
406	анекдоте подготовившем почву	1	1
407	новелле есть нарушение	1	1
408	и возможность иной	1	1
409	содержания сколько от	1	1
410	моментам родственным анекдотическому	1	1
411	образ становящегося человека	1	1
412	отрешиться от нудительной	1	1
413	является сюжетообразующим при	1	1
414	постоянно переходит к	1	1
415	сферу исторического бытия	1	1
416	или притче была	1	1
417	иного включает в	1	1
418	объекта и адресата	1	1
419	жизни то есть	1	1
420	жизнеописание несет в	1	1
421	как притчу в	1	1
422	повествователя о ней	1	1
423	строго отграниченная система	1	1
424	можно припоминая и	1	1
425	за которым обнаруживается	1	1
426	слова манифестирующего двоякий	1	1
427	стремится к однозначности	1	1
428	именно это ощущение	1	1
429	жизнеописания вполне самобытно	1	1
430	есть нарушение запрета	1	1
431	наличие так называемого	1	1
432	живого голоса зримого	1	1
433	ценностно-смысловой картины мира	1	1
434	дифференцированном и оцененном	1	1
435	выводится в просторную	1	1
436	неадекватным субъект объект	1	1
437	запечатлеваемый и запечатлевающий	1	1
438	или острота наизнанку	1	1
439	для него возможны	1	1
440	анекдот легко может	1	1
441	самобытно но и	1	1
442	в этих сознаниях	1	1
443	смыслом ни в	1	1
444	обратим внимание на	1	1
445	слушателей преодолевая их	1	1
446	этом и сам	1	1
447	дискурса призван обладать	1	1
448	случае мы имеем	1	1
449	нормативное самоотождествление с	1	1
450	вполне самобытно но	1	1
451	что из нас	1	1
452	к реальному человеческому	1	1
453	проектировать свою жизненную	1	1
454	жизненный опыт запечатлеваемый	1	1
455	где слово деритуализовано	1	1
456	отношению к самому	1	1
457	излагаемой жизни как	1	1
458	анекдот ни притча	1	1
459	к собственной ситуации	1	1
460	эта возможность иного	1	1
461	стратегии художественного письма	1	1
462	концепированный адресат биографического	1	1
463	которым обнаруживается преодолеваемая	1	1
464	полускрытой рассеянной чужой	1	1
465	в архитектуру души	1	1
466	картины мира с	2	1
467	в стихотворении пушкина	1	1
468	субъектом инициативного самообнаружения	1	1
469	речь включая разные	1	1
470	себе ему надлежит	1	1
471	реакцию предварительное знакомство	1	1
472	во внешнем мире	1	1
473	знает к его	1	1
474	без благоговейного приятия	1	1
475	благоговейного приятия и	1	1
476	сводами чужой психики	1	1
477	обладать собственным смыслом	1	1
478	нем звучит один	1	1
479	есть профанация священного	1	1
480	как того требует	1	1
481	для рассказчика ни	1	1
482	при этом и	1	1
483	ними здесь невозможно	1	1
484	позвоночника роману человек	1	1
485	мире случайности полноценная	1	1
486	в себе рецептивную	1	1
487	в классическом романе	2	1
488	биография и не	1	1
489	о том что	3	1
490	подготовившем почву для	1	1
491	видения мира романного	1	1
492	реальному человеческому существованию	1	1
493	то есть в	1	1
494	не знает к	1	1
495	другом и другого	1	1
496	и романного слова	1	1
497	переходит к позиции	1	1
498	и оценки и	1	1
499	в себе самом	1	1
500	их предлагая адресату	1	1
501	или субъектом инициативного	1	1
502	составляет преломляющая несобственно-прямая	1	1
503	формы скрытой полускрытой	1	1
504	жизненную позицию опираясь	1	1
505	как исполненной некоторого	1	1
506	ценностной дистанции между	1	1
507	мире императивной нормы	1	1
508	соседствами именно это	1	1
509	от нудительной серьезности	1	1
510	непредсказуемое стечение обстоятельств	1	1
511	включает в себя	1	1
512	субъектом этического выбора	1	1
513	к чужому слову	1	1
514	речевая маска биографа	1	1
515	фон романного видения	1	1
516	характерное для восприятия	1	1
517	масштабов и соотношений	1	1
518	раз-влекать их предлагая	1	1
519	автора с читателем	1	1
520	глупость неуместность ошибка	1	1
521	от героя окажется	1	1
522	и реализатором самобытного	1	1
523	ее содержание к	1	1
524	в мире императивной	1	1
525	отграниченная система смыслов	1	1
526	о ней установка	1	1
527	в себе ему	1	1
528	речь идет о	1	1
529	почву для жизнеописания	1	1
530	но и характерное	1	1
531	острота наизнанку глупость	1	1
532	с содержанием анекдота	1	1
533	не на раскрытие	1	1
534	становления и развития	1	1
535	дай мне бог	1	1
536	здесь невозможно притчевое	1	1
537	самоотождествление с человеком	1	1
538	образа и романного	1	1
539	и развития самоопределяющегося	1	1
540	неуместность ошибка оговорка	1	1
541	в сказании или	2	1
542	обычно является сюжетообразующим	1	1
543	сказании или притче	1	1
544	но раз-влекать их	1	1
545	запечатлевающий основу такой	1	1
546	искусство заинтересовывать судьбой	1	1
547	мере в какой	1	1
548	жизни а также	2	1
549	герой жизнеописания может	1	1
550	на индивидуальный опыт	1	1
551	друг от друга	1	1
552	между автором и	1	1
553	себе самому тогда	1	1
554	ни притча не	1	1
555	или иной мере	1	1
556	собственным смыслом ни	1	1
557	преодолевая их внутреннюю	1	1
558	ответную реакцию предварительное	1	1
559	к его ценностно-смысловой	1	1
560	позиции учителя жизни	1	1
561	позицию опираясь на	1	1
562	звук в архитектуру	1	1
563	игра случая непредсказуемое	1	1
564	двуголосого слова манифестирующего	1	1
565	есть субъектом самоопределения	1	1
566	к одному из	1	1
567	необыкновенное в новелле	1	1
568	иных пространственно-временных масштабов	1	1
569	возможность иной интонации	1	1
570	речи и т.п	1	1
571	анекдота не столько	1	1
572	но без благоговейного	1	1
573	того требует авторитетное	1	1
574	ночной жанр посрамляющий	1	1
575	совершенно иными границами	1	1
576	слову чего не	1	1
577	и оцененном мире	1	1
578	коммуникативного события суть	1	1
579	возможна только в	1	1
580	противоположность характеру типу	1	1
581	легко может быть	2	1
582	ослабляет и смягчает	1	1
583	принципиально недопустимая в	1	1
584	той мере в	1	1
585	сверхличной заданности и	1	1
586	не столько от	1	1
587	соотношений такая возможность	1	1
588	мира с совершенно	1	1
589	жизнь глазами анекдота	1	1
590	жизненным опытом выводится	1	1
591	знакомство слушателей с	1	1
592	анекдота выбор лексики	1	1
593	так называемого чувства	1	1
594	не может обладать	1	1
595	звучит один голос	1	1
596	диалогизированного слова прямой	1	1
597	и сам текст	1	1
598	как бы непосредственного	1	1
599	неприемлемо ни для	1	1
600	одном и том	1	1
601	вследствие которого он	1	1
602	это игра случая	1	1
603	особое отношение к	1	1
604	требует авторитетное слово	1	1
605	субъекты смыслополагания между	1	1
606	мира романного образа	1	1
607	возможность совершенно иной	1	1
608	как и ее	1	1
609	очередь по отношению	1	1
610	жеста и как	1	1
611	в соответствии с	2	1
612	притча не знают	1	1
613	судьбой отдельных лиц	1	1
614	голоса зримого жеста	1	1
615	не может быть	3	1
616	в полной мере	1	1
617	иллюстрировалась общая идея	1	1
618	только в вероятностном	1	1
619	непредубежденное любопытство к	1	1
620	с совершенно иными	1	1
621	разные формы скрытой	1	1
622	опыт присутствия в	1	1
623	состоит в придании	1	1
624	как и в	5	1
625	при всей своей	3	1
626	анекдот но без	1	1
627	называемого чувства юмора	1	1
628	не дай мне	1	1
629	к интонации доверительной	1	1
630	проецировать чужой экзистенциальный	1	1
631	с человеком неким	1	1
632	зримого жеста и	1	1
633	тогда как притчу	1	1
634	до которого анекдот	1	1
635	читателем к иллюзии	1	1
636	юмора умения отрешиться	1	1
637	романного образа и	1	1
638	иными границами между	1	1
639	или напротив дискредитирующе	1	1
640	в нем звучит	1	1
641	биография возможна только	1	1
642	иного языка и	1	1
643	мне бог сойти	1	1
644	субъект объект и	1	1
645	чужой экзистенциальный опыт	1	1
646	определяемое отсутствием ценностной	1	1
647	например в значительной	1	1
648	опираясь на индивидуальный	1	1
649	предел до которого	1	1
650	установка не на	1	1
651	для восприятия сказания	1	1
652	его под сводами	1	1
653	посрамление словесное кощунство	1	1
654	рассказчика ни для	1	1
