N	2gram	Medvedev_F_2	slovoVRo
279	здесь это	1	2
280	далеко не	1	2
281	независимо от	4	2
282	и вне	1	2
283	мы видели	4	2
284	чем в	1	2
285	автора и	1	2
286	смысл и	2	2
287	или менее	1	2
288	была поставлена	1	2
289	и другие	2	2
290	и при	1	2
291	и художественно	1	2
292	в их	6	2
293	языке но	1	2
294	которые в	1	2
295	но он	1	2
296	даже в	2	2
297	на котором	2	2
298	дело в	1	2
299	материала в	1	2
300	нашего сознания	1	2
301	того чтобы	3	2
302	чем не	1	2
303	возможно и	1	2
304	только и	3	2
305	слова как	2	2
306	к ней	1	2
307	п в	1	2
308	а лишь	3	2
309	и поэтическое	1	2
310	в области	3	2
311	и оно	1	2
312	отличается от	1	2
313	и языком	1	2
314	должен быть	1	2
315	и образ	1	2
316	свою очередь	1	2
317	на нем	2	2
318	без всякого	1	2
319	степени и	1	2
320	так в	3	2
321	в дальнейшем	4	2
322	в рамки	2	2
323	в другом	1	2
324	те же	1	2
325	особенно в	3	2
326	о нем	1	2
327	и здесь	3	2
328	на него	1	2
329	о том	1	2
330	существенной и	1	2
331	идеологической значимости	3	2
332	в различных	1	2
333	данного языка	1	2
334	как предмета	1	2
335	в форме	1	2
336	еще более	5	2
337	как например	2	2
338	что он	5	2
339	мы увидим	1	2
340	от материала	1	2
341	правда и	1	2
342	всяком случае	5	2
343	именно на	3	2
344	где они	1	2
345	же и	2	2
346	уже в	2	2
347	в поэзии	12	2
348	проникает в	1	2
349	для того	3	2
350	то что	6	2
351	не было	6	2
352	именно как	4	2
353	до сих	1	2
354	разложения и	1	2
355	именно в	5	2
356	а именно	2	2
357	в дон-кихоте	1	2
358	более того	5	2
359	его как	2	2
360	как о	4	2
361	и непосредственно	1	2
362	в связи	10	2
363	но оно	1	2
364	вместе с	6	2
365	и особенно	1	2
366	требует от	1	2
367	в данном	1	2
368	существенно и	1	2
369	материал для	1	2
370	языка он	1	2
371	дело идет	4	2
372	и нет	1	2
373	сих пор	1	2
374	в более	1	2
375	известной степени	4	2
376	или в	3	2
377	в результате	6	2
378	лишь о	2	2
379	в языке	6	2
380	и ни	1	2
381	все они	1	2
382	восприятием и	1	2
383	только с	1	2
384	от характера	2	2
385	лишь тогда	1	2
386	к его	2	2
387	только о	1	2
388	языка если	2	2
389	они не	4	2
390	и наиболее	1	1
391	как известно	1	1
392	от этой	1	1
393	и обособление	1	1
394	своему пределу	1	1
395	того же	1	1
396	в жизненном	1	1
397	как миф	1	1
398	становится в	2	1
399	силы и	1	1
400	науки о	2	1
401	идет о	2	1
402	слова эта	1	1
403	и есть	1	1
404	между двумя	2	1
405	за собой	1	1
406	мы говорим	4	1
407	явления и	2	1
408	его же	1	1
409	по преимуществу	5	1
410	мировоззрения и	1	1
411	и до	3	1
412	sui generis	1	1
413	все те	1	1
414	когда это	1	1
415	иметь место	1	1
416	и этот	1	1
417	другим как	2	1
418	поскольку она	1	1
419	и литературы	1	1
420	всей ее	1	1
421	а как	3	1
422	есть не	1	1
423	предмета в	2	1
424	и о	2	1
425	литературным языком	1	1
426	что уже	1	1
427	гуманитарных наук	1	1
428	стиля в	1	1
429	нам в	1	1
430	место в	3	1
431	высказывания в	1	1
432	другие языки	1	1
433	оно просто	1	1
434	но такое	1	1
435	социальной действительности	1	1
436	определяются и	1	1
437	и заставляет	1	1
438	как не	1	1
439	слово не	1	1
440	ее конкретности	1	1
441	момент в	1	1
442	к вопросам	1	1
443	литературы и	4	1
444	первый план	2	1
445	в широком	2	1
446	что его	1	1
447	как таковая	2	1
448	бы она	3	1
449	устойчивого и	1	1
450	но конечно	1	1
451	различия между	1	1
452	можно истолковать	1	1
453	чем это	1	1
454	совсем не	2	1
455	то он	1	1
456	в сторону	4	1
457	к ним	1	1
458	языка непосредственно	1	1
459	вступают в	1	1
460	не просто	2	1
461	чем же	3	1
462	характер и	1	1
463	материалом для	3	1
464	материал на	1	1
465	в одной	2	1
466	словом для	1	1
467	и выражения	1	1
468	без другого	1	1
469	и речевых	1	1
470	из возможных	1	1
471	все остальные	2	1
472	применении к	2	1
473	сознания в	1	1
474	целый ряд	1	1
475	и всецело	1	1
476	отбора и	1	1
477	увидим что	1	1
478	слово ибо	1	1
479	все новые	1	1
480	что слово	1	1
481	следует говорить	1	1
482	в самом	16	1
483	та же	2	1
484	в обиходе	1	1
485	в целом	3	1
486	он в	2	1
487	почву для	1	1
488	выражение в	1	1
489	знаем в	1	1
490	действительности а	2	1
491	и самый	1	1
492	этом фоне	1	1
493	в этой	6	1
494	его смысловая	1	1
495	совершается не	1	1
496	ее как	2	1
497	на то	1	1
498	если он	1	1
499	дальше и	1	1
500	самая постановка	1	1
501	зрения его	1	1
502	смыслом и	1	1
503	лишится своего	1	1
504	больше всего	1	1
505	по самому	1	1
506	поэзии является	2	1
507	время и	3	1
508	но именно	3	1
509	и только	5	1
510	идеологического смысла	2	1
511	и еще	1	1
512	речи в	1	1
513	миров и	1	1
514	в корне	7	1
515	ни была	3	1
516	и важность	1	1
517	широком смысле	2	1
518	и сам	1	1
519	процессе этого	2	1
520	и по	2	1
521	без исключения	2	1
522	с собой	1	1
523	как таковое	4	1
524	оболочка слова	1	1
525	в каждом	1	1
526	смысле в	1	1
527	интересы но	1	1
528	он просто	1	1
529	борьбы и	2	1
530	влиять на	1	1
531	говорить не	2	1
532	сказать в	1	1
533	стилей и	1	1
534	это было	3	1
535	для нее	2	1
536	действительности в	1	1
537	в последующем	1	1
538	языки более	1	1
539	моменты в	1	1
540	должен был	2	1
541	новые и	1	1
542	и тем	2	1
543	при данных	1	1
544	он является	1	1
545	овеществлению слова	1	1
546	все равно	1	1
547	для правильной	1	1
548	несмотря на	1	1
549	языка конечно	1	1
550	ведет к	1	1
551	статьи и	1	1
552	языка которая	1	1
553	такой же	3	1
554	на первый	2	1
555	в эту	1	1
556	его нельзя	3	1
557	высказывания как	1	1
558	в своей	7	1
559	при изучении	1	1
560	работы в	1	1
561	сказать так	1	1
562	не здесь	1	1
563	этом становлении	1	1
564	выработанные в	1	1
565	не подвергается	1	1
566	лежат в	1	1
567	в такой	2	1
568	и без	1	1
569	для развития	1	1
570	себе а	2	1
571	от его	2	1
572	должны были	2	1
573	своему существу	1	1
574	всего может	1	1
575	от поэтического	1	1
576	слову как	2	1
577	вытекающих из	1	1
578	чужой язык	2	1
579	тем не	1	1
580	как поэтический	1	1
581	произведения в	2	1
582	как от	1	1
583	при этой	1	1
584	и вся	1	1
585	степень его	1	1
586	идеологической жизни	1	1
587	как будет	1	1
588	его целом	1	1
589	до известной	3	1
590	о значении	1	1
591	проник в	1	1
592	самого начала	2	1
593	не о	4	1
594	этими двумя	2	1
595	к определенному	1	1
596	и притом	1	1
597	связанная с	1	1
598	и имеет	1	1
599	опираться на	1	1
600	иметь в	1	1
601	во всякой	1	1
602	к такому	1	1
603	самого по	1	1
604	для всего	2	1
605	ничего не	4	1
606	она ни	3	1
607	действительности но	1	1
608	это то	1	1
609	таким путем	1	1
610	в русском	1	1
611	ее с	2	1
612	самому своему	1	1
613	языка который	3	1
614	всех высоких	1	1
615	для осуществления	1	1
616	и живую	1	1
617	их от	1	1
618	слово является	3	1
619	стиль и	1	1
620	а путем	1	1
621	тесно сплетается	1	1
622	в направлении	1	1
623	конструкции и	4	1
624	и должно	5	1
625	чтобы увидеть	1	1
626	во все	1	1
627	языке и	1	1
628	лежит в	1	1
629	если же	2	1
630	как только	1	1
631	здесь они	1	1
632	или такой	1	1
633	и литературный	2	1
634	совершенно иной	2	1
635	поэтического языка	65	1
636	отношении он	1	1
637	эти явления	2	1
638	быть конечно	2	1
639	велико что	1	1
640	языка проблема	1	1
641	социальных группах	1	1
642	в применении	2	1
643	языка сам	1	1
644	и это	2	1
645	компактным и	1	1
646	как они	4	1
647	своим языком	1	1
648	взаимодействие с	1	1
649	интересами и	1	1
650	существенное значение	1	1
651	в виду	2	1
652	социального базиса	1	1
653	другого невозможно	1	1
654	как один	1	1
655	художественный прием	1	1
656	всего этого	5	1
657	научной работы	2	1
658	нет никакой	1	1
659	и этим	2	1
660	с самого	2	1
661	зрения не	1	1
662	приводит к	2	1
663	и может	3	1
664	и иные	2	1
665	чем шире	1	1
666	например о	1	1
667	сам становится	1	1
668	необходимо учесть	1	1
669	и которые	1	1
670	как между	1	1
671	речь как	1	1
672	в научном	1	1
673	как таковую	1	1
674	этим в	1	1
675	во второй	2	1
676	решающее значение	1	1
677	звуковой образ	1	1
678	к языку	1	1
679	чтобы понять	1	1
680	не на	1	1
681	образом в	1	1
682	жанрах и	1	1
683	от идеологического	2	1
684	с другим	1	1
685	иное значение	1	1
686	языковых систем	1	1
687	можно сказать	1	1
688	должно было	3	1
689	всех своих	1	1
690	ее требования	1	1
691	это может	1	1
692	систем языка	1	1
693	не довлеет	1	1
694	есть художественное	1	1
695	во всей	2	1
696	лишь к	1	1
697	именно такое	1	1
698	проблема поэтического	1	1
699	от этих	2	1
700	и писать	1	1
701	в художественной	1	1
702	и нельзя	1	1
703	и следовательно	1	1
704	является само	1	1
705	говорить только	1	1
706	языка мы	2	1
707	самим автором	1	1
708	в самый	2	1
709	не зная	1	1
710	как объект	1	1
711	на те	1	1
712	того что	3	1
713	произведений литературных	1	1
714	проникая в	1	1
715	быть при	1	1
716	его смысла	2	1
717	в формалистическую	1	1
718	важное значение	1	1
719	одной из	1	1
720	в поэтическом	7	1
721	в какой	3	1
722	слово живет	1	1
723	и действительно	1	1
724	не имеющих	1	1
725	и романом	1	1
726	на овладение	1	1
727	совершенно иные	1	1
728	кругозора в	1	1
729	никак нельзя	1	1
730	резче и	1	1
731	между этими	3	1
732	и ее	6	1
733	их не	1	1
734	здесь с	2	1
735	взаимодействии с	1	1
736	в качестве	2	1
737	материал как	2	1
738	характерной для	1	1
739	существенным и	1	1
740	ибо все	1	1
741	с нею	2	1
742	не можем	1	1
743	др но	1	1
744	только на	3	1
745	значение и	3	1
746	за счет	4	1
747	всех сферах	1	1
748	как единая	1	1
749	характерно что	2	1
750	в известной	2	1
751	сами по	2	1
752	и со	1	1
753	система приемов	1	1
754	в конце	2	1
755	не для	1	1
756	с этими	1	1
757	на развитие	1	1
758	как такового	6	1
759	как раз	6	1
760	тем что	8	1
761	и оценки	1	1
762	как предмете	1	1
763	в других	7	1
764	п слово	1	1
765	перейти к	1	1
766	острое ощущение	1	1
767	для поэтического	3	1
768	на внешней	1	1
769	говорим о	2	1
770	и глубже	1	1
771	факта и	1	1
772	всецело определяется	1	1
773	или иначе	1	1
774	же языка	1	1
775	не обязательно	1	1
776	речи а	1	1
777	или меньшей	1	1
778	характерно для	1	1
779	об образе	1	1
780	могут иметь	1	1
781	ему принадлежит	1	1
782	что не	4	1
783	вещь и	1	1
784	об особой	1	1
785	говорит о	1	1
786	должно быть	2	1
787	к сожалению	2	1
788	превращается в	2	1
789	а на	1	1
790	из слова	1	1
791	а наоборот	3	1
792	зависит от	1	1
793	однако и	3	1
794	другой стороны	4	1
795	именно так	1	1
796	все время	6	1
797	отнюдь не	8	1
798	ассоциациями и	1	1
799	взаимоотношения между	1	1
800	слова слово	1	1
801	ведь для	1	1
802	этот прием	2	1
803	ближе к	1	1
804	все более	2	1
805	вступает в	1	1
806	изображающего слова	1	1
807	вяло и	1	1
808	можно утверждать	1	1
809	учесть еще	1	1
810	данного сюжета	1	1
811	самом языке	7	1
812	в непрерывном	1	1
813	даже не	2	1
814	подвести под	1	1
815	и приобретает	1	1
816	быть самая	1	1
817	литературы но	1	1
818	оно только	1	1
819	обладает совершенно	1	1
820	влияния на	1	1
821	поэзии или	1	1
822	какой мере	2	1
823	или иного	5	1
824	в литературе	1	1
825	ориентироваться в	1	1
826	да и	1	1
827	образом на	1	1
828	однако отметить	1	1
829	об особенностях	1	1
830	для понимания	6	1
831	особенно важное	1	1
832	большей или	1	1
833	поэтому когда	1	1
834	этого слова	1	1
835	этого факта	2	1
836	но почему	1	1
837	не касается	1	1
838	почему нельзя	1	1
839	в систему	2	1
840	у толстого	2	1
841	материалом в	1	1
842	в условиях	1	1
843	влечет за	1	1
844	смысла с	2	1
845	того или	4	1
846	романом с	1	1
847	в самую	1	1
848	однако не	3	1
849	говорят и	1	1
850	близкий к	1	1
851	более и	1	1
852	не является	3	1
853	только одна	1	1
854	это новое	1	1
855	сюжета и	3	1
856	конечно эта	1	1
857	языковой системе	1	1
858	образом с	1	1
859	значащее слово	1	1
860	тем и	2	1
861	настолько велико	1	1
862	но на	1	1
863	лишь его	1	1
864	ли они	1	1
865	особого рода	1	1
866	и смысл	1	1
867	проблема художественного	1	1
868	вообще в	1	1
869	же в	1	1
870	поэзии но	1	1
871	который тоже	1	1
872	в системе	1	1
873	к самому	1	1
874	возможно лишь	1	1
875	только как	1	1
876	очень велика	1	1
877	они были	2	1
878	при определенных	2	1
879	самого языка	1	1
880	бы быть	1	1
881	в последнем	1	1
882	значение не	1	1
883	лингвистических признаков	1	1
884	в своих	1	1
885	отвлекается от	2	1
886	к этому	4	1
887	гораздо более	1	1
888	которая не	1	1
