N	2gram	Bakhtin_Pr_2	Problema
465	ней в	1	1
466	все остальные	1	1
467	и исторические	1	1
468	есть что-то	1	1
469	им в	4	1
470	в полном	1	1
471	понять и	2	1
472	за своими	1	1
473	может получить	1	1
474	что по	1	1
475	было только	1	1
476	нет здесь	1	1
477	другом случае	1	1
478	вот на	1	1
479	психологии и	1	1
480	то в	1	1
481	ее целом	1	1
482	бы и	3	1
483	в литературном	1	1
484	ни один	3	1
485	всего романа	2	1
486	формы в	2	1
487	то время	1	1
488	алеши и	1	1
489	определяет все	1	1
490	которые в	2	1
491	что так	1	1
492	в этой	1	1
493	и воспринимается	1	1
494	и смысловая	1	1
495	но он	1	1
496	только один	1	1
497	но ведь	3	1
498	как он	4	1
499	формы относится	1	1
500	и если	1	1
501	полемизировать и	1	1
502	они в	1	1
503	всех этих	1	1
504	не как	6	1
505	которому она	1	1
506	понимания и	1	1
507	и вот	2	1
508	слову как	1	1
509	необходимо для	1	1
510	ни были	1	1
511	и индивидуальность	1	1
512	свое время	2	1
513	и единство	1	1
514	подобно тому	2	1
515	услышать и	1	1
516	даже прямо	1	1
517	его можно	1	1
518	так например	1	1
519	видит и	5	1
520	в нее	1	1
521	становится как	1	1
522	определить и	1	1
523	от нее	1	1
524	бы они	1	1
525	подход к	2	1
526	форма его	1	1
527	могла бы	1	1
528	мыслью но	1	1
529	его характера	1	1
530	и дальше	1	1
531	мы уже	3	1
532	бы быть	2	1
533	зрения на	5	1
534	художественный образ	1	1
535	или наконец	3	1
536	это было	2	1
537	ощущается как	1	1
538	исходным пунктом	1	1
539	истории и	1	1
540	характер не	1	1
541	для них	3	1
542	зрения только	1	1
543	он является	1	1
544	это положение	1	1
545	она и	3	1
546	ни одной	1	1
547	все равно	1	1
548	разобранные нами	1	1
549	их взаимоотношения	1	1
550	которого автор	1	1
551	неотделим от	2	1
552	образ действительности	1	1
553	необходимо учитывать	1	1
554	выйти за	1	1
555	она неизбежно	1	1
556	потому и	1	1
557	автора и	2	1
558	был бы	1	1
559	здесь она	1	1
560	ибо не	1	1
561	которую он	3	1
562	воли но	1	1
563	поэтического творчества	2	1
564	чтобы войти	1	1
565	не выдумывает	2	1
566	можно найти	2	1
567	по сравнению	2	1
568	к предмету	1	1
569	таковая она	1	1
570	подчиниться его	1	1
571	приятие и	1	1
572	том смысле	1	1
573	в которых	1	1
574	мысли и	3	1
575	является только	1	1
576	жизнь уже	1	1
577	и эти	1	1
578	есть именно	1	1
579	лежит не	1	1
580	том и	1	1
581	по себе	8	1
582	связей с	1	1
583	же мы	2	1
584	тому что	1	1
585	и необходимость	1	1
586	что есть	1	1
587	слова мы	1	1
588	не раз	2	1
589	он занимает	1	1
590	как можно	1	1
591	что с	1	1
592	иной раз	1	1
593	дела до	1	1
594	в чем-либо	1	1
595	но для	1	1
596	правда в	2	1
597	чрезвычайно характерно	1	1
598	может только	1	1
599	этому как	1	1
600	того и	1	1
601	найти в	1	1
602	и всегда	2	1
603	подняться до	1	1
604	не разделяет	1	1
605	и независимо	1	1
606	во всей	1	1
607	самом произведении	1	1
608	особенно конечно	1	1
609	правда это	1	1
610	завершающую и	1	1
611	мире и	1	1
612	сознанием и	1	1
613	нам важно	2	1
614	позицию и	1	1
615	в сознании	2	1
616	в процессе	2	1
617	до того	1	1
618	уже и	1	1
619	душе его	1	1
620	предметное значение	1	1
621	только отдельные	2	1
622	и со	2	1
623	и сохраняет	1	1
624	действительности то	1	1
625	личности в	3	1
626	а путем	1	1
627	очень часто	1	1
628	в момент	3	1
629	данного произведения	2	1
630	случайно и	1	1
631	его с	2	1
632	протяжении всего	2	1
633	положений не	1	1
634	для его	1	1
635	даже и	2	1
636	социальные и	1	1
637	мы ее	1	1
638	него как	1	1
639	подчеркиваем что	2	1
640	для художественного	2	1
641	их художественная	1	1
642	как не	5	1
643	на нем	1	1
644	всего этого	3	1
645	без всякого	1	1
646	точками зрения	2	1
647	они ни	1	1
648	за пределами	1	1
649	как большой	1	1
650	зрения не	1	1
651	и иные	1	1
652	как с	1	1
653	на том	1	1
654	что у	4	1
655	на нее	1	1
656	оно как	1	1
657	иногда в	1	1
658	в одном	6	1
659	его она	1	1
660	что дело	1	1
661	своеобразие и	1	1
662	строго говоря	1	1
663	это как	2	1
664	остановимся на	2	1
665	с человеком	1	1
666	смысле и	1	1
667	образом в	2	1
668	без которой	1	1
669	автора к	1	1
670	поэтому она	1	1
671	о ней	1	1
672	может в	1	1
673	возможна только	1	1
674	ли она	1	1
675	его художественной	1	1
676	нашей работы	2	1
677	др и	1	1
678	необходим для	1	1
679	и умирает	1	1
680	мы понимаем	1	1
681	на протяжении	3	1
682	тем или	1	1
683	вся эта	1	1
684	борьба с	1	1
685	человека из	1	1
686	них в	2	1
687	вообще и	1	1
688	резко отличается	1	1
689	и следовательно	7	1
690	познания в	1	1
691	возможно лишь	1	1
692	на которой	1	1
693	установок и	1	1
694	обе эти	1	1
695	мышления о	1	1
696	важное значение	1	1
697	этот вопрос	4	1
698	и быть	1	1
699	бы из	1	1
700	к их	1	1
701	и действительно	2	1
702	в напряженном	1	1
703	они могут	3	1
704	в контексте	2	1
705	или же	2	1
706	форме но	1	1
707	в меньшей	1	1
708	нас здесь	1	1
709	человека с	2	1
710	и теперь	1	1
711	есть в	8	1
712	со своим	1	1
713	можно выразить	1	1
714	уже не	6	1
715	неразрывно связана	1	1
716	только на	1	1
717	только чисто	1	1
718	отношение не	1	1
719	в душе	1	1
720	из них	9	1
721	его и	3	1
722	разума и	1	1
723	вырастает на	1	1
724	для него	9	1
725	творчестве достоевского	1	1
726	основе всего	1	1
727	сами по	1	1
728	с этими	1	1
729	к ним	3	1
730	не о	2	1
731	может служить	1	1
732	друг друга	7	1
733	если оно	1	1
734	от ответственности	1	1
735	только с	1	1
736	в объект	1	1
737	контексте произведения	1	1
738	для решения	1	1
739	гораздо сложнее	1	1
740	образ человека	2	1
741	именно как	1	1
742	точек зрения	3	1
743	он живет	1	1
744	до сих	2	1
745	как возможное	1	1
746	или чисто	1	1
747	именно в	3	1
748	а о	3	1
749	человека а	1	1
750	личной жизни	1	1
751	мы еще	1	1
752	человеческого мышления	1	1
753	затем в	1	1
754	равной степени	1	1
755	только что	2	1
756	нужно сказать	1	1
757	карамазова о	1	1
758	а на	2	1
759	на этот	1	1
760	она является	1	1
761	до конца	7	1
762	человеческой жизни	2	1
763	не совсем	2	1
764	мысль как	2	1
765	с которым	1	1
766	все время	3	1
767	о чем	1	1
768	на эту	1	1
769	всех других	1	1
770	что мы	1	1
771	и ему	1	1
772	нигде не	6	1
773	и вне	1	1
774	нет отдельных	1	1
775	входить в	1	1
776	но оно	1	1
777	социальный или	1	1
778	независимыми от	1	1
779	вместе с	1	1
780	так же	5	1
781	и особенно	2	1
782	до этого	1	1
783	происходит в	1	1
784	его содержание	1	1
785	внутреннего человека	1	1
786	видит в	1	1
787	сравнению с	2	1
788	который мы	1	1
789	активность автора	2	1
790	есть они	2	1
791	она есть	1	1
792	лицом к	1	1
793	в той	3	1
794	смысле этого	2	1
795	тому как	2	1
796	же их	1	1
797	есть как	1	1
798	образ и	1	1
799	новая художественная	1	1
800	слово находится	1	1
801	человека или	1	1
802	быть не	1	1
803	мы сказали	3	1
804	есть и	3	1
805	в художественную	1	1
806	этого слова	2	1
807	и формы	1	1
808	правда этот	1	1
809	и положений	2	1
810	есть то	1	1
811	сих пор	2	1
812	из ничего	1	1
813	в смысле	2	1
814	себе все	1	1
815	о мире	5	1
816	которые имеют	2	1
817	это уже	1	1
818	к тому	1	1
819	в результате	3	1
820	мира и	1	1
821	которой можно	1	1
822	которая в	1	1
823	напряженном и	1	1
824	нельзя созерцать	1	1
825	ее и	1	1
826	бы в	5	1
827	еще более	1	1
828	его уже	1	1
829	творчества но	1	1
830	и жанровые	1	1
831	но всегда	1	1
832	как человек	2	1
833	отношении к	1	1
834	к лицу	1	1
835	с людьми	1	1
836	жизни в	2	1
837	в творчестве	1	1
838	но если	1	1
839	смыслового единства	1	1
840	а со	1	1
841	входящая в	1	1
842	в иной	1	1
843	образа как	2	1
844	жизни а	1	1
845	слагается из	1	1
846	формы его	2	1
847	в свое	2	1
848	у толстого	1	1
849	но именно	1	1
850	значимости то	1	1
851	занимает в	1	1
852	в которой	2	1
853	жизни и	15	1
854	к этой	2	1
855	особенно отчетливо	1	1
856	и обосновывает	1	1
857	как слово	5	1
858	он-то и	2	1
859	это в	1	1
860	художественного задания	1	1
861	которая не	2	1
