N	2gram	Losev_Prob_1	Formalny
181	действительности в	3	3
182	и тем	13	3
183	ее в	2	3
184	он и	8	3
185	как таковой	1	3
186	раз и	9	3
187	в этих	3	3
188	тому что	4	3
189	между людьми	1	3
190	в основе	1	3
191	для нас	5	3
192	что жизнь	1	3
193	этом отношении	1	3
194	же самое	9	3
195	а что	1	3
196	оно не	3	3
197	только то	4	3
198	ясно что	3	3
199	никак не	4	3
200	и что	9	3
201	можно сказать	5	3
202	единства и	1	3
203	их в	4	3
204	в них	7	3
205	и следовательно	3	3
206	в него	2	3
207	уже не	3	3
208	его и	1	3
209	и навсегда	1	3
210	в конце	6	3
211	не о	2	3
212	у нас	14	3
213	не на	3	3
214	к его	2	3
215	может стать	1	3
216	она есть	5	3
217	того что	7	3
218	является для	1	3
219	в условиях	1	3
220	о нем	3	3
221	может и	3	3
222	сказать что	13	3
223	имеет место	1	3
224	и эта	1	3
225	этого романа	2	2
226	смысле слова	7	2
227	ту же	1	2
228	отношения к	1	2
229	чтобы не	1	2
230	в такой	1	2
231	он может	1	2
232	отношения между	1	2
233	в котором	5	2
234	одним и	1	2
235	который был	1	2
236	в сущности	2	2
237	так чтобы	1	2
238	говорить о	6	2
239	мы без	1	2
240	с его	2	2
241	видели что	1	2
242	в общем	1	2
243	или иное	1	2
244	за пределы	6	2
245	чем же	2	2
246	исторически и	1	2
247	данный момент	1	2
248	в своем	5	2
249	не являются	5	2
250	конструкции как	1	2
251	от этого	1	2
252	то в	5	2
253	бы не	1	2
254	из этих	2	2
255	учение о	3	2
256	в этой	10	2
257	говорят о	2	2
258	как он	4	2
259	вообще не	2	2
260	что она	5	2
261	всех этих	7	2
262	не значит	2	2
263	ведь не	1	2
264	не как	2	2
265	в россии	1	2
266	его от	3	2
267	что ни	2	2
268	на этом	1	2
269	человека в	1	2
270	это значит	1	2
271	в чисто	1	2
272	на протяжении	1	2
273	на почве	1	2
274	этом смысле	6	2
275	ведь если	2	2
276	кажется что	1	2
277	из нее	1	2
278	он является	1	2
279	для чего	2	2
280	и тогда	1	2
281	нисколько не	3	2
282	в эту	2	2
283	том как	2	2
284	или точнее	1	2
285	знаем что	2	2
286	в основном	1	2
287	друг другу	2	2
288	однако в	2	2
289	что этот	2	2
290	необходимо чтобы	3	2
291	даже в	1	2
292	сам он	1	2
293	и очень	2	2
294	в отношении	3	2
295	до известной	1	2
296	как о	1	2
297	дело не	1	2
298	правда в	1	2
299	дело в	3	2
300	одна из	1	2
301	и притом	4	2
302	в нас	2	2
303	только не	3	2
304	считать только	1	2
305	находятся в	1	2
306	ровно ничего	4	2
307	тем не	18	2
308	нам важно	1	2
309	в каком	3	2
310	этот закон	1	2
311	из одного	1	2
312	и это	9	2
313	здесь необходимо	4	2
314	с ее	1	2
315	здесь не	7	2
316	то или	2	2
317	если они	1	2
318	это только	2	2
319	является в	2	2
320	поэтому в	1	2
321	для этого	3	2
322	ничего не	10	2
323	познания и	1	2
324	нечто совсем	1	2
325	в самой	3	2
326	совершенно неверно	2	2
327	притом в	1	2
328	или на	3	2
329	ее и	1	2
330	и во	3	2
331	переходит в	1	2
332	мы ни	1	2
333	в языке	1	2
334	и только	4	2
335	от этих	1	2
336	в художественной	1	2
337	нем и	1	2
338	может иметь	2	2
339	предмета и	2	2
340	мы увидим	3	2
341	должен быть	1	2
342	поэтому и	2	2
343	в самое	1	2
344	именно на	3	2
345	же он	1	2
346	не можем	2	2
347	является не	2	2
348	от других	2	2
349	в данной	1	2
350	из них	3	2
351	ту или	1	2
352	совсем другое	1	2
353	он становится	1	2
354	сами по	3	2
355	от того	1	2
356	же деле	1	2
357	без всякой	2	2
358	и даже	11	2
359	или иной	5	2
360	в области	2	2
361	являются только	2	2
362	действующих лиц	2	2
363	мы еще	1	2
364	зрения самого	1	2
365	самом же	1	2
366	и самый	1	2
367	самый факт	2	2
368	была бы	1	2
369	нет никаких	1	2
370	но оно	1	2
371	но уже	5	2
372	существуют в	1	2
373	без труда	1	2
374	но это	8	2
375	ни для	1	2
376	но для	3	2
377	она должна	1	2
378	известной степени	2	2
379	сознания и	2	2
380	от него	1	2
381	конце концов	4	2
382	мы должны	5	2
383	романа и	1	2
384	в целях	2	2
385	к самому	1	2
386	но если	2	2
387	эти элементы	1	2
388	к этому	1	2
389	в таком	9	2
390	в данную	1	2
391	это понятие	1	2
392	действительности так	1	1
393	знаком или	1	1
394	я и	2	1
395	то на	2	1
396	не должны	3	1
397	именно эта	1	1
398	мысли или	1	1
399	таком случае	6	1
400	его моментов	1	1
401	же нам	1	1
402	сам по	7	1
403	и то	6	1
404	с условным	1	1
405	переход от	1	1
406	для науки	1	1
407	что смысл	1	1
408	в первом	2	1
409	и до	2	1
410	уже указывали	1	1
411	не имеют	5	1
412	оно было	1	1
413	в какой-то	1	1
414	нельзя назвать	1	1
415	было глубоко	1	1
416	и этот	1	1
417	входящих в	1	1
418	есть не	6	1
419	с теорией	1	1
420	мы имеем	2	1
421	или наоборот	1	1
422	но невозможно	1	1
423	нам в	1	1
424	этом не	1	1
425	эстетики и	1	1
426	и понимать	1	1
427	оно есть	1	1
428	этого термина	4	1
429	то это	1	1
430	учение об	1	1
431	это время	1	1
432	то конечно	2	1
433	самое примитивное	1	1
434	так или	2	1
435	действительности когда	1	1
436	и объективным	1	1
437	это действительно	1	1
438	оно ни	1	1
439	события в	1	1
440	всего является	1	1
441	а следовательно	1	1
442	тот или	1	1
443	находит в	1	1
444	искусство то	1	1
445	а только	5	1
446	явлений и	1	1
447	только тогда	1	1
448	и рассматривать	2	1
449	выделены в	1	1
450	ее выражения	1	1
451	других областей	1	1
452	не просто	23	1
453	от действительности	1	1
454	и чем	1	1
455	сама по	4	1
456	ни одна	1	1
457	концов мы	1	1
458	и вовсе	4	1
459	с этим	3	1
460	совершенно очевидно	1	1
461	и нет	1	1
462	или другую	1	1
463	кроме того	2	1
464	этом же	1	1
465	же определяется	1	1
466	хотя и	6	1
467	стал предметом	1	1
468	что действительность	1	1
469	однако отнюдь	2	1
470	не связаны	1	1
471	определить как	1	1
472	роль играет	1	1
473	содержание которого	1	1
474	чем больше	4	1
475	жизни так	1	1
476	тоже не	7	1
477	им в	1	1
478	идет речь	1	1
479	видим и	1	1
480	его момент	2	1
481	этих актов	1	1
482	самым существенным	1	1
483	предметов и	6	1
484	на то	8	1
485	всей его	1	1
486	взятые в	2	1
487	и если	6	1
488	не слово	1	1
489	все другие	2	1
490	он не	3	1
491	здесь однако	1	1
492	действительность как	1	1
493	понятно с	1	1
494	этого вопроса	1	1
495	не к	1	1
496	по существу	2	1
497	ни были	1	1
498	в объективном	1	1
499	чем она	1	1
500	необходимо однако	1	1
501	так например	1	1
502	или иных	2	1
503	а ведь	1	1
504	в нее	1	1
505	одно и	1	1
506	но все	3	1
507	а вместе	1	1
508	в одну	1	1
509	он будет	2	1
510	вся их	1	1
511	не будет	2	1
512	философии или	1	1
513	факт что	1	1
514	в определенном	1	1
515	если нет	1	1
516	же касается	3	1
517	а его	1	1
518	того или	2	1
519	с другими	2	1
520	объективной действительности	3	1
521	понять его	2	1
522	вещи а	2	1
523	еще одно	1	1
524	другое то	1	1
525	нечто общее	1	1
526	нет в	1	1
527	о которых	3	1
528	действительность может	1	1
529	с этой	1	1
530	на друга	1	1
531	или из	3	1
532	должно быть	2	1
533	выражение в	1	1
534	и того	2	1
535	не больше	3	1
536	философские системы	1	1
537	одного и	2	1
538	связаны между	1	1
539	на первый	2	1
540	в первую	1	1
541	вещи в	4	1
542	что между	1	1
543	и при	2	1
544	именно и	1	1
545	вообще нельзя	1	1
546	общность и	1	1
547	и всеми	1	1
548	в их	4	1
549	и конкретных	1	1
550	мы говорили	4	1
551	могло бы	1	1
552	является только	1	1
553	и той	1	1
554	его целом	1	1
555	но он	3	1
556	в понятии	2	1
557	него мы	1	1
558	тому чтобы	1	1
559	том же	1	1
560	не должна	1	1
561	и почти	1	1
562	вместе со	1	1
563	есть всегда	1	1
564	же мы	2	1
565	же такое	1	1
566	можем сказать	1	1
567	и обратное	1	1
568	то с	9	1
569	смысла как	1	1
570	чистом виде	1	1
571	можем и	1	1
572	еще один	1	1
573	с ним	3	1
574	тем самым	4	1
575	нее можно	1	1
576	при построении	1	1
577	что эта	1	1
578	того как	3	1
579	тем общим	1	1
580	состоящее из	1	1
581	чтобы стать	1	1
582	для кого	1	1
583	иметь в	4	1
584	но только	2	1
585	та или	1	1
586	для всего	2	1
587	литературы о	1	1
588	и завершения	1	1
589	не их	1	1
590	слово и	1	1
591	природе то	1	1
592	больше чем	2	1
593	действительности но	4	1
594	и существенное	1	1
595	при всем	1	1
596	учения о	2	1
597	которые и	1	1
598	явление в	1	1
599	есть она	1	1
600	произведения а	1	1
601	х годов	1	1
602	в сознании	5	1
603	является этим	1	1
604	от конкретных	1	1
605	и делает	3	1
606	действительности с	1	1
607	акт не	1	1
608	действительность есть	1	1
609	больше того	1	1
610	ему не	1	1
611	не потому	2	1
612	если ее	1	1
613	в момент	1	1
614	в специальном	1	1
615	нем ни	1	1
616	если он	1	1
617	его для	2	1
618	случайна и	1	1
619	виде как	1	1
620	этого и	1	1
621	искренно в	1	1
622	и впервые	1	1
623	той или	5	1
624	и обозначает	1	1
625	всегда есть	6	1
626	утверждать что	1	1
627	правда не	1	1
628	и самое	1	1
629	можно и	1	1
630	определенному закону	1	1
631	но по	1	1
632	эти последние	2	1
633	определенным образом	3	1
634	чтобы быть	1	1
635	или для	1	1
636	этот роман	1	1
637	и может	2	1
638	нами теории	2	1
639	только через	1	1
640	можно было	3	1
641	вещи и	12	1
642	не с	1	1
643	мы приведем	1	1
644	начала и	1	1
645	именно этот	1	1
646	до бесконечности	1	1
647	для него	2	1
648	в которые	1	1
649	и вообще	4	1
650	и существенно	1	1
651	по мере	1	1
652	выходит за	1	1
653	первый план	1	1
654	об этом	10	1
655	является конечно	1	1
656	мы ощущаем	1	1
657	все дело	1	1
658	часто и	2	1
659	и здесь	6	1
660	искусства и	3	1
661	и должно	2	1
662	и возможно	1	1
663	это происходит	1	1
664	это вполне	1	1
665	и та	1	1
666	настоящее время	3	1
667	и внутреннее	2	1
668	одного из	1	1
669	и просто	1	1
670	что его	3	1
671	и который	2	1
672	не выходит	1	1
673	нас в	2	1
674	действительности а	7	1
675	где же	1	1
676	а потому	2	1
677	но конечно	1	1
678	не сводится	1	1
679	нужно только	1	1
680	что бы	1	1
681	в ту	1	1
682	не так	1	1
683	существует не	1	1
684	один момент	1	1
685	этот художественный	1	1
686	известно что	1	1
687	быть и	3	1
688	но с	1	1
689	моменты в	1	1
690	мы видим	2	1
691	тот же	1	1
692	простым и	1	1
693	то никакое	1	1
694	а часто	2	1
695	историческую действительность	1	1
696	не имеющих	2	1
697	может оказаться	1	1
698	которое мы	1	1
699	и так	2	1
700	который в	1	1
701	это же	1	1
702	и жизни	1	1
703	в качестве	2	1
704	человека с	1	1
705	себя в	1	1
706	так что	6	1
707	от одной	1	1
708	определения и	1	1
709	построения и	1	1
710	для всех	1	1
711	друг на	1	1
712	есть в	5	1
713	сводится только	1	1
714	вот что	1	1
715	вопроса о	2	1
716	не самой	2	1
717	то и	6	1
718	ни одного	1	1
719	этого понятия	2	1
720	определенном месте	1	1
721	у большинства	1	1
722	в нашей	1	1
723	же в	4	1
724	в начале	1	1
725	и чисто	3	1
726	не из	1	1
727	а то	1	1
728	и других	1	1
729	он существует	1	1
730	за ним	1	1
731	процесс и	1	1
732	к каким	1	1
733	одно из	2	1
734	говорит о	3	1
735	ведь это	2	1
736	чтобы она	1	1
737	ощущения в	1	1
738	с определенным	1	1
739	дело и	1	1
740	случае не	3	1
741	в систему	1	1
742	этот термин	4	1
743	не обязательна	2	1
744	в других	5	1
745	даже и	8	1
746	без такого	1	1
747	момент в	2	1
748	для построения	2	1
749	процессе своего	1	1
750	даже не	1	1
751	в данный	1	1
752	до сих	3	1
753	или иначе	2	1
754	что человек	1	1
755	однако это	3	1
756	именно в	4	1
757	здесь в	3	1
758	человека а	2	1
759	такого понимания	1	1
760	еще и	5	1
761	на ней	1	1
762	что для	2	1
763	был именно	1	1
764	к сожалению	1	1
765	не было	4	1
766	настоящего времени	1	1
767	а наоборот	3	1
768	она является	2	1
769	художник может	2	1
770	его по	1	1
771	о чем	6	1
772	его именно	3	1
773	что мы	13	1
774	на который	1	1
775	мира в	1	1
776	представляется нам	1	1
777	для этой	1	1
778	все вообще	1	1
779	между собою	7	1
780	или другая	1	1
781	бы оно	3	1
782	нет ничего	10	1
783	его вовсе	1	1
784	нами как	1	1
785	есть первоначальное	1	1
786	только его	1	1
787	к другой	1	1
788	требует от	1	1
789	конструкции мы	1	1
790	направление в	2	1
791	и столь	1	1
792	к своему	1	1
793	и глубоко	1	1
794	этих случаях	3	1
795	для искусства	1	1
796	до настоящего	1	1
797	он говорит	1	1
798	которые являются	2	1
799	в течение	1	1
800	мы остановимся	1	1
801	одновременно с	1	1
802	а потом	2	1
803	образ и	1	1
804	в отдельности	4	1
805	отдельности и	1	1
806	слов в	1	1
807	для понимания	1	1
808	других областях	1	1
809	из отдельных	1	1
810	который он	1	1
811	в это	2	1
812	этом случае	2	1
813	но даже	1	1
814	и о	8	1
815	сих пор	3	1
816	только для	3	1
817	является как	1	1
818	один из	4	1
819	под влиянием	1	1
820	в абстрактном	1	1
821	тех или	3	1
822	символ и	8	1
823	и часто	2	1
824	тем и	2	1
825	деле что	1	1
826	только тем	1	1
827	есть одно	1	1
828	этому понятию	1	1
829	его с	1	1
830	о котором	1	1
831	в настоящее	3	1
832	но отнюдь	3	1
833	в другое	1	1
834	наш глаз	1	1
835	есть система	1	1
836	этой действительности	2	1
837	мы конечно	1	1
838	у достоевского	1	1
839	поэтому все	1	1
840	года в	1	1
841	ни к	1	1
842	от всего	3	1
843	все они	1	1
844	или не	3	1
845	есть уже	1	1
846	а в	4	1
847	всех тех	1	1
848	что какое-нибудь	1	1
849	существование и	1	1
850	всякий смысл	1	1
851	одно в	1	1
852	не знает	1	1
853	обычно не	1	1
854	в живописи	1	1
855	никакой связи	1	1
856	или иного	2	1
857	бы его	1	1
858	что под	1	1
859	к единству	1	1
860	самое и	1	1
861	всем этом	2	1
862	тогда не	2	1
863	значило бы	1	1
864	это в	1	1
