N	2gram	Bakhtin_Pr_2	Marksizm
528	бы они	1	1
529	подход к	2	1
530	укладываются в	1	1
531	же не	1	1
532	опираются на	2	1
533	чтобы искать	1	1
534	из самой	1	1
535	а по	1	1
536	сознание не	1	1
537	этого мы	1	1
538	зрения на	5	1
539	гораздо труднее	1	1
540	в единую	1	1
541	со своею	1	1
542	это не	3	1
543	которая как	1	1
544	все может	1	1
545	то все	1	1
546	не совпадает	1	1
547	мышления о	1	1
548	от остальной	1	1
549	лишь на	2	1
550	истории и	1	1
551	эти же	2	1
552	но уже	2	1
553	связей с	1	1
554	она и	3	1
555	дан лишь	1	1
556	со своими	6	1
557	всегда и	2	1
558	мы видели	3	1
559	между собою	1	1
560	отказаться от	1	1
561	т.п все	1	1
562	мыслей как	1	1
563	еще в	1	1
564	как таковой	1	1
565	зрения ее	1	1
566	в других	1	1
567	или менее	1	1
568	нет для	1	1
569	если и	1	1
570	или точнее	1	1
571	художественного творчества	1	1
572	сознания но	2	1
573	можно найти	2	1
574	почти не	1	1
575	конечно что	1	1
576	знает и	1	1
577	на иной	1	1
578	на каждом	1	1
579	что я	1	1
580	от его	2	1
581	только но	1	1
582	для всякого	1	1
583	является только	1	1
584	этой формы	1	1
585	которые в	2	1
586	друг другу	1	1
587	что было	1	1
588	по ту	1	1
589	лежит не	1	1
590	оно само	1	1
591	вся действительность	1	1
592	в устах	1	1
593	не должна	3	1
594	только может	1	1
595	бы быть	2	1
596	общего не	1	1
597	ни были	1	1
598	и очень	1	1
599	необходимо учитывать	1	1
600	сознании в	1	1
601	что есть	1	1
602	слова мы	1	1
603	его целом	3	1
604	тем самым	2	1
605	и должен	1	1
606	эта форма	2	1
607	тогда когда	1	1
608	того как	3	1
609	на него	2	1
610	не по	3	1
611	всей их	1	1
612	отмыслить от	1	1
613	о них	2	1
614	может только	1	1
615	идеологией и	1	1
616	и всегда	2	1
617	сознании и	2	1
618	известная доля	1	1
619	в самой	3	1
620	или как	1	1
621	нее нет	1	1
622	даже прямо	1	1
623	и принципиальный	1	1
624	идеологии мы	1	1
625	сознанием и	1	1
626	нам важно	2	1
627	потому что	8	1
628	бы по	1	1
629	здесь же	1	1
630	же по	1	1
631	с другом	2	1
632	перед ним	2	1
633	себе лишена	1	1
634	стороны и	1	1
635	особый и	1	1
636	вошли в	1	1
637	и всех	1	1
638	как только	1	1
639	отличается от	1	1
640	всего в	1	1
641	одну и	1	1
642	той или	3	1
643	как человек	2	1
644	процессе их	1	1
645	особенности и	2	1
646	тот и	1	1
647	если же	1	1
648	деле в	1	1
649	него как	1	1
650	существует только	1	1
651	утрачивая своей	1	1
652	то она	1	1
653	от друга	2	1
654	всем этим	2	1
655	в особенности	2	1
656	уже с	1	1
657	приводит к	1	1
658	и непререкаемой	1	1
659	и необходимости	1	1
660	и совершенно	1	1
661	котором мы	1	1
662	природе своей	2	1
663	сущность этой	1	1
664	на нее	1	1
665	связан с	2	1
666	проследить эту	1	1
667	это вовсе	2	1
668	по природе	3	1
669	здесь нет	2	1
670	и глубины	1	1
671	найти в	1	1
672	можно только	1	1
673	строго говоря	1	1
674	не опирается	1	1
675	определяют все	1	1
676	для этого	3	1
677	главе здесь	1	1
678	явлений а	1	1
679	его индивидуальностью	1	1
680	с человеком	1	1
681	образом в	2	1
682	подхода к	1	1
683	может в	1	1
684	о нем	6	1
685	познания и	1	1
686	и должно	1	1
687	слово и	2	1
688	типа в	1	1
689	и что	2	1
690	идет о	2	1
691	мысль не	3	1
692	все его	3	1
693	ее и	1	1
694	затем в	1	1
695	нет это	1	1
696	за собою	1	1
697	к нему	11	1
698	через ряд	1	1
699	и единого	1	1
700	отметить что	2	1
701	во всей	1	1
702	в форме	2	1
703	нужно искать	1	1
704	действительно в	1	1
705	них в	2	1
706	в художественной	2	1
707	в лучшем	1	1
708	условия для	1	1
709	и мир	5	1
710	познания в	1	1
711	в каких	1	1
712	самые основы	2	1
713	образом как	1	1
714	мы видим	2	1
715	с ними	4	1
716	именно о	1	1
717	но ни	1	1
718	не индивидуальное	1	1
719	мышления то	1	1
720	наличные в	1	1
721	поэтому и	3	1
722	наше время	1	1
723	во времени	1	1
724	в предшествующей	3	1
725	или же	2	1
726	бы ни	1	1
727	от них	2	1
728	с одной	1	1
729	предшествующей главе	3	1
730	вся эта	1	1
731	так что	2	1
732	людей все	1	1
733	сильным и	1	1
734	он их	1	1
735	но теперь	2	1
736	можно выразить	1	1
737	уже не	6	1
738	уже в	4	1
739	этой функции	1	1
740	и они	1	1
741	формулы и	2	1
742	других совершенно	1	1
743	получили в	1	1
744	особое отношение	1	1
745	и повсюду	1	1
746	превращаются в	1	1
747	вводится в	1	1
748	характерно что	2	1
749	а потому	2	1
750	нем борьбу	1	1
751	этапе развития	1	1
752	художественного образа	2	1
753	слова в	4	1
754	в одном	6	1
755	объективный в	1	1
756	сами по	1	1
757	не о	2	1
758	ту сторону	1	1
759	может служить	1	1
760	и художественный	1	1
761	само по	2	1
762	не доказывает	1	1
763	характерны для	1	1
764	лишь один	1	1
765	они становятся	1	1
766	отчетливое выражение	1	1
767	друг от	2	1
768	были бы	2	1
769	литературе нет	2	1
770	со стороны	4	1
771	имеет и	1	1
772	не поддается	2	1
773	на ее	1	1
774	эти две	1	1
775	все равно	1	1
776	или меньшей	1	1
777	в сознание	1	1
778	и быть	1	1
779	тому как	2	1
780	мы еще	1	1
781	смысле и	1	1
782	языке то	1	1
783	романа в	5	1
784	себя и	2	1
785	что для	2	1
786	психологии на	1	1
787	случайных и	1	1
788	превращается в	4	1
789	весь роман	1	1
790	она является	1	1
791	идеи в	5	1
792	самое слово	1	1
793	и непосредственно	1	1
794	человек в	3	1
795	о чем	1	1
796	мы остановимся	2	1
797	не допускает	1	1
798	него не	3	1
799	что мы	1	1
800	формы которые	1	1
801	что существенно	1	1
802	на слово	1	1
803	его как	1	1
804	в абстракции	1	1
805	входить в	1	1
806	он произносит	1	1
807	каждом из	2	1
808	ко всем	2	1
809	как это	2	1
810	но не	6	1
811	возможно лишь	1	1
812	своего сознания	3	1
813	нет а	1	1
814	влияния на	1	1
815	если оно	1	1
816	в постановке	1	1
817	она есть	1	1
818	в той	3	1
819	в чужих	2	1
820	его жизни	2	1
821	и там	1	1
822	в пределы	3	1
823	особенность идеологического	1	1
824	быть только	2	1
825	в мир	1	1
826	по существу	1	1
827	для понимания	2	1
828	друг с	2	1
829	чтобы сделать	1	1
830	лежит в	2	1
831	исходным пунктом	1	1
832	быть не	1	1
833	мы сказали	3	1
834	есть и	3	1
835	ли не	1	1
836	то перед	1	1
837	его за	1	1
838	высказывания и	1	1
839	в наше	1	1
840	в более	1	1
841	отвечает на	1	1
842	мышления в	1	1
843	изменения в	1	1
844	и неотделим	1	1
845	и слова	1	1
846	которой можно	1	1
847	и принципиальным	1	1
848	лишь одна	1	1
849	лишь как	1	1
850	находит свое	1	1
851	самого говорящего	1	1
852	только с	1	1
853	в большей	1	1
854	мысль в	1	1
855	своего бытия	2	1
856	и необходимо	1	1
857	же касается	1	1
858	и другие	4	1
859	внутренний диалог	1	1
860	его произведениях	1	1
861	значит конечно	1	1
862	в моем	1	1
863	неотделим от	2	1
864	сознаниями и	1	1
865	была бы	3	1
866	глава третья	1	1
867	их с	1	1
868	и так	1	1
869	слагается из	1	1
870	же мы	2	1
871	и психологов	1	1
872	не способны	1	1
873	рождается и	2	1
874	свою внутреннюю	2	1
875	над бытием	1	1
876	ее в	2	1
877	в простую	1	1
878	то оно	2	1
879	или целые	1	1
880	все глубины	2	1
881	готовой и	1	1
882	и особенно	2	1
883	этой точки	2	1
884	не укладывается	2	1
885	которая не	2	1
