N	2gram	Vygotskiy__4	VerxiiNi
276	и есть	1	1
277	которое мы	2	1
278	тем же	4	1
279	явления и	1	1
280	и предметы	1	1
281	чем именно	1	1
282	научного анализа	1	1
283	целому ряду	1	1
284	мы уже	5	1
285	той же	6	1
286	а как	1	1
287	далее в	1	1
288	есть единственное	1	1
289	мы не	1	1
290	что уже	2	1
291	нам в	2	1
292	что самый	1	1
293	этом не	1	1
294	в сущности	4	1
295	время как	1	1
296	совпадает с	1	1
297	оно есть	1	1
298	мы и	2	1
299	не совсем	2	1
300	в традиционном	1	1
301	же что	1	1
302	первого взгляда	3	1
303	и ночи	1	1
304	другой всякое	1	1
305	к общему	2	1
306	в ней	2	1
307	дает им	1	1
308	быть в	1	1
309	не представляется	1	1
310	в чем	3	1
311	друг к	1	1
312	видели что	2	1
313	одном и	1	1
314	по отношению	1	1
315	с психологической	2	1
316	отличие от	2	1
317	верить но	1	1
318	что они	14	1
319	себя в	3	1
320	связи и	1	1
321	один и	7	1
322	идет о	3	1
323	так называемом	1	1
324	как в	5	1
325	более и	2	1
326	что касается	1	1
327	однако не	1	1
328	могли бы	9	1
329	психологии но	1	1
330	его к	4	1
331	неизмеримо более	3	1
332	себе не	1	1
333	следует сказать	1	1
334	то в	1	1
335	та же	1	1
336	а во-вторых	1	1
337	но дает	1	1
338	то время	1	1
339	чуть ли	1	1
340	в нашем	4	1
341	бы должно	1	1
342	что к	1	1
343	и тот	7	1
344	внешнее сходство	2	1
345	так сказать	1	1
346	роли в	1	1
347	на его	3	1
348	пути с	2	1
349	черный цвет	1	1
350	момента когда	1	1
351	отношение которое	1	1
352	души что	1	1
353	в нашей	2	1
354	чтобы они	1	1
355	именно то	2	1
356	в первую	4	1
357	он должен	1	1
358	к одному	6	1
359	и более	7	1
360	на этом	3	1
361	прежде чем	1	1
362	что она	1	1
363	том же	2	1
364	в одну	1	1
365	факт что	2	1
366	задний план	1	1
367	то станет	1	1
368	а по	1	1
369	на этой	1	1
370	что перед	1	1
371	довольно долго	1	1
372	его в	6	1
373	входит в	2	1
374	заключается в	18	1
375	было в	1	1
376	первую очередь	4	1
377	это не	5	1
378	было бы	8	1
379	другом не	1	1
380	между отдельными	3	1
381	а просто	1	1
382	по совершенно	1	1
383	ни в	3	1
384	о которых	1	1
385	находящийся на	1	1
386	в слове	2	1
387	как и	9	1
388	во внимание	1	1
389	всегда существует	1	1
390	оно имеет	2	1
391	чем в	3	1
392	исследований в	1	1
393	должно быть	3	1
394	и того	5	1
395	одного и	6	1
396	выше что	3	1
397	сравнительного изучения	1	1
398	в своей	7	1
399	что такое	5	1
400	таким же	2	1
401	в такой	1	1
402	в их	12	1
403	то для	1	1
404	двумя моментами	1	1
405	место в	2	1
406	на каждом	6	1
407	дальнейшее развитие	1	1
408	в отличие	2	1
409	должны были	1	1
410	но эта	1	1
411	только те	1	1
412	их в	2	1
413	не могли	1	1
414	он выступает	1	1
415	по себе	1	1
416	даже в	2	1
417	от тех	3	1
418	этой области	2	1
419	этих трех	2	1
420	с развитием	1	1
421	случае в	1	1
422	но они	2	1
423	что с	4	1
424	и отсюда	1	1
425	того как	2	1
426	уже очень	1	1
427	не по	2	1
428	в уме	5	1
429	казалось бы	1	1
430	ничего не	1	1
431	и вниз	1	1
432	под этим	2	1
433	и весь	1	1
434	они являются	7	1
435	видим что	2	1
436	уже говорили	2	1
437	другой стороны	9	1
438	это слово	2	1
439	к этим	2	1
440	бы по	1	1
441	ничто не	1	1
442	в сознании	4	1
443	только с	1	1
444	и делает	1	1
445	но даже	1	1
446	в каком	2	1
447	однако это	1	1
448	у нас	1	1
449	которое в	1	1
450	когда мы	2	1
451	могут быть	7	1
452	но одни	1	1
453	лежит в	1	1
454	как только	2	1
455	и другим	1	1
456	не есть	2	1
457	слова с	1	1
458	таких слов	1	1
459	все чаще	1	1
460	для себя	1	1
461	значения и	1	1
462	которого мы	1	1
463	свою очередь	2	1
464	здесь не	2	1
465	без всякого	1	1
466	данном случае	2	1
467	совершенно ясно	1	1
468	только то	1	1
469	в себя	1	1
470	роль в	4	1
471	и совершенно	1	1
472	до самого	1	1
473	стороны они	1	1
474	невозможно и	1	1
475	это мы	2	1
476	том как	1	1
477	между собой	5	1
478	собой и	2	1
479	что связано	1	1
480	по мере	4	1
481	с ним	1	1
482	который сделал	1	1
483	и других	3	1
484	другими словами	2	1
485	настоящее время	2	1
486	в глаза	1	1
487	одного из	1	1
488	становятся все	1	1
489	после того	1	1
490	других языках	1	1
491	может не	2	1
492	и во	3	1
493	развития не	2	1
494	своему значению	3	1
495	связь между	2	1
496	и лишь	1	1
497	по данным	1	1
498	этих слов	1	1
499	указывает в	1	1
500	видели выше	1	1
501	стоит и	1	1
502	на одном	2	1
503	котором они	1	1
504	во всей	4	1
505	именно тем	1	1
506	от этих	1	1
507	собой пустоту	1	1
508	и следовательно	1	1
509	как она	1	1
510	формой и	1	1
511	происходит в	1	1
512	что здесь	2	1
513	известно что	1	1
514	обе эти	5	1
515	совсем не	1	1
516	мы видим	10	1
517	с ними	1	1
518	дело с	1	1
519	друг друга	4	1
520	еще и	1	1
521	каждом шагу	6	1
522	и так	1	1
523	согласно которой	2	1
524	всех его	1	1
525	и ее	1	1
526	и его	5	1
527	указания на	1	1
528	только на	2	1
529	попадают в	1	1
530	только тогда	1	1
531	чем с	1	1
532	в ином	2	1
533	мы знаем	1	1
534	к мысли	2	1
535	и их	1	1
536	представить себе	2	1
537	не означает	3	1
538	иначе как	2	1
539	это предположение	4	1
540	чтобы она	1	1
541	у него	2	1
542	как раз	1	1
543	тем что	7	1
544	тогда как	2	1
545	перед ними	1	1
546	параллельно с	1	1
547	перейти к	1	1
548	этот второй	1	1
549	представляют собой	1	1
550	из двух	1	1
551	на словах	1	1
552	при усвоении	1	1
553	деле если	1	1
554	целым рядом	1	1
555	и самый	1	1
556	черты в	1	1
557	всей своей	1	1
558	о чем	1	1
559	различие между	3	1
560	нашей точки	2	1
561	и том	1	1
562	исторической эволюции	1	1
563	их чистом	1	1
564	с помощью	31	1
565	эти особенности	1	1
566	с нашей	4	1
567	в момент	1	1
568	нет никаких	1	1
569	все более	2	1
570	является его	1	1
571	нет ничего	1	1
572	эти слова	1	1
573	ни на	1	1
574	первым шагом	1	1
575	согласно этой	2	1
576	тот факт	1	1
577	иные чем	1	1
578	при которых	1	1
579	с этим	5	1
580	в данном	2	1
581	в той	2	1
582	смысле этого	7	1
583	этим именем	4	1
584	одновременно с	3	1
585	развития у	1	1
586	это есть	1	1
587	внешней стороны	1	1
588	как средство	1	1
589	человека и	1	1
590	многих других	1	1
591	получает свое	1	1
592	есть тот	1	1
593	ли не	2	1
594	этого слова	11	1
595	сейчас же	2	1
596	как из	2	1
597	такой же	2	1
598	на которой	1	1
599	но это	1	1
600	всякого кто	1	1
601	слов которые	1	1
602	к двум	1	1
603	ничего кроме	2	1
604	но для	2	1
605	виде с	1	1
606	понятия и	9	1
607	нечто подобное	1	1
608	не является	5	1
609	различны и	1	1
610	совершается в	2	1
611	не существует	1	1
612	на задний	1	1
613	причем в	1	1
614	его с	1	1
615	в настоящее	2	1
616	находит свое	2	1
617	бы в	3	1
618	тем более	1	1
619	этот раз	1	1
620	на более	2	1
621	указывает на	2	1
622	же в	1	1
623	как показывает	2	1
624	давно уже	1	1
625	имеет никакого	1	1
626	из общего	1	1
627	впервые в	1	1
628	совершенно не	3	1
629	совсем так	1	1
630	по одному	3	1
631	в свое	2	1
632	от слова	2	1
633	соединения двух	1	1
634	с внешней	1	1
635	которым они	1	1
636	с процессом	1	1
637	в своих	1	1
638	с первого	3	1
639	они относятся	1	1
640	как результат	1	1
641	они не	2	1
