N	2gram	Voloshinov_1	KFilosof
197	в то	3	3
198	не остается	2	2
199	все остальное	2	2
200	и то	1	2
201	он может	3	2
202	это и	3	2
203	и должен	1	2
204	а как	3	2
205	вопрос о	4	2
206	целом не	1	2
207	и конечно	1	2
208	с его	1	2
209	совсем не	1	2
210	в данном	4	2
211	ее до	1	2
212	один и	3	2
213	как в	4	2
214	как к	2	2
215	сознания в	1	2
216	и как	3	2
217	от этого	2	2
218	та же	1	2
219	в этой	1	2
220	нами в	1	2
221	и тот	4	2
222	т.е не	1	2
223	вследствие этого	1	2
224	как оно	2	2
225	и единство	1	2
226	лишь с	4	2
227	ни был	1	2
228	так и	11	2
229	то ни	8	2
230	не будет	4	2
231	и может	1	2
232	конечно в	2	2
233	а по	1	2
234	действительности в	2	2
235	он ни	2	2
236	моего сознания	2	2
237	с тем	1	2
238	и само	1	2
239	жизни но	2	2
240	и того	6	2
241	знает и	1	2
242	есть его	1	2
243	жизни является	1	2
244	тем не	2	2
245	войти в	3	2
246	по себе	4	2
247	тому что	2	2
248	что есть	1	2
249	в определенной	1	2
250	она могла	1	2
251	мышления и	1	2
252	в процессе	14	2
253	сознания как	3	2
254	того чтобы	5	2
255	нет подхода	1	2
256	же время	3	2
257	в сознании	2	2
258	в области	3	2
259	вошли в	1	2
260	той или	1	2
261	чтобы стать	1	2
262	отказаться от	1	2
263	ничего общего	5	2
264	данного момента	6	2
265	говорить о	1	2
266	моем сознании	1	2
267	котором мы	1	2
268	философии жизни	1	2
269	в контекст	1	2
270	сводится к	3	2
271	и та	2	2
272	его жизни	1	2
273	бы то	8	2
274	мысль не	1	2
275	основе своей	1	2
276	единства и	1	2
277	или как	1	2
278	вся эта	1	2
279	в ту	1	2
280	общего не	1	2
281	познания в	1	2
282	ориентация в	1	2
283	содержания т.е	1	2
284	мысль и	2	2
285	тот же	4	2
286	что он	2	2
287	именно на	2	2
288	со всеми	1	2
289	в качестве	2	2
290	единства но	1	2
291	мы получим	1	2
292	и других	2	2
293	лишь постольку	1	2
294	процесс и	1	2
295	слова в	1	2
296	содержания и	1	2
297	не о	1	2
298	были бы	1	2
299	или иной	3	2
300	для этого	1	2
301	себя и	1	2
302	прежде всего	13	2
303	и потому	5	2
304	подхода к	1	2
305	его на	1	2
306	действительно ли	2	2
307	дело здесь	1	2
308	быть не	1	2
309	этого слова	2	2
310	все остальные	2	2
311	но для	2	2
312	отсюда следует	2	2
313	единой и	1	2
314	человек и	1	2
315	ни к	2	2
316	потому что	1	2
317	но всегда	1	2
318	отношении к	4	2
319	его к	2	2
320	но этот	1	2
321	но ни	1	2
322	и эта	4	2
323	к этому	5	2
324	не зависит	1	1
325	ту же	2	1
326	также и	1	1
327	утверждение что	1	1
328	проблемы в	1	1
329	возможны и	1	1
330	может сделаться	1	1
331	тем же	1	1
332	здесь и	1	1
333	как необходимый	2	1
334	и до	1	1
335	исходит из	1	1
336	не имеют	3	1
337	ведь и	1	1
338	действительности и	3	1
339	его что	1	1
340	и индивидуального	1	1
341	мы уже	2	1
342	той же	2	1
343	его не	1	1
344	из всех	1	1
345	случаях ее	1	1
346	со всех	2	1
347	что между	1	1
348	конечно все	1	1
349	не делает	1	1
350	содержания в	2	1
351	бы что	1	1
352	совпадает с	2	1
353	этом условии	2	1
354	бы ни	1	1
355	философия жизни	1	1
356	и ее	3	1
357	и он	2	1
358	всех сторон	2	1
359	быть понято	2	1
360	не найдем	2	1
361	мысли и	4	1
362	столь же	1	1
363	оно ни	3	1
364	в различных	1	1
365	этим не	1	1
366	связи между	5	1
367	в нашем	2	1
368	как если	2	1
369	различия между	1	1
370	пути ее	1	1
371	психология познания	1	1
372	что язык	2	1
373	века или	1	1
374	действительное бытие	1	1
375	с собою	1	1
376	и будет	1	1
377	не просто	2	1
378	дня как	1	1
379	определяется не	1	1
380	систему и	1	1
381	в истории	3	1
382	мы дадим	1	1
383	с этим	4	1
384	хотя и	1	1
385	из сознания	1	1
386	и наконец	1	1
387	он находится	1	1
388	все значимое	1	1
389	и к	3	1
390	в действительности	2	1
391	с определенной	1	1
392	в первом	3	1
393	или иную	1	1
394	в самом	10	1
395	в которой	3	1
396	ни один	1	1
397	т.п но	1	1
398	и принять	1	1
399	в известном	1	1
400	данном контексте	1	1
401	бы только	1	1
402	если он	2	1
403	в конкретном	2	1
404	в соответствующей	1	1
405	этот процесс	3	1
406	не следует	1	1
407	главным образом	1	1
408	всякая мысль	1	1
409	сказать в	1	1
410	всякое выражение	1	1
411	оно было	1	1
412	всех остальных	2	1
413	и единое	1	1
414	все другие	1	1
415	она становится	1	1
416	а просто	1	1
417	перестает быть	1	1
418	этих основных	1	1
419	его действительное	1	1
420	момента в	1	1
421	нее и	1	1
422	эта последняя	3	1
423	прочим и	1	1
424	образом и	1	1
425	ни была	1	1
426	оно должно	1	1
427	данной мысли	2	1
428	их в	1	1
429	его от	1	1
430	и по	1	1
431	будем говорить	1	1
432	т.е от	1	1
433	значительной степени	1	1
434	подход к	1	1
435	мы его	1	1
436	же не	1	1
437	не сможет	2	1
438	и с	2	1
439	оно становится	2	1
440	с целью	1	1
441	в единую	1	1
442	единственное и	1	1
443	сознание может	2	1
444	может стать	5	1
445	и иных	2	1
446	на почве	6	1
447	то все	1	1
448	человечества но	1	1
449	не совпадает	1	1
450	делает его	1	1
451	ведь если	1	1
452	говорить в	1	1
453	это положение	2	1
454	смысле совокупности	3	1
455	все равно	1	1
456	освободиться от	1	1
457	одна и	1	1
458	стать мотивом	1	1
459	в один	1	1
460	отсюда что	1	1
461	лучше всего	2	1
462	ее единство	1	1
463	художественного творчества	1	1
464	переживания как	2	1
465	не становится	3	1
466	всяком случае	2	1
467	то для	1	1
468	в моей	1	1
469	автономной законности	1	1
470	является только	1	1
471	совершенно разные	1	1
472	не будем	4	1
473	творчества и	1	1
474	в философии	2	1
475	чтобы затем	1	1
476	оказалось бы	1	1
477	в предыдущем	1	1
478	норм она	2	1
479	и очень	1	1
480	к каждому	1	1
481	технический момент	1	1
482	сознании в	1	1
483	проблемы т.е	1	1
484	мы окажемся	2	1
485	если и	1	1
486	в отношении	4	1
487	сознания хотя	1	1
488	быть дано	2	1
489	она не	2	1
490	для каждого	3	1
491	мысли в	2	1
492	мышление в	1	1
493	здесь лишь	1	1
494	здесь входить	1	1
495	одна из	2	1
496	первая часть	1	1
497	здесь на	1	1
498	смысле и	1	1
499	так чтобы	1	1
500	и имеет	1	1
501	ясность и	1	1
502	к другим	1	1
503	из их	1	1
504	не могло	2	1
505	для всего	3	1
506	только не	1	1
507	субъекта но	1	1
508	следовательно и	2	1
509	нет места	1	1
510	и некоторое	1	1
511	слово и	1	1
512	находятся в	1	1
513	тоже только	1	1
514	между прочим	1	1
515	действительно в	1	1
516	по своей	1	1
517	такая же	1	1
518	вместо того	1	1
519	проникают друг	1	1
520	к этим	3	1
521	здесь же	1	1
522	то этот	1	1
523	следует что	3	1
524	не является	4	1
525	акт не	1	1
526	мы признаем	1	1
527	из пределов	1	1
528	точке зрения	2	1
529	ни о	2	1
530	нет даже	1	1
531	исходить из	1	1
532	как всякое	1	1
533	на границе	3	1
534	но продукт	1	1
535	и должно	1	1
536	во все	2	1
537	и другой	1	1
538	и всех	1	1
539	зависимости от	2	1
540	отличается от	1	1
541	всего в	1	1
542	к тому	2	1
543	ориентируется в	1	1
544	это содержание	1	1
545	имеет место	2	1
546	него как	1	1
547	гносеологический субъект	1	1
548	неясным остается	1	1
549	и религиозный	1	1
550	оно может	4	1
551	если мы	11	1
552	с ее	2	1
553	что все	2	1
554	приобщенности к	1	1
555	свою очередь	2	1
556	но при	2	1
557	и от	3	1
558	характер и	1	1
559	можно сделать	1	1
560	уже с	1	1
561	отвлечься от	1	1
562	приводит к	1	1
563	и иные	2	1
564	являются лишь	2	1
565	как с	2	1
566	особенно в	1	1
567	мог бы	2	1
568	произведения не	1	1
569	осуществляется в	1	1
570	подойти к	2	1
571	можно только	1	1
572	длинный путь	1	1
573	может возникнуть	1	1
574	и всякого	1	1
575	собой и	1	1
576	в настоящее	6	1
577	и даже	2	1
578	образом в	1	1
579	на все	1	1
580	сознание становится	1	1
581	сознание вообще	1	1
582	нашей работы	3	1
583	другими словами	2	1
584	настоящее время	6	1
585	можно сказать	3	1
586	лежит за	1	1
587	в значительной	1	1
588	не выходит	1	1
589	и во	2	1
590	нет это	1	1
591	все в	2	1
592	один момент	1	1
593	равно себе	1	1
594	момента и	1	1
595	и требует	1	1
596	от них	1	1
597	во втором	2	1
598	но нет	1	1
599	нуждается в	3	1
600	уходят в	1	1
601	понять его	1	1
602	приводит и	1	1
603	философских построений	1	1
604	даже для	1	1
605	каких бы	3	1
606	к ней	1	1
607	в лучшем	1	1
608	для самого	1	1
609	мы оказались	2	1
610	и другую	2	1
611	в каких	1	1
612	в литературе	2	1
613	слово может	2	1
614	значит что	1	1
615	мы видим	1	1
616	и желания	1	1
617	одной из	3	1
618	в какой	3	1
619	каком бы	2	1
620	и так	1	1
621	поэтому и	1	1
622	религиозный обряд	1	1
623	а только	1	1
624	нем нет	2	1
625	только при	3	1
626	целом это	1	1
627	же и	2	1
628	обоснование в	1	1
629	и современная	1	1
630	в большинстве	3	1
631	только на	4	1
632	и продукт	1	1
633	дано в	2	1
634	? в	1	1
635	время является	1	1
636	иную эпоху	1	1
637	от единства	1	1
638	остальное в	1	1
639	большинстве случаев	3	1
640	в данной	2	1
641	и вопрос	1	1
642	растворяется в	1	1
643	ту или	1	1
644	мир не	1	1
645	наше время	1	1
646	говорить об	1	1
647	смысле этого	3	1
648	слова ведь	1	1
649	так как	2	1
650	может служить	1	1
651	друг друга	8	1
652	если оно	1	1
653	мы можем	2	1
654	само по	1	1
655	но уже	1	1
656	как раз	2	1
657	для решения	2	1
658	норм но	1	1
659	и тождественным	1	1
660	она и	1	1
661	данное переживание	1	1
662	и т.п	10	1
663	в соответствующих	1	1
664	это дерево	1	1
665	на ее	1	1
666	здесь в	3	1
667	или просто	1	1
668	и самая	1	1
669	мы возьмем	1	1
670	и др	2	1
671	нового времени	2	1
672	ли отсюда	1	1
673	противоречие между	2	1
674	превращается в	1	1
675	уже давно	1	1
676	другом случае	1	1
677	она является	1	1
678	зависит от	2	1
679	пр и	2	1
680	что мы	1	1
681	себя от	2	1
682	и полнее	1	1
683	и всякое	2	1
684	истории или	1	1
685	нет ничего	3	1
686	отдельных областей	1	1
687	к его	2	1
688	грубую аналогию	1	1
689	места для	1	1
690	себе самому	1	1
691	в духе	1	1
692	этого момента	1	1
693	из которых	2	1
694	какого бы	3	1
695	еще на	1	1
696	нее это	1	1
697	ко всякому	2	1
698	вообще научное	1	1
699	имеют с	1	1
700	сознания т.е	1	1
701	и всей	1	1
702	в мир	1	1
703	знания в	1	1
704	синтеза и	1	1
705	в первой	2	1
706	это значит	1	1
707	лежит в	1	1
708	слова и	3	1
709	не касается	2	1
710	и каждая	1	1
711	влечет за	1	1
712	есть отнесение	1	1
713	как таковой	1	1
714	его произнесения	1	1
715	к двум	1	1
716	же самое	3	1
717	остается в	1	1
718	должны быть	3	1
719	сознании и	1	1
720	вне его	4	1
721	слагается и	1	1
722	одного и	5	1
723	и единого	1	1
724	для выражения	1	1
725	и сама	2	1
726	ее содержания	1	1
727	ведь можно	1	1
728	и противоречие	1	1
729	каким бы	1	1
730	при таком	1	1
731	не существует	3	1
732	что делает	3	1
733	она может	3	1
734	уже чисто	1	1
735	или в	2	1
736	мы пытаемся	1	1
737	основную проблему	1	1
738	эстетической деятельности	1	1
739	совершенно иной	1	1
740	приобретает значение	1	1
741	слова мы	1	1
742	всего можно	1	1
743	с действительно	1	1
744	мы должны	3	1
745	его бытия	1	1
746	эти нормы	1	1
747	мысль в	1	1
748	быть понята	1	1
749	трудная задача	1	1
750	границу между	2	1
751	о примате	1	1
752	отвлекается от	1	1
753	между ними	4	1
754	неотделим от	1	1
755	с ней	1	1
756	была бы	1	1
757	равно как	1	1
758	того же	6	1
759	целостного и	1	1
760	в последнем	1	1
761	первом случае	3	1
762	не способны	1	1
763	к единству	2	1
764	значимое оказывается	1	1
765	ней в	1	1
766	содержание переживания	1	1
767	ее в	1	1
768	всем своим	1	1
769	гораздо более	1	1
770	во всяком	5	1
