N	2gram	Losev_Prob_2	Formalny
537	с другими	5	1
538	предмета а	3	1
539	не совпадает	2	1
540	предмета как	1	1
541	к теории	1	1
542	о которых	3	1
543	и теоретической	1	1
544	место и	1	1
545	или из	1	1
546	значит не	1	1
547	существует то	2	1
548	чем в	1	1
549	в чистом	3	1
550	должно быть	2	1
551	и того	3	1
552	который как	1	1
553	связаны между	2	1
554	или предмета	1	1
555	на первый	4	1
556	нужно было	1	1
557	что между	1	1
558	и при	2	1
559	что такая	3	1
560	их значению	1	1
561	что о	1	1
562	данное время	2	1
563	вообще нельзя	1	1
564	в их	3	1
565	к предмету	3	1
566	и конкретных	1	1
567	мы говорили	1	1
568	о языке	3	1
569	для всякого	2	1
570	является только	3	1
571	и звук	1	1
572	и той	4	1
573	единство и	1	1
574	того если	1	1
575	при условии	6	1
576	мере в	2	1
577	тому чтобы	1	1
578	и почти	1	1
579	знака не	6	1
580	же мы	2	1
581	же такое	4	1
582	виду именно	1	1
583	нет никакого	1	1
584	чистом виде	3	1
585	ясностью и	1	1
586	можем и	1	1
587	с ним	1	1
588	тем самым	7	1
589	при построении	1	1
590	что эта	1	1
591	знаком и	8	1
592	самого начала	2	1
593	в познании	1	1
594	и вместо	1	1
595	или другие	4	1
596	на себе	1	1
597	на него	2	1
598	свою роль	1	1
599	об отражении	1	1
600	когда они	1	1
601	и отдельных	1	1
602	как здесь	1	1
603	иметь в	1	1
604	но только	4	1
605	этом условии	1	1
606	та или	2	1
607	слово и	2	1
608	говорят что	2	1
609	элемент в	1	1
610	учения о	1	1
611	именно их	1	1
612	совершенно неправильно	1	1
613	не ставит	1	1
614	глубину и	1	1
615	понимает под	1	1
616	целом и	1	1
617	является этим	1	1
618	значения или	4	1
619	не потому	1	1
620	и знаком	1	1
621	в момент	1	1
622	в общую	1	1
623	если он	1	1
624	ведь даже	1	1
625	взятое в	1	1
626	во все	2	1
627	и другой	1	1
628	числе и	2	1
629	нашего рассмотрения	1	1
630	по возможности	1	1
631	той или	5	1
632	всегда есть	1	1
633	же оказывается	1	1
634	что при	4	1
635	утверждать что	2	1
636	и был	1	1
637	глубокие и	1	1
638	и самое	1	1
639	данного момента	1	1
640	но по	1	1
641	всего этого	1	1
642	очень важную	1	1
643	в в	2	1
644	только при	2	1
645	слова здесь	1	1
646	совершенно ясно	1	1
647	определенным образом	2	1
648	языка и	5	1
649	в собственном	1	1
650	последнее время	1	1
651	с самого	3	1
652	или для	1	1
653	что такой	1	1
654	речи то	1	1
655	то нужно	1	1
656	нами теории	1	1
657	можно было	5	1
658	вещи и	2	1
659	и глубины	1	1
660	до бесконечности	1	1
661	действительно если	1	1
662	совершенно невозможно	1	1
663	и вообще	16	1
664	первый план	3	1
665	об этом	2	1
666	одного человека	1	1
667	и здесь	4	1
668	не был	4	1
669	и возможно	1	1
670	этих условиях	1	1
671	и та	1	1
672	язык и	2	1
673	настоящее время	16	1
674	но мы	3	1
675	одного из	1	1
676	иное значение	1	1
677	что его	1	1
678	и который	1	1
679	как форма	1	1
680	в значительной	3	1
681	нас в	3	1
682	те или	7	1
683	где же	1	1
684	том или	3	1
685	которого оно	2	1
686	сознания а	1	1
687	только ему	1	1
688	что бы	1	1
689	в ту	1	1
690	из моментов	2	1
691	каких бы	1	1
692	в слово	1	1
693	значимости как	1	1
694	языка мы	1	1
695	не так	2	1
696	тело и	1	1
697	степени его	1	1
698	быть и	2	1
699	но с	1	1
700	здесь вовсе	1	1
701	привела бы	1	1
702	тот же	4	1
703	простым и	2	1
704	именно о	1	1
705	этих теорий	2	1
706	не имеющих	2	1
707	которое мы	1	1
708	и так	1	1
709	это очень	1	1
710	являются в	1	1
711	деле здесь	1	1
712	это же	1	1
713	с одной	5	1
714	в качестве	2	1
715	человека с	1	1
716	так что	11	1
717	для всех	2	1
718	есть в	4	1
719	да еще	1	1
720	значения слов	2	1
721	так можно	1	1
722	вопроса о	1	1
723	то и	4	1
724	связи как	1	1
725	в нашей	3	1
726	же в	1	1
727	и чисто	1	1
728	а то	1	1
729	внутри самого	2	1
730	эта терминология	1	1
731	или даже	3	1
732	находится еще	2	1
733	лишенным всякого	1	1
734	и необходимы	1	1
735	мир не	1	1
736	определений мы	1	1
737	говорит о	1	1
738	себе в	2	1
739	ведь это	2	1
740	если такой	1	1
741	слова в	1	1
742	в одном	1	1
743	теории с	1	1
744	от тех	1	1
745	для меня	5	1
746	без этого	1	1
747	это значило	1	1
748	случае не	4	1
749	должен был	1	1
750	этот термин	2	1
751	но могут	1	1
752	людей не	1	1
753	или ином	2	1
754	даже и	18	1
755	рассказа и	1	1
756	без такого	1	1
757	для построения	1	1
758	с общим	1	1
759	без того	2	1
760	всякого содержания	1	1
761	даже не	3	1
762	с другим	1	1
763	до сих	4	1
764	или иначе	6	1
765	однако это	2	1
766	именно в	1	1
767	здесь в	1	1
768	еще и	5	1
769	только к	1	1
770	что для	3	1
771	основано на	1	1
772	перестало бы	1	1
773	к сожалению	6	1
774	не было	3	1
775	настоящего времени	2	1
776	одной стороны	5	1
777	и называем	1	1
778	а наоборот	1	1
779	она является	1	1
780	ничем не	2	1
781	мы все	3	1
782	другим а	1	1
783	о чем	6	1
784	быть определен	1	1
785	нашей точки	1	1
786	составляется из	1	1
787	что мы	14	1
788	бы нас	1	1
789	мира в	1	1
790	представляется нам	1	1
791	для этой	1	1
792	в речи	1	1
793	если это	2	1
794	между собою	4	1
795	с нашей	1	1
796	язык для	1	1
797	все более	1	1
798	нет ничего	2	1
799	в частности	5	1
800	нами как	2	1
801	эта теория	4	1
802	только его	3	1
803	в предыдущей	1	1
804	требует от	1	1
805	направление в	1	1
806	но никак	2	1
807	к своему	1	1
808	этих случаях	1	1
809	он говорит	1	1
810	которые являются	1	1
811	всю глубину	1	1
812	же их	1	1
813	а потом	1	1
814	в отдельности	1	1
815	отдельности и	1	1
816	для понимания	1	1
817	действительно ли	1	1
818	из отдельных	2	1
819	который он	2	1
820	может идти	1	1
821	к следующему	1	1
822	смысл в	1	1
823	к понятию	3	1
824	отрицательную сторону	1	1
825	язык в	1	1
826	этом случае	7	1
827	но даже	3	1
828	какое-нибудь слово	1	1
829	и о	4	1
830	сих пор	4	1
831	пришлось бы	1	1
832	внутреннего значения	1	1
833	один из	3	1
834	вообще все	2	1
835	слова с	1	1
836	более и	1	1
837	тех или	3	1
838	символ и	1	1
839	и времени	2	1
840	значения слова	4	1
841	тем и	1	1
842	при таком	2	1
843	мира и	1	1
844	о котором	3	1
845	в настоящее	16	1
846	но отнюдь	1	1
847	в другое	1	1
848	то при	1	1
849	в данное	2	1
850	мы конечно	2	1
851	где для	1	1
852	смысла а	1	1
853	возникает вопрос	1	1
854	еще более	2	1
855	вообще в	1	1
856	года в	1	1
857	что говорить	1	1
858	же к	1	1
859	от всего	3	1
860	все они	1	1
861	или не	2	1
862	лежит в	1	1
863	а в	4	1
864	его лишь	1	1
865	такой степени	1	1
866	всякий смысл	1	1
867	данном месте	1	1
868	не знает	3	1
869	и внутренне	1	1
870	состоит из	2	1
871	объективна и	1	1
872	но этот	1	1
873	потому в	1	1
874	или иного	5	1
875	бы его	2	1
876	что под	2	1
877	в каком-то	3	1
878	время не	2	1
879	структуры в	1	1
880	уже нельзя	1	1
881	можно назвать	1	1
882	частности в	2	1
883	вполне понятно	1	1
884	как слово	1	1
885	это в	2	1
886	каждое слово	1	1
887	как результат	1	1
888	том числе	2	1
