N	2gram	Bakhtin_Fr_4	Psycholo
616	еще более	1	1
617	правда сам	1	1
618	будто бы	1	1
619	все они	5	1
620	во время	10	1
621	нет ничего	2	1
622	с ними	3	1
623	состоит из	1	1
624	они как	1	1
625	равно как	1	1
626	к его	1	1
627	игры и	1	1
628	почему он	1	1
629	ко всему	1	1
630	в отдельности	1	1
631	все что	1	1
