N	2gram	Bakhtin_sl_1	StatiiOP
141	в каждом	4	3
142	связанные с	3	3
143	в другом	2	3
144	и с	4	3
145	лишь в	4	3
146	и тем	2	3
147	даже в	2	3
148	ни в	1	3
149	чем в	1	3
150	что не	1	3
151	тому что	2	3
152	а на	2	3
153	в основе	5	3
154	п в	1	3
155	в каком	1	3
156	очень часто	1	3
157	должен быть	1	3
158	то или	1	3
159	и вообще	2	3
160	его жизни	1	3
161	между тем	2	3
162	и только	1	3
163	но с	1	3
164	в двух	1	3
165	в какой	1	3
166	и так	1	3
167	с одной	4	3
168	в виде	2	3
169	в начале	1	3
170	ни с	1	3
171	в очень	1	3
172	а с	2	3
173	что для	1	3
174	на этот	1	3
175	да и	1	3
176	с этой	3	3
177	не является	2	3
178	и для	4	3
179	в результате	3	3
180	в таком	1	3
181	капитанской дочки	1	2
182	жил в	1	2
183	в первом	3	2
184	его же	3	2
185	которыми он	1	2
186	а как	2	2
187	мы имеем	1	2
188	мы не	2	2
189	оба эти	1	2
190	в сущности	13	2
191	или же	1	2
192	время как	2	2
193	в сторону	1	2
194	отношение к	7	2
195	иногда и	1	2
196	и речи	2	2
197	за пределы	4	2
198	что как	1	2
199	в своем	3	2
200	есть в	1	2
201	целый ряд	1	2
202	от этого	2	2
203	так или	1	2
204	бы не	1	2
205	принципиальное и	2	2
206	в себе	3	2
207	но он	2	2
208	и те	2	2
209	не могла	2	2
210	вообще не	3	2
211	при этом	6	2
212	но именно	4	2
213	он не	3	2
214	всех этих	4	2
215	он должен	1	2
216	чем у	1	2
217	и более	1	2
218	ни были	3	2
219	свое время	1	2
220	что все	2	2
221	его в	3	2
222	в свой	1	2
223	литературной и	1	2
224	ни одной	1	2
225	и уже	1	2
226	нисколько не	2	2
227	места в	1	2
228	бы мы	1	2
229	которые в	3	2
230	без всяких	2	2
231	произведения в	1	2
232	а иногда	3	2
233	она не	3	2
234	случае не	1	2
235	ничего не	4	2
236	к концу	1	2
237	тем не	1	2
238	в сознании	2	2
239	только с	1	2
240	есть только	1	2
241	и это	1	2
242	без всякого	1	2
243	свои силы	1	2
244	то время	2	2
245	на свой	1	2
246	и иные	1	2
247	и сам	3	2
248	каждого из	1	2
249	для этого	1	2
250	то есть	26	2
251	а также	2	2
252	может не	8	2
253	и все	4	2
254	и во	3	2
255	а потому	1	2
256	именно такое	1	2
257	крайней мере	1	2
258	к нему	5	2
259	быть и	4	2
260	по своей	1	2
261	со всеми	1	2
262	с которыми	2	2
263	из которого	1	2
264	конечно не	3	2
265	и у	2	2
266	как более	2	2
267	у него	3	2
268	в других	3	2
269	или иначе	1	2
270	каждым его	1	2
271	одной стороны	4	2
272	однако и	1	2
273	по крайней	1	2
274	языка не	1	2
275	который не	1	2
276	на который	1	2
277	и потому	4	2
278	этой работы	1	2
279	в иных	1	2
280	и их	1	2
281	такого рода	2	2
282	по существу	3	2
283	этого слова	1	2
284	в свое	3	2
285	этом случае	2	2
286	между прочим	1	2
287	о котором	1	2
288	зрения в	1	2
289	в этих	2	2
290	несмотря на	1	2
291	дело с	1	2
292	не знает	1	2
293	сам в	1	2
294	занимает в	1	2
295	а между	2	1
296	не должны	2	1
297	чтобы не	1	1
298	художественного произведения	1	1
299	только теперь	1	1
300	как известно	1	1
301	словами и	1	1
302	и есть	1	1
303	чего не	1	1
304	речи на	1	1
305	из его	1	1
306	в зависимости	3	1
307	мы называем	1	1
308	поэзии и	4	1
309	его не	1	1
310	слово во	1	1
311	смотреть на	1	1
312	очень далеко	1	1
313	в лучшем	2	1
314	и язык	1	1
315	в каждый	5	1
316	и такой	1	1
317	почти исключительно	1	1
318	но даже	1	1
319	зависимости от	3	1
320	к литературным	1	1
321	и на	14	1
322	между собой	2	1
323	время в	1	1
324	бы то	1	1
325	п на	1	1
326	за свое	1	1
327	с его	4	1
328	не исчерпываются	1	1
329	о языке	1	1
330	но как	1	1
331	и стилистической	1	1
332	а только	1	1
333	и нуждается	1	1
334	тех же	1	1
335	нет и	1	1
336	в свои	1	1
337	в настоящем	1	1
338	конечно совершенно	1	1
339	они ни	1	1
340	в одной	1	1
341	ответ в	1	1
342	стороны и	1	1
343	в одних	1	1
344	перед нами	4	1
345	кроме того	4	1
346	на анализе	1	1
347	хотя и	2	1
348	что по	1	1
349	и к	5	1
350	стиля и	7	1
351	еще на	1	1
352	себе как	1	1
353	момент его	3	1
354	он в	5	1
355	или во	2	1
356	у каждого	2	1
357	лучшем случае	2	1
358	является лишь	3	1
359	так в	2	1
360	в известном	2	1
361	время этот	1	1
362	и до	1	1
363	другом случае	2	1
364	от необходимости	1	1
365	должен звучать	1	1
366	а вовсе	2	1
367	время и	2	1
368	и частично	1	1
369	от которого	1	1
370	в узком	10	1
371	как увидим	2	1
372	не как	4	1
373	что современные	1	1
374	нашего времени	1	1
375	в английском	2	1
376	в плане	6	1
377	какой бы	1	1
378	без исключения	1	1
379	ни был	1	1
380	значительной степени	1	1
381	том же	4	1
382	бы они	1	1
383	могла бы	1	1
384	почти каждый	1	1
385	слов о	2	1
386	на все	2	1
387	литературного языка	20	1
388	входит в	4	1
389	это было	1	1
390	те или	3	1
391	на протяжении	2	1
392	его словом	1	1
393	но их	1	1
394	и дает	1	1
395	ведь в	1	1
396	которым он	1	1
397	в ином	1	1
398	только одно	1	1
399	для них	2	1
400	в них	6	1
401	о которых	1	1
402	как общее	1	1
403	далеко не	5	1
404	кроме самого	1	1
405	всегда и	1	1
406	и было	1	1
407	действительно не	2	1
408	и некоторые	1	1
409	в один	1	1
410	от своего	1	1
411	а главное	1	1
412	это только	1	1
413	слова здесь	1	1
414	место в	1	1
415	не столько	1	1
416	степени не	1	1
417	одном из	1	1
418	ведь такие	1	1
419	не его	2	1
420	и эти	2	1
421	речи в	4	1
422	том и	2	1
423	однако в	1	1
424	с такими	1	1
425	не должно	3	1
426	быть не	1	1
427	бы быть	1	1
428	и общей	1	1
429	же мы	1	1
430	слово как	5	1
431	говорить уже	1	1
432	потому не	1	1
433	на котором	1	1
434	одна из	2	1
435	в процессе	4	1
436	он еще	1	1
437	в стилистическом	1	1
438	во всякой	1	1
439	но только	1	1
440	не могло	3	1
441	самый язык	2	1
442	правда в	1	1
443	на язык	2	1
444	в разных	3	1
445	только и	1	1
446	и лишь	1	1
447	с одним	1	1
448	явление в	2	1
449	языка который	1	1
450	к изучению	1	1
451	ему не	2	1
452	ни о	2	1
453	и стиля	2	1
454	к отдельным	1	1
455	xx века	2	1
456	которых он	1	1
457	данного произведения	1	1
458	в духе	2	1
459	не могут	3	1
460	отличается от	1	1
461	с полной	1	1
462	и другим	2	1
463	к тому	3	1
464	литературного и	1	1
465	системы не	1	1
466	героями он	1	1
467	такие которые	1	1
468	обращение к	1	1
469	совпадать с	1	1
470	поэтического языка	3	1
471	др а	1	1
472	правда не	2	1
473	то ни	1	1
474	как мы	8	1
475	и о	2	1
476	в виду	1	1
477	находя в	1	1
478	некоторые другие	1	1
479	свои стихи	1	1
480	с каким	1	1
481	изучения и	1	1
482	и этим	3	1
483	с самого	1	1
484	на том	2	1
485	чуждо и	1	1
486	произведения не	2	1
487	на которую	1	1
488	но у	1	1
489	является в	1	1
490	отнесены к	1	1
491	в диалог	1	1
492	он к	1	1
493	отношении как	1	1
494	образом в	3	1
495	там в	1	1
496	автора к	3	1
497	о нем	4	1
498	только так	1	1
499	язык и	10	1
500	притом в	1	1
501	можно сказать	2	1
502	все его	4	1
503	не просто	1	1
504	что самое	1	1
505	слов от	1	1
506	однако с	1	1
507	нуждается в	1	1
508	показывает как	1	1
509	в форме	1	1
510	в другой	2	1
511	говорить как	1	1
512	и сложный	1	1
513	самостоятельно и	1	1
514	следовательно в	3	1
515	пушкина или	1	1
516	чем он	2	1
517	конечно еще	1	1
518	тот же	1	1
519	или иные	3	1
520	языка на	3	1
521	те которые	1	1
522	бы ни	3	1
523	простое и	1	1
524	именно на	1	1
525	какой степени	1	1
526	себя в	9	1
527	он считал	1	1
528	эпохи но	1	1
529	не имеют	1	1
530	уже не	2	1
531	если мы	2	1
532	языка а	3	1
533	бы воспроизводить	1	1
534	слова не	1	1
535	так во	1	1
536	его текст	1	1
537	и других	3	1
538	языка но	4	1
539	то у	1	1
540	его и	3	1
541	нем может	1	1
542	был бы	2	1
543	самому и	1	1
544	слова в	8	1
545	в одном	2	1
546	с этими	2	1
547	к ним	1	1
548	дело и	1	1
549	каждый из	1	1
550	от того	1	1
551	где в	1	1
552	с общим	1	1
553	не были	3	1
554	или иной	9	1
555	точек зрения	5	1
556	с известным	1	1
557	здесь в	4	1
558	известным правом	1	1
559	в ряде	1	1
560	текст в	1	1
561	и др	14	1
562	всяких оговорок	1	1
563	них и	1	1
564	которых мы	1	1
565	до конца	12	1
566	более того	3	1
567	не на	5	1
568	самое слово	1	1
569	в руках	1	1
570	ином стиле	1	1
571	и литературного	1	1
572	о чем	1	1
573	ближе к	1	1
574	и ему	1	1
575	поэта в	2	1
576	но что	1	1
577	сохраняют в	1	1
578	вместе с	1	1
579	к особенностям	1	1
580	в меру	1	1
581	в разной	1	1
582	к своему	6	1
583	п и	1	1
584	под понятие	1	1
585	которые являются	2	1
586	в течение	1	1
587	слова он	1	1
588	и там	3	1
589	это его	1	1
590	для понимания	2	1
591	в последнем	1	1
592	стройность и	1	1
593	в это	1	1
594	всех его	7	1
595	которая лежит	1	1
596	каждое из	1	1
597	сущности можно	1	1
598	и позволяет	1	1
599	этого рода	1	1
600	тем и	2	1
601	и от	4	1
602	основе этой	1	1
603	сколько бы	1	1
604	или в	8	1
605	узком смысле	10	1
606	которая в	1	1
607	работы над	1	1
608	в отдельных	1	1
609	это может	1	1
610	у них	2	1
611	той или	9	1
612	бы в	1	1
613	эти особенности	1	1
614	разве только	1	1
615	пришлось бы	1	1
616	потребность в	1	1
617	бы оно	1	1
618	отношении к	6	1
619	всеми его	1	1
620	одной из	3	1
621	лишь те	1	1
622	слово в	10	1
623	с ней	2	1
624	состоит из	1	1
625	от всех	1	1
626	оно не	6	1
627	из этого	3	1
628	для большинства	1	1
629	включает в	1	1
630	но эти	3	1
631	внутри одного	1	1
632	и другие	1	1
633	к этому	2	1
634	как на	1	1
635	они не	1	1
