N	2gram	Tiupa_Anal_1	Psycholo
195	ни на	1	3
196	того или	3	3
197	по своему	1	3
198	что же	2	3
199	при всем	1	3
200	хотя бы	3	3
201	в свою	1	3
202	который не	1	3
203	также и	2	2
204	того же	4	2
205	не остается	2	2
206	не имеют	1	2
207	все те	1	2
208	еще не	3	2
209	при анализе	1	2
210	оба эти	1	2
211	есть нечто	1	2
212	из того	4	2
213	как не	1	2
214	бы с	1	2
215	к своему	1	2
216	произведение и	1	2
217	к игре	1	2
218	бы то	3	2
219	с его	3	2
220	в ее	1	2
221	но не	10	2
222	мы будем	1	2
223	к которой	1	2
224	если в	3	2
225	искусство в	2	2
226	художественного впечатления	14	2
227	отличие от	6	2
228	и процессы	2	2
229	однако не	3	2
230	могли бы	2	2
231	в которой	2	2
232	другого как	1	2
233	бы не	2	2
234	и тот	1	2
235	в себе	11	2
236	как он	3	2
237	имеем в	1	2
238	или иному	1	2
239	на его	2	2
240	подобно тому	3	2
241	форма в	1	2
242	с фактами	1	2
243	здесь мы	1	2
244	то ни	3	2
245	произведения с	2	2
246	была в	1	2
247	материала и	1	2
248	с другими	4	2
249	это не	6	2
250	произведение как	1	2
251	в них	1	2
252	смысл и	3	2
253	одного и	2	2
254	не значит	1	2
255	не так	1	2
256	и при	1	2
257	всяком случае	1	2
258	опять как	1	2
259	место в	3	2
260	и эти	1	2
261	их в	1	2
262	том и	2	2
263	и наоборот	1	2
264	том же	1	2
265	в этих	1	2
266	все более	1	2
267	объективных свойств	1	2
268	произведения как	7	2
269	от сознания	1	2
270	вплоть до	1	2
271	на него	1	2
272	в процессе	2	2
273	в самых	1	2
274	того и	3	2
275	его от	1	2
276	в самой	1	2
277	же время	6	2
278	онегина и	1	2
279	не вполне	1	2
280	не до	1	2
281	ни в	4	2
282	эстетического объекта	11	2
283	в полном	1	2
284	отличается от	2	2
285	что оно	1	2
286	его с	1	2
287	это происходит	1	2
288	оно не	1	2
289	на вопрос	4	2
290	свою очередь	1	2
291	сводится к	5	2
292	то или	1	2
293	в особенности	1	2
294	роль в	2	2
295	на том	1	2
296	том как	1	2
297	в таком	3	2
298	остается ничего	2	2
299	во всяком	1	2
300	к действительности	1	2
301	этих двух	1	2
302	в его	13	2
303	и только	1	2
304	в него	1	2
305	к нему	3	2
306	в драме	1	2
307	в какой	2	2
308	от смысла	1	2
309	как нечто	1	2
310	может оказаться	1	2
311	это означает	3	2
312	одни и	1	2
313	с двумя	2	2
314	творчества в	1	2
315	говорит о	1	2
316	могло бы	1	2
317	слова в	1	2
318	мы находим	1	2
319	в одном	1	2
320	вовсе не	2	2
321	в состоянии	1	2
322	отношение к	2	2
323	каждый из	2	2
324	для художественного	2	2
325	на примере	2	2
326	этом как	1	2
327	а с	3	2
328	не было	1	2
329	полагал что	1	2
330	была бы	2	2
331	душевной жизни	2	2
332	вместе с	4	2
333	из которых	4	2
334	его жизни	1	2
335	но это	1	2
336	и таким	1	2
337	тому или	1	2
338	только мы	1	2
339	искусства как	1	2
340	для нас	1	2
341	из себя	1	2
342	тем более	2	2
343	всякий раз	3	2
344	вот этот	1	2
345	в романе	1	2
346	другой стороны	2	2
347	или иного	3	2
348	в свое	2	2
349	ли он	2	2
350	и от	1	2
351	читателя и	1	2
352	а я	1	2
353	все что	1	2
354	этой точки	1	2
355	литературы а	1	1
356	смысле слова	1	1
357	как известно	3	1
358	к явлению	1	1
359	речь идет	1	1
360	говоря о	2	1
361	у читателя	1	1
362	одним из	3	1
363	произведению следует	1	1
364	предполагает что	1	1
365	таком случае	3	1
366	человека и	1	1
367	непосредственного отношения	1	1
368	он может	2	1
369	и должны	1	1
370	мере в	3	1
371	или говоря	1	1
372	от своей	1	1
373	в первом	2	1
374	объект как	1	1
375	по преимуществу	1	1
376	и больше	1	1
377	в зависимости	1	1
378	отношения к	2	1
379	обойтись без	1	1
380	а как	2	1
381	как утверждает	1	1
382	и значение	1	1
383	точкой зрения	1	1
384	на место	2	1
385	сторона искусства	1	1
386	впечатление от	1	1
387	что иное	5	1
388	оно есть	1	1
389	поэзии не	1	1
390	мы и	1	1
391	зависимости от	1	1
392	литературы и	1	1
393	процессы пользования	1	1
394	он сам	1	1
395	заключенное в	1	1
396	бы мы	1	1
397	тем как	1	1
398	и подобно	1	1
399	без которого	1	1
400	и эстетики	2	1
401	при объяснении	1	1
402	как если	1	1
403	с одной	3	1
404	истинный смысл	1	1
405	чем это	1	1
406	смысла который	1	1
407	только тогда	1	1
408	придании ему	1	1
409	и т.д	1	1
410	или иное	1	1
411	за пределы	2	1
412	связи и	1	1
413	более чем	4	1
414	независимо от	1	1
415	его на	1	1
416	художник или	1	1
417	ответ в	1	1
418	данный момент	1	1
419	для всех	1	1
420	что как	3	1
421	что ее	1	1
422	что касается	1	1
423	сознательное и	1	1
424	сознания в	4	1
425	его к	2	1
426	к числу	1	1
427	более или	1	1
428	в противоположность	2	1
429	смысл мы	1	1
430	искусство и	1	1
431	то в	2	1
432	уже не	4	1
433	не приходится	1	1
434	в литературном	1	1
435	себя к	1	1
436	в нашем	3	1
437	из этих	2	1
438	только один	1	1
439	тому же	4	1
440	позднейшую рационализацию	1	1
441	если он	1	1
442	вследствие этого	3	1
443	этот процесс	1	1
444	противном случае	1	1
445	не следует	4	1
446	пользования им	1	1
447	приходят к	1	1
448	критики как	1	1
449	однако при	1	1
450	видел в	1	1
451	существенное для	1	1
452	в восприятии	1	1
453	в принципе	8	1
454	и читателя	2	1
455	в силу	3	1
456	нам только	1	1
457	в понятии	1	1
458	или читатель	1	1
459	от людей	1	1
460	свое время	2	1
461	которого и	1	1
462	что ни	1	1
463	всех своих	1	1
464	одно и	1	1
465	в основу	1	1
466	но все	1	1
467	не будет	3	1
468	же не	1	1
469	тем в	1	1
470	же касается	1	1
471	в другом	4	1
472	соглашаясь с	1	1
473	оно становится	1	1
474	с целью	2	1
475	его в	1	1
476	произведения от	1	1
477	разумное толкование	1	1
478	следует рассматривать	1	1
479	литературном произведении	1	1
480	и целиком	1	1
481	и была	1	1
482	в художественную	1	1
483	только одно	1	1
484	в обыденной	1	1
485	жизни человека	1	1
486	является для	1	1
487	его частей	1	1
488	его собственной	1	1
489	и следовало	1	1
490	равно и	1	1
491	и уже	1	1
492	одна и	1	1
493	он и	1	1
494	для чего	2	1
495	трактует как	1	1
496	жизни но	2	1
497	должно быть	2	1
498	и тогда	2	1
499	и того	5	1
500	по той	1	1
501	которая является	1	1
502	им оказываются	1	1
503	на дорогу	1	1
504	использован для	1	1
505	когда ее	1	1
506	таким же	1	1
507	деятельности не	1	1
508	определяется и	1	1
509	особенности же	1	1
510	взгляд на	1	1
511	вне всякого	1	1
512	в котором	3	1
513	не столько	2	1
514	на каждом	2	1
515	выходит за	1	1
516	в отличие	6	1
517	которое дает	2	1
518	произведение есть	1	1
519	строго говоря	1	1
520	анализа как	1	1
521	познание как	1	1
522	по крайней	1	1
523	в душевной	1	1
524	однако в	3	1
525	и постоянно	1	1
526	произведений искусства	2	1
527	зрения и	1	1
528	мы встречаемся	1	1
529	в историческом	1	1
530	как будет	1	1
531	как позднейшую	1	1
532	как может	1	1
533	суждения о	1	1
534	в психике	2	1
535	мы вынуждены	1	1
536	дело не	3	1
537	на котором	1	1
538	одна из	1	1
539	и остается	1	1
540	к этим	1	1
541	только не	2	1
542	читатель тому	1	1
543	в разных	1	1
544	в качестве	31	1
545	имеем дело	4	1
546	произведения а	1	1
547	и является	2	1
548	на природу	1	1
549	прибегать к	1	1
550	связи с	1	1
551	ничто не	2	1
552	других он	1	1
553	эти три	1	1
554	в области	4	1
555	с другом	1	1
556	можем мы	1	1
557	она приобретает	1	1
558	принадлежит к	1	1
559	заключается что	1	1
560	вновь и	1	1
561	не есть	8	1
562	с анализом	2	1
563	он полагает	1	1
564	и определяющим	1	1
565	должен быть	6	1
566	для себя	2	1
567	автора если	2	1
568	тогда я	1	1
569	как мы	2	1
570	и о	2	1
571	но при	1	1
572	на нем	1	1
573	людей в	1	1
574	и служит	1	1
575	в собственном	3	1
576	у разных	1	1
577	в себя	6	1
578	культуры и	1	1
579	и может	1	1
580	дает художник	1	1
581	как с	1	1
582	природе своей	2	1
583	художественное творчество	2	1
584	по аналогии	1	1
585	произведение искусства	9	1
586	времени и	6	1
587	не с	4	1
588	здесь как	1	1
589	которых это	1	1
590	еще в	2	1
591	что бывает	1	1
592	разного рода	3	1
593	является в	1	1
594	и всякого	1	1
595	быть может	2	1
596	от начала	1	1
597	собой и	1	1
598	на что	1	1
599	означает что	3	1
600	и восприятия	2	1
601	иное как	5	1
602	о нем	3	1
603	приближается к	1	1
604	и должно	1	1
605	скрытыми от	1	1
606	но мы	1	1
607	и просто	2	1
608	можно сказать	2	1
609	основе своей	2	1
610	пор пока	1	1
611	аналогии с	1	1
612	и во	1	1
613	восходит к	1	1
614	под именем	1	1
615	авторов в	1	1
616	что люди	1	1
617	независимым от	1	1
618	когда оно	1	1
619	эти два	1	1
620	автор как	1	1
621	только такие	1	1
622	крайней мере	1	1
623	которая и	1	1
624	связь между	1	1
625	толкование которое	1	1
626	герой в	1	1
627	этом смысле	1	1
628	на которой	1	1
629	сюжет просто	1	1
630	в двух	2	1
631	художественного восприятия	7	1
632	произошло на	1	1
633	одного сознания	1	1
634	языка на	1	1
635	мы увидим	1	1
636	что даже	1	1
637	не само	1	1
638	иному произведению	1	1
639	быть распространено	1	1
640	с прежним	1	1
641	они имеют	1	1
642	по этому	1	1
643	разных авторов	1	1
644	вопроса о	3	1
645	свидетельствует о	2	1
646	же под	1	1
647	от других	1	1
648	а то	1	1
649	двух основных	1	1
650	по выражению	2	1
651	его и	2	1
652	за ним	1	1
653	слова если	1	1
654	для него	2	1
655	автором в	1	1
656	и художественно	1	1
657	и та	2	1
658	прежде всего	6	1
659	свой смысл	1	1
660	от тех	1	1
661	эти понятия	1	1
662	не о	2	1
663	литературного произведения	41	1
664	только с	1	1
665	случае не	2	1
666	идее но	1	1
667	образом не	2	1
668	процессы его	1	1
669	не просто	2	1
670	встречаемся с	1	1
671	рассматривать при	1	1
672	со стороны	2	1
673	даже не	1	1
674	в данный	1	1
675	нам не	1	1
676	при рассмотрении	3	1
677	между которыми	1	1
678	и сознание	1	1
679	с другим	4	1
680	именно в	4	1
681	лица в	1	1
682	человека а	1	1
683	личной жизни	1	1
684	один и	1	1
685	согласно приведенному	1	1
686	себя и	4	1
687	предмета но	1	1
688	обратиться к	3	1
689	всякого смысла	1	1
690	вопрос почему	1	1
691	в соответствии	1	1
692	смысла и	3	1
693	и составляет	2	1
694	создания и	2	1
695	целым рядом	1	1
696	однако его	1	1
697	его по	1	1
698	писатель в	1	1
699	человеческой жизни	1	1
700	для человека	1	1
701	и вновь	1	1
702	что мы	3	1
703	не об	1	1
704	в связи	1	1
705	дано только	1	1
706	его создания	2	1
707	ко всем	1	1
708	и разумное	1	1
709	одной стороны	3	1
710	самая существенная	1	1
711	для установления	1	1
712	она есть	2	1
713	в той	8	1
714	такого рода	5	1
715	когда же	1	1
716	или менее	1	1
717	всякого сомнения	1	1
718	друг с	1	1
719	исходя из	4	1
720	тех пор	1	1
721	быть не	3	1
722	конфликт с	1	1
723	этого слова	7	1
724	еще раз	1	1
725	как предмет	4	1
726	о его	1	1
727	нет ничего	2	1
728	входящее в	1	1
729	произведении искусства	3	1
730	от нас	1	1
731	в противном	1	1
732	вы говорите	1	1
733	в достаточной	1	1
734	основанием для	1	1
735	сомнения в	1	1
736	науки как	1	1
737	и сами	1	1
738	указать на	1	1
739	не имея	1	1
740	она может	3	1
741	или в	1	1
742	в результате	1	1
743	мира и	1	1
744	того с	1	1
745	есть особый	1	1
746	от него	1	1
747	не более	4	1
748	что из	2	1
749	будто бы	3	1
750	и наконец	1	1
751	исключительно в	1	1
752	ни было	4	1
753	по пути	1	1
754	хотя в	1	1
755	дробится на	1	1
756	утверждал что	1	1
757	за этим	1	1
758	до тех	1	1
759	эффект художественного	2	1
760	может и	1	1
761	а о	1	1
762	читателя не	3	1
763	между ними	1	1
764	или других	1	1
765	и эта	1	1
766	от своего	2	1
767	понимать как	2	1
768	речи и	1	1
769	быть признано	1	1
770	первом случае	2	1
771	не что	4	1
772	существенная сторона	1	1
773	ничего иного	2	1
774	в виде	1	1
775	по поводу	1	1
776	вещи и	1	1
777	это понятие	1	1
778	тем самым	7	1
779	они не	1	1
780	капитанской дочке	1	1
