N	2gram	Bakhtin_Fr_5	Hudozhes
532	и формы	1	1
533	и другим	1	1
534	от окружающих	1	1
535	своей жизни	2	1
536	только для	2	1
537	в резком	1	1
538	точно и	1	1
539	все же	2	1
540	ее содержание	1	1
541	самое существенное	1	1
542	о мире	1	1
543	при всем	1	1
544	в более	1	1
545	и ценностями	1	1
546	за его	2	1
547	в следующей	1	1
548	еще одна	1	1
549	если не	1	1
550	не подлежит	2	1
551	в пределе	3	1
552	не позволяет	1	1
553	себя самого	1	1
554	от него	1	1
555	идет не	1	1
556	бы в	4	1
557	особенности в	2	1
558	и существенно	1	1
559	между вещами	1	1
560	время ее	1	1
561	все они	4	1
562	мяса с	1	1
563	на части	5	1
564	быть и	1	1
565	здесь только	2	1
566	нами не	1	1
567	становления и	2	1
568	имеет в	1	1
569	своей роли	1	1
570	две стороны	1	1
571	в системе	2	1
572	жизни а	1	1
573	одновременно и	2	1
574	в свое	1	1
575	включает в	1	1
576	жизни и	8	1
577	ее в	1	1
578	и другие	3	1
579	по поводу	4	1
580	существенный момент	1	1
581	можно назвать	1	1
582	они не	1	1
583	которая не	2	1
